"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36","COL37"
"4620290.02",5915.00,5580.00,1085.00,4495.00,335.00,5915.00,3675.00,2145.00,90.00,4985.00,1545.00,1220.00,2220.00,2910.00,2020.00,110.00,720.00,50.00,0.00,0.00,4985.00,3195.00,3005.00,190.00,1785.00,5915.00,1125.00,3935.00,855.00,1055.00,240.00,620.00,195.00,2190.00,1490.00,700.00,0.00
"4620290.03",4145.00,3845.00,770.00,3070.00,305.00,4140.00,2365.00,1750.00,25.00,3445.00,1005.00,895.00,1550.00,1870.00,1315.00,40.00,460.00,45.00,0.00,0.00,3450.00,2090.00,1925.00,170.00,1350.00,4145.00,835.00,2705.00,600.00,825.00,265.00,455.00,105.00,1720.00,965.00,755.00,0.00
"4620290.04",6725.00,6380.00,1465.00,4910.00,350.00,6730.00,4215.00,2485.00,25.00,5550.00,1455.00,1500.00,2595.00,3065.00,2105.00,85.00,790.00,55.00,0.00,25.00,5550.00,3540.00,3160.00,375.00,2015.00,6730.00,1525.00,4480.00,720.00,900.00,275.00,525.00,95.00,2295.00,1710.00,585.00,0.00
"4620290.05",5395.00,5195.00,610.00,4585.00,200.00,5395.00,3855.00,1510.00,35.00,4845.00,1355.00,1235.00,2255.00,1810.00,1180.00,45.00,505.00,65.00,0.00,15.00,4845.00,2080.00,1900.00,185.00,2760.00,5400.00,640.00,2580.00,2175.00,1015.00,120.00,370.00,520.00,2880.00,1055.00,1820.00,0.00
"4620290.06",5685.00,5175.00,990.00,4180.00,515.00,5685.00,3070.00,2470.00,145.00,4755.00,1635.00,1115.00,2005.00,2510.00,1735.00,70.00,660.00,35.00,0.00,0.00,4755.00,2830.00,2595.00,235.00,1925.00,5690.00,1155.00,3715.00,825.00,1210.00,395.00,660.00,155.00,2005.00,1225.00,775.00,0.00
"4620290.07",4005.00,3830.00,920.00,2910.00,180.00,4005.00,2770.00,1230.00,15.00,3200.00,835.00,780.00,1590.00,1875.00,1370.00,50.00,395.00,40.00,0.00,20.00,3200.00,2115.00,1935.00,175.00,1085.00,4005.00,935.00,2535.00,545.00,450.00,95.00,300.00,55.00,1510.00,940.00,570.00,0.00
"4620290.08",4115.00,3930.00,665.00,3265.00,185.00,4115.00,2755.00,1345.00,15.00,3545.00,950.00,845.00,1750.00,2165.00,1485.00,70.00,540.00,45.00,0.00,20.00,3545.00,2380.00,2225.00,160.00,1170.00,4115.00,710.00,2780.00,620.00,420.00,35.00,300.00,85.00,1490.00,1175.00,315.00,0.00
"4620290.09",5120.00,4900.00,1100.00,3800.00,215.00,5115.00,3175.00,1905.00,45.00,4260.00,1375.00,1020.00,1865.00,2160.00,1450.00,80.00,575.00,45.00,0.00,0.00,4260.00,2525.00,2240.00,285.00,1740.00,5115.00,1130.00,3175.00,810.00,1100.00,360.00,580.00,155.00,1770.00,1350.00,425.00,0.00
"4620291.01",4020.00,3840.00,1005.00,2835.00,175.00,4015.00,2620.00,1345.00,50.00,3180.00,740.00,785.00,1655.00,1965.00,1340.00,75.00,465.00,55.00,0.00,20.00,3180.00,2245.00,2010.00,235.00,935.00,4020.00,1015.00,2605.00,395.00,570.00,185.00,295.00,85.00,1340.00,1160.00,185.00,0.00
"4620291.03",4635.00,4445.00,1250.00,3195.00,185.00,4630.00,3755.00,855.00,20.00,3590.00,665.00,780.00,2150.00,2430.00,1815.00,75.00,420.00,95.00,0.00,20.00,3595.00,2690.00,2505.00,185.00,905.00,4630.00,1280.00,3115.00,240.00,540.00,170.00,325.00,45.00,1525.00,1305.00,225.00,0.00
"4620291.04",4365.00,4190.00,1195.00,2995.00,170.00,4360.00,3190.00,1160.00,0.00,3375.00,615.00,885.00,1880.00,2275.00,1605.00,110.00,475.00,30.00,0.00,30.00,3380.00,2515.00,2345.00,170.00,865.00,4360.00,1205.00,2945.00,205.00,425.00,120.00,265.00,40.00,1355.00,1250.00,100.00,0.00
"4620300.00",2305.00,1970.00,255.00,1715.00,335.00,2305.00,1475.00,795.00,35.00,2025.00,365.00,320.00,1345.00,1105.00,315.00,30.00,675.00,40.00,35.00,0.00,2025.00,1295.00,1140.00,160.00,730.00,2310.00,285.00,1855.00,165.00,820.00,115.00,635.00,70.00,1270.00,235.00,1035.00,0.00
"4620301.00",4935.00,4420.00,520.00,3895.00,515.00,4930.00,3535.00,1285.00,115.00,4450.00,855.00,800.00,2795.00,2645.00,1050.00,50.00,1305.00,100.00,40.00,100.00,4450.00,3045.00,2805.00,240.00,1405.00,4935.00,550.00,3820.00,560.00,1230.00,110.00,875.00,245.00,2620.00,1030.00,1590.00,0.00
"4620302.00",2825.00,2415.00,445.00,1965.00,415.00,2830.00,2300.00,375.00,155.00,2450.00,770.00,560.00,1120.00,1290.00,400.00,0.00,595.00,175.00,95.00,0.00,2450.00,1445.00,1335.00,110.00,1005.00,2825.00,495.00,2090.00,240.00,975.00,190.00,665.00,120.00,1475.00,230.00,1250.00,0.00
"4620303.00",2220.00,1955.00,260.00,1700.00,265.00,2220.00,1720.00,495.00,0.00,1975.00,465.00,530.00,980.00,1035.00,305.00,30.00,555.00,95.00,55.00,0.00,1975.00,1205.00,1095.00,110.00,770.00,2220.00,290.00,1725.00,210.00,955.00,155.00,715.00,80.00,1185.00,315.00,870.00,0.00
"4620304.00",2810.00,2410.00,230.00,2180.00,400.00,2815.00,2060.00,650.00,105.00,2560.00,735.00,565.00,1260.00,1290.00,490.00,30.00,635.00,125.00,0.00,0.00,2555.00,1485.00,1335.00,155.00,1070.00,2810.00,285.00,2095.00,435.00,965.00,145.00,680.00,140.00,1575.00,440.00,1145.00,0.00
"4620305.00",3680.00,3215.00,445.00,2770.00,465.00,3675.00,2645.00,955.00,75.00,3245.00,550.00,540.00,2150.00,1840.00,500.00,25.00,1065.00,205.00,20.00,20.00,3245.00,2205.00,1935.00,270.00,1035.00,3675.00,480.00,2690.00,505.00,1125.00,185.00,865.00,75.00,2010.00,735.00,1275.00,0.00
"4620306.00",2665.00,2320.00,400.00,1920.00,345.00,2660.00,1950.00,625.00,95.00,2355.00,510.00,460.00,1390.00,1190.00,415.00,30.00,605.00,95.00,35.00,0.00,2355.00,1450.00,1295.00,150.00,905.00,2665.00,405.00,1900.00,360.00,780.00,135.00,540.00,100.00,1380.00,175.00,1200.00,0.00
"4620307.00",3390.00,2920.00,515.00,2405.00,470.00,3390.00,2680.00,580.00,135.00,2875.00,710.00,465.00,1700.00,1635.00,595.00,35.00,790.00,145.00,50.00,0.00,2880.00,2005.00,1735.00,265.00,875.00,3395.00,605.00,2525.00,255.00,1165.00,285.00,795.00,85.00,1675.00,215.00,1460.00,0.00
"4620309.00",1345.00,1280.00,230.00,1045.00,65.00,1345.00,1090.00,245.00,0.00,1160.00,205.00,265.00,700.00,760.00,325.00,0.00,330.00,55.00,30.00,0.00,1160.00,855.00,775.00,75.00,310.00,1345.00,235.00,930.00,185.00,225.00,45.00,140.00,40.00,635.00,255.00,375.00,0.00
"4620310.00",3410.00,3275.00,585.00,2690.00,140.00,3415.00,3070.00,335.00,0.00,2935.00,705.00,615.00,1620.00,1715.00,960.00,80.00,565.00,80.00,20.00,0.00,2935.00,2000.00,1815.00,185.00,930.00,3415.00,595.00,2310.00,505.00,630.00,95.00,445.00,95.00,1620.00,505.00,1110.00,0.00
"4620311.00",3765.00,3600.00,580.00,3025.00,165.00,3770.00,3355.00,360.00,50.00,3265.00,925.00,820.00,1525.00,1820.00,845.00,35.00,850.00,55.00,25.00,0.00,3260.00,2030.00,1855.00,170.00,1240.00,3765.00,590.00,2715.00,465.00,1150.00,235.00,760.00,155.00,2005.00,365.00,1640.00,0.00
"4620312.00",3205.00,3085.00,525.00,2555.00,120.00,3205.00,2895.00,260.00,50.00,2760.00,620.00,705.00,1440.00,1565.00,715.00,80.00,605.00,105.00,45.00,20.00,2760.00,1745.00,1655.00,85.00,1015.00,3205.00,540.00,2120.00,545.00,630.00,105.00,330.00,195.00,1630.00,415.00,1220.00,0.00
"4620313.00",3285.00,3185.00,575.00,2610.00,95.00,3280.00,2950.00,330.00,0.00,2805.00,650.00,795.00,1360.00,1715.00,835.00,95.00,625.00,140.00,25.00,0.00,2810.00,1845.00,1760.00,90.00,960.00,3280.00,575.00,2165.00,545.00,615.00,150.00,395.00,70.00,1545.00,545.00,1000.00,0.00
"4620314.00",2390.00,2320.00,315.00,2000.00,70.00,2390.00,2145.00,230.00,20.00,2150.00,435.00,540.00,1170.00,1140.00,555.00,85.00,405.00,40.00,25.00,25.00,2150.00,1300.00,1190.00,110.00,850.00,2390.00,320.00,1530.00,540.00,250.00,20.00,170.00,65.00,1200.00,365.00,835.00,0.00
"4620316.00",1990.00,1940.00,450.00,1485.00,50.00,1990.00,1815.00,170.00,0.00,1615.00,125.00,345.00,1145.00,1065.00,650.00,40.00,250.00,60.00,60.00,0.00,1615.00,1175.00,1130.00,50.00,440.00,1990.00,460.00,1370.00,165.00,225.00,45.00,145.00,40.00,845.00,690.00,150.00,0.00
"4620317.02",6400.00,5130.00,715.00,4415.00,1265.00,6395.00,3805.00,2415.00,175.00,5575.00,270.00,680.00,4625.00,2565.00,1655.00,120.00,595.00,120.00,20.00,50.00,5575.00,3295.00,2925.00,370.00,2280.00,6400.00,970.00,3870.00,1565.00,1205.00,275.00,735.00,200.00,3275.00,1715.00,1560.00,0.00
"4620317.03",4140.00,3860.00,610.00,3250.00,280.00,4140.00,3015.00,1090.00,35.00,3585.00,130.00,315.00,3135.00,2195.00,1640.00,95.00,350.00,65.00,25.00,30.00,3585.00,2550.00,2425.00,125.00,1030.00,4140.00,650.00,2925.00,570.00,415.00,85.00,300.00,40.00,2110.00,1935.00,180.00,0.00
"4620317.04",7480.00,5665.00,1035.00,4630.00,1820.00,7485.00,3985.00,3095.00,400.00,6140.00,245.00,750.00,5150.00,3285.00,2095.00,120.00,905.00,75.00,30.00,65.00,6140.00,4080.00,3775.00,310.00,2065.00,7480.00,1510.00,5045.00,930.00,1725.00,520.00,1130.00,75.00,3405.00,1545.00,1855.00,0.00
"4620320.00",4520.00,4275.00,825.00,3445.00,250.00,4520.00,3695.00,775.00,50.00,3890.00,830.00,895.00,2165.00,2080.00,1190.00,85.00,655.00,75.00,0.00,70.00,3890.00,2510.00,2235.00,275.00,1385.00,4520.00,875.00,2840.00,810.00,790.00,150.00,545.00,95.00,2085.00,995.00,1090.00,0.00
"4620321.00",2830.00,2570.00,395.00,2180.00,265.00,2830.00,2320.00,510.00,0.00,2465.00,555.00,590.00,1325.00,1355.00,800.00,90.00,415.00,45.00,0.00,0.00,2470.00,1655.00,1520.00,135.00,815.00,2835.00,450.00,2020.00,365.00,690.00,135.00,485.00,70.00,1410.00,595.00,815.00,0.00
"4620322.02",3695.00,3435.00,600.00,2830.00,260.00,3695.00,2755.00,910.00,30.00,3135.00,550.00,805.00,1770.00,1590.00,1085.00,70.00,365.00,40.00,0.00,15.00,3135.00,1850.00,1675.00,180.00,1280.00,3695.00,695.00,2325.00,675.00,640.00,135.00,420.00,90.00,1650.00,785.00,860.00,0.00
"4620322.03",4630.00,4235.00,640.00,3595.00,395.00,4630.00,3275.00,1315.00,35.00,4020.00,1265.00,970.00,1780.00,1745.00,1075.00,70.00,470.00,110.00,0.00,0.00,4020.00,2025.00,1855.00,170.00,1995.00,4630.00,740.00,2630.00,1260.00,1200.00,250.00,675.00,275.00,2355.00,595.00,1755.00,0.00
"4620322.04",2975.00,2890.00,435.00,2455.00,85.00,2970.00,2110.00,860.00,0.00,2625.00,820.00,620.00,1185.00,1215.00,765.00,45.00,315.00,60.00,0.00,0.00,2625.00,1415.00,1330.00,90.00,1210.00,2975.00,435.00,1895.00,640.00,610.00,115.00,360.00,140.00,1400.00,620.00,780.00,0.00
"4620323.00",2575.00,2380.00,390.00,1990.00,200.00,2580.00,2050.00,490.00,40.00,2210.00,450.00,540.00,1225.00,1255.00,750.00,50.00,325.00,95.00,25.00,0.00,2215.00,1395.00,1290.00,105.00,815.00,2580.00,435.00,1730.00,415.00,510.00,110.00,340.00,60.00,1270.00,390.00,880.00,0.00
"4620324.01",4560.00,3795.00,740.00,3055.00,765.00,4560.00,2880.00,1545.00,140.00,3780.00,885.00,1065.00,1830.00,1835.00,1125.00,110.00,490.00,90.00,0.00,10.00,3780.00,2195.00,1990.00,210.00,1585.00,4565.00,955.00,2825.00,780.00,1360.00,340.00,845.00,180.00,2015.00,740.00,1275.00,0.00
"4620324.02",2680.00,2290.00,480.00,1810.00,390.00,2680.00,1425.00,1225.00,25.00,2245.00,515.00,670.00,1060.00,1175.00,615.00,20.00,460.00,60.00,0.00,0.00,2245.00,1375.00,1245.00,125.00,875.00,2680.00,525.00,1810.00,350.00,770.00,170.00,485.00,115.00,1140.00,380.00,760.00,0.00
"4620325.01",3670.00,3300.00,745.00,2555.00,370.00,3670.00,2065.00,1575.00,30.00,2980.00,775.00,850.00,1360.00,1500.00,960.00,20.00,440.00,70.00,0.00,0.00,2980.00,1720.00,1570.00,145.00,1265.00,3670.00,850.00,2245.00,575.00,1045.00,380.00,560.00,105.00,1450.00,530.00,920.00,0.00
"4620325.02",6450.00,5395.00,1030.00,4370.00,1055.00,6445.00,3620.00,2640.00,185.00,5355.00,1185.00,1580.00,2595.00,2740.00,1465.00,155.00,940.00,155.00,0.00,15.00,5355.00,3205.00,2820.00,385.00,2150.00,6445.00,1245.00,4100.00,1100.00,1655.00,525.00,945.00,190.00,2790.00,800.00,1990.00,0.00
"4620325.03",3605.00,3225.00,785.00,2440.00,385.00,3610.00,1985.00,1535.00,80.00,2915.00,645.00,905.00,1365.00,1325.00,710.00,30.00,525.00,35.00,0.00,0.00,2915.00,1630.00,1405.00,225.00,1285.00,3610.00,860.00,2185.00,560.00,1060.00,380.00,560.00,115.00,1480.00,605.00,870.00,0.00
"4620325.05",4900.00,4500.00,695.00,3800.00,395.00,4900.00,2820.00,2015.00,60.00,4300.00,850.00,945.00,2500.00,2215.00,1255.00,65.00,735.00,135.00,0.00,10.00,4300.00,2455.00,2295.00,165.00,1840.00,4895.00,750.00,3030.00,1110.00,940.00,160.00,610.00,170.00,2305.00,1510.00,795.00,0.00
"4620325.06",4160.00,3830.00,470.00,3365.00,335.00,4165.00,2585.00,1535.00,40.00,3750.00,570.00,1005.00,2180.00,1960.00,1210.00,50.00,620.00,60.00,20.00,0.00,3750.00,2415.00,2100.00,320.00,1335.00,4160.00,535.00,2765.00,865.00,710.00,80.00,500.00,130.00,1940.00,1335.00,605.00,0.00
"4620326.01",2865.00,2505.00,530.00,1965.00,360.00,2860.00,1705.00,1085.00,70.00,2420.00,650.00,735.00,1030.00,1165.00,610.00,75.00,395.00,75.00,0.00,0.00,2420.00,1385.00,1185.00,200.00,1030.00,2865.00,590.00,1815.00,460.00,865.00,240.00,565.00,60.00,1155.00,380.00,780.00,0.00
"4620326.02",3300.00,2880.00,475.00,2405.00,415.00,3295.00,2195.00,1055.00,45.00,2830.00,750.00,840.00,1245.00,1575.00,935.00,75.00,450.00,85.00,0.00,15.00,2830.00,1785.00,1610.00,175.00,1040.00,3300.00,565.00,2220.00,515.00,665.00,155.00,405.00,115.00,1580.00,475.00,1110.00,0.00
"4620326.03",4940.00,4335.00,1060.00,3270.00,605.00,4935.00,2595.00,2255.00,85.00,3995.00,1105.00,1005.00,1880.00,2150.00,1180.00,50.00,710.00,150.00,0.00,40.00,3995.00,2470.00,2250.00,220.00,1525.00,4940.00,1120.00,3055.00,765.00,1125.00,345.00,655.00,125.00,1895.00,815.00,1085.00,0.00
"4620327.00",4760.00,4075.00,795.00,3280.00,690.00,4760.00,3040.00,1640.00,80.00,3995.00,805.00,1075.00,2120.00,2115.00,1315.00,65.00,600.00,75.00,55.00,0.00,3995.00,2445.00,2200.00,250.00,1545.00,4760.00,955.00,3150.00,655.00,1580.00,415.00,1010.00,155.00,2130.00,770.00,1355.00,0.00
"4620328.00",1955.00,1530.00,320.00,1205.00,430.00,1960.00,820.00,1080.00,55.00,1560.00,420.00,370.00,770.00,625.00,415.00,0.00,170.00,20.00,0.00,0.00,1555.00,795.00,640.00,155.00,760.00,1960.00,480.00,1210.00,260.00,850.00,225.00,485.00,140.00,830.00,0.00,820.00,0.00
"4620329.00",3605.00,3110.00,685.00,2420.00,490.00,3600.00,2360.00,1180.00,60.00,2960.00,610.00,695.00,1650.00,1595.00,980.00,95.00,435.00,55.00,25.00,0.00,2960.00,1805.00,1680.00,125.00,1160.00,3600.00,775.00,2415.00,410.00,1000.00,285.00,655.00,60.00,1675.00,590.00,1085.00,0.00
"4620330.00",5060.00,4665.00,1070.00,3595.00,395.00,5060.00,3660.00,1310.00,90.00,4125.00,1155.00,970.00,2000.00,2195.00,1260.00,55.00,660.00,135.00,45.00,45.00,4125.00,2535.00,2295.00,240.00,1590.00,5060.00,1140.00,3475.00,450.00,1405.00,400.00,925.00,75.00,2220.00,805.00,1415.00,0.00
"4620340.00",5075.00,4835.00,1155.00,3685.00,240.00,5075.00,3875.00,1150.00,55.00,4145.00,440.00,645.00,3055.00,2275.00,1325.00,130.00,525.00,165.00,70.00,55.00,4145.00,2775.00,2520.00,255.00,1370.00,5080.00,1210.00,3160.00,715.00,465.00,140.00,275.00,50.00,1850.00,1405.00,440.00,0.00
"4620350.00",2165.00,1965.00,210.00,1755.00,200.00,2165.00,1475.00,625.00,60.00,1975.00,170.00,315.00,1495.00,1055.00,490.00,30.00,275.00,230.00,25.00,0.00,1975.00,1255.00,1200.00,50.00,725.00,2165.00,245.00,1410.00,515.00,465.00,90.00,285.00,85.00,1195.00,450.00,745.00,0.00
"4620351.00",4910.00,4170.00,450.00,3715.00,750.00,4915.00,3020.00,1725.00,170.00,4470.00,255.00,785.00,3430.00,1750.00,815.00,50.00,500.00,290.00,35.00,60.00,4470.00,2240.00,2045.00,195.00,2230.00,4915.00,560.00,2645.00,1705.00,880.00,80.00,640.00,165.00,2675.00,720.00,1960.00,0.00
"4620352.00",2815.00,2220.00,360.00,1855.00,600.00,2820.00,1610.00,980.00,230.00,2375.00,110.00,350.00,1920.00,1125.00,500.00,45.00,335.00,200.00,35.00,15.00,2380.00,1525.00,1375.00,155.00,850.00,2820.00,575.00,1695.00,555.00,615.00,150.00,420.00,45.00,1365.00,535.00,830.00,0.00
"4620353.00",2930.00,2605.00,620.00,1980.00,320.00,2925.00,2140.00,715.00,75.00,2350.00,150.00,330.00,1865.00,1125.00,610.00,45.00,225.00,200.00,30.00,0.00,2350.00,1425.00,1355.00,80.00,925.00,2930.00,710.00,1770.00,450.00,350.00,120.00,210.00,0.00,1170.00,750.00,415.00,0.00
"4620354.00",3195.00,3050.00,765.00,2290.00,145.00,3195.00,2395.00,780.00,20.00,2530.00,105.00,300.00,2130.00,1290.00,865.00,50.00,185.00,95.00,55.00,30.00,2530.00,1590.00,1540.00,45.00,945.00,3195.00,795.00,1935.00,465.00,330.00,90.00,190.00,45.00,1025.00,910.00,110.00,0.00
"4620355.00",1380.00,1310.00,250.00,1060.00,75.00,1385.00,1040.00,310.00,30.00,1175.00,65.00,115.00,990.00,520.00,270.00,20.00,75.00,130.00,0.00,0.00,1175.00,675.00,640.00,35.00,495.00,1385.00,275.00,740.00,370.00,185.00,85.00,90.00,0.00,565.00,370.00,195.00,0.00
"4620356.00",1945.00,1835.00,540.00,1290.00,115.00,1945.00,1315.00,620.00,0.00,1550.00,155.00,200.00,1200.00,845.00,730.00,45.00,30.00,25.00,0.00,0.00,1550.00,970.00,960.00,0.00,585.00,1945.00,555.00,1145.00,245.00,190.00,45.00,125.00,20.00,635.00,620.00,20.00,0.00
"4620360.00",1870.00,1730.00,450.00,1280.00,145.00,1870.00,1440.00,410.00,25.00,1515.00,100.00,225.00,1185.00,830.00,495.00,15.00,190.00,75.00,20.00,30.00,1510.00,1000.00,975.00,30.00,510.00,1870.00,500.00,1100.00,265.00,50.00,20.00,15.00,20.00,630.00,520.00,110.00,0.00
"4620361.00",1300.00,1050.00,180.00,880.00,245.00,1300.00,835.00,375.00,95.00,1125.00,45.00,125.00,960.00,615.00,215.00,0.00,260.00,115.00,0.00,0.00,1130.00,755.00,675.00,80.00,375.00,1300.00,205.00,865.00,225.00,250.00,15.00,210.00,20.00,680.00,185.00,495.00,0.00
"4620362.00",2535.00,2285.00,665.00,1615.00,250.00,2530.00,1870.00,540.00,125.00,1980.00,175.00,285.00,1520.00,1015.00,470.00,25.00,295.00,180.00,40.00,0.00,1975.00,1340.00,1255.00,85.00,640.00,2530.00,700.00,1505.00,325.00,245.00,95.00,130.00,15.00,860.00,580.00,275.00,0.00
"4620363.00",4975.00,4690.00,1280.00,3410.00,285.00,4975.00,3875.00,1040.00,60.00,3825.00,305.00,790.00,2730.00,1880.00,725.00,40.00,435.00,500.00,130.00,45.00,3825.00,2420.00,2235.00,190.00,1400.00,4975.00,1295.00,2685.00,990.00,765.00,250.00,455.00,55.00,2130.00,960.00,1170.00,0.00
"4620364.00",2930.00,2520.00,1130.00,1395.00,415.00,2930.00,2115.00,600.00,210.00,1890.00,250.00,505.00,1135.00,1020.00,320.00,0.00,365.00,235.00,60.00,35.00,1890.00,1395.00,1240.00,155.00,495.00,2930.00,1175.00,1640.00,115.00,1185.00,540.00,625.00,15.00,985.00,335.00,645.00,0.00
"4620365.00",2760.00,2450.00,635.00,1815.00,310.00,2755.00,1940.00,755.00,65.00,2200.00,240.00,270.00,1685.00,1235.00,440.00,30.00,470.00,205.00,75.00,10.00,2200.00,1530.00,1435.00,90.00,670.00,2755.00,665.00,1780.00,315.00,450.00,105.00,305.00,35.00,1255.00,700.00,555.00,0.00
"4620366.00",2535.00,2345.00,570.00,1770.00,195.00,2535.00,1955.00,555.00,25.00,2010.00,95.00,230.00,1690.00,1090.00,525.00,55.00,270.00,170.00,40.00,30.00,2010.00,1320.00,1225.00,95.00,690.00,2535.00,620.00,1505.00,410.00,150.00,30.00,95.00,0.00,1035.00,670.00,365.00,0.00
"4620367.00",4040.00,3580.00,715.00,2860.00,460.00,4045.00,2900.00,1080.00,65.00,3345.00,190.00,535.00,2620.00,1915.00,960.00,70.00,510.00,290.00,75.00,10.00,3345.00,2390.00,2285.00,105.00,955.00,4040.00,845.00,2645.00,550.00,430.00,80.00,290.00,55.00,1825.00,1065.00,765.00,0.00
"4620370.00",7150.00,6635.00,1750.00,4880.00,515.00,7150.00,5090.00,1900.00,160.00,5730.00,460.00,855.00,4410.00,3165.00,2375.00,75.00,425.00,145.00,75.00,70.00,5730.00,3710.00,3470.00,240.00,2020.00,7150.00,1860.00,4135.00,1155.00,775.00,155.00,480.00,145.00,2510.00,1745.00,765.00,0.00
"4620380.00",4085.00,3560.00,690.00,2875.00,525.00,4085.00,2215.00,1790.00,80.00,3430.00,380.00,650.00,2400.00,1490.00,1070.00,70.00,290.00,60.00,0.00,10.00,3435.00,1930.00,1720.00,210.00,1505.00,4080.00,810.00,2235.00,1045.00,890.00,270.00,525.00,95.00,1785.00,725.00,1065.00,0.00
"4620381.00",6005.00,3850.00,800.00,3050.00,2160.00,6010.00,2040.00,3820.00,150.00,4760.00,715.00,1040.00,3005.00,2240.00,1325.00,120.00,675.00,95.00,0.00,20.00,4760.00,2830.00,2410.00,420.00,1930.00,6010.00,1420.00,3600.00,990.00,2080.00,640.00,1205.00,230.00,2580.00,600.00,1980.00,0.00
"4620382.01",3440.00,3225.00,630.00,2595.00,215.00,3440.00,1995.00,1400.00,45.00,2845.00,375.00,480.00,1995.00,1190.00,855.00,40.00,190.00,85.00,0.00,0.00,2850.00,1500.00,1380.00,120.00,1345.00,3440.00,675.00,1615.00,1150.00,400.00,35.00,270.00,90.00,1495.00,1135.00,355.00,0.00
"4620382.02",4615.00,4010.00,1015.00,2990.00,605.00,4615.00,2525.00,1935.00,160.00,3640.00,390.00,675.00,2575.00,1900.00,1345.00,80.00,410.00,50.00,0.00,0.00,3635.00,2295.00,2075.00,220.00,1340.00,4615.00,1175.00,2675.00,770.00,620.00,215.00,380.00,25.00,1545.00,1180.00,370.00,0.00
"4620383.01",3000.00,2625.00,625.00,2000.00,375.00,3000.00,1650.00,1155.00,195.00,2370.00,285.00,520.00,1565.00,1210.00,915.00,55.00,185.00,35.00,0.00,15.00,2370.00,1470.00,1355.00,115.00,900.00,3000.00,760.00,1840.00,400.00,405.00,70.00,255.00,80.00,1045.00,705.00,335.00,0.00
"4620383.02",7540.00,7015.00,970.00,6045.00,525.00,7540.00,4245.00,3220.00,70.00,6670.00,1120.00,1590.00,3960.00,2820.00,1970.00,105.00,555.00,140.00,0.00,45.00,6670.00,3330.00,3130.00,200.00,3340.00,7540.00,1060.00,3585.00,2895.00,1270.00,250.00,630.00,390.00,3730.00,1970.00,1765.00,0.00
"4620385.00",1465.00,1280.00,75.00,1205.00,185.00,1465.00,875.00,545.00,45.00,1385.00,135.00,305.00,950.00,585.00,365.00,0.00,150.00,35.00,0.00,0.00,1385.00,675.00,630.00,50.00,705.00,1465.00,105.00,710.00,650.00,255.00,25.00,160.00,65.00,940.00,70.00,870.00,0.00
"4620390.00",910.00,880.00,150.00,735.00,30.00,910.00,825.00,70.00,0.00,770.00,235.00,165.00,375.00,420.00,310.00,0.00,60.00,45.00,0.00,0.00,775.00,445.00,425.00,30.00,325.00,915.00,150.00,635.00,125.00,215.00,25.00,145.00,50.00,485.00,150.00,335.00,0.00
"4620391.00",1565.00,1520.00,240.00,1280.00,45.00,1560.00,1375.00,185.00,0.00,1380.00,395.00,430.00,555.00,790.00,500.00,45.00,110.00,120.00,0.00,0.00,1385.00,895.00,820.00,70.00,490.00,1560.00,240.00,1105.00,225.00,320.00,55.00,240.00,20.00,810.00,230.00,585.00,0.00
"4620392.00",1350.00,1315.00,220.00,1095.00,35.00,1345.00,1125.00,220.00,0.00,1150.00,235.00,295.00,620.00,675.00,420.00,20.00,110.00,115.00,0.00,0.00,1145.00,820.00,750.00,75.00,325.00,1350.00,230.00,975.00,145.00,280.00,45.00,205.00,0.00,755.00,330.00,425.00,0.00
"4620393.00",5065.00,4755.00,930.00,3825.00,305.00,5065.00,4230.00,820.00,0.00,4265.00,1080.00,1095.00,2085.00,2330.00,1485.00,105.00,440.00,240.00,45.00,15.00,4265.00,2615.00,2460.00,155.00,1655.00,5065.00,995.00,3395.00,680.00,1245.00,340.00,735.00,170.00,2415.00,920.00,1495.00,0.00
"4620394.00",3350.00,2945.00,475.00,2465.00,405.00,3345.00,2565.00,740.00,45.00,2925.00,965.00,590.00,1360.00,1725.00,1135.00,70.00,385.00,95.00,0.00,0.00,2925.00,1960.00,1765.00,195.00,965.00,3350.00,520.00,2530.00,300.00,750.00,135.00,570.00,45.00,1640.00,510.00,1135.00,0.00
"4620395.01",2530.00,2270.00,725.00,1545.00,255.00,2525.00,1915.00,570.00,40.00,1870.00,685.00,495.00,690.00,575.00,320.00,15.00,185.00,55.00,0.00,0.00,1870.00,760.00,600.00,160.00,1110.00,2530.00,795.00,1485.00,245.00,1435.00,550.00,770.00,115.00,1145.00,55.00,1095.00,0.00
"4620395.02",5875.00,5195.00,1045.00,4145.00,680.00,5875.00,3925.00,1790.00,160.00,4925.00,1025.00,1265.00,2630.00,2785.00,1705.00,190.00,640.00,235.00,0.00,0.00,4925.00,3150.00,2950.00,200.00,1775.00,5875.00,1165.00,3945.00,765.00,1540.00,285.00,935.00,320.00,2715.00,775.00,1935.00,0.00
