"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36","COL37"
"5050140.07",4630.00,4475.00,970.00,3510.00,155.00,4630.00,4070.00,565.00,0.00,3855.00,455.00,1085.00,2315.00,2500.00,1745.00,145.00,480.00,65.00,0.00,60.00,3850.00,2775.00,2625.00,145.00,1080.00,4630.00,1000.00,3230.00,395.00,250.00,80.00,155.00,15.00,1765.00,1625.00,140.00,0.00
"5050141.04",3225.00,3145.00,930.00,2215.00,85.00,3230.00,2650.00,540.00,35.00,2445.00,220.00,520.00,1705.00,1605.00,1270.00,80.00,215.00,0.00,0.00,20.00,2445.00,1855.00,1760.00,95.00,590.00,3230.00,930.00,2005.00,290.00,140.00,45.00,85.00,0.00,1080.00,1060.00,25.00,0.00
"5050141.05",6425.00,6115.00,1835.00,4280.00,305.00,6420.00,4575.00,1835.00,0.00,4845.00,615.00,1180.00,3055.00,3390.00,2315.00,195.00,725.00,90.00,45.00,25.00,4845.00,3750.00,3555.00,195.00,1100.00,6420.00,1915.00,4170.00,340.00,460.00,170.00,275.00,0.00,2125.00,1890.00,235.00,0.00
"5050141.08",8620.00,8295.00,2710.00,5585.00,320.00,8615.00,6385.00,2125.00,110.00,6315.00,790.00,1475.00,4045.00,4215.00,3070.00,220.00,790.00,45.00,45.00,45.00,6315.00,4805.00,4520.00,290.00,1510.00,8615.00,2735.00,5400.00,490.00,510.00,195.00,285.00,30.00,2625.00,2530.00,95.00,0.00
"5050141.09",6155.00,5900.00,1705.00,4195.00,250.00,6155.00,4030.00,2055.00,70.00,4640.00,485.00,905.00,3245.00,3235.00,2285.00,250.00,620.00,35.00,15.00,35.00,4635.00,3690.00,3510.00,185.00,945.00,6155.00,1760.00,4050.00,350.00,455.00,180.00,265.00,0.00,2090.00,1655.00,435.00,0.00
"5050141.10",5535.00,5290.00,1760.00,3525.00,245.00,5530.00,3940.00,1585.00,0.00,4030.00,480.00,825.00,2720.00,2660.00,1760.00,165.00,655.00,40.00,25.00,15.00,4025.00,3020.00,2840.00,180.00,1010.00,5535.00,1805.00,3385.00,345.00,445.00,145.00,285.00,20.00,1660.00,1605.00,55.00,0.00
"5050141.11",5060.00,4525.00,1405.00,3115.00,530.00,5055.00,3045.00,1970.00,40.00,3700.00,325.00,675.00,2700.00,2685.00,1635.00,175.00,740.00,80.00,20.00,30.00,3700.00,2985.00,2830.00,160.00,715.00,5060.00,1555.00,3325.00,180.00,440.00,140.00,300.00,0.00,1680.00,1480.00,195.00,0.00
"5050141.12",5605.00,5050.00,1510.00,3535.00,560.00,5605.00,2950.00,2555.00,100.00,4200.00,340.00,735.00,3130.00,3080.00,2050.00,175.00,795.00,45.00,0.00,0.00,4200.00,3360.00,3190.00,160.00,845.00,5605.00,1625.00,3850.00,135.00,540.00,270.00,270.00,0.00,1890.00,1690.00,200.00,0.00
"5050141.13",3165.00,2915.00,900.00,2020.00,250.00,3170.00,1825.00,1330.00,10.00,2375.00,270.00,545.00,1555.00,1445.00,940.00,150.00,320.00,0.00,20.00,0.00,2375.00,1675.00,1540.00,130.00,705.00,3170.00,955.00,2040.00,175.00,205.00,105.00,100.00,0.00,950.00,905.00,45.00,0.00
"5050141.14",2130.00,2010.00,470.00,1540.00,125.00,2130.00,1665.00,440.00,0.00,1725.00,200.00,330.00,1195.00,910.00,690.00,110.00,80.00,25.00,0.00,0.00,1725.00,1150.00,1095.00,60.00,575.00,2130.00,475.00,1325.00,325.00,90.00,0.00,80.00,0.00,735.00,660.00,75.00,0.00
"5050141.15",8015.00,7615.00,2315.00,5300.00,400.00,8015.00,5660.00,2305.00,45.00,5890.00,475.00,1175.00,4240.00,4195.00,3100.00,205.00,805.00,35.00,0.00,45.00,5890.00,4785.00,4420.00,360.00,1105.00,8015.00,2335.00,5330.00,345.00,395.00,150.00,245.00,0.00,2675.00,2530.00,150.00,0.00
"5050151.03",4400.00,4290.00,1050.00,3245.00,105.00,4395.00,3935.00,460.00,0.00,3550.00,615.00,1075.00,1860.00,2225.00,1830.00,145.00,165.00,45.00,0.00,30.00,3550.00,2530.00,2390.00,140.00,1020.00,4400.00,1050.00,2690.00,660.00,265.00,65.00,190.00,0.00,1625.00,1495.00,125.00,0.00
"5050151.04",6200.00,6090.00,1595.00,4490.00,115.00,6200.00,5575.00,615.00,0.00,4970.00,575.00,1170.00,3230.00,2790.00,2115.00,190.00,345.00,95.00,20.00,25.00,4970.00,3315.00,3085.00,230.00,1660.00,6205.00,1620.00,3850.00,735.00,225.00,95.00,120.00,0.00,2115.00,2025.00,90.00,0.00
"5050151.05",3725.00,3690.00,790.00,2900.00,35.00,3720.00,3285.00,430.00,0.00,3120.00,375.00,710.00,2030.00,1510.00,1165.00,80.00,195.00,40.00,0.00,15.00,3115.00,1800.00,1655.00,150.00,1315.00,3720.00,790.00,2075.00,860.00,95.00,20.00,30.00,45.00,1425.00,1355.00,65.00,0.00
"5050151.06",4770.00,4660.00,1370.00,3295.00,110.00,4770.00,4220.00,545.00,0.00,3625.00,405.00,790.00,2435.00,2450.00,1860.00,180.00,300.00,70.00,0.00,15.00,3625.00,2770.00,2615.00,160.00,855.00,4770.00,1390.00,3000.00,385.00,190.00,60.00,110.00,0.00,1520.00,1450.00,75.00,0.00
"5050151.07",6425.00,6230.00,1930.00,4295.00,200.00,6425.00,5245.00,1165.00,15.00,4720.00,445.00,1060.00,3220.00,3140.00,2325.00,195.00,515.00,50.00,15.00,40.00,4720.00,3715.00,3585.00,125.00,1010.00,6425.00,1950.00,4115.00,355.00,405.00,165.00,235.00,0.00,2185.00,2105.00,80.00,0.00
"5050151.08",5350.00,5220.00,1600.00,3625.00,125.00,5350.00,4555.00,765.00,30.00,3995.00,495.00,1000.00,2495.00,2630.00,2085.00,160.00,340.00,20.00,0.00,15.00,4000.00,3010.00,2865.00,150.00,985.00,5350.00,1625.00,3345.00,385.00,265.00,70.00,170.00,20.00,1765.00,1705.00,60.00,0.00
"5050151.09",5025.00,4975.00,1155.00,3825.00,50.00,5030.00,4565.00,445.00,0.00,4145.00,605.00,1315.00,2225.00,2375.00,2120.00,100.00,95.00,25.00,0.00,25.00,4140.00,2865.00,2720.00,145.00,1275.00,5030.00,1150.00,3220.00,660.00,425.00,65.00,330.00,25.00,1825.00,1725.00,100.00,0.00
"5050160.02",5110.00,4870.00,955.00,3915.00,240.00,5110.00,3880.00,1205.00,30.00,4325.00,535.00,910.00,2880.00,2250.00,1300.00,195.00,485.00,170.00,45.00,55.00,4325.00,2745.00,2515.00,235.00,1580.00,5110.00,1025.00,3045.00,1040.00,415.00,120.00,245.00,50.00,2120.00,1565.00,560.00,0.00
"5050160.03",4865.00,4425.00,1435.00,2990.00,440.00,4865.00,2785.00,2035.00,40.00,3590.00,305.00,510.00,2775.00,2235.00,1590.00,140.00,405.00,35.00,0.00,50.00,3590.00,2660.00,2440.00,215.00,930.00,4865.00,1500.00,2950.00,415.00,145.00,25.00,105.00,0.00,1505.00,1460.00,50.00,0.00
"5050160.04",6380.00,6140.00,1375.00,4765.00,240.00,6380.00,4840.00,1490.00,40.00,5235.00,565.00,1085.00,3580.00,3505.00,2245.00,245.00,875.00,85.00,35.00,20.00,5230.00,3905.00,3720.00,180.00,1330.00,6375.00,1415.00,4350.00,615.00,345.00,75.00,235.00,25.00,2395.00,2080.00,315.00,0.00
"5050160.05",3450.00,3340.00,675.00,2670.00,110.00,3450.00,2915.00,540.00,0.00,2905.00,265.00,700.00,1935.00,1925.00,1245.00,115.00,365.00,105.00,65.00,35.00,2905.00,2175.00,2040.00,135.00,730.00,3450.00,695.00,2380.00,375.00,105.00,35.00,65.00,0.00,1280.00,1040.00,240.00,0.00
"5050160.06",4280.00,3980.00,890.00,3085.00,300.00,4275.00,2985.00,1275.00,0.00,3490.00,310.00,900.00,2285.00,2145.00,1435.00,85.00,425.00,130.00,35.00,30.00,3490.00,2440.00,2280.00,160.00,1050.00,4275.00,935.00,2745.00,600.00,375.00,105.00,220.00,50.00,1720.00,1195.00,530.00,0.00
"5050160.07",7050.00,6760.00,1735.00,5025.00,295.00,7045.00,4905.00,2100.00,40.00,5650.00,530.00,965.00,4160.00,3015.00,2225.00,190.00,450.00,75.00,30.00,35.00,5650.00,3770.00,3440.00,330.00,1885.00,7045.00,1805.00,4380.00,860.00,285.00,65.00,190.00,0.00,2400.00,2330.00,75.00,0.00
"5050160.09",3470.00,3335.00,905.00,2430.00,140.00,3475.00,2805.00,625.00,45.00,2715.00,335.00,525.00,1850.00,1525.00,1325.00,100.00,75.00,10.00,0.00,15.00,2715.00,1895.00,1795.00,100.00,820.00,3475.00,950.00,2155.00,365.00,90.00,15.00,70.00,0.00,1140.00,1090.00,50.00,0.00
"5050160.10",9500.00,8930.00,2970.00,5965.00,565.00,9495.00,5900.00,3525.00,75.00,6855.00,700.00,1205.00,4950.00,4750.00,3465.00,290.00,765.00,120.00,60.00,45.00,6855.00,5375.00,5035.00,340.00,1475.00,9500.00,3030.00,6065.00,400.00,420.00,140.00,270.00,0.00,2870.00,2800.00,75.00,0.00
"5050160.11",5390.00,5040.00,1575.00,3465.00,355.00,5395.00,3505.00,1830.00,55.00,3970.00,390.00,715.00,2860.00,2750.00,2000.00,220.00,365.00,95.00,45.00,25.00,3970.00,3180.00,2900.00,280.00,790.00,5390.00,1615.00,3450.00,330.00,285.00,110.00,175.00,0.00,1835.00,1635.00,195.00,0.00
"5050161.03",4995.00,4880.00,1210.00,3670.00,120.00,5000.00,4015.00,980.00,0.00,4035.00,470.00,1140.00,2430.00,2500.00,1790.00,205.00,335.00,115.00,30.00,25.00,4040.00,2990.00,2730.00,255.00,1045.00,4995.00,1220.00,3310.00,465.00,290.00,105.00,170.00,0.00,1655.00,1415.00,235.00,0.00
"5050161.04",5060.00,4825.00,1355.00,3465.00,240.00,5060.00,3865.00,1125.00,70.00,3930.00,435.00,875.00,2615.00,2300.00,1655.00,170.00,370.00,45.00,35.00,25.00,3925.00,2655.00,2475.00,180.00,1275.00,5060.00,1430.00,2900.00,735.00,230.00,65.00,150.00,0.00,1685.00,1550.00,135.00,0.00
"5050161.05",6285.00,5905.00,1795.00,4105.00,380.00,6285.00,4620.00,1650.00,15.00,4700.00,545.00,890.00,3265.00,3310.00,2520.00,240.00,475.00,55.00,0.00,20.00,4705.00,3685.00,3490.00,195.00,1015.00,6285.00,1890.00,4010.00,385.00,385.00,125.00,235.00,20.00,2035.00,1995.00,45.00,0.00
"5050161.06",4760.00,4650.00,1425.00,3225.00,105.00,4760.00,3620.00,1125.00,0.00,3600.00,410.00,805.00,2390.00,2450.00,1860.00,175.00,335.00,30.00,0.00,40.00,3600.00,2835.00,2630.00,205.00,765.00,4755.00,1445.00,3070.00,250.00,395.00,170.00,205.00,0.00,1620.00,1475.00,140.00,0.00
"5050162.01",4895.00,4775.00,980.00,3795.00,115.00,4890.00,4010.00,855.00,0.00,4105.00,465.00,1015.00,2620.00,2560.00,1735.00,215.00,490.00,80.00,20.00,25.00,4100.00,2850.00,2705.00,150.00,1250.00,4895.00,980.00,3285.00,625.00,290.00,105.00,175.00,0.00,1865.00,1625.00,245.00,0.00
"5050162.02",4415.00,4260.00,925.00,3340.00,155.00,4410.00,3780.00,630.00,0.00,3655.00,470.00,1180.00,2005.00,2435.00,1675.00,155.00,425.00,125.00,30.00,25.00,3650.00,2730.00,2560.00,175.00,920.00,4410.00,940.00,3205.00,265.00,275.00,100.00,180.00,0.00,1585.00,1400.00,180.00,0.00
"5050170.01",4055.00,3890.00,715.00,3170.00,160.00,4050.00,3475.00,565.00,0.00,3440.00,430.00,1035.00,1970.00,2335.00,1410.00,150.00,720.00,25.00,20.00,0.00,3435.00,2615.00,2460.00,155.00,820.00,4050.00,760.00,2880.00,420.00,205.00,55.00,145.00,0.00,1550.00,1440.00,115.00,0.00
"5050170.03",4040.00,3995.00,800.00,3190.00,45.00,4040.00,3450.00,580.00,0.00,3415.00,425.00,830.00,2155.00,2075.00,1170.00,155.00,650.00,70.00,0.00,0.00,3420.00,2325.00,2215.00,110.00,1095.00,4040.00,800.00,2740.00,490.00,150.00,45.00,90.00,0.00,1410.00,1370.00,40.00,0.00
"5050170.04",3815.00,3780.00,650.00,3135.00,35.00,3815.00,3450.00,365.00,0.00,3290.00,410.00,1055.00,1830.00,2030.00,1155.00,180.00,625.00,45.00,15.00,0.00,3295.00,2245.00,2125.00,120.00,1045.00,3815.00,655.00,2645.00,515.00,170.00,35.00,115.00,25.00,1400.00,1330.00,70.00,0.00
"5050170.05",3800.00,3735.00,700.00,3030.00,65.00,3795.00,3290.00,500.00,0.00,3265.00,450.00,945.00,1870.00,2135.00,1250.00,210.00,615.00,45.00,0.00,0.00,3265.00,2445.00,2285.00,155.00,825.00,3795.00,700.00,2725.00,370.00,100.00,0.00,90.00,0.00,1365.00,1300.00,65.00,0.00
"5050170.08",2710.00,2695.00,725.00,1965.00,20.00,2715.00,2395.00,315.00,0.00,2180.00,285.00,600.00,1300.00,1475.00,830.00,160.00,400.00,55.00,0.00,20.00,2185.00,1615.00,1515.00,100.00,570.00,2710.00,725.00,1850.00,135.00,25.00,0.00,0.00,0.00,845.00,835.00,0.00,0.00
"5050170.09",5025.00,4950.00,975.00,3970.00,85.00,5025.00,4250.00,765.00,0.00,4260.00,540.00,1200.00,2520.00,2865.00,1685.00,230.00,860.00,40.00,20.00,25.00,4260.00,3185.00,2970.00,210.00,1070.00,5025.00,980.00,3625.00,420.00,100.00,25.00,50.00,0.00,1785.00,1645.00,135.00,0.00
"5050170.10",4290.00,4165.00,825.00,3335.00,130.00,4295.00,3680.00,570.00,40.00,3690.00,445.00,875.00,2370.00,2295.00,1340.00,230.00,605.00,65.00,0.00,50.00,3690.00,2545.00,2440.00,105.00,1145.00,4295.00,825.00,2995.00,475.00,245.00,65.00,145.00,35.00,1595.00,1365.00,235.00,0.00
"5050170.11",3270.00,3190.00,835.00,2355.00,85.00,3270.00,2700.00,550.00,0.00,2660.00,340.00,625.00,1695.00,1830.00,1085.00,150.00,510.00,50.00,25.00,0.00,2660.00,2065.00,1960.00,100.00,595.00,3270.00,860.00,2205.00,210.00,130.00,35.00,95.00,0.00,1045.00,960.00,85.00,0.00
"5050170.12",4710.00,4575.00,1365.00,3205.00,135.00,4710.00,4090.00,580.00,35.00,3615.00,375.00,870.00,2365.00,2710.00,1830.00,175.00,615.00,75.00,0.00,0.00,3615.00,2955.00,2855.00,95.00,660.00,4705.00,1390.00,3095.00,220.00,115.00,20.00,90.00,0.00,1580.00,1540.00,45.00,0.00
"5050170.13",5175.00,4945.00,1425.00,3515.00,235.00,5175.00,4305.00,830.00,40.00,4015.00,530.00,1090.00,2390.00,2815.00,1690.00,230.00,805.00,60.00,10.00,15.00,4015.00,3165.00,2955.00,205.00,845.00,5175.00,1435.00,3455.00,285.00,180.00,70.00,100.00,0.00,1720.00,1610.00,115.00,0.00
"5050171.03",5490.00,5410.00,1160.00,4245.00,90.00,5495.00,5210.00,285.00,0.00,4535.00,565.00,1330.00,2640.00,2835.00,2305.00,190.00,240.00,60.00,20.00,20.00,4535.00,3245.00,3115.00,130.00,1290.00,5495.00,1210.00,3725.00,560.00,275.00,80.00,180.00,0.00,1920.00,1710.00,205.00,0.00
"5050171.05",4995.00,4880.00,1495.00,3385.00,115.00,5000.00,4185.00,795.00,0.00,3750.00,420.00,925.00,2410.00,2605.00,1715.00,110.00,735.00,40.00,0.00,0.00,3750.00,2910.00,2775.00,130.00,840.00,5000.00,1520.00,3150.00,325.00,245.00,100.00,130.00,0.00,1640.00,1525.00,115.00,0.00
"5050171.06",5895.00,5865.00,1320.00,4545.00,35.00,5895.00,5560.00,335.00,0.00,4870.00,770.00,1450.00,2645.00,3050.00,2370.00,210.00,360.00,55.00,15.00,40.00,4865.00,3410.00,3275.00,130.00,1460.00,5895.00,1325.00,3840.00,735.00,390.00,55.00,295.00,40.00,2085.00,1835.00,250.00,0.00
"5050171.07",4690.00,4495.00,1320.00,3175.00,190.00,4685.00,3775.00,900.00,0.00,3615.00,400.00,815.00,2395.00,2510.00,1605.00,295.00,520.00,35.00,0.00,45.00,3615.00,2820.00,2625.00,195.00,795.00,4685.00,1335.00,3065.00,285.00,135.00,35.00,90.00,0.00,1530.00,1495.00,35.00,0.00
"5050171.08",12005.00,11290.00,3350.00,7945.00,715.00,12000.00,8770.00,3135.00,90.00,9045.00,980.00,1780.00,6280.00,6575.00,4270.00,520.00,1700.00,50.00,0.00,30.00,9045.00,7270.00,6855.00,415.00,1770.00,12000.00,3470.00,8070.00,465.00,705.00,255.00,440.00,0.00,4095.00,3810.00,285.00,0.00
"5050180.01",6375.00,6315.00,1540.00,4775.00,55.00,6370.00,5920.00,450.00,0.00,5070.00,985.00,1465.00,2615.00,3465.00,2590.00,325.00,340.00,175.00,0.00,30.00,5075.00,3800.00,3605.00,195.00,1270.00,6370.00,1545.00,4255.00,570.00,505.00,180.00,295.00,35.00,2435.00,1800.00,635.00,0.00
"5050180.02",4855.00,4780.00,860.00,3915.00,75.00,4855.00,4500.00,345.00,0.00,4160.00,830.00,1370.00,1960.00,2490.00,1805.00,185.00,290.00,180.00,0.00,20.00,4155.00,2700.00,2620.00,80.00,1455.00,4855.00,875.00,3120.00,855.00,380.00,30.00,295.00,50.00,2035.00,1570.00,465.00,0.00
"5050181.01",6090.00,6050.00,1530.00,4525.00,35.00,6090.00,5855.00,220.00,0.00,4900.00,840.00,1470.00,2580.00,3450.00,2780.00,315.00,235.00,80.00,0.00,35.00,4895.00,3810.00,3670.00,135.00,1090.00,6090.00,1530.00,4140.00,420.00,380.00,60.00,310.00,0.00,2140.00,1955.00,185.00,0.00
"5050181.02",5455.00,5420.00,1245.00,4175.00,35.00,5455.00,5235.00,205.00,0.00,4495.00,915.00,1340.00,2245.00,3060.00,2430.00,295.00,205.00,95.00,0.00,20.00,4495.00,3440.00,3225.00,210.00,1060.00,5455.00,1245.00,3695.00,515.00,465.00,145.00,285.00,35.00,2035.00,1740.00,290.00,0.00
"5050182.00",4030.00,3980.00,910.00,3075.00,50.00,4035.00,3835.00,185.00,0.00,3285.00,550.00,985.00,1745.00,2220.00,1905.00,155.00,75.00,75.00,0.00,0.00,3285.00,2600.00,2515.00,85.00,685.00,4030.00,910.00,2820.00,305.00,185.00,55.00,105.00,25.00,1400.00,1265.00,135.00,0.00
"5050183.00",4655.00,4615.00,1220.00,3395.00,40.00,4655.00,4420.00,235.00,0.00,3715.00,530.00,1130.00,2050.00,2500.00,1980.00,295.00,70.00,110.00,10.00,40.00,3715.00,2860.00,2690.00,170.00,850.00,4655.00,1225.00,3045.00,380.00,110.00,15.00,70.00,25.00,1610.00,1430.00,185.00,0.00
"5050184.00",6365.00,6315.00,1735.00,4585.00,45.00,6365.00,6170.00,190.00,0.00,4940.00,840.00,1600.00,2500.00,3420.00,2730.00,390.00,190.00,70.00,20.00,30.00,4940.00,3740.00,3600.00,140.00,1205.00,6360.00,1740.00,4095.00,525.00,305.00,55.00,230.00,20.00,2275.00,1905.00,370.00,0.00
"5050190.01",6295.00,6220.00,1510.00,4710.00,75.00,6295.00,5850.00,435.00,0.00,5060.00,660.00,1535.00,2860.00,3365.00,3005.00,180.00,55.00,70.00,0.00,50.00,5060.00,3800.00,3640.00,155.00,1255.00,6295.00,1520.00,4140.00,635.00,345.00,125.00,205.00,10.00,2225.00,2080.00,145.00,0.00
"5050190.02",6310.00,6175.00,1575.00,4605.00,135.00,6310.00,5675.00,615.00,0.00,5040.00,735.00,1380.00,2925.00,3210.00,2740.00,265.00,115.00,40.00,20.00,40.00,5040.00,3735.00,3550.00,190.00,1305.00,6310.00,1610.00,4095.00,610.00,375.00,115.00,235.00,25.00,2155.00,2040.00,115.00,0.00
"5050191.01",4520.00,4395.00,1085.00,3310.00,125.00,4520.00,3795.00,710.00,10.00,3630.00,455.00,925.00,2245.00,2120.00,1720.00,215.00,100.00,55.00,0.00,25.00,3630.00,2575.00,2420.00,155.00,1055.00,4520.00,1115.00,2990.00,410.00,255.00,35.00,170.00,55.00,1485.00,1450.00,30.00,0.00
"5050191.02",4705.00,4640.00,1220.00,3420.00,65.00,4705.00,4335.00,365.00,0.00,3705.00,575.00,955.00,2175.00,2435.00,2115.00,180.00,50.00,35.00,0.00,60.00,3700.00,2830.00,2760.00,70.00,870.00,4705.00,1260.00,3040.00,405.00,160.00,50.00,110.00,0.00,1640.00,1555.00,85.00,0.00
"5050200.01",2345.00,2320.00,480.00,1845.00,30.00,2345.00,2165.00,180.00,0.00,1955.00,245.00,575.00,1135.00,1285.00,1135.00,110.00,20.00,0.00,0.00,0.00,1955.00,1475.00,1410.00,60.00,480.00,2345.00,480.00,1630.00,235.00,55.00,15.00,40.00,0.00,800.00,750.00,45.00,0.00
"5050200.02",6300.00,6170.00,1365.00,4805.00,130.00,6300.00,5745.00,515.00,40.00,5160.00,620.00,1425.00,3115.00,3105.00,2700.00,215.00,110.00,45.00,0.00,15.00,5160.00,3785.00,3600.00,180.00,1375.00,6300.00,1390.00,4110.00,805.00,155.00,25.00,120.00,0.00,2300.00,2205.00,90.00,0.00
"5050201.00",4520.00,4415.00,975.00,3445.00,100.00,4515.00,3875.00,635.00,0.00,3795.00,365.00,770.00,2660.00,1980.00,1705.00,120.00,40.00,45.00,55.00,10.00,3795.00,2410.00,2280.00,130.00,1390.00,4515.00,975.00,2780.00,760.00,310.00,125.00,165.00,0.00,1645.00,1535.00,110.00,0.00
"5050300.00",8835.00,8600.00,2065.00,6535.00,235.00,8835.00,7735.00,1055.00,40.00,7095.00,805.00,1735.00,4550.00,4185.00,3385.00,340.00,365.00,50.00,15.00,35.00,7090.00,5215.00,4875.00,340.00,1885.00,8830.00,2105.00,5795.00,930.00,430.00,105.00,280.00,45.00,3145.00,2980.00,170.00,0.00
"5050301.00",4515.00,4490.00,945.00,3545.00,30.00,4520.00,4310.00,200.00,0.00,3790.00,550.00,945.00,2290.00,2385.00,2120.00,120.00,65.00,15.00,0.00,65.00,3785.00,2910.00,2775.00,130.00,885.00,4515.00,945.00,2980.00,595.00,265.00,85.00,180.00,0.00,1685.00,1575.00,105.00,0.00
"5050302.00",6925.00,6800.00,1515.00,5285.00,130.00,6925.00,6315.00,590.00,0.00,5740.00,740.00,1395.00,3600.00,3575.00,2980.00,295.00,170.00,70.00,0.00,60.00,5740.00,4215.00,3975.00,240.00,1525.00,6925.00,1520.00,4700.00,710.00,445.00,125.00,310.00,0.00,2615.00,2450.00,160.00,0.00
"5050500.00",1930.00,1890.00,140.00,1745.00,40.00,1930.00,1750.00,170.00,0.00,1805.00,235.00,150.00,1415.00,1185.00,430.00,30.00,295.00,365.00,55.00,0.00,1800.00,1330.00,1290.00,40.00,475.00,1930.00,140.00,1570.00,215.00,285.00,15.00,250.00,10.00,1270.00,490.00,780.00,0.00
"5050501.00",1535.00,1340.00,140.00,1200.00,200.00,1535.00,1175.00,345.00,0.00,1430.00,380.00,215.00,830.00,850.00,240.00,35.00,220.00,310.00,40.00,0.00,1430.00,1035.00,905.00,130.00,395.00,1540.00,155.00,1230.00,155.00,445.00,70.00,315.00,60.00,950.00,160.00,795.00,0.00
"5050502.00",1835.00,1790.00,255.00,1535.00,45.00,1835.00,1580.00,250.00,0.00,1595.00,560.00,270.00,765.00,910.00,435.00,70.00,225.00,140.00,30.00,0.00,1600.00,1025.00,925.00,100.00,570.00,1840.00,255.00,1290.00,295.00,625.00,40.00,490.00,90.00,1015.00,175.00,845.00,0.00
"5050503.00",1820.00,1695.00,245.00,1450.00,125.00,1820.00,1500.00,300.00,20.00,1625.00,540.00,360.00,730.00,885.00,385.00,130.00,195.00,155.00,25.00,0.00,1625.00,1070.00,935.00,130.00,560.00,1820.00,245.00,1360.00,215.00,570.00,110.00,390.00,70.00,1045.00,290.00,755.00,0.00
"5050504.01",5965.00,5575.00,880.00,4700.00,395.00,5970.00,4760.00,1100.00,105.00,5200.00,700.00,985.00,3515.00,3300.00,1870.00,175.00,865.00,200.00,165.00,25.00,5205.00,3650.00,3415.00,235.00,1555.00,5965.00,900.00,4270.00,800.00,1055.00,125.00,790.00,135.00,3150.00,1695.00,1455.00,0.00
"5050504.03",3825.00,3535.00,1155.00,2380.00,290.00,3825.00,3065.00,725.00,35.00,2765.00,245.00,450.00,2070.00,2165.00,1395.00,200.00,450.00,25.00,100.00,0.00,2765.00,2310.00,2240.00,65.00,455.00,3820.00,1225.00,2485.00,110.00,285.00,55.00,230.00,0.00,1375.00,1060.00,325.00,0.00
"5050504.04",4965.00,4695.00,1170.00,3525.00,270.00,4970.00,4065.00,860.00,45.00,3955.00,500.00,690.00,2765.00,2815.00,1800.00,245.00,570.00,85.00,110.00,0.00,3950.00,3120.00,2970.00,150.00,835.00,4965.00,1240.00,3450.00,275.00,430.00,115.00,285.00,30.00,2105.00,1260.00,845.00,0.00
"5050504.05",4765.00,4560.00,1025.00,3530.00,200.00,4765.00,3920.00,840.00,0.00,3885.00,280.00,690.00,2915.00,2650.00,1615.00,140.00,680.00,75.00,140.00,0.00,3885.00,2900.00,2785.00,115.00,990.00,4765.00,1040.00,3170.00,555.00,250.00,20.00,165.00,65.00,2090.00,1625.00,460.00,0.00
"5050505.00",3310.00,3130.00,420.00,2710.00,180.00,3310.00,2890.00,410.00,15.00,2890.00,685.00,580.00,1625.00,1660.00,785.00,90.00,320.00,345.00,125.00,0.00,2890.00,1875.00,1745.00,130.00,1015.00,3310.00,465.00,2335.00,510.00,655.00,95.00,440.00,125.00,1775.00,740.00,1035.00,0.00
"5050506.00",4370.00,4140.00,435.00,3705.00,225.00,4365.00,3855.00,410.00,110.00,4035.00,930.00,945.00,2165.00,2440.00,1445.00,125.00,360.00,370.00,100.00,40.00,4040.00,2700.00,2510.00,190.00,1340.00,4370.00,450.00,3120.00,790.00,695.00,90.00,455.00,155.00,2385.00,1205.00,1180.00,0.00
"5050507.00",4755.00,4255.00,705.00,3555.00,505.00,4760.00,3600.00,1045.00,115.00,4150.00,1305.00,840.00,2000.00,2125.00,875.00,90.00,600.00,380.00,155.00,35.00,4145.00,2550.00,2260.00,295.00,1595.00,4760.00,780.00,3430.00,545.00,2030.00,455.00,1320.00,265.00,2465.00,395.00,2070.00,0.00
"5050508.00",3145.00,2690.00,415.00,2275.00,450.00,3140.00,2380.00,675.00,90.00,2685.00,935.00,650.00,1100.00,1440.00,775.00,45.00,485.00,130.00,0.00,0.00,2685.00,1690.00,1570.00,125.00,1000.00,3145.00,545.00,2140.00,455.00,1330.00,330.00,900.00,95.00,1735.00,125.00,1615.00,0.00
"5050509.00",2570.00,2450.00,280.00,2165.00,125.00,2575.00,2155.00,415.00,0.00,2340.00,630.00,510.00,1205.00,1300.00,820.00,75.00,270.00,80.00,50.00,0.00,2340.00,1430.00,1345.00,85.00,910.00,2570.00,290.00,1755.00,530.00,585.00,55.00,450.00,80.00,1485.00,695.00,785.00,0.00
"5050510.01",4970.00,4665.00,830.00,3835.00,305.00,4965.00,4015.00,950.00,0.00,4310.00,880.00,895.00,2535.00,2390.00,1645.00,130.00,425.00,80.00,75.00,25.00,4310.00,2610.00,2465.00,150.00,1700.00,4965.00,875.00,3075.00,1015.00,1095.00,240.00,630.00,225.00,2485.00,1180.00,1305.00,0.00
"5050510.02",3050.00,2750.00,465.00,2285.00,300.00,3050.00,2465.00,575.00,0.00,2590.00,370.00,625.00,1595.00,1500.00,925.00,65.00,300.00,175.00,25.00,0.00,2590.00,1635.00,1535.00,95.00,960.00,3050.00,545.00,2065.00,440.00,685.00,230.00,425.00,35.00,1540.00,845.00,690.00,0.00
