"COL0","COL1","COL2","COL3","COL4"
"24230388",1455.00,275.00,980.00,200.00
"24230389",425.00,65.00,275.00,80.00
"24230390",625.00,135.00,420.00,75.00
"24230391",385.00,65.00,255.00,65.00
"24230392",410.00,55.00,255.00,95.00
"24230393",380.00,45.00,235.00,105.00
"24230394",360.00,55.00,230.00,70.00
"24230395",515.00,75.00,335.00,110.00
"24230396",485.00,60.00,335.00,95.00
"24230397",480.00,55.00,340.00,80.00
"24230398",405.00,65.00,250.00,85.00
"24230399",395.00,65.00,240.00,95.00
"24230400",365.00,50.00,235.00,80.00
"24230401",1390.00,150.00,880.00,365.00
"24230402",620.00,105.00,410.00,100.00
"24230403",955.00,190.00,575.00,180.00
"24230404",460.00,70.00,300.00,85.00
"24230405",435.00,60.00,295.00,85.00
"24230406",3535.00,965.00,2355.00,215.00
"24230407",855.00,100.00,540.00,220.00
"24230408",265.00,40.00,195.00,35.00
"24230409",340.00,10.00,170.00,150.00
"24230410",735.00,150.00,500.00,85.00
"24230411",1855.00,455.00,1265.00,135.00
"24230412",505.00,85.00,325.00,95.00
"24230413",570.00,85.00,375.00,115.00
"24230414",460.00,85.00,315.00,55.00
"24230415",1615.00,355.00,1025.00,235.00
"24230416",750.00,140.00,455.00,160.00
"24230417",680.00,115.00,460.00,105.00
"24230418",650.00,100.00,455.00,90.00
"24230419",765.00,110.00,555.00,95.00
"24230420",1135.00,265.00,705.00,165.00
"24230421",380.00,60.00,240.00,80.00
"24230430",670.00,120.00,455.00,100.00
"24230431",945.00,165.00,560.00,220.00
"24230432",730.00,130.00,515.00,85.00
"24230433",625.00,65.00,270.00,295.00
"24230434",465.00,90.00,290.00,85.00
"24230435",405.00,90.00,200.00,110.00
"24230438",465.00,80.00,340.00,50.00
"24230440",1070.00,170.00,640.00,255.00
"24230471",505.00,85.00,350.00,75.00
"24230472",400.00,60.00,275.00,65.00
"24230473",385.00,45.00,230.00,115.00
"24230474",355.00,35.00,195.00,115.00
"24230475",435.00,80.00,250.00,100.00
"24230476",470.00,55.00,360.00,50.00
"24230477",755.00,115.00,550.00,90.00
"24230478",280.00,30.00,195.00,55.00
"24230479",450.00,35.00,295.00,120.00
"24230480",585.00,60.00,380.00,145.00
"24230481",560.00,65.00,345.00,145.00
"24230482",395.00,45.00,270.00,75.00
"24230483",385.00,45.00,255.00,80.00
"24230484",565.00,80.00,365.00,125.00
"24230485",530.00,75.00,415.00,35.00
"24230486",355.00,50.00,240.00,65.00
"24230488",510.00,80.00,335.00,95.00
"24230489",1325.00,290.00,935.00,100.00
"24230490",390.00,70.00,225.00,95.00
"24230491",550.00,80.00,345.00,125.00
"24230492",440.00,55.00,265.00,120.00
"24230493",430.00,65.00,270.00,100.00
"24230494",380.00,50.00,215.00,110.00
"24230495",550.00,95.00,365.00,90.00
"24230496",420.00,60.00,235.00,130.00
"24230497",370.00,45.00,245.00,70.00
"24230498",525.00,70.00,300.00,160.00
"24230499",390.00,55.00,210.00,120.00
"24230500",365.00,55.00,225.00,85.00
"24230501",1005.00,70.00,455.00,480.00
"24230502",465.00,50.00,310.00,100.00
"24230503",550.00,60.00,420.00,75.00
"24230506",835.00,145.00,520.00,170.00
"24230507",665.00,70.00,380.00,220.00
"24230508",375.00,45.00,235.00,90.00
"24230509",295.00,25.00,195.00,80.00
"24230510",320.00,35.00,200.00,80.00
"24230511",370.00,55.00,235.00,80.00
"24230512",540.00,70.00,340.00,130.00
"24230513",460.00,60.00,295.00,105.00
"24230533",690.00,125.00,425.00,140.00
"24230539",575.00,110.00,430.00,35.00
"24230540",240.00,35.00,175.00,25.00
"24230541",975.00,140.00,710.00,125.00
"24230542",855.00,165.00,540.00,145.00
"24230544",415.00,80.00,250.00,85.00
"24230545",530.00,55.00,330.00,150.00
"24230546",1230.00,175.00,830.00,225.00
"24230548",630.00,80.00,440.00,115.00
"24230550",365.00,55.00,210.00,95.00
"24230552",340.00,40.00,220.00,85.00
"24230553",720.00,110.00,425.00,180.00
"24230554",305.00,50.00,155.00,105.00
"24230555",275.00,40.00,160.00,75.00
"24230556",430.00,45.00,200.00,185.00
"24230557",615.00,110.00,385.00,120.00
"24230558",300.00,40.00,230.00,35.00
"24230559",630.00,100.00,420.00,110.00
"24230561",305.00,35.00,200.00,70.00
"24230562",425.00,60.00,285.00,85.00
"24230563",805.00,135.00,530.00,135.00
"24230564",1050.00,135.00,800.00,110.00
"24230566",425.00,65.00,255.00,100.00
"24230567",490.00,70.00,370.00,50.00
"24230568",755.00,120.00,570.00,60.00
"24230569",920.00,180.00,665.00,80.00
"24230570",795.00,170.00,570.00,55.00
"24230571",1400.00,380.00,925.00,95.00
"24230572",770.00,155.00,560.00,55.00
"24230574",985.00,45.00,325.00,610.00
"24230576",1020.00,45.00,480.00,490.00
"24230577",525.00,35.00,380.00,105.00
"24230578",1015.00,20.00,305.00,690.00
"24230579",1030.00,30.00,430.00,565.00
"24230580",925.00,40.00,425.00,460.00
"24230581",1215.00,95.00,620.00,505.00
"24230582",780.00,85.00,525.00,175.00
"24230583",585.00,60.00,275.00,250.00
"24230584",450.00,70.00,260.00,120.00
"24230585",365.00,65.00,200.00,105.00
"24230586",480.00,50.00,380.00,50.00
"24230587",550.00,65.00,410.00,75.00
"24230588",610.00,85.00,385.00,140.00
"24230589",385.00,70.00,250.00,70.00
"24230590",455.00,90.00,300.00,70.00
"24230591",425.00,60.00,285.00,80.00
"24230592",535.00,80.00,360.00,95.00
"24230593",495.00,50.00,385.00,60.00
"24230594",365.00,30.00,315.00,25.00
"24230595",340.00,45.00,255.00,40.00
"24230596",435.00,45.00,355.00,40.00
"24230597",340.00,40.00,200.00,95.00
"24230598",350.00,70.00,195.00,80.00
"24230599",550.00,100.00,350.00,100.00
"24230600",440.00,65.00,320.00,50.00
"24230601",440.00,65.00,300.00,65.00
"24230602",625.00,70.00,510.00,45.00
"24230603",520.00,80.00,355.00,85.00
"24230604",385.00,50.00,265.00,70.00
"24230605",390.00,60.00,220.00,115.00
"24230606",515.00,75.00,290.00,150.00
"24230607",540.00,95.00,280.00,165.00
"24230608",455.00,35.00,365.00,55.00
"24230610",770.00,60.00,605.00,95.00
"24230611",610.00,55.00,415.00,135.00
"24230612",685.00,95.00,535.00,50.00
"24230613",430.00,45.00,355.00,35.00
"24230614",745.00,105.00,555.00,80.00
"24230615",670.00,20.00,270.00,370.00
"24230616",490.00,40.00,300.00,150.00
"24230618",555.00,70.00,385.00,100.00
"24230619",455.00,45.00,320.00,85.00
"24230620",455.00,105.00,325.00,25.00
"24230621",550.00,55.00,390.00,105.00
"24230622",340.00,65.00,215.00,55.00
"24230623",380.00,35.00,235.00,115.00
"24230626",460.00,95.00,335.00,35.00
"24230629",415.00,65.00,245.00,110.00
"24230630",410.00,55.00,300.00,55.00
"24230631",870.00,100.00,695.00,80.00
"24230632",1695.00,105.00,725.00,865.00
"24230633",775.00,110.00,475.00,190.00
"24230634",500.00,75.00,320.00,105.00
"24230635",820.00,85.00,425.00,315.00
"24230636",620.00,80.00,445.00,85.00
"24230637",455.00,55.00,325.00,70.00
"24230638",470.00,75.00,280.00,120.00
"24230639",390.00,55.00,290.00,45.00
"24230640",715.00,145.00,470.00,105.00
"24230641",690.00,100.00,395.00,190.00
"24230642",540.00,75.00,365.00,100.00
"24230643",470.00,95.00,285.00,95.00
"24230644",435.00,30.00,320.00,85.00
"24230645",495.00,80.00,315.00,95.00
"24230646",435.00,55.00,290.00,85.00
"24230647",415.00,60.00,290.00,70.00
"24230648",570.00,75.00,380.00,120.00
"24230649",420.00,65.00,280.00,80.00
"24230650",505.00,40.00,380.00,85.00
"24230651",760.00,105.00,490.00,170.00
"24230652",625.00,105.00,415.00,105.00
"24230654",345.00,55.00,215.00,80.00
"24230656",380.00,80.00,205.00,95.00
"24230657",345.00,50.00,215.00,80.00
"24230658",315.00,45.00,215.00,55.00
"24230659",905.00,120.00,700.00,85.00
"24230660",1430.00,130.00,765.00,530.00
"24230661",405.00,55.00,335.00,20.00
"24230662",880.00,100.00,490.00,285.00
"24230663",440.00,45.00,330.00,65.00
"24230664",650.00,90.00,435.00,125.00
"24230665",530.00,75.00,360.00,95.00
"24230666",420.00,70.00,240.00,115.00
"24230667",380.00,50.00,240.00,90.00
"24230668",475.00,55.00,315.00,95.00
"24230669",350.00,55.00,210.00,90.00
"24230670",470.00,70.00,315.00,85.00
"24230671",560.00,100.00,380.00,75.00
"24230672",315.00,50.00,255.00,10.00
"24230673",535.00,65.00,355.00,115.00
"24230674",435.00,50.00,310.00,80.00
"24230675",450.00,60.00,275.00,115.00
"24230676",520.00,85.00,395.00,40.00
"24230677",480.00,80.00,340.00,55.00
"24230678",330.00,45.00,195.00,90.00
"24230679",550.00,125.00,320.00,105.00
"24230680",435.00,60.00,295.00,80.00
"24230682",405.00,60.00,285.00,55.00
"24230684",1445.00,305.00,975.00,160.00
"24230685",3380.00,685.00,2105.00,580.00
"24230686",1525.00,435.00,985.00,105.00
"24230687",440.00,80.00,270.00,95.00
"24230688",625.00,90.00,280.00,250.00
"24230690",345.00,60.00,215.00,70.00
"24230692",625.00,75.00,470.00,80.00
"24230693",420.00,40.00,300.00,80.00
"24230694",390.00,50.00,280.00,60.00
"24230695",935.00,100.00,570.00,270.00
"24230696",450.00,55.00,295.00,100.00
"24230698",845.00,125.00,575.00,145.00
"24230701",485.00,65.00,335.00,90.00
"24230702",610.00,80.00,380.00,155.00
"24230703",420.00,75.00,260.00,85.00
"24230704",670.00,60.00,285.00,325.00
"24230705",390.00,45.00,260.00,85.00
"24230706",570.00,90.00,375.00,100.00
"24230707",565.00,40.00,315.00,205.00
"24230708",725.00,130.00,485.00,115.00
"24230710",410.00,50.00,240.00,120.00
"24230711",530.00,85.00,370.00,80.00
"24230712",605.00,95.00,365.00,145.00
"24230713",360.00,85.00,225.00,45.00
"24230721",450.00,55.00,300.00,100.00
"24230724",335.00,50.00,210.00,75.00
"24230725",310.00,60.00,190.00,60.00
"24230726",690.00,35.00,545.00,115.00
"24230727",435.00,60.00,300.00,80.00
"24230728",405.00,70.00,260.00,80.00
"24230729",335.00,40.00,220.00,80.00
"24230730",380.00,60.00,195.00,120.00
"24230732",500.00,60.00,395.00,40.00
"24230733",4650.00,780.00,3110.00,755.00
"24230734",1900.00,320.00,1305.00,275.00
"24230735",365.00,70.00,265.00,40.00
"24230736",425.00,65.00,330.00,30.00
"24230737",700.00,125.00,510.00,65.00
"24230738",910.00,55.00,600.00,260.00
"24230739",545.00,55.00,410.00,80.00
"24230740",465.00,25.00,250.00,190.00
"24230741",1595.00,100.00,705.00,790.00
"24230742",730.00,100.00,540.00,100.00
"24230743",635.00,75.00,460.00,95.00
"24230744",500.00,85.00,340.00,75.00
"24230745",390.00,55.00,270.00,75.00
"24230746",3560.00,570.00,2535.00,450.00
"24230747",115.00,15.00,80.00,20.00
"24230748",1480.00,145.00,1000.00,335.00
"24230749",645.00,45.00,445.00,155.00
"24230750",565.00,5.00,170.00,385.00
"24230751",730.00,70.00,520.00,135.00
"24230752",450.00,65.00,280.00,110.00
"24230753",590.00,80.00,325.00,190.00
"24230754",415.00,70.00,245.00,105.00
"24230755",430.00,70.00,260.00,95.00
"24230756",625.00,90.00,300.00,235.00
"24230757",620.00,85.00,285.00,250.00
"24230758",390.00,55.00,200.00,135.00
"24230759",485.00,55.00,305.00,115.00
"24230760",780.00,120.00,525.00,130.00
"24230761",325.00,45.00,205.00,75.00
"24230762",375.00,50.00,195.00,135.00
"24230763",505.00,80.00,320.00,105.00
"24230764",475.00,75.00,300.00,95.00
"24230765",630.00,60.00,395.00,175.00
"24230766",370.00,55.00,230.00,90.00
"24230767",430.00,70.00,270.00,95.00
"24230768",400.00,40.00,325.00,35.00
"24230769",850.00,75.00,640.00,130.00
"24230770",395.00,50.00,230.00,115.00
"24230771",520.00,65.00,325.00,130.00
"24230772",420.00,60.00,210.00,145.00
"24230773",475.00,30.00,300.00,140.00
"24230774",485.00,60.00,300.00,130.00
"24230775",525.00,65.00,375.00,90.00
"24230776",660.00,75.00,455.00,120.00
"24230777",410.00,55.00,290.00,65.00
"24230778",515.00,50.00,350.00,120.00
"24230779",345.00,35.00,230.00,75.00
"24230780",395.00,30.00,240.00,120.00
"24230781",440.00,55.00,320.00,70.00
"24230782",490.00,70.00,320.00,105.00
"24230783",700.00,65.00,505.00,125.00
"24230784",460.00,40.00,315.00,105.00
"24230785",3580.00,860.00,2475.00,245.00
"24230786",970.00,190.00,695.00,85.00
"24230787",455.00,85.00,290.00,75.00
"24230790",280.00,30.00,235.00,20.00
"24230791",865.00,120.00,370.00,380.00
"24230792",865.00,115.00,625.00,125.00
"24230793",715.00,50.00,520.00,140.00
"24230794",335.00,70.00,245.00,20.00
"24230795",840.00,150.00,540.00,145.00
"24230796",420.00,50.00,290.00,80.00
"24230797",570.00,90.00,370.00,110.00
"24230798",530.00,80.00,325.00,125.00
"24230799",520.00,90.00,315.00,115.00
"24230800",515.00,90.00,330.00,95.00
"24230801",430.00,70.00,235.00,125.00
"24230802",915.00,195.00,620.00,95.00
"24230803",540.00,90.00,335.00,110.00
"24230804",380.00,60.00,225.00,95.00
"24230805",750.00,110.00,540.00,105.00
"24230806",400.00,80.00,255.00,70.00
"24230807",460.00,85.00,300.00,70.00
"24230808",290.00,35.00,205.00,45.00
"24230809",310.00,50.00,230.00,35.00
"24230810",355.00,65.00,245.00,45.00
"24230811",510.00,65.00,370.00,75.00
"24230812",295.00,40.00,185.00,70.00
"24230815",535.00,65.00,325.00,145.00
"24230816",480.00,40.00,330.00,115.00
"24230817",420.00,35.00,330.00,55.00
"24230818",635.00,40.00,415.00,180.00
"24230819",420.00,40.00,285.00,95.00
"24230820",320.00,40.00,220.00,60.00
"24230821",1255.00,95.00,755.00,400.00
"24230822",520.00,75.00,310.00,135.00
"24230823",600.00,80.00,345.00,175.00
"24230824",675.00,110.00,420.00,145.00
"24230825",515.00,80.00,275.00,160.00
"24230826",540.00,80.00,325.00,140.00
"24230827",545.00,75.00,350.00,120.00
"24230828",655.00,60.00,275.00,320.00
"24230829",705.00,55.00,395.00,255.00
"24230830",420.00,50.00,280.00,90.00
"24230834",445.00,55.00,330.00,65.00
"24230835",300.00,40.00,200.00,60.00
"24230836",705.00,45.00,345.00,310.00
"24230837",440.00,70.00,305.00,60.00
"24230838",435.00,40.00,280.00,115.00
"24230839",860.00,100.00,470.00,290.00
"24230840",620.00,65.00,500.00,60.00
"24230843",545.00,30.00,445.00,75.00
"24230844",455.00,35.00,350.00,65.00
"24230845",435.00,30.00,335.00,75.00
"24230846",495.00,35.00,395.00,60.00
"24230847",390.00,40.00,290.00,60.00
"24230848",450.00,25.00,305.00,125.00
"24230849",770.00,100.00,470.00,205.00
"24230850",715.00,70.00,480.00,165.00
"24230851",685.00,45.00,250.00,400.00
"24230852",570.00,100.00,345.00,115.00
"24230853",515.00,65.00,365.00,85.00
"24230854",540.00,100.00,370.00,75.00
"24230855",650.00,80.00,500.00,75.00
"24230856",655.00,150.00,395.00,115.00
"24230857",370.00,65.00,250.00,55.00
"24230860",380.00,30.00,145.00,205.00
"24230861",555.00,25.00,295.00,235.00
"24230862",260.00,35.00,175.00,60.00
"24230863",375.00,50.00,240.00,85.00
"24230865",455.00,35.00,260.00,155.00
"24230866",900.00,90.00,515.00,295.00
"24230867",385.00,30.00,305.00,45.00
"24230868",490.00,35.00,335.00,120.00
"24230869",555.00,35.00,465.00,65.00
"24230870",445.00,25.00,305.00,115.00
"24230871",470.00,20.00,305.00,145.00
"24230872",460.00,10.00,360.00,95.00
"24230873",515.00,20.00,405.00,85.00
"24230874",955.00,25.00,780.00,150.00
"24230875",370.00,10.00,220.00,140.00
"24230876",340.00,20.00,235.00,85.00
"24230882",655.00,35.00,550.00,75.00
"24230883",510.00,65.00,350.00,100.00
"24230884",490.00,40.00,415.00,35.00
"24230885",625.00,70.00,450.00,105.00
"24230886",505.00,50.00,360.00,85.00
"24230887",395.00,55.00,295.00,40.00
"24230888",415.00,60.00,310.00,55.00
"24230889",645.00,125.00,475.00,50.00
"24230890",1255.00,385.00,820.00,45.00
"24230891",710.00,130.00,545.00,35.00
"24230892",1595.00,390.00,1120.00,85.00
"24230893",450.00,70.00,325.00,55.00
"24230894",365.00,65.00,230.00,75.00
"24230895",410.00,65.00,245.00,105.00
"24230896",535.00,85.00,400.00,55.00
"24230897",310.00,35.00,200.00,65.00
"24230898",360.00,5.00,160.00,195.00
"24230899",440.00,55.00,305.00,80.00
"24230901",375.00,65.00,210.00,105.00
"24230902",780.00,120.00,475.00,185.00
"24230903",1305.00,135.00,800.00,375.00
"24230904",695.00,40.00,225.00,435.00
"24230905",1035.00,155.00,645.00,240.00
"24230906",435.00,65.00,305.00,65.00
"24230907",1050.00,185.00,710.00,155.00
"24230908",1400.00,120.00,560.00,715.00
"24230909",835.00,120.00,580.00,130.00
"24230910",900.00,45.00,670.00,185.00
"24230911",835.00,30.00,735.00,65.00
"24230914",1160.00,195.00,830.00,140.00
"24230915",400.00,25.00,165.00,215.00
"24230916",540.00,80.00,285.00,175.00
"24230917",560.00,75.00,400.00,90.00
"24230918",645.00,85.00,380.00,180.00
"24230919",585.00,90.00,425.00,70.00
"24230920",745.00,105.00,505.00,135.00
"24230921",640.00,100.00,455.00,80.00
"24230922",705.00,65.00,510.00,130.00
"24230923",705.00,75.00,460.00,170.00
"24230924",1490.00,310.00,945.00,230.00
"24230925",1050.00,185.00,725.00,145.00
"24230926",490.00,70.00,295.00,125.00
"24230927",385.00,75.00,250.00,60.00
"24230928",350.00,60.00,220.00,65.00
"24230929",845.00,150.00,600.00,100.00
"24230930",680.00,115.00,475.00,90.00
"24230931",400.00,70.00,235.00,95.00
"24230932",375.00,65.00,275.00,40.00
"24230933",385.00,75.00,255.00,50.00
"24230934",370.00,60.00,290.00,20.00
"24230935",1325.00,390.00,890.00,50.00
"24230936",395.00,75.00,300.00,20.00
"24230937",525.00,125.00,360.00,40.00
"24230938",555.00,140.00,380.00,40.00
"24230939",390.00,40.00,270.00,75.00
"24230940",475.00,115.00,320.00,40.00
"24230941",1325.00,325.00,920.00,75.00
"24230942",420.00,95.00,300.00,30.00
"24230943",550.00,110.00,375.00,60.00
"24230944",520.00,80.00,295.00,145.00
"24230945",355.00,55.00,215.00,85.00
"24230946",390.00,70.00,280.00,40.00
"24230947",655.00,125.00,475.00,60.00
"24230948",395.00,55.00,260.00,70.00
"24230949",380.00,75.00,270.00,40.00
"24230950",525.00,120.00,380.00,20.00
"24230951",420.00,85.00,295.00,40.00
"24230952",385.00,50.00,310.00,20.00
"24230953",630.00,125.00,480.00,25.00
"24230954",380.00,85.00,270.00,25.00
"24230955",505.00,115.00,370.00,20.00
"24230956",460.00,100.00,335.00,20.00
"24230957",450.00,75.00,340.00,30.00
"24230958",560.00,65.00,335.00,160.00
"24230959",385.00,60.00,235.00,90.00
"24230960",455.00,85.00,285.00,85.00
"24230961",2050.00,600.00,1345.00,105.00
"24230962",865.00,265.00,550.00,50.00
"24230963",950.00,285.00,635.00,30.00
"24230964",430.00,95.00,290.00,45.00
"24230965",400.00,60.00,285.00,55.00
"24230966",800.00,220.00,525.00,55.00
"24230967",785.00,130.00,545.00,120.00
"24230968",545.00,110.00,380.00,55.00
"24230969",650.00,155.00,425.00,65.00
"24230970",990.00,180.00,720.00,85.00
"24230971",430.00,120.00,270.00,40.00
"24230972",440.00,95.00,275.00,80.00
"24230973",425.00,75.00,275.00,75.00
"24230974",450.00,85.00,285.00,85.00
"24230975",690.00,160.00,470.00,60.00
"24230976",400.00,85.00,255.00,65.00
"24230977",545.00,125.00,365.00,60.00
"24230978",655.00,120.00,480.00,50.00
"24230979",3025.00,755.00,2130.00,145.00
"24230980",695.00,140.00,520.00,40.00
"24230981",550.00,115.00,405.00,25.00
"24230982",525.00,100.00,385.00,40.00
"24230983",360.00,90.00,245.00,25.00
"24230984",410.00,80.00,260.00,70.00
"24230985",675.00,165.00,455.00,55.00
"24230986",450.00,100.00,325.00,25.00
"24230987",415.00,100.00,285.00,30.00
"24230988",1080.00,280.00,725.00,70.00
"24230989",610.00,140.00,415.00,55.00
"24230990",360.00,60.00,255.00,45.00
"24230991",390.00,105.00,245.00,40.00
"24230992",1235.00,310.00,840.00,85.00
"24230993",885.00,170.00,615.00,95.00
"24230994",365.00,50.00,235.00,70.00
"24230995",490.00,90.00,350.00,50.00
"24230996",1100.00,245.00,780.00,75.00
"24230997",420.00,75.00,300.00,45.00
"24230998",505.00,130.00,340.00,40.00
"24230999",270.00,50.00,180.00,40.00
"24231000",665.00,85.00,485.00,95.00
"24231001",755.00,175.00,525.00,55.00
"24231002",250.00,50.00,180.00,10.00
"24231003",830.00,165.00,590.00,75.00
"24231004",695.00,140.00,410.00,145.00
"24231005",540.00,100.00,380.00,60.00
"24231006",670.00,130.00,420.00,120.00
"24231007",685.00,115.00,475.00,95.00
"24231008",485.00,120.00,320.00,50.00
"24231009",905.00,260.00,600.00,45.00
"24231010",660.00,180.00,450.00,30.00
"24231011",1345.00,395.00,885.00,70.00
"24231012",795.00,220.00,555.00,20.00
"24231013",625.00,95.00,440.00,85.00
"24231014",760.00,250.00,480.00,30.00
"24231015",435.00,85.00,300.00,50.00
"24231016",405.00,60.00,275.00,65.00
"24231017",315.00,65.00,210.00,45.00
"24231018",285.00,30.00,135.00,115.00
"24231019",1000.00,95.00,335.00,565.00
"24231020",455.00,45.00,300.00,115.00
"24231021",,,,
"24231022",1330.00,65.00,420.00,845.00
"24231023",450.00,65.00,325.00,65.00
"24231024",550.00,100.00,355.00,95.00
"24231025",380.00,40.00,250.00,85.00
"24231026",390.00,40.00,285.00,70.00
"24231027",500.00,140.00,320.00,50.00
"24231028",365.00,120.00,225.00,20.00
"24231029",625.00,160.00,440.00,25.00
"24231030",720.00,70.00,450.00,190.00
"24231031",480.00,30.00,365.00,85.00
"24231032",485.00,10.00,450.00,25.00
"24231034",780.00,30.00,530.00,215.00
"24231035",320.00,0.00,5.00,310.00
"24231036",65.00,5.00,45.00,10.00
"24231037",580.00,30.00,375.00,180.00
"24231038",445.00,65.00,305.00,75.00
"24231039",525.00,105.00,345.00,75.00
"24231040",475.00,70.00,345.00,60.00
"24231041",635.00,100.00,470.00,75.00
"24231042",460.00,70.00,300.00,85.00
"24231043",445.00,75.00,295.00,80.00
"24231044",685.00,130.00,470.00,85.00
"24231045",525.00,75.00,375.00,70.00
"24231046",525.00,105.00,405.00,20.00
"24231059",320.00,70.00,225.00,20.00
"24231060",1905.00,410.00,1185.00,310.00
"24231061",645.00,155.00,460.00,30.00
"24231062",325.00,55.00,210.00,60.00
"24231063",440.00,85.00,300.00,50.00
"24231064",465.00,70.00,355.00,40.00
"24231065",410.00,60.00,305.00,40.00
"24231066",570.00,90.00,390.00,90.00
"24231067",440.00,80.00,265.00,95.00
"24231068",665.00,110.00,475.00,85.00
"24231069",880.00,230.00,565.00,90.00
"24231070",820.00,150.00,530.00,140.00
"24231071",470.00,55.00,315.00,100.00
"24231072",495.00,85.00,320.00,90.00
"24231073",510.00,90.00,350.00,75.00
"24231074",655.00,200.00,440.00,20.00
"24231075",325.00,105.00,215.00,0.00
"24231076",300.00,80.00,215.00,15.00
"24231077",555.00,105.00,395.00,55.00
"24231078",700.00,20.00,300.00,380.00
"24231079",835.00,5.00,335.00,490.00
"24231080",1010.00,260.00,710.00,40.00
"24231081",930.00,150.00,730.00,50.00
"24231082",390.00,60.00,300.00,35.00
"24231084",290.00,55.00,220.00,10.00
"24231086",925.00,75.00,525.00,325.00
"24231090",895.00,70.00,550.00,270.00
"24231091",355.00,65.00,270.00,20.00
"24231093",790.00,55.00,525.00,215.00
"24231095",1000.00,170.00,750.00,80.00
"24231096",605.00,110.00,435.00,60.00
"24231097",390.00,60.00,275.00,55.00
"24231099",280.00,50.00,190.00,40.00
"24231100",615.00,115.00,435.00,65.00
"24231101",625.00,55.00,295.00,275.00
"24231102",570.00,70.00,435.00,70.00
"24231103",1310.00,350.00,865.00,90.00
"24231104",2520.00,575.00,1590.00,355.00
"24231106",585.00,70.00,460.00,60.00
"24231107",495.00,75.00,325.00,95.00
"24231108",775.00,70.00,385.00,325.00
"24231110",490.00,45.00,315.00,130.00
"24231111",425.00,5.00,220.00,200.00
"24231112",,,,
"24231113",,,,
"24231114",565.00,10.00,440.00,115.00
"24231115",,,,
"24231116",1025.00,125.00,670.00,230.00
"24231117",1710.00,285.00,1170.00,250.00
"24231118",,,,
"24231119",420.00,55.00,280.00,85.00
"24231120",,,,
"24231121",775.00,140.00,510.00,130.00
"2425",143415.00,24705.00,93565.00,25140.00
"24250003",465.00,65.00,315.00,85.00
"24250004",685.00,125.00,420.00,145.00
"24250005",965.00,125.00,540.00,300.00
"24250006",445.00,55.00,305.00,90.00
"24250007",570.00,80.00,355.00,130.00
"24250008",465.00,50.00,305.00,115.00
"24250009",765.00,60.00,400.00,305.00
"24250010",965.00,135.00,540.00,290.00
"24250011",420.00,50.00,310.00,55.00
"24250012",255.00,40.00,155.00,70.00
"24250013",720.00,85.00,545.00,85.00
"24250016",1245.00,165.00,860.00,220.00
"24250017",1125.00,95.00,510.00,510.00
"24250018",655.00,30.00,285.00,340.00
"24250019",655.00,40.00,400.00,215.00
"24250022",320.00,55.00,215.00,50.00
"24250023",610.00,80.00,440.00,85.00
"24250024",370.00,45.00,200.00,125.00
"24250025",390.00,60.00,230.00,105.00
"24250026",540.00,65.00,325.00,150.00
"24250027",535.00,75.00,390.00,70.00
"24250028",430.00,55.00,285.00,90.00
"24250029",500.00,70.00,315.00,110.00
"24250032",1110.00,205.00,795.00,105.00
"24250033",505.00,55.00,360.00,95.00
"24250035",480.00,70.00,325.00,85.00
"24250036",405.00,65.00,245.00,95.00
"24250037",385.00,40.00,235.00,105.00
"24250039",415.00,60.00,260.00,100.00
"24250040",350.00,60.00,210.00,75.00
"24250041",330.00,55.00,200.00,80.00
"24250042",780.00,190.00,515.00,75.00
"24250043",540.00,105.00,295.00,140.00
"24250044",370.00,55.00,225.00,95.00
"24250045",470.00,105.00,285.00,85.00
"24250046",715.00,135.00,520.00,55.00
"24250047",325.00,70.00,235.00,25.00
"24250048",865.00,180.00,615.00,70.00
"24250055",685.00,80.00,405.00,205.00
"24250056",695.00,50.00,520.00,125.00
"24250057",425.00,50.00,275.00,100.00
"24250059",1315.00,220.00,880.00,210.00
"24250060",350.00,50.00,250.00,45.00
"24250061",570.00,125.00,380.00,60.00
"24250063",325.00,65.00,230.00,30.00
"24250064",540.00,110.00,375.00,55.00
"24250065",760.00,175.00,550.00,35.00
"24250066",395.00,45.00,180.00,165.00
"24250067",430.00,75.00,295.00,55.00
"24250068",480.00,90.00,320.00,65.00
"24250069",790.00,220.00,525.00,45.00
"24250070",410.00,80.00,285.00,40.00
"24250071",480.00,105.00,320.00,50.00
"24250073",370.00,70.00,235.00,70.00
"24250074",580.00,125.00,385.00,65.00
"24250075",1010.00,195.00,695.00,120.00
"24250076",410.00,80.00,280.00,50.00
"24250078",640.00,100.00,500.00,45.00
"24250079",1315.00,305.00,850.00,165.00
"24250080",295.00,55.00,195.00,50.00
"24250082",595.00,100.00,395.00,105.00
"24250086",1405.00,300.00,1010.00,95.00
"24250087",375.00,55.00,260.00,60.00
"24250088",490.00,70.00,330.00,85.00
"24250089",300.00,50.00,200.00,50.00
"24250090",380.00,60.00,255.00,60.00
"24250091",430.00,70.00,275.00,85.00
"24250092",330.00,40.00,190.00,100.00
"24250093",475.00,85.00,340.00,50.00
"24250094",1075.00,290.00,735.00,50.00
"24250095",590.00,105.00,425.00,65.00
"24250096",785.00,175.00,565.00,45.00
"24250097",210.00,25.00,175.00,10.00
"24250098",495.00,70.00,385.00,40.00
"24250099",685.00,155.00,490.00,40.00
