"COL0","COL1","COL2","COL3","COL4"
"4620164.00",1300.00,125.00,1030.00,145.00
"4620165.00",2455.00,545.00,1770.00,140.00
"4620166.00",490.00,60.00,400.00,25.00
"4620167.00",2545.00,540.00,1835.00,180.00
"4620168.00",2885.00,715.00,1960.00,210.00
"4620169.00",2220.00,310.00,1670.00,240.00
"4620170.00",2110.00,260.00,1650.00,200.00
"4620171.00",4735.00,405.00,3395.00,940.00
"4620172.00",2495.00,210.00,2180.00,110.00
"4620173.00",2025.00,235.00,1660.00,140.00
"4620174.00",2090.00,250.00,1675.00,170.00
"4620175.00",1975.00,305.00,1540.00,130.00
"4620176.00",1570.00,145.00,1340.00,90.00
"4620177.00",1345.00,155.00,1110.00,75.00
"4620178.00",2355.00,280.00,1935.00,140.00
"4620179.00",3820.00,425.00,3120.00,275.00
"4620180.00",3380.00,445.00,2630.00,300.00
"4620181.00",4470.00,685.00,3290.00,495.00
"4620182.00",2155.00,350.00,1555.00,250.00
"4620183.00",2205.00,295.00,1660.00,250.00
"4620184.00",2940.00,465.00,2140.00,330.00
"4620185.00",5215.00,810.00,3815.00,590.00
"4620186.00",4540.00,680.00,3275.00,590.00
"4620187.01",3035.00,305.00,2115.00,610.00
"4620187.03",4805.00,680.00,3330.00,795.00
"4620187.04",5680.00,1065.00,3690.00,925.00
"4620188.01",2185.00,310.00,1630.00,245.00
"4620188.02",2670.00,380.00,1960.00,330.00
"4620189.00",,,,
"4620190.01",3600.00,460.00,2380.00,760.00
"4620190.02",4145.00,225.00,1980.00,1940.00
"4620191.00",6170.00,890.00,3965.00,1320.00
"4620192.00",3290.00,380.00,1750.00,1160.00
"4620193.00",2005.00,340.00,1340.00,320.00
"4620194.00",7555.00,1685.00,5025.00,850.00
"4620195.01",3475.00,415.00,1835.00,1225.00
"4620195.02",5390.00,845.00,3360.00,1180.00
"4620195.03",4975.00,745.00,3205.00,1030.00
"4620196.00",3945.00,650.00,2665.00,630.00
"4620197.00",5025.00,895.00,3290.00,845.00
"4620198.00",4940.00,880.00,3260.00,795.00
"4620199.00",2615.00,395.00,1905.00,310.00
"4620200.00",4670.00,860.00,3220.00,590.00
"4620201.00",7120.00,1085.00,4470.00,1565.00
"4620202.00",4225.00,550.00,2815.00,850.00
"4620203.00",2700.00,405.00,1970.00,325.00
"4620204.00",2670.00,410.00,1980.00,285.00
"4620205.00",2115.00,305.00,1545.00,265.00
"4620206.00",2565.00,375.00,1870.00,315.00
"4620207.00",3330.00,405.00,2470.00,460.00
"4620208.00",2465.00,320.00,1895.00,255.00
"4620209.00",5820.00,700.00,4225.00,890.00
"4620210.00",3960.00,430.00,3110.00,425.00
"4620211.00",2280.00,265.00,1765.00,250.00
"4620212.00",2565.00,350.00,2025.00,190.00
"4620213.00",2665.00,350.00,1940.00,375.00
"4620214.00",2740.00,350.00,2105.00,280.00
"4620215.00",3030.00,365.00,2265.00,400.00
"4620216.00",2230.00,260.00,1825.00,140.00
"4620217.00",2650.00,295.00,2090.00,270.00
"4620218.00",3040.00,295.00,2485.00,260.00
"4620219.00",2775.00,285.00,2245.00,245.00
"4620220.00",5795.00,820.00,4020.00,955.00
"4620221.00",5990.00,935.00,4105.00,945.00
"4620222.00",3585.00,600.00,2365.00,620.00
"4620223.01",3885.00,780.00,2620.00,485.00
"4620223.02",3085.00,605.00,2025.00,455.00
"4620224.00",5935.00,1110.00,3850.00,975.00
"4620225.00",1405.00,205.00,960.00,230.00
"4620226.00",3145.00,390.00,2435.00,315.00
"4620227.00",1590.00,240.00,1215.00,135.00
"4620228.00",1725.00,235.00,1200.00,280.00
"4620229.00",,,,
"4620230.00",1880.00,275.00,1405.00,200.00
"4620231.00",1690.00,245.00,1330.00,110.00
"4620232.00",3735.00,415.00,2915.00,405.00
"4620233.00",2015.00,195.00,1605.00,215.00
"4620234.00",2190.00,220.00,1625.00,350.00
"4620235.00",1975.00,210.00,1595.00,165.00
"4620236.00",1760.00,220.00,1315.00,220.00
"4620237.00",3435.00,425.00,2720.00,295.00
"4620238.00",2360.00,335.00,1810.00,210.00
"4620239.00",4695.00,665.00,3520.00,510.00
"4620240.00",3225.00,520.00,2175.00,530.00
"4620241.00",2915.00,490.00,2090.00,330.00
"4620242.00",6260.00,1010.00,4435.00,815.00
"4620243.00",3945.00,650.00,2850.00,450.00
"4620244.00",2145.00,330.00,1570.00,240.00
"4620245.00",2890.00,345.00,2230.00,310.00
"4620247.00",2240.00,310.00,1755.00,170.00
"4620249.00",4195.00,575.00,2955.00,660.00
"4620250.00",4050.00,625.00,2845.00,585.00
"4620251.01",3825.00,510.00,2230.00,1080.00
"4620251.02",2725.00,450.00,1955.00,320.00
"4620252.00",5260.00,990.00,3595.00,675.00
"4620253.00",3440.00,680.00,2395.00,360.00
"4620254.00",4070.00,690.00,2820.00,565.00
"4620256.00",3775.00,710.00,2600.00,460.00
"4620257.00",4525.00,960.00,2900.00,660.00
"4620258.00",5165.00,1430.00,3315.00,415.00
"4620259.00",5965.00,1410.00,3950.00,610.00
"4620260.00",2315.00,545.00,1490.00,275.00
"4620261.00",2715.00,565.00,1760.00,390.00
"4620262.00",4525.00,965.00,2905.00,655.00
"4620263.00",4085.00,770.00,2545.00,775.00
"4620264.01",5530.00,855.00,3305.00,1375.00
"4620264.02",5245.00,645.00,3780.00,825.00
"4620265.00",4565.00,670.00,3290.00,605.00
"4620266.00",3360.00,425.00,2375.00,560.00
"4620267.00",6335.00,1085.00,4280.00,965.00
"4620268.01",6775.00,1105.00,3965.00,1700.00
"4620268.02",5595.00,1235.00,3725.00,635.00
"4620268.03",,,,
"4620269.00",4135.00,860.00,2820.00,455.00
"4620270.00",4530.00,635.00,3250.00,645.00
"4620271.00",3450.00,505.00,2405.00,545.00
"4620272.00",3795.00,665.00,2565.00,565.00
"4620273.00",4660.00,750.00,2785.00,1125.00
"4620274.00",3015.00,540.00,1885.00,600.00
"4620275.00",4015.00,640.00,2670.00,705.00
"4620276.00",5110.00,875.00,3420.00,810.00
"4620277.00",4410.00,640.00,2595.00,1175.00
"4620278.00",4345.00,725.00,3005.00,610.00
"4620279.00",5260.00,590.00,2880.00,1795.00
"4620280.00",4495.00,885.00,3010.00,600.00
"4620281.00",3915.00,465.00,2630.00,820.00
"4620282.00",7030.00,1225.00,4325.00,1480.00
"4620283.01",3660.00,560.00,2105.00,995.00
"4620283.02",2855.00,465.00,1735.00,650.00
"4620284.00",3470.00,535.00,2130.00,805.00
"4620285.00",6575.00,1255.00,3700.00,1625.00
"4620286.00",5305.00,1280.00,3405.00,615.00
"4620287.01",6640.00,1515.00,4490.00,635.00
"4620287.02",4645.00,885.00,2735.00,1025.00
"4620288.00",1520.00,215.00,855.00,445.00
"4620290.01",2655.00,525.00,1725.00,405.00
"4620290.02",5740.00,830.00,3815.00,1095.00
"4620290.03",4170.00,680.00,2770.00,720.00
"4620290.04",6890.00,1240.00,4705.00,940.00
"4620290.05",5100.00,505.00,2525.00,2065.00
"4620290.06",5380.00,835.00,3465.00,1080.00
"4620290.07",4125.00,815.00,2670.00,635.00
"4620290.08",4075.00,585.00,2720.00,770.00
"4620290.09",4910.00,795.00,3200.00,915.00
"4620291.01",3925.00,680.00,2710.00,535.00
"4620291.03",5355.00,1100.00,3835.00,420.00
"4620291.04",5230.00,1115.00,3780.00,335.00
"4620300.00",2700.00,235.00,1820.00,640.00
"4620301.00",5005.00,575.00,3730.00,695.00
"4620302.00",2930.00,395.00,2310.00,225.00
"4620303.00",2290.00,310.00,1755.00,225.00
"4620304.00",3280.00,440.00,2315.00,525.00
"4620305.00",3760.00,415.00,2840.00,505.00
"4620306.00",2850.00,340.00,2145.00,360.00
"4620307.00",3080.00,410.00,2425.00,250.00
"4620308.00",2695.00,350.00,2110.00,230.00
"4620309.00",1360.00,210.00,970.00,185.00
"4620310.00",3385.00,545.00,2410.00,430.00
"4620311.00",4005.00,485.00,2825.00,695.00
"4620312.00",3240.00,545.00,2135.00,560.00
"4620313.00",3245.00,495.00,2215.00,545.00
"4620314.00",2465.00,365.00,1645.00,450.00
"4620315.00",,,,
"4620316.00",2235.00,375.00,1430.00,440.00
"4620317.02",7925.00,1080.00,4730.00,2120.00
"4620317.03",4350.00,670.00,2895.00,785.00
"4620317.04",8185.00,1490.00,5220.00,1475.00
"4620320.00",4685.00,785.00,3075.00,820.00
"4620321.00",2920.00,460.00,2070.00,390.00
"4620322.02",3850.00,615.00,2535.00,705.00
"4620322.03",4755.00,690.00,2845.00,1220.00
"4620322.04",3345.00,325.00,1720.00,1305.00
"4620323.00",2860.00,380.00,1750.00,730.00
"4620324.01",4895.00,845.00,3250.00,795.00
"4620324.02",2805.00,540.00,1845.00,425.00
"4620325.01",3715.00,690.00,2325.00,700.00
"4620325.02",6575.00,1145.00,4135.00,1290.00
"4620325.03",3700.00,640.00,2320.00,740.00
"4620325.05",6995.00,925.00,4285.00,1785.00
"4620325.06",4225.00,565.00,2810.00,845.00
"4620326.01",2825.00,520.00,1825.00,485.00
"4620326.02",3385.00,570.00,2300.00,515.00
"4620326.03",4975.00,895.00,3255.00,830.00
"4620327.00",4735.00,770.00,3250.00,720.00
"4620328.00",1940.00,480.00,1235.00,230.00
"4620329.00",3670.00,660.00,2550.00,460.00
"4620330.00",5240.00,950.00,3690.00,600.00
"4620340.00",5050.00,930.00,3260.00,855.00
"4620350.00",2530.00,320.00,1490.00,715.00
"4620351.00",4985.00,510.00,2620.00,1855.00
"4620352.00",3110.00,485.00,1740.00,885.00
"4620353.00",3000.00,550.00,1900.00,555.00
"4620354.00",3090.00,600.00,2000.00,490.00
"4620355.00",1570.00,200.00,1000.00,375.00
"4620356.00",2025.00,365.00,1275.00,385.00
"4620360.00",1925.00,335.00,1205.00,380.00
"4620361.00",1415.00,190.00,880.00,350.00
"4620362.00",2365.00,495.00,1440.00,425.00
"4620363.00",4935.00,1165.00,2725.00,1050.00
"4620364.00",3115.00,1155.00,1785.00,175.00
"4620365.00",3080.00,760.00,1950.00,370.00
"4620366.00",2575.00,555.00,1610.00,405.00
"4620367.00",4550.00,790.00,2675.00,1085.00
"4620370.00",6975.00,1300.00,4420.00,1250.00
"4620380.00",4055.00,625.00,2280.00,1155.00
"4620381.00",6290.00,1305.00,3670.00,1315.00
"4620382.01",3875.00,725.00,1895.00,1250.00
"4620382.02",4445.00,955.00,2675.00,815.00
"4620383.01",3230.00,625.00,1625.00,985.00
"4620383.02",8000.00,1170.00,3860.00,2975.00
"4620385.00",1515.00,95.00,785.00,635.00
"4620390.00",1205.00,170.00,855.00,170.00
"4620391.00",1660.00,205.00,1085.00,365.00
"4620392.00",1520.00,195.00,1010.00,315.00
"4620393.00",6875.00,1190.00,4775.00,910.00
"4620394.00",3690.00,500.00,2700.00,490.00
"4620395.01",2735.00,590.00,1670.00,475.00
"4620395.02",6455.00,975.00,4175.00,1300.00
"4620395.03",4590.00,735.00,3125.00,735.00
"4620396.00",6500.00,925.00,3850.00,1730.00
"4620397.00",4040.00,765.00,2645.00,630.00
"4620400.00",5235.00,1050.00,3315.00,865.00
"4620401.00",3115.00,615.00,1905.00,600.00
"4620402.00",1685.00,310.00,1105.00,270.00
"4620403.00",5200.00,1120.00,3115.00,965.00
"4620404.00",5045.00,960.00,2925.00,1160.00
"4620410.01",5540.00,1045.00,3495.00,1000.00
"4620410.02",5945.00,735.00,3115.00,2095.00
"4620410.03",1905.00,410.00,1240.00,255.00
"4620412.00",7330.00,1260.00,4815.00,1255.00
"4620413.01",3870.00,625.00,2250.00,990.00
"4620413.02",3815.00,890.00,2410.00,510.00
"4620415.03",4195.00,625.00,2575.00,990.00
"4620415.04",4750.00,770.00,2955.00,1025.00
"4620415.05",7820.00,1780.00,5325.00,715.00
"4620415.06",7680.00,1880.00,5325.00,480.00
"4620416.01",4050.00,640.00,2420.00,990.00
"4620416.02",3070.00,685.00,1875.00,510.00
"4620417.01",4805.00,1000.00,3145.00,655.00
"4620417.02",2855.00,710.00,1980.00,170.00
"4620418.00",5900.00,940.00,4145.00,815.00
"4620419.00",4745.00,1195.00,3195.00,360.00
"4620420.00",5155.00,840.00,3035.00,1280.00
"4620421.01",7900.00,2040.00,5060.00,795.00
"4620421.02",7505.00,1700.00,4880.00,925.00
"4620430.00",6710.00,780.00,4665.00,1265.00
"4620431.00",5415.00,730.00,3555.00,1125.00
"4620432.00",3265.00,500.00,2010.00,755.00
"4620433.00",3585.00,545.00,2465.00,575.00
"4620440.00",,,,
"4620450.00",7180.00,925.00,4100.00,2160.00
"4620451.00",6730.00,1115.00,4275.00,1345.00
"4620452.00",7275.00,1005.00,4140.00,2130.00
"4620453.01",5210.00,915.00,3470.00,820.00
"4620453.02",4980.00,780.00,3175.00,1025.00
"4620460.00",5345.00,990.00,3320.00,1040.00
"4620461.00",2945.00,480.00,1845.00,615.00
"4620462.01",5085.00,885.00,3210.00,990.00
"4620462.02",5950.00,1080.00,3980.00,890.00
"4620470.01",7160.00,1080.00,4510.00,1570.00
"4620470.03",5155.00,865.00,3820.00,470.00
"4620470.04",3640.00,550.00,2465.00,620.00
"4620470.05",4195.00,600.00,2955.00,640.00
"4620480.00",3820.00,595.00,2310.00,915.00
"4620490.00",2430.00,250.00,1730.00,450.00
"4620491.00",2525.00,325.00,1715.00,485.00
"4620500.00",920.00,135.00,570.00,220.00
"4620511.01",3295.00,605.00,2120.00,570.00
"4620511.02",6210.00,1405.00,4115.00,690.00
"4620512.02",4450.00,620.00,2810.00,1020.00
"4620512.03",2510.00,390.00,1570.00,545.00
"4620512.04",6675.00,1185.00,4535.00,955.00
"4620513.01",5230.00,905.00,3525.00,795.00
"4620513.02",4230.00,780.00,2675.00,770.00
"4620514.01",6995.00,1140.00,4605.00,1250.00
"4620514.02",6255.00,1110.00,4315.00,830.00
"4620515.01",5970.00,1250.00,4220.00,500.00
"4620515.02",4550.00,925.00,3255.00,370.00
"4620515.03",3335.00,545.00,2370.00,420.00
"4620515.04",3655.00,630.00,2560.00,465.00
"4620520.02",7080.00,1170.00,4705.00,1215.00
"4620520.03",3655.00,615.00,2430.00,615.00
"4620520.04",4540.00,790.00,3025.00,730.00
"4620521.01",4820.00,790.00,3165.00,860.00
"4620521.04",4985.00,865.00,3185.00,935.00
"4620521.05",4885.00,820.00,3350.00,705.00
"4620521.06",5030.00,840.00,3085.00,1100.00
"4620521.07",4290.00,660.00,2585.00,1050.00
"4620522.01",3560.00,535.00,2240.00,780.00
"4620522.02",3595.00,475.00,2255.00,865.00
"4620523.00",2465.00,430.00,1590.00,445.00
"4620530.00",5940.00,1020.00,3910.00,1010.00
"4620540.00",3695.00,530.00,2305.00,855.00
"4620550.02",3235.00,505.00,2205.00,525.00
"4620550.03",6680.00,1140.00,4565.00,975.00
"4620550.04",4795.00,750.00,3355.00,690.00
"4620570.00",3850.00,595.00,2735.00,520.00
"4620580.01",4260.00,630.00,2970.00,660.00
"4620580.02",3240.00,525.00,2405.00,310.00
"4620580.03",3875.00,565.00,2735.00,580.00
"4620581.01",5710.00,840.00,3625.00,1235.00
"4620581.02",3495.00,565.00,2425.00,505.00
"4620582.01",6460.00,805.00,4175.00,1485.00
"4620582.02",6035.00,930.00,3970.00,1135.00
"4620583.00",3200.00,495.00,2125.00,590.00
"4620584.00",7020.00,980.00,4730.00,1310.00
"4620585.01",1995.00,325.00,1465.00,205.00
"4620585.02",3905.00,460.00,2290.00,1150.00
"4620590.01",5440.00,1030.00,3550.00,865.00
"4620590.02",3340.00,755.00,2220.00,365.00
"4620591.01",2665.00,485.00,1735.00,440.00
"4620591.02",4160.00,780.00,2615.00,760.00
"4620592.00",7420.00,1555.00,4640.00,1225.00
"4620593.01",5085.00,230.00,1805.00,3050.00
"4620593.02",4540.00,905.00,2760.00,875.00
"4620594.01",2705.00,455.00,1735.00,520.00
"4620594.02",7450.00,1070.00,4515.00,1870.00
"4620600.01",3930.00,810.00,2365.00,755.00
"4620600.02",4140.00,955.00,2535.00,650.00
"4620600.03",6620.00,1100.00,3395.00,2120.00
"4620601.01",3285.00,615.00,2020.00,650.00
"4620601.02",4465.00,940.00,2820.00,705.00
"4620602.01",3810.00,595.00,2185.00,1035.00
"4620602.02",2880.00,570.00,1825.00,485.00
"4620603.01",3615.00,660.00,2250.00,705.00
"4620603.02",4070.00,620.00,2285.00,1170.00
"4620603.03",3535.00,845.00,2215.00,475.00
"4620604.01",3245.00,530.00,2030.00,685.00
"4620604.02",4500.00,1035.00,2745.00,725.00
"4620604.03",3040.00,570.00,1820.00,655.00
"4620604.04",3470.00,745.00,2175.00,550.00
"4620604.05",5230.00,1235.00,3325.00,675.00
"4620605.01",3485.00,580.00,2030.00,880.00
"4620605.02",1995.00,295.00,1180.00,525.00
"4620605.03",5910.00,1320.00,3645.00,950.00
"4620605.04",4910.00,1025.00,3030.00,855.00
"4620605.05",2175.00,390.00,1315.00,465.00
"4620610.01",4535.00,845.00,3005.00,690.00
"4620610.02",4560.00,830.00,2825.00,900.00
"4620610.03",5300.00,760.00,2835.00,1695.00
"4620610.04",3630.00,760.00,2455.00,415.00
"4620610.05",4405.00,1055.00,2945.00,405.00
"4620610.06",2795.00,535.00,1860.00,400.00
"4620610.07",4305.00,575.00,1920.00,1800.00
"4620611.01",2825.00,565.00,1790.00,470.00
"4620611.02",5540.00,1120.00,3660.00,760.00
"4620612.00",4640.00,950.00,3085.00,605.00
"4620613.00",7400.00,1525.00,4785.00,1085.00
"4620614.00",3445.00,595.00,2285.00,570.00
"4620615.00",5585.00,1215.00,3615.00,755.00
"4620616.00",6610.00,1355.00,4260.00,995.00
"4620617.01",5460.00,980.00,3455.00,1025.00
"4620617.02",3925.00,690.00,2615.00,625.00
"4620618.00",3480.00,555.00,2165.00,760.00
"4620619.00",5810.00,720.00,2725.00,2360.00
"4620625.01",6080.00,1035.00,4125.00,920.00
"4620625.02",7540.00,1610.00,5155.00,775.00
"4620626.00",7180.00,1530.00,4895.00,755.00
"4620627.00",6855.00,845.00,4355.00,1655.00
"4620628.01",4725.00,820.00,3095.00,810.00
"4620628.02",3750.00,650.00,2530.00,570.00
"4620629.00",3430.00,515.00,2135.00,775.00
"4620630.01",3695.00,565.00,2330.00,795.00
"4620630.02",5190.00,750.00,3005.00,1430.00
"4620631.00",7770.00,1570.00,5575.00,630.00
"4620632.01",4960.00,745.00,3135.00,1080.00
"4620632.02",4810.00,780.00,3225.00,795.00
"4620632.03",5970.00,635.00,3190.00,2145.00
"4620632.04",7175.00,985.00,5105.00,1085.00
"4620633.00",5235.00,685.00,3020.00,1530.00
"4620634.00",2975.00,455.00,1990.00,535.00
"4620635.00",5520.00,700.00,3120.00,1700.00
"4620636.00",7260.00,1400.00,4925.00,940.00
"4620637.01",4990.00,770.00,3270.00,955.00
"4620637.02",4215.00,620.00,3060.00,540.00
"4620638.01",5510.00,750.00,3735.00,1025.00
"4620638.02",2100.00,355.00,1355.00,395.00
"4620638.03",4305.00,745.00,2895.00,670.00
"4620638.04",6330.00,1070.00,4495.00,770.00
"4620639.00",4130.00,580.00,2510.00,1040.00
"4620640.00",3960.00,610.00,2515.00,825.00
"4620641.01",8490.00,1115.00,5470.00,1910.00
"4620641.02",3430.00,485.00,2430.00,515.00
"4620642.00",7365.00,1260.00,4915.00,1195.00
"4620643.01",5535.00,1320.00,3705.00,515.00
"4620643.02",6780.00,680.00,3730.00,2365.00
"4620643.03",5565.00,895.00,3755.00,910.00
"4620644.00",1215.00,160.00,830.00,225.00
"4620645.00",6415.00,695.00,2805.00,2915.00
"4620646.01",3620.00,670.00,2355.00,590.00
"4620646.02",3820.00,700.00,2350.00,760.00
"4620646.03",3495.00,485.00,1990.00,1020.00
"4620647.01",3000.00,120.00,1120.00,1765.00
"4620647.02",7425.00,980.00,4155.00,2290.00
"4620648.00",5230.00,845.00,3300.00,1085.00
"4620649.01",2630.00,395.00,1695.00,535.00
"4620649.02",5435.00,825.00,3415.00,1200.00
"4620650.01",4480.00,710.00,2745.00,1030.00
"4620650.02",4080.00,755.00,2575.00,745.00
"4620650.04",6850.00,1425.00,4800.00,625.00
"4620650.05",4280.00,785.00,2695.00,805.00
"4620651.01",6385.00,995.00,4325.00,1065.00
"4620651.02",7660.00,1680.00,5320.00,660.00
"4620652.01",8410.00,1615.00,5450.00,1350.00
"4620652.04",4265.00,745.00,2840.00,680.00
"4620652.06",4035.00,885.00,2830.00,320.00
"4620652.07",8885.00,2040.00,5965.00,880.00
"4620652.08",5115.00,1210.00,3575.00,335.00
"4620652.09",4265.00,975.00,2985.00,305.00
"4620653.00",955.00,145.00,610.00,195.00
"4620654.00",745.00,135.00,460.00,150.00
"4620655.01",4210.00,640.00,2955.00,620.00
"4620655.02",6650.00,1230.00,4575.00,845.00
"4620656.01",7175.00,1175.00,4525.00,1475.00
"4620656.03",3975.00,680.00,2755.00,535.00
"4620656.04",7210.00,1800.00,4870.00,545.00
"4620657.01",3695.00,565.00,2415.00,705.00
"4620657.02",5805.00,1015.00,3895.00,900.00
"4620657.03",4510.00,940.00,3165.00,405.00
"4620658.01",4305.00,690.00,2730.00,885.00
"4620658.02",3170.00,445.00,2140.00,595.00
"4620658.03",8115.00,1435.00,5555.00,1130.00
"4620659.04",4620.00,1065.00,3330.00,225.00
"4620659.05",7460.00,1385.00,5280.00,790.00
"4620659.06",4430.00,595.00,2460.00,1375.00
"4620659.08",6580.00,1320.00,4630.00,630.00
"4620659.09",3520.00,1070.00,2320.00,125.00
"4620659.1",3550.00,1060.00,2250.00,235.00
"4620659.11",6575.00,1270.00,4305.00,1005.00
"4620660.01",5500.00,1015.00,4020.00,460.00
"4620660.02",5505.00,915.00,3610.00,970.00
"4620660.03",7165.00,1235.00,4870.00,1060.00
"4620661.01",9615.00,1885.00,6700.00,1030.00
"4620661.03",4555.00,905.00,3120.00,535.00
"4620661.04",4625.00,815.00,3285.00,530.00
"4620662.00",4935.00,830.00,3225.00,880.00
"4620675.00",6010.00,560.00,3015.00,2435.00
"4620676.01",3545.00,520.00,2190.00,830.00
"4620676.02",2840.00,395.00,1720.00,730.00
"4620676.03",2410.00,355.00,1445.00,600.00
"4620676.04",3275.00,510.00,2000.00,760.00
"4620677.01",6140.00,770.00,3695.00,1675.00
"4620677.02",5225.00,690.00,3185.00,1350.00
"4620677.05",4870.00,770.00,3405.00,690.00
"4620677.06",8425.00,2195.00,5655.00,570.00
"4620677.07",3930.00,660.00,2830.00,435.00
"4620677.08",7440.00,1450.00,5260.00,725.00
"4620677.09",4275.00,665.00,3030.00,580.00
"4620677.1",4495.00,715.00,2880.00,905.00
"4620681.00",3440.00,540.00,2390.00,505.00
"4620682.02",2510.00,350.00,1610.00,545.00
"4620682.03",7690.00,1540.00,5425.00,715.00
"4620682.04",3400.00,520.00,2315.00,565.00
"4620682.05",3000.00,435.00,2155.00,410.00
"4620682.06",4820.00,1075.00,3340.00,405.00
"4620683.00",5915.00,740.00,3895.00,1280.00
"4620684.03",8920.00,1710.00,6230.00,985.00
"4620684.05",5465.00,830.00,3940.00,700.00
"4620684.08",5750.00,1350.00,4015.00,385.00
"4620684.09",3420.00,750.00,2290.00,380.00
"4620684.1",4030.00,870.00,2650.00,510.00
"4620684.11",4500.00,805.00,3115.00,585.00
"4620685.02",4240.00,825.00,2845.00,570.00
"4620685.03",5880.00,870.00,4115.00,895.00
"4620685.04",3105.00,510.00,2225.00,370.00
"4620685.05",4500.00,865.00,2840.00,805.00
"4620685.07",5640.00,1255.00,3835.00,555.00
"4620685.08",10085.00,2380.00,6200.00,1500.00
"4620686.01",5800.00,1175.00,3990.00,635.00
"4620686.02",4090.00,780.00,2800.00,505.00
"4620686.03",3350.00,590.00,2310.00,450.00
"4620687.01",4470.00,800.00,3035.00,640.00
"4620687.03",10310.00,2700.00,6685.00,925.00
"4620687.04",4960.00,865.00,3165.00,930.00
"4620687.06",5350.00,935.00,3850.00,565.00
"4620687.07",5775.00,950.00,4105.00,715.00
"4620687.09",3535.00,770.00,2420.00,350.00
"4620687.1",8795.00,2220.00,5875.00,700.00
"4620688.02",3610.00,490.00,2675.00,445.00
"4620688.03",5225.00,1010.00,3440.00,770.00
"4620688.04",5590.00,1175.00,3900.00,520.00
"4620689.01",6790.00,1505.00,4610.00,675.00
"4620689.02",3675.00,810.00,2515.00,350.00
"4620689.03",8135.00,2005.00,5500.00,640.00
"4620689.04",5635.00,1215.00,3930.00,495.00
"4620690.00",7380.00,1450.00,4930.00,995.00
"4620691.00",6275.00,1155.00,4245.00,875.00
"4620692.00",9285.00,1835.00,6250.00,1195.00
"4620693.00",5250.00,675.00,3215.00,1360.00
"4620694.00",7895.00,1885.00,5350.00,660.00
"4620700.01",4740.00,655.00,2980.00,1105.00
"4620700.03",2790.00,385.00,1640.00,765.00
"4620700.04",4525.00,585.00,2990.00,945.00
"4620701.01",3355.00,755.00,2285.00,320.00
"4620701.02",6280.00,980.00,4350.00,950.00
"4620702.01",2545.00,440.00,1585.00,520.00
"4620702.02",6810.00,1285.00,4665.00,855.00
"4620703.02",3800.00,580.00,2350.00,875.00
"4620703.03",4455.00,730.00,3060.00,670.00
"4620703.04",5705.00,995.00,3820.00,885.00
"4620704.01",4715.00,670.00,3270.00,780.00
"4620704.04",4470.00,745.00,3190.00,530.00
"4620704.05",6235.00,1045.00,4525.00,670.00
"4620704.06",1800.00,235.00,1275.00,285.00
"4620704.08",5145.00,1775.00,3065.00,305.00
"4620704.09",4515.00,710.00,3380.00,425.00
"4620705.01",3375.00,570.00,2170.00,635.00
"4620705.02",5210.00,610.00,3030.00,1565.00
"4620706.00",3835.00,330.00,2565.00,940.00
"4620707.00",4655.00,455.00,2790.00,1410.00
"4620708.01",4725.00,750.00,3345.00,640.00
"4620708.02",4190.00,440.00,2635.00,1115.00
"4620709.01",8430.00,1610.00,5625.00,1195.00
"4620709.02",6320.00,1170.00,4235.00,910.00
"4620710.03",8775.00,1825.00,6095.00,845.00
"4620710.05",7470.00,1695.00,5215.00,560.00
"4620710.06",3535.00,625.00,2525.00,380.00
"4620710.07",4755.00,1030.00,3355.00,370.00
"4620710.08",4335.00,860.00,2935.00,545.00
"4620710.09",5505.00,1195.00,3850.00,455.00
"4620710.1",4995.00,1005.00,3335.00,660.00
"4620710.11",2745.00,460.00,2030.00,250.00
"4620725.03",3625.00,605.00,2340.00,680.00
"4620725.04",3240.00,430.00,2165.00,645.00
"4620725.06",1640.00,170.00,1140.00,330.00
"4620725.07",6350.00,1395.00,4545.00,415.00
"4620725.09",3785.00,620.00,2500.00,665.00
"4620725.1",4955.00,1050.00,3185.00,720.00
"4620726.01",6280.00,910.00,3950.00,1425.00
"4620726.03",4900.00,785.00,3270.00,850.00
"4620726.04",1875.00,295.00,1350.00,225.00
"4620727.01",3295.00,395.00,1920.00,985.00
"4620727.02",4070.00,500.00,2430.00,1145.00
"4620728.01",6690.00,1335.00,4820.00,535.00
"4620728.02",4385.00,785.00,2910.00,690.00
"4620728.03",2635.00,480.00,1795.00,365.00
"4620729.00",3790.00,585.00,2505.00,700.00
"4620730.01",11345.00,3015.00,7305.00,1035.00
"4620730.02",6725.00,1130.00,4510.00,1080.00
"4620731.00",6430.00,1275.00,4400.00,760.00
"4620732.01",6690.00,1315.00,4565.00,805.00
"4620732.03",,,,
"4620732.04",3825.00,650.00,2450.00,725.00
"4620733.01",4160.00,685.00,2765.00,710.00
"4620733.02",1685.00,245.00,1085.00,355.00
"4620734.03",5905.00,1510.00,3990.00,405.00
"4620734.04",3660.00,610.00,2600.00,450.00
"4620734.05",7335.00,1790.00,5060.00,480.00
"4620734.06",5080.00,1255.00,3380.00,445.00
"4620734.07",9100.00,2320.00,6085.00,690.00
"4620735.01",6645.00,1190.00,4590.00,860.00
"4620735.02",8620.00,1760.00,6005.00,860.00
"4620740.01",1900.00,210.00,1305.00,390.00
