"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24"
"4620632.01",1990.00,1400.00,585.00,815.00,30.00,560.00,505.00,60.00,4950.00,4775.00,855.00,3920.00,175.00,4955.00,3690.00,1260.00,0.00,2035.00,1435.00,600.00,0.00,2040.00,1650.00,390.00
"4620632.02",1890.00,1320.00,450.00,870.00,35.00,535.00,475.00,60.00,4805.00,4610.00,885.00,3725.00,195.00,4805.00,3535.00,1240.00,25.00,1845.00,1215.00,630.00,0.00,1845.00,1550.00,295.00
"4620632.03",1830.00,1320.00,495.00,825.00,25.00,485.00,455.00,30.00,4620.00,4415.00,830.00,3585.00,200.00,4615.00,3415.00,1205.00,0.00,1830.00,1335.00,495.00,0.00,1825.00,1515.00,310.00
"4620632.04",3010.00,1970.00,720.00,1255.00,40.00,1005.00,935.00,65.00,7165.00,6860.00,1140.00,5715.00,305.00,7160.00,5560.00,1560.00,45.00,3015.00,2085.00,925.00,0.00,3005.00,2405.00,600.00
"4620633.00",2045.00,1415.00,615.00,795.00,30.00,595.00,565.00,30.00,4850.00,4615.00,820.00,3795.00,240.00,4850.00,3700.00,1140.00,10.00,2045.00,1535.00,510.00,0.00,2040.00,1675.00,370.00
"4620634.00",1260.00,805.00,295.00,510.00,15.00,435.00,385.00,50.00,2975.00,2840.00,575.00,2260.00,135.00,2975.00,2250.00,715.00,10.00,1230.00,805.00,425.00,0.00,1225.00,970.00,250.00
"4620635.00",2130.00,1165.00,480.00,685.00,20.00,940.00,830.00,110.00,4555.00,4185.00,735.00,3450.00,375.00,4560.00,3270.00,1265.00,30.00,2160.00,1175.00,980.00,0.00,2155.00,1455.00,700.00
"4620636.00",3045.00,1915.00,605.00,1310.00,45.00,1080.00,945.00,135.00,7245.00,6555.00,1480.00,5075.00,685.00,7240.00,5255.00,1945.00,40.00,3045.00,1140.00,1905.00,0.00,3045.00,2240.00,810.00
"4620637.01",1890.00,1395.00,495.00,900.00,40.00,450.00,400.00,55.00,4995.00,4730.00,905.00,3825.00,265.00,4995.00,3120.00,1835.00,40.00,1875.00,1360.00,515.00,0.00,1880.00,1570.00,305.00
"4620637.02",2120.00,1080.00,395.00,685.00,20.00,1020.00,940.00,80.00,4195.00,3850.00,665.00,3185.00,350.00,4200.00,2995.00,1190.00,20.00,2135.00,655.00,1475.00,0.00,2130.00,1490.00,645.00
"4620638.01",2540.00,1460.00,625.00,830.00,30.00,1055.00,905.00,145.00,5510.00,5060.00,850.00,4215.00,445.00,5510.00,3800.00,1690.00,25.00,2545.00,1135.00,1410.00,0.00,2540.00,1880.00,665.00
"4620638.02",845.00,570.00,205.00,370.00,15.00,270.00,240.00,25.00,2225.00,2075.00,425.00,1650.00,150.00,2220.00,1595.00,620.00,10.00,865.00,585.00,280.00,0.00,870.00,680.00,185.00
"4620638.03",1820.00,1100.00,370.00,725.00,20.00,695.00,605.00,95.00,4160.00,3785.00,755.00,3025.00,380.00,4160.00,2735.00,1395.00,35.00,1805.00,665.00,1140.00,0.00,1800.00,1305.00,490.00
"4620638.04",3005.00,1585.00,520.00,1060.00,25.00,1390.00,1215.00,180.00,6330.00,5505.00,1095.00,4410.00,830.00,6335.00,4115.00,2110.00,100.00,3005.00,560.00,2440.00,0.00,3000.00,2030.00,975.00
"4620639.00",1700.00,925.00,410.00,520.00,15.00,760.00,680.00,75.00,3675.00,3170.00,530.00,2635.00,510.00,3675.00,2405.00,1165.00,105.00,1730.00,760.00,970.00,0.00,1730.00,1335.00,395.00
"4620640.00",1710.00,945.00,340.00,610.00,25.00,740.00,675.00,70.00,3895.00,3575.00,730.00,2845.00,320.00,3895.00,2685.00,1190.00,20.00,1715.00,860.00,855.00,0.00,1710.00,1100.00,610.00
"4620641.01",3660.00,1960.00,800.00,1160.00,25.00,1675.00,1465.00,210.00,7575.00,6750.00,1145.00,5605.00,825.00,7575.00,5245.00,2260.00,70.00,3655.00,1345.00,2315.00,0.00,3660.00,2690.00,975.00
"4620641.02",1550.00,905.00,375.00,530.00,15.00,630.00,580.00,50.00,3330.00,3045.00,490.00,2555.00,290.00,3330.00,2250.00,1040.00,40.00,1520.00,1070.00,455.00,0.00,1520.00,1170.00,350.00
"4620642.00",3040.00,1930.00,685.00,1250.00,35.00,1080.00,985.00,90.00,7300.00,6740.00,1420.00,5320.00,565.00,7305.00,4830.00,2430.00,40.00,3045.00,1665.00,1375.00,0.00,3045.00,2385.00,660.00
"4620643.01",1875.00,1480.00,450.00,1030.00,35.00,365.00,340.00,25.00,5585.00,5320.00,1490.00,3835.00,265.00,5590.00,3915.00,1640.00,30.00,1865.00,1520.00,350.00,0.00,1865.00,1450.00,415.00
"4620643.02",3570.00,1775.00,1045.00,725.00,25.00,1775.00,1700.00,75.00,6310.00,5600.00,560.00,5040.00,715.00,6315.00,4275.00,2000.00,40.00,3580.00,1690.00,1885.00,0.00,3570.00,2310.00,1260.00
"4620643.03",2435.00,1420.00,510.00,905.00,40.00,980.00,885.00,95.00,5565.00,4785.00,850.00,3935.00,780.00,5565.00,3235.00,2260.00,60.00,2435.00,1125.00,1315.00,0.00,2435.00,1770.00,660.00
"4620644.00",500.00,320.00,125.00,195.00,5.00,170.00,155.00,10.00,1130.00,1025.00,150.00,880.00,100.00,1125.00,660.00,435.00,30.00,500.00,345.00,150.00,0.00,500.00,400.00,95.00
"4620645.00",2330.00,1120.00,435.00,685.00,30.00,1180.00,1120.00,60.00,4820.00,4270.00,735.00,3540.00,550.00,4825.00,2950.00,1820.00,50.00,2330.00,745.00,1585.00,0.00,2330.00,1490.00,840.00
"4620646.01",1445.00,840.00,205.00,635.00,25.00,585.00,510.00,70.00,3630.00,2940.00,740.00,2200.00,690.00,3635.00,1760.00,1840.00,30.00,1440.00,505.00,935.00,0.00,1440.00,925.00,515.00
"4620646.02",1570.00,1010.00,340.00,665.00,30.00,530.00,490.00,40.00,3685.00,3220.00,640.00,2580.00,470.00,3685.00,2010.00,1660.00,20.00,1580.00,805.00,775.00,0.00,1575.00,1105.00,465.00
"4620646.03",1695.00,820.00,360.00,460.00,20.00,855.00,795.00,60.00,3575.00,3060.00,480.00,2580.00,515.00,3580.00,2115.00,1405.00,60.00,1685.00,510.00,1175.00,0.00,1685.00,960.00,725.00
"4620647.01",1880.00,860.00,695.00,165.00,5.00,1015.00,990.00,25.00,3090.00,2980.00,135.00,2840.00,115.00,3095.00,2395.00,685.00,10.00,1915.00,1095.00,820.00,0.00,1915.00,1365.00,550.00
"4620647.02",3170.00,1820.00,795.00,1025.00,45.00,1310.00,1215.00,95.00,6890.00,6215.00,1050.00,5165.00,675.00,6890.00,3790.00,3015.00,90.00,3135.00,1740.00,1395.00,0.00,3135.00,2050.00,1085.00
"4620648.00",1870.00,1365.00,405.00,955.00,50.00,460.00,420.00,40.00,5105.00,4610.00,855.00,3750.00,495.00,5100.00,2340.00,2690.00,75.00,1875.00,1305.00,565.00,0.00,1875.00,1340.00,535.00
"4620649.01",960.00,705.00,220.00,485.00,30.00,230.00,210.00,20.00,2695.00,2455.00,495.00,1960.00,245.00,2695.00,1270.00,1405.00,20.00,945.00,635.00,305.00,0.00,945.00,705.00,235.00
"4620649.02",1970.00,1500.00,465.00,1040.00,45.00,425.00,390.00,35.00,5370.00,4935.00,895.00,4040.00,430.00,5370.00,2490.00,2785.00,90.00,1980.00,1350.00,640.00,0.00,1980.00,1495.00,490.00
"4620650.01",1605.00,1195.00,370.00,825.00,45.00,365.00,340.00,20.00,4245.00,3930.00,790.00,3135.00,315.00,4245.00,2220.00,1990.00,40.00,1545.00,970.00,570.00,0.00,1550.00,1105.00,445.00
"4620650.02",1455.00,1050.00,285.00,760.00,25.00,375.00,345.00,30.00,4255.00,3505.00,780.00,2725.00,750.00,4260.00,1875.00,2300.00,85.00,1505.00,750.00,760.00,0.00,1505.00,975.00,535.00
"4620650.04",2660.00,1820.00,545.00,1275.00,45.00,795.00,700.00,90.00,7040.00,6310.00,1655.00,4655.00,730.00,7035.00,4335.00,2555.00,145.00,2670.00,1280.00,1390.00,0.00,2665.00,1935.00,735.00
"4620650.05",1465.00,1080.00,315.00,770.00,25.00,360.00,325.00,35.00,3750.00,3505.00,775.00,2740.00,240.00,3755.00,2155.00,1560.00,40.00,1455.00,905.00,545.00,0.00,1450.00,1020.00,425.00
"4620651.01",2245.00,1695.00,540.00,1160.00,70.00,485.00,450.00,40.00,6310.00,5925.00,1160.00,4770.00,380.00,6305.00,3400.00,2870.00,35.00,2245.00,1830.00,415.00,0.00,2245.00,1800.00,445.00
"4620651.02",2420.00,1950.00,485.00,1470.00,90.00,375.00,350.00,25.00,7655.00,7295.00,1975.00,5320.00,365.00,7655.00,4450.00,3175.00,30.00,2420.00,2280.00,140.00,0.00,2420.00,1915.00,505.00
"4620652.01",2855.00,2240.00,695.00,1545.00,45.00,565.00,530.00,35.00,7965.00,7680.00,1915.00,5765.00,290.00,7970.00,5805.00,2130.00,30.00,2855.00,2460.00,390.00,0.00,2850.00,2245.00,605.00
"4620652.04",1530.00,1205.00,410.00,790.00,30.00,300.00,275.00,20.00,4300.00,4155.00,925.00,3230.00,145.00,4300.00,3205.00,1085.00,15.00,1535.00,1315.00,225.00,0.00,1535.00,1270.00,265.00
"4620652.06",1460.00,1160.00,345.00,815.00,15.00,290.00,265.00,20.00,4060.00,3955.00,1020.00,2935.00,100.00,4060.00,3115.00,940.00,10.00,1460.00,1310.00,155.00,0.00,1455.00,1250.00,205.00
"4620652.07",3020.00,2450.00,690.00,1760.00,55.00,515.00,475.00,40.00,8870.00,8545.00,2285.00,6260.00,330.00,8870.00,6575.00,2290.00,10.00,3020.00,2750.00,280.00,0.00,3005.00,2490.00,515.00
"4620652.08",1595.00,1335.00,270.00,1070.00,35.00,220.00,210.00,15.00,5065.00,4790.00,1365.00,3430.00,270.00,5065.00,3415.00,1630.00,20.00,1590.00,1305.00,290.00,0.00,1595.00,1335.00,255.00
"4620652.09",1295.00,1060.00,190.00,875.00,55.00,175.00,165.00,15.00,4330.00,4060.00,1075.00,2980.00,270.00,4330.00,2500.00,1800.00,35.00,1290.00,1020.00,275.00,0.00,1295.00,1020.00,275.00
"4620653.00",360.00,290.00,140.00,145.00,10.00,60.00,60.00,5.00,975.00,935.00,255.00,680.00,30.00,975.00,810.00,160.00,0.00,345.00,320.00,25.00,0.00,345.00,305.00,35.00
"4620654.00",270.00,215.00,90.00,125.00,5.00,50.00,45.00,0.00,635.00,610.00,105.00,505.00,25.00,635.00,495.00,140.00,10.00,255.00,240.00,20.00,0.00,255.00,220.00,35.00
"4620655.01",1705.00,1105.00,405.00,700.00,35.00,570.00,490.00,80.00,4135.00,4040.00,770.00,3270.00,95.00,4140.00,3655.00,485.00,0.00,1735.00,1345.00,390.00,0.00,1730.00,1330.00,400.00
"4620655.02",2490.00,1775.00,605.00,1175.00,55.00,655.00,590.00,65.00,6565.00,6335.00,1510.00,4820.00,235.00,6565.00,4990.00,1550.00,25.00,2490.00,2020.00,475.00,0.00,2485.00,2030.00,450.00
"4620656.01",2470.00,1810.00,625.00,1180.00,55.00,610.00,535.00,75.00,6545.00,6405.00,1360.00,5045.00,145.00,6545.00,5215.00,1330.00,0.00,2475.00,2060.00,410.00,0.00,2470.00,2025.00,440.00
"4620656.03",1440.00,1095.00,375.00,715.00,25.00,325.00,285.00,40.00,3945.00,3825.00,830.00,2990.00,120.00,3945.00,3055.00,880.00,15.00,1465.00,1335.00,125.00,0.00,1460.00,1240.00,220.00
"4620656.04",2295.00,1925.00,490.00,1435.00,65.00,310.00,270.00,40.00,7210.00,6895.00,2050.00,4850.00,310.00,7205.00,5055.00,2150.00,0.00,2295.00,2125.00,170.00,0.00,2295.00,1885.00,405.00
"4620657.01",1490.00,1025.00,385.00,640.00,30.00,440.00,405.00,40.00,3670.00,3450.00,625.00,2820.00,215.00,3665.00,2830.00,805.00,35.00,1480.00,1165.00,310.00,0.00,1475.00,1195.00,280.00
"4620657.02",2140.00,1645.00,590.00,1055.00,45.00,450.00,400.00,50.00,5825.00,5695.00,1260.00,4435.00,125.00,5825.00,4515.00,1260.00,45.00,2155.00,1765.00,395.00,0.00,2155.00,1825.00,330.00
"4620657.03",1435.00,1200.00,315.00,885.00,50.00,185.00,180.00,5.00,4495.00,4290.00,1085.00,3205.00,200.00,4495.00,3225.00,1260.00,10.00,1410.00,1310.00,105.00,0.00,1410.00,1255.00,155.00
"4620658.01",1710.00,1260.00,565.00,695.00,35.00,420.00,385.00,40.00,4405.00,4265.00,835.00,3430.00,140.00,4405.00,3630.00,760.00,15.00,1735.00,1455.00,280.00,0.00,1735.00,1485.00,250.00
"4620658.02",1205.00,970.00,430.00,540.00,20.00,220.00,195.00,25.00,3075.00,3015.00,490.00,2530.00,60.00,3075.00,2450.00,615.00,10.00,1185.00,1115.00,70.00,0.00,1185.00,1085.00,95.00
"4620658.03",2980.00,2275.00,775.00,1500.00,55.00,655.00,590.00,65.00,8110.00,7830.00,1730.00,6105.00,275.00,8110.00,6420.00,1665.00,30.00,2980.00,2575.00,405.00,0.00,2975.00,2500.00,475.00
"4620659.04",1490.00,1285.00,285.00,1005.00,20.00,185.00,170.00,10.00,4630.00,4550.00,1295.00,3255.00,75.00,4630.00,3655.00,970.00,10.00,1495.00,1465.00,35.00,0.00,1490.00,1365.00,125.00
"4620659.05",2740.00,2170.00,700.00,1470.00,25.00,545.00,510.00,35.00,7460.00,7260.00,1655.00,5605.00,200.00,7460.00,6275.00,1160.00,20.00,2740.00,2350.00,390.00,0.00,2740.00,2395.00,345.00
"4620659.06",1460.00,1000.00,410.00,590.00,20.00,440.00,390.00,45.00,3395.00,3345.00,620.00,2725.00,50.00,3395.00,3015.00,380.00,0.00,1445.00,1135.00,310.00,0.00,1440.00,1185.00,255.00
"4620659.08",2350.00,1810.00,490.00,1320.00,30.00,510.00,475.00,35.00,6410.00,6175.00,1535.00,4640.00,240.00,6410.00,4845.00,1560.00,10.00,2315.00,1920.00,400.00,0.00,2320.00,2010.00,310.00
"4620659.09",980.00,865.00,110.00,750.00,30.00,85.00,75.00,10.00,3560.00,3390.00,1240.00,2145.00,170.00,3565.00,2280.00,1275.00,0.00,1010.00,955.00,50.00,0.00,1005.00,895.00,115.00
"4620659.1",1010.00,930.00,160.00,765.00,10.00,70.00,65.00,10.00,3435.00,3340.00,1140.00,2200.00,100.00,3440.00,2650.00,780.00,10.00,1000.00,1000.00,0.00,0.00,1000.00,930.00,75.00
"4620659.11",2545.00,1720.00,565.00,1155.00,25.00,800.00,715.00,85.00,6310.00,6000.00,1415.00,4585.00,310.00,6310.00,5210.00,1065.00,35.00,2550.00,1595.00,955.00,0.00,2540.00,2075.00,470.00
"4620660.01",1815.00,1540.00,400.00,1135.00,30.00,240.00,220.00,15.00,5485.00,5355.00,1235.00,4115.00,140.00,5490.00,4095.00,1390.00,10.00,1810.00,1715.00,95.00,0.00,1815.00,1625.00,185.00
"4620660.02",2135.00,1540.00,590.00,945.00,45.00,550.00,495.00,60.00,5495.00,5215.00,1095.00,4120.00,285.00,5495.00,4080.00,1405.00,10.00,2130.00,1560.00,565.00,0.00,2130.00,1675.00,455.00
"4620660.03",2600.00,1940.00,595.00,1350.00,30.00,630.00,595.00,35.00,7020.00,6885.00,1560.00,5325.00,140.00,7025.00,5815.00,1200.00,10.00,2605.00,2270.00,335.00,0.00,2605.00,2245.00,360.00
"4620661.01",3545.00,2700.00,875.00,1825.00,50.00,790.00,720.00,75.00,9670.00,9310.00,2260.00,7050.00,355.00,9670.00,7470.00,2170.00,25.00,3560.00,3020.00,540.00,0.00,3560.00,2960.00,600.00
"4620661.03",1525.00,1255.00,425.00,835.00,35.00,240.00,210.00,25.00,4580.00,4500.00,1100.00,3395.00,85.00,4580.00,3775.00,805.00,0.00,1535.00,1405.00,125.00,0.00,1525.00,1275.00,250.00
"4620661.04",1790.00,1340.00,410.00,930.00,20.00,430.00,395.00,35.00,4530.00,4350.00,895.00,3450.00,180.00,4525.00,3505.00,1015.00,0.00,1785.00,1400.00,380.00,0.00,1780.00,1515.00,265.00
"4620662.00",1860.00,1335.00,565.00,770.00,40.00,480.00,430.00,50.00,4675.00,4575.00,960.00,3615.00,100.00,4675.00,4080.00,590.00,10.00,1830.00,1635.00,190.00,0.00,1830.00,1515.00,310.00
"4620675.00",3195.00,1660.00,1035.00,620.00,25.00,1515.00,1425.00,90.00,5970.00,5915.00,690.00,5220.00,55.00,5970.00,5710.00,255.00,0.00,3195.00,1830.00,1365.00,0.00,3185.00,2145.00,1045.00
"4620676.01",1380.00,1010.00,455.00,555.00,10.00,360.00,315.00,45.00,3455.00,3425.00,650.00,2770.00,35.00,3460.00,3240.00,215.00,0.00,1385.00,1100.00,290.00,0.00,1385.00,1145.00,245.00
"4620676.02",1130.00,885.00,455.00,430.00,15.00,230.00,195.00,30.00,2770.00,2750.00,525.00,2225.00,20.00,2770.00,2620.00,150.00,0.00,1125.00,1070.00,55.00,0.00,1125.00,970.00,155.00
"4620676.03",920.00,755.00,380.00,375.00,15.00,160.00,140.00,20.00,2390.00,2335.00,445.00,1885.00,55.00,2390.00,2145.00,250.00,0.00,925.00,900.00,25.00,0.00,920.00,865.00,55.00
"4620676.04",1175.00,970.00,475.00,490.00,15.00,190.00,165.00,25.00,3120.00,3060.00,555.00,2505.00,55.00,3115.00,2895.00,220.00,0.00,1180.00,1135.00,45.00,0.00,1180.00,1070.00,110.00
"4620677.01",2550.00,1690.00,820.00,865.00,40.00,825.00,735.00,90.00,5810.00,5695.00,960.00,4735.00,115.00,5810.00,5470.00,320.00,20.00,2550.00,1695.00,855.00,0.00,2545.00,2060.00,480.00
"4620677.02",2590.00,1490.00,735.00,750.00,25.00,1080.00,995.00,85.00,5235.00,5160.00,835.00,4325.00,75.00,5235.00,4840.00,385.00,10.00,2590.00,1250.00,1340.00,0.00,2595.00,2000.00,595.00
"4620677.05",1615.00,1410.00,545.00,865.00,25.00,180.00,165.00,15.00,4705.00,4600.00,1045.00,3550.00,110.00,4710.00,4070.00,620.00,20.00,1605.00,1580.00,25.00,0.00,1605.00,1430.00,175.00
"4620677.06",2740.00,2345.00,635.00,1715.00,45.00,350.00,325.00,25.00,8425.00,8200.00,2490.00,5710.00,225.00,8425.00,7060.00,1355.00,10.00,2740.00,2495.00,240.00,0.00,2740.00,2310.00,430.00
"4620677.07",1610.00,1170.00,450.00,720.00,20.00,420.00,375.00,40.00,3855.00,3795.00,840.00,2960.00,65.00,3860.00,3505.00,330.00,25.00,1600.00,1155.00,445.00,0.00,1600.00,1310.00,290.00
"4620677.08",2760.00,2115.00,740.00,1380.00,35.00,610.00,570.00,45.00,7510.00,7275.00,1730.00,5545.00,235.00,7505.00,6510.00,970.00,30.00,2775.00,2445.00,330.00,0.00,2765.00,2420.00,340.00
"4620677.09",1635.00,1280.00,505.00,780.00,15.00,335.00,310.00,30.00,4270.00,4210.00,825.00,3380.00,60.00,4265.00,3920.00,350.00,0.00,1645.00,1360.00,285.00,0.00,1645.00,1450.00,190.00
"4620677.1",1715.00,1285.00,575.00,710.00,30.00,400.00,375.00,30.00,4305.00,4245.00,860.00,3390.00,65.00,4305.00,3890.00,405.00,15.00,1705.00,1505.00,200.00,0.00,1705.00,1420.00,285.00
"4620681.00",1435.00,1020.00,440.00,585.00,15.00,395.00,360.00,40.00,3410.00,3380.00,650.00,2730.00,30.00,3410.00,3325.00,60.00,15.00,1435.00,1115.00,320.00,0.00,1425.00,1210.00,215.00
"4620682.02",1075.00,680.00,305.00,375.00,10.00,385.00,365.00,25.00,2375.00,2370.00,395.00,1975.00,0.00,2375.00,2295.00,75.00,10.00,1065.00,650.00,410.00,0.00,1055.00,825.00,230.00
"4620682.03",3030.00,2175.00,665.00,1510.00,35.00,820.00,750.00,75.00,7685.00,7580.00,1860.00,5725.00,105.00,7685.00,7090.00,580.00,10.00,3025.00,2370.00,660.00,0.00,3010.00,2545.00,460.00
"4620682.04",1375.00,1005.00,420.00,585.00,10.00,360.00,320.00,40.00,3400.00,3370.00,620.00,2750.00,30.00,3400.00,3180.00,215.00,0.00,1390.00,1055.00,335.00,0.00,1390.00,1110.00,280.00
"4620682.05",1145.00,905.00,375.00,530.00,20.00,215.00,190.00,25.00,2870.00,2825.00,530.00,2295.00,45.00,2865.00,2670.00,200.00,0.00,1120.00,955.00,165.00,0.00,1115.00,995.00,125.00
"4620682.06",1675.00,1395.00,435.00,960.00,20.00,265.00,230.00,30.00,4955.00,4895.00,1295.00,3605.00,60.00,4955.00,4465.00,475.00,15.00,1705.00,1595.00,110.00,0.00,1700.00,1550.00,155.00
"4620683.00",2880.00,1690.00,865.00,825.00,30.00,1155.00,1060.00,95.00,5915.00,5870.00,915.00,4950.00,45.00,5915.00,5645.00,265.00,0.00,2875.00,1600.00,1280.00,0.00,2875.00,2200.00,680.00
"4620684.03",3380.00,2615.00,995.00,1620.00,30.00,740.00,705.00,35.00,8915.00,8770.00,2010.00,6755.00,145.00,8915.00,7730.00,1160.00,25.00,3380.00,3115.00,265.00,0.00,3380.00,2905.00,475.00
"4620684.05",2000.00,1625.00,660.00,965.00,30.00,345.00,310.00,35.00,5470.00,5415.00,1075.00,4335.00,55.00,5470.00,4970.00,500.00,10.00,2000.00,1770.00,230.00,0.00,2000.00,1700.00,300.00
"4620684.08",1915.00,1640.00,455.00,1190.00,25.00,245.00,225.00,20.00,5745.00,5640.00,1595.00,4040.00,110.00,5745.00,5265.00,465.00,15.00,1895.00,1770.00,120.00,0.00,1895.00,1655.00,245.00
"4620684.09",1225.00,990.00,325.00,660.00,15.00,225.00,205.00,20.00,3430.00,3405.00,895.00,2510.00,25.00,3435.00,3080.00,355.00,0.00,1245.00,1080.00,160.00,0.00,1235.00,1060.00,175.00
"4620684.1",1560.00,1165.00,425.00,740.00,20.00,375.00,345.00,30.00,4070.00,4000.00,1000.00,2995.00,75.00,4070.00,3680.00,390.00,0.00,1565.00,1155.00,410.00,0.00,1565.00,1285.00,275.00
"4620684.11",1760.00,1280.00,475.00,800.00,25.00,460.00,415.00,45.00,4455.00,4395.00,980.00,3420.00,60.00,4450.00,4100.00,350.00,10.00,1755.00,1240.00,510.00,0.00,1750.00,1505.00,240.00
"4620685.02",1620.00,1225.00,470.00,755.00,25.00,370.00,330.00,35.00,4155.00,4120.00,915.00,3200.00,35.00,4155.00,4015.00,135.00,0.00,1595.00,1315.00,285.00,0.00,1585.00,1280.00,310.00
"4620685.03",2780.00,1590.00,700.00,885.00,20.00,1165.00,1110.00,60.00,5800.00,5690.00,1050.00,4635.00,115.00,5800.00,5460.00,335.00,10.00,2790.00,2075.00,715.00,0.00,2785.00,2205.00,585.00
"4620685.04",1115.00,945.00,380.00,565.00,20.00,145.00,130.00,15.00,3085.00,3055.00,680.00,2375.00,35.00,3090.00,2860.00,225.00,0.00,1105.00,1035.00,70.00,0.00,1105.00,1005.00,100.00
"4620685.05",1730.00,1225.00,460.00,765.00,20.00,485.00,435.00,50.00,4385.00,4355.00,1020.00,3330.00,35.00,4385.00,4210.00,170.00,10.00,1750.00,1245.00,505.00,0.00,1750.00,1430.00,320.00
"4620685.07",1950.00,1615.00,530.00,1085.00,40.00,295.00,265.00,30.00,5540.00,5505.00,1505.00,4005.00,35.00,5540.00,5300.00,235.00,10.00,1960.00,1670.00,290.00,0.00,1960.00,1670.00,285.00
"4620685.08",3885.00,2830.00,1055.00,1775.00,15.00,1040.00,955.00,80.00,9650.00,9500.00,2620.00,6885.00,150.00,9650.00,8935.00,705.00,10.00,3875.00,2770.00,1105.00,0.00,3875.00,3240.00,635.00
"4620686.01",2085.00,1625.00,580.00,1045.00,35.00,425.00,365.00,55.00,5790.00,5720.00,1415.00,4315.00,70.00,5790.00,5500.00,285.00,10.00,2090.00,1795.00,290.00,0.00,2085.00,1775.00,310.00
"4620686.02",1495.00,1145.00,420.00,725.00,35.00,320.00,275.00,45.00,4115.00,4085.00,985.00,3095.00,35.00,4115.00,3930.00,180.00,10.00,1475.00,1275.00,200.00,0.00,1475.00,1260.00,215.00
"4620686.03",1245.00,965.00,360.00,605.00,20.00,255.00,220.00,35.00,3300.00,3270.00,675.00,2595.00,35.00,3300.00,3165.00,135.00,0.00,1265.00,1060.00,205.00,0.00,1265.00,1040.00,225.00
"4620687.01",1675.00,1330.00,535.00,795.00,20.00,330.00,285.00,45.00,4375.00,4310.00,985.00,3320.00,65.00,4375.00,3920.00,435.00,20.00,1665.00,1390.00,280.00,0.00,1665.00,1420.00,250.00
"4620687.03",3450.00,2800.00,815.00,1990.00,50.00,600.00,560.00,45.00,10190.00,10035.00,3095.00,6940.00,150.00,10190.00,8985.00,1195.00,10.00,3450.00,3095.00,355.00,0.00,3445.00,2940.00,505.00
"4620687.04",1840.00,1415.00,595.00,820.00,35.00,395.00,355.00,35.00,4810.00,4710.00,960.00,3750.00,105.00,4810.00,4405.00,395.00,10.00,1855.00,1475.00,375.00,0.00,1850.00,1600.00,250.00
"4620687.06",2180.00,1570.00,540.00,1030.00,15.00,595.00,550.00,50.00,5405.00,5335.00,1170.00,4165.00,70.00,5405.00,5055.00,345.00,10.00,2190.00,1450.00,740.00,0.00,2190.00,1760.00,430.00
"4620687.07",2095.00,1710.00,675.00,1030.00,45.00,340.00,310.00,35.00,5750.00,5660.00,1135.00,4520.00,90.00,5745.00,5280.00,455.00,10.00,2095.00,1960.00,135.00,0.00,2095.00,1900.00,190.00
"4620687.09",1295.00,990.00,335.00,655.00,20.00,280.00,260.00,30.00,3480.00,3435.00,830.00,2600.00,40.00,3475.00,3195.00,270.00,10.00,1285.00,1110.00,175.00,0.00,1280.00,1100.00,185.00
"4620687.1",2955.00,2410.00,735.00,1675.00,65.00,480.00,425.00,55.00,8790.00,8595.00,2520.00,6080.00,195.00,8795.00,7715.00,1065.00,10.00,2955.00,2665.00,290.00,0.00,2950.00,2460.00,490.00
"4620688.02",1175.00,830.00,375.00,455.00,20.00,325.00,280.00,40.00,2775.00,2755.00,545.00,2205.00,25.00,2775.00,2700.00,80.00,0.00,1150.00,940.00,210.00,0.00,1125.00,920.00,210.00
"4620688.03",2040.00,1500.00,575.00,925.00,25.00,515.00,465.00,50.00,5275.00,5240.00,1185.00,4055.00,35.00,5280.00,5185.00,90.00,10.00,2090.00,1445.00,650.00,0.00,2090.00,1755.00,335.00
"4620688.04",2045.00,1590.00,535.00,1055.00,30.00,430.00,380.00,50.00,5595.00,5545.00,1525.00,4020.00,45.00,5595.00,5435.00,160.00,0.00,2025.00,1565.00,465.00,0.00,2025.00,1715.00,310.00
"4620689.01",2460.00,1890.00,660.00,1225.00,55.00,520.00,445.00,75.00,6790.00,6665.00,1780.00,4880.00,125.00,6785.00,6225.00,555.00,10.00,2465.00,2130.00,330.00,0.00,2460.00,2035.00,425.00
"4620689.02",1310.00,1040.00,330.00,705.00,30.00,240.00,210.00,30.00,3570.00,3535.00,975.00,2560.00,35.00,3570.00,3355.00,215.00,0.00,1310.00,1110.00,205.00,0.00,1305.00,1030.00,275.00
"4620689.03",2860.00,2180.00,550.00,1630.00,55.00,620.00,550.00,70.00,8100.00,7895.00,2305.00,5585.00,205.00,8095.00,7370.00,725.00,10.00,2855.00,2290.00,560.00,0.00,2855.00,2330.00,525.00
"4620689.04",2005.00,1540.00,450.00,1095.00,30.00,430.00,390.00,45.00,5735.00,5665.00,1450.00,4210.00,75.00,5740.00,5320.00,420.00,0.00,2000.00,1640.00,365.00,0.00,1995.00,1615.00,380.00
