"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7"
"4620383.01",2850.00,730.00,1500.00,405.00,85.00,220.00,100.00
"4620383.02",8000.00,1345.00,3685.00,1415.00,260.00,755.00,400.00
"4620385.00",1520.00,115.00,770.00,320.00,40.00,190.00,90.00
"4620390.00",1160.00,200.00,790.00,265.00,55.00,160.00,55.00
"4620391.00",1555.00,240.00,1040.00,425.00,75.00,250.00,100.00
"4620392.00",1370.00,235.00,945.00,235.00,45.00,150.00,45.00
"4620393.00",6730.00,1370.00,4560.00,1260.00,330.00,775.00,155.00
"4620394.00",3690.00,590.00,2610.00,755.00,165.00,500.00,95.00
"4620395.01",2475.00,715.00,1540.00,1310.00,445.00,775.00,85.00
"4620395.02",5995.00,1155.00,3965.00,1385.00,275.00,865.00,245.00
"4620395.03",4580.00,840.00,3010.00,815.00,150.00,500.00,165.00
"4620396.00",5675.00,1115.00,3620.00,690.00,130.00,440.00,120.00
"4620397.00",4035.00,920.00,2485.00,280.00,45.00,140.00,95.00
"4620400.00",5235.00,1265.00,3105.00,550.00,155.00,330.00,70.00
"4620401.00",3115.00,745.00,1770.00,340.00,105.00,190.00,45.00
"4620402.00",1685.00,360.00,1055.00,235.00,55.00,140.00,35.00
"4620403.00",5050.00,1365.00,2870.00,575.00,160.00,335.00,80.00
"4620404.00",4780.00,1155.00,2715.00,570.00,140.00,315.00,110.00
"4620410.01",5535.00,1250.00,3285.00,1215.00,350.00,685.00,175.00
"4620410.02",5460.00,840.00,2910.00,1460.00,305.00,780.00,370.00
"4620410.03",1905.00,495.00,1155.00,400.00,140.00,210.00,45.00
"4620412.00",7115.00,1520.00,4535.00,1210.00,280.00,740.00,190.00
"4620413.01",3865.00,770.00,2110.00,305.00,50.00,160.00,100.00
"4620413.02",3800.00,1030.00,2265.00,855.00,245.00,485.00,125.00
"4620415.03",4195.00,755.00,2445.00,975.00,210.00,550.00,225.00
"4620415.04",4640.00,905.00,2815.00,1090.00,235.00,640.00,210.00
"4620415.05",7815.00,2080.00,5025.00,605.00,160.00,360.00,90.00
"4620415.06",7675.00,2085.00,5120.00,660.00,160.00,425.00,65.00
"4620416.01",4050.00,770.00,2290.00,405.00,80.00,200.00,125.00
"4620416.02",3070.00,795.00,1765.00,515.00,150.00,260.00,105.00
"4620417.01",4775.00,1160.00,2960.00,1065.00,315.00,595.00,160.00
"4620417.02",2860.00,845.00,1845.00,1015.00,355.00,605.00,55.00
"4620418.00",5905.00,1135.00,3950.00,1285.00,220.00,795.00,265.00
"4620419.00",4745.00,1385.00,3000.00,1680.00,570.00,1010.00,100.00
"4620420.00",4690.00,1040.00,2810.00,700.00,190.00,360.00,150.00
"4620421.01",7795.00,2285.00,4810.00,3045.00,1035.00,1735.00,275.00
"4620421.02",7505.00,1970.00,4610.00,2725.00,830.00,1585.00,305.00
"4620430.00",6450.00,915.00,4495.00,980.00,145.00,665.00,170.00
"4620431.00",5405.00,915.00,3365.00,725.00,150.00,430.00,140.00
"4620432.00",3155.00,620.00,1885.00,200.00,30.00,125.00,40.00
"4620433.00",3565.00,670.00,2315.00,290.00,55.00,175.00,55.00
"4620440.00",,,,,,,
"4620450.00",7030.00,1160.00,3835.00,650.00,110.00,340.00,205.00
"4620451.00",6710.00,1355.00,4015.00,580.00,80.00,275.00,220.00
"4620452.00",6410.00,1260.00,3880.00,765.00,225.00,450.00,85.00
"4620453.01",5210.00,1120.00,3270.00,260.00,65.00,150.00,50.00
"4620453.02",4700.00,970.00,2985.00,350.00,65.00,205.00,75.00
"4620460.00",5300.00,1250.00,3050.00,265.00,70.00,170.00,30.00
"4620461.00",2860.00,620.00,1695.00,200.00,55.00,110.00,40.00
"4620462.01",5040.00,1125.00,2935.00,350.00,95.00,200.00,50.00
"4620462.02",5825.00,1420.00,3625.00,340.00,90.00,215.00,35.00
"4620470.01",6955.00,1385.00,4195.00,465.00,110.00,265.00,85.00
"4620470.03",5155.00,1150.00,3535.00,260.00,60.00,175.00,25.00
"4620470.04",3645.00,685.00,2335.00,215.00,55.00,115.00,45.00
"4620470.05",4180.00,770.00,2775.00,265.00,65.00,150.00,50.00
"4620480.00",3715.00,780.00,2130.00,250.00,55.00,150.00,45.00
"4620490.00",2415.00,310.00,1665.00,615.00,75.00,485.00,60.00
"4620491.00",2055.00,440.00,1440.00,55.00,15.00,35.00,5.00
"4620500.00",920.00,180.00,520.00,95.00,20.00,60.00,10.00
"4620511.01",3195.00,705.00,1970.00,310.00,80.00,180.00,50.00
"4620511.02",6205.00,1655.00,3860.00,1445.00,495.00,775.00,170.00
"4620512.02",4385.00,765.00,2645.00,480.00,100.00,275.00,100.00
"4620512.03",2505.00,445.00,1515.00,435.00,80.00,240.00,115.00
"4620512.04",6650.00,1475.00,4225.00,860.00,220.00,495.00,145.00
"4620513.01",5215.00,1125.00,3290.00,730.00,195.00,415.00,125.00
"4620513.02",4225.00,925.00,2530.00,925.00,210.00,470.00,240.00
"4620514.01",6930.00,1410.00,4335.00,815.00,195.00,460.00,165.00
"4620514.02",6235.00,1365.00,4045.00,650.00,180.00,390.00,85.00
"4620515.01",5920.00,1545.00,3890.00,485.00,140.00,280.00,60.00
"4620515.02",4490.00,1150.00,3030.00,440.00,135.00,265.00,40.00
"4620515.03",3330.00,675.00,2230.00,350.00,100.00,205.00,45.00
"4620515.04",3645.00,795.00,2385.00,430.00,125.00,255.00,45.00
"4620520.02",7070.00,1495.00,4360.00,830.00,220.00,460.00,145.00
"4620520.03",3655.00,740.00,2305.00,510.00,135.00,315.00,60.00
"4620520.04",4535.00,935.00,2875.00,765.00,190.00,465.00,105.00
"4620521.01",4820.00,985.00,2970.00,640.00,170.00,350.00,115.00
"4620521.04",4975.00,1050.00,2990.00,450.00,95.00,260.00,90.00
"4620521.05",4775.00,1105.00,3070.00,390.00,95.00,225.00,70.00
"4620521.06",5030.00,1030.00,2900.00,420.00,70.00,195.00,150.00
"4620521.07",3910.00,835.00,2405.00,280.00,75.00,160.00,45.00
"4620522.01",3555.00,660.00,2120.00,275.00,55.00,160.00,60.00
"4620522.02",3485.00,590.00,2135.00,340.00,55.00,195.00,90.00
"4620523.00",2455.00,535.00,1475.00,165.00,50.00,85.00,35.00
"4620530.00",5910.00,1270.00,3640.00,490.00,120.00,280.00,85.00
"4620540.00",3395.00,630.00,2195.00,830.00,185.00,510.00,140.00
"4620550.02",3210.00,630.00,2065.00,305.00,55.00,195.00,55.00
"4620550.03",6400.00,1460.00,4225.00,385.00,90.00,220.00,65.00
"4620550.04",4780.00,940.00,3150.00,330.00,65.00,195.00,60.00
"4620570.00",3715.00,710.00,2520.00,765.00,200.00,465.00,105.00
"4620580.01",4125.00,750.00,2815.00,595.00,160.00,375.00,70.00
"4620580.02",3225.00,610.00,2305.00,250.00,75.00,160.00,20.00
"4620580.03",3785.00,670.00,2590.00,275.00,75.00,165.00,40.00
"4620581.01",5085.00,1025.00,3355.00,620.00,180.00,360.00,80.00
"4620581.02",3490.00,680.00,2310.00,740.00,250.00,445.00,50.00
"4620582.01",6160.00,940.00,4005.00,795.00,145.00,415.00,235.00
"4620582.02",5890.00,1110.00,3725.00,835.00,195.00,515.00,130.00
"4620583.00",3130.00,585.00,1975.00,355.00,80.00,205.00,75.00
"4620584.00",6800.00,1175.00,4455.00,1340.00,280.00,760.00,305.00
"4620585.01",1995.00,420.00,1370.00,100.00,20.00,70.00,10.00
"4620585.02",3620.00,555.00,2190.00,555.00,75.00,280.00,195.00
"4620590.01",5310.00,1215.00,3325.00,920.00,235.00,470.00,210.00
"4620590.02",3325.00,860.00,2095.00,785.00,245.00,470.00,80.00
"4620591.01",2635.00,585.00,1620.00,320.00,95.00,185.00,40.00
"4620591.02",4040.00,915.00,2460.00,610.00,185.00,345.00,80.00
"4620592.00",7415.00,1820.00,4370.00,1440.00,380.00,725.00,335.00
"4620593.01",4425.00,260.00,1760.00,520.00,40.00,195.00,285.00
"4620593.02",4540.00,1050.00,2610.00,940.00,265.00,520.00,155.00
"4620594.01",2695.00,530.00,1655.00,630.00,155.00,355.00,120.00
"4620594.02",7325.00,1295.00,4285.00,895.00,200.00,500.00,200.00
"4620600.01",3935.00,930.00,2250.00,850.00,280.00,465.00,105.00
"4620600.02",4140.00,1085.00,2410.00,1250.00,360.00,740.00,150.00
"4620600.03",5670.00,1260.00,3205.00,1355.00,420.00,735.00,205.00
"4620601.01",3285.00,715.00,1915.00,625.00,175.00,340.00,110.00
"4620601.02",4460.00,1055.00,2710.00,1120.00,325.00,645.00,145.00
"4620602.01",3795.00,695.00,2080.00,760.00,210.00,425.00,130.00
"4620602.02",2870.00,655.00,1740.00,825.00,235.00,510.00,80.00
"4620603.01",3500.00,770.00,2050.00,765.00,200.00,450.00,115.00
"4620603.02",3895.00,745.00,2160.00,735.00,185.00,390.00,160.00
"4620603.03",3530.00,960.00,2095.00,910.00,315.00,525.00,70.00
"4620604.01",3230.00,675.00,1875.00,265.00,65.00,150.00,50.00
"4620604.02",4490.00,1135.00,2645.00,1070.00,390.00,575.00,105.00
"4620604.03",3040.00,660.00,1725.00,650.00,190.00,355.00,100.00
"4620604.04",3470.00,850.00,2065.00,765.00,265.00,430.00,70.00
"4620604.05",5225.00,1405.00,3150.00,860.00,270.00,490.00,95.00
"4620605.01",3485.00,660.00,1945.00,800.00,170.00,355.00,275.00
"4620605.02",1995.00,385.00,1090.00,135.00,35.00,65.00,35.00
"4620605.03",5895.00,1495.00,3455.00,1390.00,460.00,750.00,175.00
"4620605.04",4910.00,1185.00,2865.00,855.00,300.00,445.00,115.00
"4620605.05",2170.00,465.00,1240.00,295.00,95.00,160.00,40.00
"4620610.01",4535.00,1000.00,2850.00,1380.00,340.00,855.00,195.00
"4620610.02",4450.00,1000.00,2615.00,1020.00,295.00,560.00,160.00
"4620610.03",4990.00,920.00,2665.00,940.00,230.00,505.00,205.00
"4620610.04",3625.00,885.00,2325.00,1510.00,460.00,895.00,155.00
"4620610.05",4405.00,1200.00,2800.00,2010.00,655.00,1180.00,175.00
"4620610.06",2745.00,655.00,1695.00,670.00,195.00,400.00,75.00
"4620610.07",3290.00,660.00,1800.00,1305.00,305.00,655.00,340.00
"4620611.01",2820.00,670.00,1690.00,745.00,225.00,420.00,105.00
"4620611.02",5530.00,1325.00,3445.00,1470.00,420.00,875.00,170.00
"4620612.00",4630.00,1105.00,2925.00,1275.00,355.00,770.00,150.00
"4620613.00",7285.00,1780.00,4510.00,1940.00,555.00,1170.00,220.00
"4620614.00",3440.00,685.00,2195.00,845.00,180.00,525.00,130.00
"4620615.00",5545.00,1425.00,3390.00,1520.00,480.00,885.00,160.00
"4620616.00",6415.00,1595.00,3995.00,1830.00,520.00,1110.00,195.00
"4620617.01",5415.00,1170.00,3245.00,1095.00,275.00,645.00,170.00
"4620617.02",3905.00,810.00,2480.00,715.00,165.00,445.00,95.00
"4620618.00",3335.00,640.00,2025.00,890.00,195.00,490.00,200.00
"4620619.00",5250.00,810.00,2575.00,1475.00,235.00,670.00,565.00
"4620625.01",5915.00,1255.00,3885.00,440.00,100.00,260.00,75.00
"4620625.02",7540.00,1900.00,4865.00,535.00,160.00,290.00,85.00
"4620626.00",7180.00,1805.00,4620.00,455.00,120.00,260.00,70.00
"4620627.00",5820.00,1020.00,3430.00,785.00,160.00,430.00,195.00
"4620628.01",4720.00,990.00,2920.00,580.00,150.00,350.00,80.00
"4620628.02",3735.00,800.00,2370.00,465.00,120.00,275.00,75.00
"4620629.00",3425.00,640.00,2005.00,235.00,35.00,120.00,85.00
"4620630.01",3690.00,705.00,2185.00,150.00,30.00,75.00,45.00
"4620630.02",5020.00,920.00,2830.00,250.00,50.00,115.00,85.00
"4620631.00",7765.00,1940.00,5200.00,365.00,105.00,220.00,40.00
"4620632.01",4950.00,895.00,2975.00,430.00,80.00,235.00,115.00
"4620632.02",4810.00,950.00,3060.00,520.00,115.00,295.00,115.00
"4620632.03",4620.00,815.00,2980.00,330.00,75.00,190.00,65.00
"4620632.04",7160.00,1210.00,4870.00,630.00,110.00,385.00,130.00
"4620633.00",4850.00,850.00,2840.00,425.00,70.00,250.00,110.00
"4620634.00",2965.00,550.00,1885.00,385.00,70.00,240.00,70.00
"4620635.00",4570.00,830.00,2945.00,920.00,190.00,590.00,140.00
"4620636.00",7240.00,1640.00,4665.00,1355.00,390.00,805.00,165.00
"4620637.01",4980.00,920.00,3110.00,465.00,100.00,265.00,100.00
"4620637.02",4215.00,735.00,2945.00,800.00,165.00,500.00,130.00
"4620638.01",5510.00,890.00,3600.00,895.00,175.00,530.00,190.00
"4620638.02",2100.00,415.00,1290.00,250.00,60.00,155.00,40.00
"4620638.03",4285.00,890.00,2750.00,865.00,205.00,535.00,130.00
"4620638.04",6330.00,1220.00,4335.00,1685.00,360.00,1120.00,200.00
"4620639.00",3565.00,650.00,2285.00,705.00,155.00,380.00,170.00
"4620640.00",3830.00,740.00,2390.00,735.00,170.00,405.00,160.00
"4620641.01",7575.00,1260.00,5165.00,1340.00,280.00,850.00,215.00
"4620641.02",3425.00,565.00,2335.00,360.00,60.00,230.00,70.00
"4620642.00",7300.00,1535.00,4585.00,1470.00,475.00,830.00,170.00
"4620643.01",5430.00,1505.00,3500.00,400.00,110.00,255.00,40.00
"4620643.02",6470.00,765.00,3630.00,1320.00,210.00,645.00,465.00
"4620643.03",5565.00,1070.00,3580.00,1240.00,295.00,715.00,220.00
"4620644.00",1215.00,190.00,800.00,140.00,35.00,85.00,20.00
"4620645.00",4820.00,835.00,2625.00,1410.00,255.00,700.00,445.00
"4620646.01",3510.00,805.00,2210.00,1245.00,320.00,730.00,195.00
"4620646.02",3820.00,815.00,2235.00,830.00,230.00,465.00,130.00
"4620646.03",3445.00,570.00,1865.00,840.00,205.00,455.00,180.00
"4620647.01",3000.00,140.00,1095.00,465.00,45.00,195.00,225.00
"4620647.02",6980.00,1180.00,3930.00,1375.00,280.00,775.00,315.00
"4620648.00",5225.00,1040.00,3095.00,945.00,195.00,505.00,250.00
"4620649.01",2630.00,490.00,1600.00,405.00,100.00,235.00,80.00
"4620649.02",5435.00,1005.00,3230.00,1010.00,215.00,520.00,275.00
"4620650.01",4470.00,860.00,2590.00,855.00,175.00,440.00,235.00
"4620650.02",4035.00,905.00,2390.00,1040.00,270.00,570.00,195.00
"4620650.04",6760.00,1635.00,4580.00,920.00,245.00,565.00,110.00
"4620650.05",4030.00,940.00,2485.00,600.00,150.00,320.00,125.00
"4620651.01",6310.00,1220.00,4090.00,725.00,140.00,400.00,180.00
"4620651.02",7655.00,1995.00,5005.00,510.00,125.00,300.00,90.00
"4620652.01",8030.00,1955.00,5095.00,615.00,160.00,360.00,105.00
"4620652.04",4250.00,920.00,2660.00,300.00,75.00,160.00,60.00
"4620652.06",4035.00,1060.00,2655.00,255.00,80.00,145.00,25.00
"4620652.07",8870.00,2400.00,5590.00,470.00,125.00,260.00,85.00
"4620652.08",5115.00,1485.00,3295.00,365.00,110.00,195.00,60.00
"4620652.09",4265.00,1185.00,2785.00,345.00,95.00,205.00,50.00
"4620653.00",950.00,180.00,580.00,25.00,0.00,15.00,10.00
"4620654.00",745.00,170.00,425.00,40.00,10.00,25.00,5.00
"4620655.01",4070.00,770.00,2800.00,485.00,100.00,305.00,80.00
"4620655.02",6565.00,1495.00,4295.00,625.00,150.00,345.00,130.00
"4620656.01",6545.00,1385.00,4295.00,500.00,120.00,295.00,90.00
"4620656.03",3930.00,855.00,2550.00,275.00,60.00,140.00,80.00
"4620656.04",7210.00,2065.00,4605.00,325.00,110.00,180.00,30.00
"4620657.01",3685.00,695.00,2285.00,380.00,90.00,205.00,80.00
"4620657.02",5805.00,1240.00,3665.00,445.00,145.00,220.00,80.00
"4620657.03",4510.00,1130.00,2975.00,265.00,70.00,140.00,50.00
"4620658.01",4305.00,825.00,2595.00,320.00,80.00,160.00,75.00
"4620658.02",3170.00,540.00,2040.00,155.00,25.00,85.00,40.00
"4620658.03",8115.00,1755.00,5225.00,435.00,110.00,250.00,80.00
"4620659.04",4620.00,1310.00,3085.00,160.00,50.00,95.00,15.00
"4620659.05",7455.00,1750.00,4915.00,370.00,115.00,205.00,50.00
"4620659.06",3545.00,690.00,2320.00,305.00,50.00,195.00,60.00
"4620659.08",6455.00,1600.00,4350.00,320.00,95.00,190.00,35.00
"4620659.09",3520.00,1250.00,2140.00,115.00,45.00,65.00,10.00
"4620659.1",3445.00,1200.00,2110.00,95.00,35.00,50.00,10.00
"4620659.11",6310.00,1500.00,4025.00,765.00,195.00,465.00,105.00
"4620660.01",5490.00,1275.00,3755.00,165.00,40.00,90.00,30.00
"4620660.02",5495.00,1105.00,3420.00,495.00,125.00,265.00,110.00
"4620660.03",7025.00,1545.00,4550.00,385.00,75.00,195.00,120.00
"4620661.01",9525.00,2255.00,6300.00,695.00,195.00,405.00,95.00
"4620661.03",4485.00,1080.00,2880.00,280.00,65.00,160.00,50.00
"4620661.04",4625.00,990.00,3100.00,325.00,80.00,190.00,55.00
"4620662.00",4780.00,980.00,3065.00,295.00,45.00,175.00,75.00
"4620675.00",5970.00,680.00,2890.00,825.00,100.00,440.00,285.00
"4620676.01",3395.00,645.00,2050.00,295.00,65.00,180.00,50.00
"4620676.02",2830.00,490.00,1620.00,100.00,20.00,50.00,25.00
"4620676.03",2405.00,445.00,1360.00,90.00,15.00,40.00,25.00
"4620676.04",3125.00,625.00,1870.00,130.00,20.00,75.00,35.00
"4620677.01",5810.00,955.00,3495.00,625.00,125.00,340.00,165.00
"4620677.02",5220.00,850.00,3015.00,695.00,140.00,330.00,220.00
"4620677.05",4700.00,970.00,3205.00,160.00,40.00,105.00,20.00
"4620677.06",8430.00,2560.00,5295.00,365.00,115.00,215.00,35.00
"4620677.07",3925.00,805.00,2680.00,335.00,95.00,185.00,50.00
"4620677.08",7440.00,1750.00,4965.00,305.00,75.00,170.00,65.00
"4620677.09",4245.00,835.00,2860.00,240.00,60.00,140.00,35.00
"4620677.1",4325.00,870.00,2700.00,235.00,40.00,135.00,60.00
"4620681.00",3410.00,655.00,2280.00,300.00,85.00,155.00,60.00
"4620682.02",2375.00,410.00,1530.00,265.00,50.00,155.00,55.00
"4620682.03",7685.00,1895.00,5080.00,475.00,115.00,250.00,110.00
"4620682.04",3400.00,635.00,2200.00,285.00,60.00,140.00,85.00
"4620682.05",3000.00,570.00,2020.00,150.00,30.00,90.00,35.00
"4620682.06",4820.00,1280.00,3140.00,190.00,55.00,100.00,35.00
"4620683.00",5915.00,875.00,3760.00,825.00,155.00,460.00,215.00
"4620684.03",8915.00,2030.00,5900.00,370.00,95.00,210.00,70.00
"4620684.05",5470.00,1095.00,3675.00,320.00,90.00,170.00,60.00
"4620684.08",5755.00,1630.00,3735.00,270.00,100.00,140.00,30.00
"4620684.09",3420.00,920.00,2120.00,190.00,45.00,100.00,45.00
"4620684.1",4030.00,1005.00,2515.00,245.00,60.00,135.00,55.00
"4620684.11",4490.00,985.00,2925.00,345.00,80.00,195.00,80.00
"4620685.02",4235.00,980.00,2685.00,415.00,115.00,240.00,60.00
"4620685.03",5785.00,1060.00,3920.00,510.00,95.00,260.00,155.00
"4620685.04",3105.00,645.00,2090.00,130.00,35.00,70.00,25.00
"4620685.05",4300.00,1010.00,2670.00,350.00,65.00,190.00,90.00
"4620685.07",5645.00,1525.00,3565.00,260.00,70.00,135.00,50.00
"4620685.08",9550.00,2640.00,5935.00,560.00,150.00,310.00,95.00
"4620686.01",5795.00,1405.00,3750.00,340.00,75.00,200.00,65.00
"4620686.02",4075.00,935.00,2640.00,310.00,85.00,175.00,50.00
"4620686.03",3340.00,720.00,2170.00,230.00,55.00,135.00,40.00
"4620687.01",4425.00,965.00,2845.00,310.00,75.00,175.00,60.00
"4620687.03",10190.00,3085.00,6275.00,545.00,150.00,300.00,100.00
"4620687.04",4755.00,1020.00,2990.00,295.00,80.00,140.00,75.00
"4620687.06",5345.00,1130.00,3650.00,460.00,115.00,265.00,75.00
"4620687.07",5750.00,1150.00,3880.00,280.00,70.00,150.00,60.00
"4620687.09",3535.00,880.00,2310.00,235.00,55.00,125.00,55.00
"4620687.1",8795.00,2555.00,5535.00,585.00,170.00,325.00,85.00
"4620688.02",2890.00,590.00,1915.00,275.00,65.00,160.00,45.00
"4620688.03",5165.00,1190.00,3255.00,525.00,135.00,275.00,115.00
"4620688.04",5590.00,1425.00,3650.00,575.00,205.00,315.00,60.00
"4620689.01",6790.00,1760.00,4360.00,530.00,160.00,285.00,85.00
"4620689.02",3680.00,965.00,2360.00,315.00,85.00,190.00,35.00
"4620689.03",8100.00,2335.00,5165.00,810.00,265.00,435.00,110.00
"4620689.04",5630.00,1460.00,3680.00,560.00,155.00,300.00,105.00
"4620690.00",7370.00,1715.00,4660.00,765.00,225.00,395.00,140.00
"4620691.00",6210.00,1420.00,3975.00,730.00,215.00,375.00,135.00
"4620692.00",9220.00,2210.00,5865.00,645.00,165.00,365.00,120.00
"4620693.00",4950.00,825.00,3030.00,880.00,160.00,480.00,245.00
"4620694.00",7850.00,2140.00,5080.00,455.00,120.00,270.00,65.00
"4620700.01",4550.00,790.00,2830.00,1030.00,245.00,605.00,180.00
"4620700.03",2715.00,465.00,1550.00,435.00,85.00,195.00,155.00
"4620700.04",4520.00,725.00,2855.00,770.00,165.00,450.00,155.00
"4620701.01",3280.00,900.00,2135.00,230.00,60.00,130.00,40.00
"4620701.02",6235.00,1200.00,4130.00,660.00,145.00,390.00,135.00
"4620702.01",2545.00,550.00,1475.00,100.00,20.00,65.00,15.00
"4620702.02",6805.00,1605.00,4345.00,355.00,120.00,195.00,40.00
"4620703.02",3800.00,700.00,2225.00,270.00,40.00,120.00,105.00
"4620703.03",4445.00,965.00,2820.00,275.00,75.00,145.00,60.00
"4620703.04",5545.00,1255.00,3550.00,230.00,50.00,145.00,30.00
"4620704.01",4680.00,785.00,3145.00,775.00,155.00,480.00,140.00
"4620704.04",4455.00,895.00,3040.00,170.00,35.00,105.00,35.00
"4620704.05",6240.00,1370.00,4200.00,350.00,90.00,205.00,50.00
"4620704.06",1790.00,290.00,1220.00,155.00,15.00,65.00,75.00
"4620704.08",5150.00,2055.00,2785.00,615.00,225.00,355.00,35.00
"4620704.09",4515.00,915.00,3175.00,315.00,90.00,195.00,35.00
"4620705.01",3370.00,710.00,2030.00,90.00,25.00,55.00,15.00
"4620705.02",4705.00,760.00,2870.00,655.00,125.00,345.00,185.00
"4620706.00",3705.00,380.00,2505.00,795.00,90.00,490.00,215.00
"4620707.00",3820.00,530.00,2660.00,960.00,135.00,645.00,185.00
"4620708.01",4725.00,905.00,3185.00,860.00,230.00,515.00,110.00
"4620708.02",4050.00,575.00,2495.00,465.00,85.00,290.00,90.00
"4620709.01",8330.00,1890.00,5325.00,505.00,110.00,280.00,115.00
"4620709.02",6285.00,1370.00,4025.00,575.00,120.00,325.00,125.00
"4620710.03",8770.00,2235.00,5690.00,600.00,175.00,340.00,90.00
"4620710.05",7465.00,2115.00,4795.00,265.00,70.00,155.00,40.00
"4620710.06",3530.00,790.00,2360.00,175.00,50.00,95.00,30.00
"4620710.07",4750.00,1250.00,3130.00,265.00,80.00,155.00,30.00
"4620710.08",4320.00,1020.00,2770.00,485.00,135.00,250.00,100.00
"4620710.09",5350.00,1545.00,3510.00,215.00,70.00,140.00,10.00
"4620710.1",4900.00,1350.00,2990.00,130.00,15.00,65.00,50.00
"4620710.11",2745.00,610.00,1885.00,165.00,50.00,105.00,20.00
"4620725.03",3615.00,725.00,2215.00,340.00,90.00,180.00,75.00
"4620725.04",3195.00,505.00,2085.00,200.00,40.00,115.00,50.00
"4620725.06",1615.00,220.00,1065.00,155.00,25.00,90.00,40.00
"4620725.07",6350.00,1700.00,4235.00,250.00,70.00,140.00,35.00
"4620725.09",3365.00,780.00,2325.00,115.00,35.00,65.00,10.00
"4620725.1",4905.00,1240.00,2990.00,285.00,55.00,145.00,85.00
"4620726.01",6260.00,1100.00,3755.00,805.00,170.00,430.00,200.00
"4620726.03",4890.00,945.00,3100.00,780.00,170.00,455.00,155.00
"4620726.04",1875.00,385.00,1265.00,85.00,15.00,50.00,15.00
"4620727.01",3250.00,455.00,1830.00,650.00,105.00,320.00,220.00
"4620727.02",3980.00,610.00,2315.00,705.00,70.00,340.00,295.00
"4620728.01",6690.00,1595.00,4560.00,500.00,155.00,290.00,60.00
"4620728.02",4285.00,955.00,2725.00,395.00,110.00,210.00,70.00
"4620728.03",2635.00,575.00,1695.00,240.00,65.00,135.00,35.00
"4620729.00",3790.00,705.00,2385.00,635.00,110.00,335.00,190.00
"4620730.01",11305.00,3305.00,6990.00,490.00,135.00,260.00,95.00
"4620730.02",6690.00,1340.00,4300.00,600.00,130.00,335.00,135.00
"4620731.00",6430.00,1475.00,4195.00,840.00,200.00,465.00,175.00
"4620732.01",6665.00,1540.00,4320.00,455.00,95.00,240.00,120.00
"4620732.03",,,,,,,
"4620732.04",3755.00,770.00,2310.00,440.00,85.00,260.00,95.00
"4620733.01",4055.00,820.00,2590.00,475.00,100.00,265.00,115.00
"4620733.02",1605.00,280.00,990.00,225.00,45.00,130.00,50.00
"4620734.03",5900.00,1775.00,3720.00,365.00,105.00,210.00,45.00
"4620734.04",3660.00,740.00,2470.00,290.00,45.00,150.00,85.00
"4620734.05",7330.00,2055.00,4790.00,360.00,110.00,225.00,30.00
"4620734.06",5065.00,1460.00,3175.00,525.00,160.00,290.00,75.00
"4620734.07",9090.00,2565.00,5825.00,735.00,230.00,405.00,100.00
"4620735.01",6595.00,1425.00,4335.00,655.00,150.00,365.00,140.00
"4620735.02",8605.00,2105.00,5655.00,770.00,210.00,410.00,145.00
"4620740.01",1905.00,255.00,1260.00,285.00,35.00,205.00,45.00
"4620740.03",7040.00,1725.00,4690.00,535.00,110.00,345.00,85.00
"4620740.04",8970.00,2545.00,5805.00,700.00,185.00,420.00,90.00
"4620750.01",5145.00,1220.00,3250.00,305.00,70.00,170.00,60.00
"4620750.02",5490.00,1380.00,3595.00,230.00,45.00,145.00,40.00
"4620750.04",1985.00,395.00,1280.00,150.00,35.00,80.00,30.00
"4620750.06",5560.00,1055.00,3705.00,785.00,140.00,505.00,145.00
"4620750.07",5090.00,1130.00,3330.00,455.00,120.00,265.00,70.00
"4620751.01",6725.00,1530.00,4110.00,500.00,105.00,260.00,140.00
"4620751.02",7770.00,1915.00,4950.00,410.00,120.00,245.00,50.00
"4620755.01",8450.00,1770.00,5560.00,805.00,175.00,510.00,120.00
"4620755.02",11715.00,3690.00,7195.00,680.00,205.00,375.00,100.00
"4620756.02",955.00,195.00,645.00,85.00,20.00,55.00,15.00
"4620756.03",7090.00,1760.00,4380.00,330.00,85.00,200.00,40.00
"4620756.04",5845.00,1440.00,3690.00,445.00,105.00,240.00,105.00
"4620756.05",5865.00,1115.00,3780.00,570.00,145.00,325.00,100.00
"4620757.00",5185.00,890.00,2910.00,545.00,100.00,310.00,135.00
"4620758.03",4255.00,1040.00,2660.00,235.00,60.00,145.00,30.00
"4620758.04",5640.00,1595.00,3530.00,270.00,90.00,145.00,30.00
"4620758.05",4400.00,1200.00,2750.00,200.00,30.00,110.00,50.00
"4620758.06",5600.00,1435.00,3540.00,380.00,115.00,215.00,55.00
"4620760.00",6745.00,1575.00,4420.00,405.00,95.00,220.00,85.00
"4620775.00",2315.00,430.00,1430.00,165.00,20.00,105.00,40.00
"4620776.00",3360.00,585.00,2045.00,325.00,65.00,170.00,85.00
"4620777.01",4275.00,750.00,2665.00,595.00,140.00,350.00,110.00
"4620777.02",5010.00,960.00,3125.00,885.00,180.00,485.00,225.00
"4620780.00",3480.00,585.00,2160.00,795.00,170.00,450.00,180.00
"4620781.00",5320.00,545.00,2900.00,1770.00,230.00,990.00,555.00
