"COL0","COL1","COL2"
"24610234",3.00,4.30
"2462",6.30,5.10
"24620101",,
"24620102",,
"24620103",,
"24620104",,
"24620105",,
"24620106",,
"24620107",,
"24620108",,
"24620109",,
"24620110",,
"24620111",5.90,0.00
"24620112",8.80,9.10
"24620113",5.20,0.00
"24620114",2.70,0.00
"24620115",5.20,0.00
"24620116",5.90,7.70
"24620117",,
"24620118",6.70,20.00
"24620119",4.70,0.00
"24620120",7.60,6.30
"24620121",4.50,6.70
"24620122",5.10,0.00
"24620123",5.60,6.30
"24620124",4.00,3.60
"24620125",8.00,8.30
"24620126",6.10,5.30
"24620127",5.80,5.60
"24620128",5.60,5.90
"24620129",5.30,0.00
"24620130",8.10,9.10
"24620131",4.60,8.30
"24620132",4.40,7.70
"24620133",3.90,6.30
"24620134",2.10,0.00
"24620135",4.20,3.90
"24620136",7.30,5.90
"24620137",11.10,12.50
"24620138",6.50,5.90
"24620139",2.80,0.00
"24620140",3.40,0.00
"24620141",1.70,4.20
"24620142",4.10,0.00
"24620143",6.00,9.40
"24620144",6.10,8.30
"24620145",9.20,6.70
"24620146",6.10,5.30
"24620147",7.60,0.00
"24620148",9.10,7.10
"24620149",6.20,0.00
"24620150",7.10,5.90
"24620151",4.10,0.00
"24620152",6.60,7.10
"24620153",5.40,5.00
"24620154",2.60,0.00
"24620155",8.50,7.10
"24620156",4.00,0.00
"24620157",7.60,15.00
"24620158",11.10,11.10
"24620159",17.00,15.40
"24620160",15.40,15.40
"24620161",10.80,5.60
"24620162",8.40,14.30
"24620163",3.40,6.90
"24620164",8.70,9.30
"24620165",4.80,0.00
"24620166",3.70,0.00
"24620167",5.60,0.00
"24620168",4.50,3.70
"24620169",4.30,0.00
"24620170",7.70,9.10
"24620171",8.00,0.00
"24620172",11.40,8.30
"24620173",8.40,5.90
"24620174",12.40,21.40
"24620175",6.40,6.30
"24620176",6.30,7.10
"24620177",8.30,7.70
"24620178",,
"24620179",8.00,7.10
"24620180",5.20,16.70
"24620181",6.00,0.00
"24620182",2.60,7.70
"24620183",5.10,0.00
"24620184",5.50,0.00
"24620185",9.90,8.30
"24620186",5.50,11.80
"24620187",3.40,0.00
"24620188",5.90,6.30
"24620189",,
"24620190",,
"24620191",,
"24620192",,
"24620193",5.40,7.70
"24620194",2.60,5.30
"24620195",4.10,0.00
"24620196",5.70,0.00
"24620197",6.40,0.00
"24620198",6.60,5.00
"2463",5.30,4.40
"24630052",1.10,0.00
"24630053",1.90,0.00
"24630054",2.70,0.00
"24630055",3.90,6.30
"24630056",5.40,6.70
"24630057",4.00,0.00
"24630058",5.10,11.80
"24630059",4.20,4.80
"24630060",4.10,5.60
"24630061",3.70,3.80
"24630062",2.80,4.50
"24630063",4.20,5.30
"24630064",2.10,1.50
"24630065",5.20,5.10
"24630066",6.30,0.00
"24630067",7.10,4.80
"24630068",3.40,2.30
"24630069",2.00,5.60
"24630070",5.70,0.00
"24630071",4.00,4.80
"24630072",4.30,4.20
"24630073",4.30,7.10
"24630074",6.70,3.60
"24630075",4.70,5.90
"24630076",7.20,5.30
"24630077",6.90,0.00
"24630078",7.10,3.10
"24630079",13.30,15.40
"24630080",5.40,4.50
"24630081",3.40,2.80
"24630082",4.80,0.00
"24630083",4.70,0.00
"24630084",4.20,0.00
"24630085",5.50,2.10
"24630086",4.10,7.40
"24630087",3.40,4.30
"24630088",4.10,0.00
"24630089",5.10,3.70
"24630090",3.80,5.30
"24630091",7.60,5.00
"24630092",6.10,0.00
"24630093",7.10,11.10
"24630094",7.20,5.90
"24630095",13.30,18.20
"24630096",4.20,0.00
"24630097",6.70,0.00
"24630098",3.20,1.90
"24630099",6.10,9.50
"24630100",5.40,0.00
"24630101",6.90,3.60
"24630102",5.10,3.30
"24630103",3.80,0.00
"24630104",6.40,4.30
"24630105",7.40,6.70
"24630106",17.80,11.10
"24630107",8.60,20.00
"24630108",5.80,7.50
"24630109",3.30,1.60
"24630110",5.60,6.30
"24630111",6.30,5.40
"24630112",4.10,3.00
"24630113",4.30,4.40
"24630114",2.80,0.00
"24630115",3.80,3.30
"24630116",11.10,8.30
"24630117",2.90,5.60
"24630118",5.20,11.80
"24630119",1.90,2.60
"24630120",5.00,5.90
"24630121",7.80,0.00
"24630122",8.40,8.30
"24630123",9.00,0.00
"24630124",10.20,9.10
"24630125",7.90,11.80
"2464",5.30,5.10
"24640001",4.10,9.50
"24640002",3.20,2.60
"24640003",2.90,3.80
"24640004",3.10,4.20
"24640005",1.00,0.00
"24640006",3.00,5.00
"24640007",2.50,0.00
"24640008",5.10,4.80
"24640009",3.20,4.20
"24640010",8.20,9.50
"24640011",8.40,9.10
"24640012",0.00,0.00
"24640014",9.40,8.30
"24640015",9.10,2.90
"24640018",2.90,7.10
"24640019",0.90,4.50
"24640020",4.10,4.00
"24640021",2.90,0.00
"24640022",0.90,0.00
"24640023",6.60,5.40
"24640024",15.10,7.70
"24640025",4.80,7.70
"24640026",1.90,0.00
"24640027",2.20,0.00
"24640028",1.40,5.90
"24640029",4.50,0.00
"24640030",9.70,13.50
"24640031",4.60,8.30
"24640032",4.40,4.80
"24640034",3.70,5.00
"24640035",0.00,0.00
"24640036",3.50,7.10
"24640037",0.60,0.00
"24640038",1.00,0.80
"24640039",3.00,5.00
"24640040",6.80,7.00
"24640041",4.10,7.10
"24640042",4.90,0.00
"24640043",7.90,18.20
"24640044",1.80,2.40
"24640047",4.70,10.00
"24640048",3.30,5.00
"24640049",1.30,5.90
"24640050",11.70,14.80
"24640051",6.40,0.00
"24640052",6.80,7.70
"24640053",4.10,4.00
"24640054",3.20,2.70
"24640068",8.20,5.60
"24640069",6.30,0.00
"24640070",4.10,0.00
"24640072",9.40,13.90
"24640073",5.30,6.30
"24640074",10.50,16.70
"24640076",7.70,8.10
"24640077",3.00,2.90
"24640079",4.70,4.70
"24640080",6.90,0.00
"24640081",3.60,0.00
"24640082",5.00,11.40
"24640083",3.60,5.30
"24640084",8.30,9.10
"24640122",2.70,0.00
"24640123",4.50,0.00
"24640129",4.10,7.10
"24640134",5.20,5.40
"24640136",1.90,5.30
"24640137",3.80,4.00
"24640138",3.50,5.00
"24640139",11.80,0.00
"24640140",7.00,11.50
"24640141",5.00,4.30
"24640142",3.40,3.10
"24640143",2.40,1.70
"24640144",2.40,3.80
"24640145",3.20,7.10
"24640146",9.90,16.70
"24640147",4.20,8.30
"24640148",2.20,0.00
"24640149",9.60,2.40
"24640150",4.70,2.80
"24640151",5.10,3.70
"24640152",10.30,7.90
"24640153",4.80,0.00
"24640154",4.30,4.00
"24640155",7.20,11.80
"24640156",8.40,6.90
"24640157",8.90,6.30
"24640158",4.50,5.80
"24640159",4.50,4.70
"24640160",3.10,0.00
"24640161",10.90,15.00
"24640162",10.00,12.50
"24640163",6.80,11.10
"24640164",2.80,6.70
"24640165",5.90,8.30
"24640166",5.40,6.70
"24640167",3.80,5.90
"24640168",5.60,7.70
"24640169",4.90,0.00
"24640170",,
"24640171",4.50,0.00
"24640172",10.50,11.50
"24640173",7.60,10.50
"24640174",7.50,6.10
"24640175",4.50,4.50
"24640176",9.80,13.70
"24640177",6.00,7.70
"24640178",5.70,11.80
"24640179",8.20,12.00
"24640181",3.40,4.20
"24640182",1.60,0.00
"24640183",4.70,4.50
"24640184",3.60,4.00
"24640185",4.30,4.80
"24640186",0.00,0.00
"24640187",3.80,12.50
"24640188",6.00,16.70
"24640189",3.80,6.30
"24640190",4.80,5.90
"24640191",2.50,2.90
"24640192",9.70,12.50
"24640193",4.50,5.00
"24640194",7.40,4.80
"24640195",6.60,7.70
"24640196",10.60,15.00
"24640197",2.70,4.00
"24640198",8.30,8.70
"24640199",1.20,0.00
"24640200",2.10,1.60
"24640201",8.70,9.10
"24640202",6.90,5.60
"24640203",11.70,8.10
"24640204",4.40,0.00
"24640205",1.20,4.50
"24640206",0.00,0.00
"24640207",6.00,3.40
"24640208",4.20,5.10
"24640209",1.20,0.00
"24640210",3.30,3.40
"24640211",2.00,0.00
"24640212",3.60,10.50
"24640213",11.50,15.80
"24640214",2.40,0.00
"24640215",2.50,4.30
"24640216",1.10,4.30
"24640217",1.20,0.00
"24640218",4.70,5.30
"24640219",6.70,13.30
"24640220",4.70,7.10
"24640221",0.00,0.00
"24640222",9.80,5.30
"24640223",4.70,0.00
"24640224",7.10,0.00
"24640225",2.80,7.70
"24640226",2.80,0.00
"24640227",11.60,11.10
"24640228",16.70,26.30
"24640229",4.80,11.10
"24640230",8.00,11.10
"24640231",9.50,10.50
"24640232",17.00,18.20
"24640233",18.90,33.30
"24640234",,
"24640235",14.80,10.00
"24640236",15.60,9.10
"24640237",12.50,9.10
"24640238",13.60,27.30
"24640239",42.30,51.60
"24640240",18.80,15.80
"24640241",13.40,7.70
"24640242",14.70,20.00
"24640243",17.80,15.00
"24640244",14.00,6.70
"24640245",23.70,14.30
"24640246",3.20,6.70
"24640247",6.70,12.50
"24640248",3.90,0.00
"24640249",13.80,15.40
"24640250",3.90,0.00
"24640251",1.40,0.00
"24640252",1.30,0.00
"24640253",2.30,0.00
"24640254",1.20,0.00
"24640255",9.20,16.70
"24640256",6.30,10.40
"24640257",3.40,4.50
"24640258",4.00,7.10
"24640259",1.60,0.00
"24640260",3.70,5.90
"24640261",2.30,4.50
"24640262",1.30,0.00
"24640263",5.10,9.10
"24640264",4.20,5.00
"24640265",3.20,0.00
"24640266",4.10,0.00
"24640267",0.00,0.00
"24640268",11.90,7.70
"24640269",18.30,12.50
"24640270",7.00,10.00
"24640271",19.80,22.70
"24640272",3.10,0.00
"24640273",18.80,30.80
"24640275",2.20,0.00
"24640276",3.90,0.00
"24640277",4.40,3.10
"24640278",3.70,3.30
"24640280",1.10,0.00
"24640281",6.60,12.50
"24640282",5.40,5.90
"24640283",4.50,3.20
"24640284",3.40,3.60
"24640285",2.80,4.00
"24640286",4.90,0.00
"24640287",5.20,0.00
"24640288",1.30,1.20
"24640289",4.30,3.00
"24640290",4.40,1.70
"24640293",9.40,16.70
"24640295",3.10,0.00
"24640296",11.00,7.70
"24640298",4.30,5.60
"24640302",3.00,1.40
"24640303",7.30,5.40
"24640304",1.50,1.40
"24640305",5.20,6.20
"24640306",3.10,1.50
"24640307",3.00,3.80
"24640308",2.10,1.70
"24640309",4.00,3.40
"24640311",1.40,0.00
"24640312",2.10,1.80
"2465",8.30,8.60
"24650001",5.70,5.00
"24650002",2.10,2.00
"24650003",6.90,7.10
"24650004",3.10,4.00
"24650005",2.40,0.00
"24650006",7.50,5.60
"24650007",1.70,0.00
"24650008",3.90,3.20
"24650009",4.90,7.70
"24650010",2.50,4.20
"24650011",2.20,5.30
"24650012",4.00,4.80
"24650013",5.40,11.80
"24650014",4.50,0.00
"24650015",4.50,5.00
"24650016",7.30,9.50
"24650017",4.20,8.70
"24650019",9.60,5.00
"24650020",6.20,6.90
"24650023",10.50,11.60
"24650024",3.50,0.00
"24650025",2.40,4.50
"24650026",3.10,2.10
"24650027",3.20,3.80
"24650030",6.10,3.80
"24650031",5.60,9.10
"24650032",2.40,0.00
"24650033",1.60,0.00
"24650034",1.60,0.00
"24650035",2.00,0.00
"24650036",4.50,6.30
"24650037",6.10,4.40
"24650038",7.60,9.10
"24650039",2.40,0.00
"24650040",1.80,0.00
"24650041",2.40,0.00
"24650045",6.30,11.10
"24650046",9.60,12.00
"24650047",10.60,14.80
"24650048",3.50,7.10
"24650049",5.00,7.40
"24650050",4.60,6.40
"24650051",2.00,2.10
"24650052",1.70,0.00
"24650053",7.10,10.40
"24650054",5.00,9.50
"24650056",4.30,7.40
"24650057",6.00,6.70
"24650058",4.00,10.00
"24650059",2.10,0.00
"24650060",4.10,6.70
"24650061",2.20,0.00
"24650062",3.50,0.00
"24650063",1.90,0.00
"24650064",3.90,4.30
"24650065",2.10,0.00
"24650066",8.10,8.30
"24650067",4.50,11.80
"24650068",6.10,4.80
"24650069",13.10,9.10
"24650070",2.70,3.20
"24650071",2.30,0.00
"24650072",12.90,16.70
"24650073",5.40,0.00
"24650074",9.10,8.30
"24650075",13.30,18.20
"24650076",6.30,7.70
"24650077",3.20,0.00
"24650078",0.80,0.00
"24650079",1.30,0.00
"24650080",9.80,11.80
"24650081",10.60,6.30
"24650082",3.50,6.70
"24650083",4.60,12.50
"24650084",8.30,4.80
"24650085",5.00,10.00
"24650086",4.20,4.80
"24650089",4.60,0.00
"24650090",3.70,0.00
"24650091",8.30,0.00
"24650092",12.30,15.80
"24650093",5.30,4.80
"24650094",5.50,0.00
"24650095",2.40,0.00
"24650096",11.80,14.30
"24650097",24.50,23.50
"24650098",3.80,0.00
"24650099",3.80,4.80
"24650100",3.30,0.00
"24650101",4.50,5.30
"24650102",6.90,5.90
"24650103",8.40,6.70
"24650104",4.50,5.70
"24650105",4.40,0.00
"24650106",6.80,7.40
"24650107",11.40,18.80
"24650108",1.50,0.00
"24650109",13.10,11.50
"24650110",5.20,5.00
"24650111",1.20,0.00
"24650112",4.80,7.70
"24650113",5.90,6.70
"24650114",19.50,24.10
"24650115",,
"24650116",25.20,30.00
"24650117",26.20,28.60
"24650118",13.80,19.00
"24650119",10.60,10.50
"24650120",7.40,13.60
"24650121",4.70,4.80
"24650122",6.90,4.30
"24650123",18.90,20.80
"24650124",6.50,5.30
"24650125",13.40,10.00
"24650126",22.20,20.60
"24650127",20.50,23.50
"24650128",19.50,20.00
"24650129",19.60,11.80
"24650130",8.60,9.10
"24650131",11.50,14.30
"24650132",18.60,15.00
"24650133",14.30,20.00
"24650134",9.80,14.30
"24650135",0.90,0.00
"24650136",20.50,25.00
"24650137",23.50,20.80
"24650138",12.30,13.60
"24650139",14.90,19.00
"24650140",7.70,6.70
"24650141",11.10,12.00
"24650142",18.00,23.80
"24650143",8.50,7.70
"24650144",12.00,13.30
"24650145",6.50,4.30
"24650146",8.20,11.90
"24650147",18.90,23.50
"24650148",6.80,7.70
"24650149",5.70,5.30
"24650150",2.90,0.00
"24650151",11.80,5.00
"24650153",3.70,4.80
"24650154",5.30,9.50
"24650155",3.40,9.10
"24650156",1.50,0.00
"24650158",20.20,23.50
"24650159",39.10,50.00
"24650160",13.50,23.10
"24650161",4.80,11.80
"24650162",13.20,16.70
"24650163",21.00,34.60
"24650165",19.60,27.30
"24650166",15.90,14.30
"24650167",12.20,12.10
"24650168",15.30,20.00
"24650169",9.50,7.10
"24650170",13.90,11.10
"24650171",6.70,15.80
"24650172",15.90,13.30
"24650173",12.50,16.70
"24650174",9.50,5.60
"24650175",23.30,33.30
"24650176",25.70,24.10
"24650177",34.30,38.90
"24650178",21.30,12.50
"24650179",30.30,29.20
"24650180",26.40,25.00
"24650181",23.10,20.70
"24650182",9.30,8.70
"24650183",16.20,10.00
"24650184",17.90,22.20
"24650185",16.50,17.60
"24650186",13.60,17.40
"24650187",17.00,25.00
"24650188",8.30,9.50
"24650189",8.60,9.50
"24650190",16.80,16.70
"24650191",18.00,18.20
"24650192",25.00,23.50
"24650193",25.90,22.20
"24650194",11.60,16.00
"24650195",4.10,0.00
"24650196",12.00,15.80
"24650197",6.80,10.00
"24650198",11.60,17.90
"24650199",18.40,23.50
"24650200",18.60,11.80
"24650201",7.90,5.00
"24650202",17.80,14.30
"24650204",4.30,7.70
"24650205",10.70,13.00
"24650206",9.10,7.10
"24650207",4.90,5.30
"24650208",10.00,5.00
"24650209",2.20,0.00
"24650210",8.20,15.40
"24650211",3.40,3.40
"24650212",4.00,0.00
"24650213",6.00,8.70
"24650214",4.30,0.00
"24650215",7.50,5.60
"24650216",5.60,5.00
"24650217",7.50,4.80
"24650218",10.10,20.00
"24650219",11.30,12.00
"24650220",2.80,0.00
"24650221",5.30,4.20
"24650222",3.70,5.60
"24650223",1.90,5.00
"24650224",6.00,4.30
"24650225",2.00,5.60
"24650226",2.50,0.00
"24650227",4.30,5.00
"24650228",7.70,3.80
"24650229",3.00,6.90
"24650230",1.10,0.00
"24650231",5.80,7.10
"24650232",14.50,20.70
"24650235",2.10,0.00
"24650236",20.00,23.10
"24650237",9.70,14.30
"24650238",0.00,0.00
"24650239",2.50,5.60
"24650240",19.20,23.80
"24650242",14.60,11.10
"24650243",5.20,11.10
"24650244",4.40,0.00
"24650246",9.90,4.50
"24650247",13.00,18.80
"24650248",11.30,15.80
"24650249",14.50,15.40
"24650250",12.20,7.70
"24650251",12.80,21.40
"24650252",4.50,5.00
"24650255",5.90,0.00
"24650256",2.10,1.00
"24650258",2.20,3.30
"24650260",2.20,3.80
"24650261",3.60,0.00
"24650262",2.10,5.00
"24650263",17.70,11.80
"24650264",2.00,0.00
"24650265",1.70,1.90
"24650266",5.60,10.70
"24650267",7.40,8.30
"24650268",9.30,6.30
"24650269",3.10,4.00
"24650270",6.70,0.00
"24650271",1.90,0.00
"24650272",3.70,9.10
"24650273",2.70,4.30
"24650274",2.80,0.00
"24650275",1.00,0.00
"24650276",2.00,0.00
"24650277",5.30,4.80
"24650278",3.10,0.00
"24650279",4.20,6.70
"24650280",6.80,9.50
"24650281",2.00,0.00
"24650283",9.60,14.30
"24650284",23.00,23.10
"24650285",16.30,15.40
"24650286",15.90,20.00
"24650287",10.30,11.10
"24650289",21.00,30.80
"24650291",4.00,4.00
"24650292",7.10,5.30
"24650293",8.60,11.10
"24650294",12.80,14.30
"24650295",16.50,16.70
"24650296",16.30,18.80
"24650297",7.60,6.70
"24650298",10.00,12.50
"24650299",14.30,16.00
"24650300",10.50,15.00
"24650301",13.50,19.00
"24650302",14.60,25.00
"24650303",24.50,24.00
"24650304",25.00,31.30
"24650305",30.30,39.10
"24650306",24.50,28.60
"24650307",20.70,21.40
"24650308",25.90,30.20
"24650309",26.10,28.60
"24650310",40.50,44.10
"24650311",23.50,20.70
"24650312",8.20,5.60
"24650313",20.70,28.00
"24650314",28.40,38.90
"24650315",24.10,21.70
"24650316",18.30,31.30
"24650317",8.30,23.50
"24650318",9.00,6.90
"24650319",9.10,9.40
"24650320",10.90,15.60
"24650321",12.70,14.30
"24650322",5.30,4.80
"24650323",9.10,15.00
"24650324",15.70,24.10
"24650325",16.00,10.00
"24650326",35.20,39.30
"24650327",22.20,34.60
"24650328",10.20,8.70
"24650329",24.10,28.60
"24650330",38.60,35.70
"24650331",12.00,0.00
"24650332",14.10,12.50
"24650333",17.10,28.60
"24650334",27.00,34.30
"24650337",11.70,11.10
"24650339",7.00,0.00
"24650340",13.70,11.50
"24650341",25.40,34.60
"24650342",15.20,9.50
"24650343",8.90,11.10
"24650344",11.10,7.10
"24650345",4.90,4.80
"24650346",4.80,0.00
"24650347",10.90,13.50
"24650348",6.40,0.00
"24650349",8.80,15.40
"24650350",15.60,21.40
"24650351",12.80,21.10
"24650352",4.60,0.00
"24650353",7.60,11.10
"24650354",5.40,0.00
"24650355",13.50,15.00
"24650356",14.80,15.40
"24650357",15.30,20.00
"24650358",10.00,7.10
"24650359",5.70,7.70
"24650360",23.70,25.00
"24650361",20.70,25.90
"24650362",10.40,20.00
"24650363",7.10,11.10
"24650364",10.10,20.00
"24650365",3.00,0.00
"24650366",19.30,22.20
"24650367",6.10,6.30
"24650368",17.40,26.10
"24650369",13.20,15.00
"24650370",9.30,5.00
"24650371",7.70,10.50
"24650372",9.20,18.80
"24650373",,
"24650374",16.80,33.30
"24650380",4.90,3.80
"24650381",8.50,8.60
"24650382",12.50,8.30
"24650383",3.70,0.00
"24650384",,
"24650385",14.30,21.40
"24650386",2.50,6.30
"24650387",7.50,9.50
"24650389",2.80,3.20
"24650390",4.30,4.80
"24650391",2.10,0.00
"24650392",4.70,3.80
"24650393",5.00,10.00
"24650394",10.60,14.30
"24650395",4.10,9.50
"24650396",2.60,0.00
"24650397",3.50,5.90
"24650398",5.10,4.20
"24650399",2.20,4.80
"24650400",4.50,12.50
"24650401",3.60,3.00
"24650402",3.20,3.80
"24650404",4.50,8.00
"24650405",5.10,2.90
"24650406",8.10,10.00
"24650407",3.80,8.00
"24650408",2.80,4.10
"24650410",8.70,12.00
"24650411",8.60,10.50
"24650412",11.40,13.30
"24650413",9.70,8.30
"24650414",9.50,13.60
"24650415",12.70,5.90
"24650416",11.80,9.50
"24650417",10.60,7.70
"24650418",10.40,9.50
"24650419",6.30,9.10
"24650420",8.10,5.30
"24650421",5.70,3.80
"24650422",3.50,0.00
"24650423",4.90,6.70
"24650424",2.70,4.20
"24650425",10.90,4.00
"24650426",8.80,12.50
"24650427",4.70,3.80
"24650428",4.50,4.80
"24650429",5.00,0.00
"24650433",0.00,0.00
"24650434",4.40,4.80
"24650437",3.60,3.80
"24650438",2.80,4.90
"24650439",1.90,0.00
"24650440",8.30,11.10
"24650441",3.10,4.60
"24650442",2.60,5.90
"24650443",1.30,0.00
"24650444",2.10,5.00
"24650445",3.60,8.30
"24650446",4.00,4.50
"24650447",1.20,0.00
"24650448",1.20,0.00
"24650449",2.20,0.00
"24650450",2.40,7.10
"24650451",3.10,5.00
"24650452",16.20,16.70
"24650453",2.70,5.60
"24650454",3.90,4.30
"24650455",3.40,0.00
"24650456",8.40,13.60
"24650457",8.00,4.30
"24650458",0.00,0.00
"24650459",10.20,11.10
"24650460",3.20,4.80
"24650461",4.00,4.00
"24650462",4.20,5.00
"24650463",6.80,6.70
"24650464",4.70,2.10
"24650466",2.60,5.00
"24650467",5.80,5.60
"24650468",1.90,0.00
"24650469",4.10,7.70
"24650470",4.60,5.90
"24650471",4.20,0.00
"24650472",2.50,0.00
"24650473",3.00,0.00
"24650474",6.00,5.60
"24650475",0.80,0.00
"24650476",8.30,16.70
"24650477",8.50,20.00
"24650478",14.40,17.40
"24650479",11.20,11.60
"24650480",6.10,5.30
"24650481",3.40,0.00
"24650482",6.20,8.70
"24650483",4.70,7.10
"24650485",3.90,3.20
"24650486",3.20,0.00
"24650487",3.90,4.30
"24650488",5.00,7.40
"24650489",6.10,7.70
"24650490",3.60,6.30
"24650492",5.20,0.00
"24650493",23.30,22.70
"24650494",2.90,5.60
"24650495",28.40,27.30
"24650496",18.20,13.30
"24650497",5.80,9.70
"24650498",4.00,6.70
"24650499",3.60,0.00
"24650500",4.20,0.00
"24650501",4.50,3.00
"24650502",5.20,7.00
"24650504",14.70,23.80
"24650505",13.30,13.30
"24650506",6.60,4.30
"24650507",19.40,20.00
"24650508",4.80,8.30
"24650509",11.20,15.00
"24650510",12.10,11.10
"24650511",6.10,8.10
"24650512",5.20,2.50
"24650513",4.50,9.10
"24650514",12.70,16.70
"24650515",3.70,4.20
"24650516",8.20,11.80
"24650517",15.00,26.10
"24650518",13.50,10.50
"24650519",6.80,0.00
"24650520",5.90,6.90
"24650521",14.80,21.70
"24650522",12.80,22.20
"24650523",23.90,35.00
"24650527",10.40,16.70
"24650528",3.20,4.40
"24650529",2.60,6.70
"24650530",15.30,22.20
"24650531",2.90,0.00
"24650532",6.20,10.40
"24650533",2.00,5.00
"24650534",3.30,5.60
"24650535",2.00,0.00
"24650536",1.70,2.20
"24650537",1.60,3.20
"24650538",12.50,18.50
"24650539",3.40,4.30
"24650540",2.30,0.00
"24650541",1.50,1.50
"24650542",1.20,0.00
"24650543",3.90,2.30
"24650544",3.80,4.00
"24650545",4.30,4.30
"24650546",2.50,0.00
"24650547",5.30,0.00
"24650548",7.60,10.00
"24650549",9.30,13.30
"24650550",4.00,0.00
"24650551",8.80,13.30
"24650552",16.40,8.30
"24650554",5.30,3.60
"24650555",10.10,13.00
"24650556",4.40,10.00
"24650557",5.30,9.10
"24650558",4.90,5.90
"24650559",4.50,3.10
"24650562",2.90,2.20
"24650563",0.00,0.00
"24650564",1.80,4.50
"24650565",0.90,0.00
"24650566",2.20,0.00
"24650567",9.90,10.30
"24650568",8.20,11.10
"24650569",6.60,11.10
"24650570",11.20,10.50
"24650571",5.90,4.30
"24650573",9.70,11.70
"24650574",7.90,5.30
"24650575",13.50,13.00
"24650576",8.70,5.90
"24650577",6.20,3.80
"24650579",8.80,9.10
"24650580",3.30,5.30
"24650581",1.40,0.00
"24650582",6.00,6.90
"24650583",4.80,6.30
"24650584",6.30,8.70
"24650585",9.70,15.00
"24650586",5.50,9.50
"24650587",4.70,5.90
"24650588",1.60,0.00
"24650589",3.00,0.00
"24650590",23.50,25.00
"24650591",,
"24650592",14.10,11.10
"24650593",17.60,19.00
"24650594",20.50,39.50
"24650595",,
"24650596",13.40,5.90
"24650597",11.30,12.90
"24650598",13.10,14.30
"24650599",14.90,15.60
"24650600",4.10,3.90
"24650602",23.10,19.20
"24650603",7.90,25.00
"24650604",1.20,0.00
"24650605",5.60,4.30
"24650606",10.20,14.30
"24650607",21.70,16.70
"24650608",9.90,12.50
"24650609",2.70,2.60
"24650610",1.90,1.40
"24650612",28.90,37.50
"24650613",4.30,4.20
"24650614",2.20,0.00
"24650615",3.70,3.20
"24650616",1.00,0.00
"24650618",7.10,7.00
"24650619",2.30,0.00
"24650620",1.90,1.40
"24650621",2.10,3.20
"24650622",4.90,2.60
"24650623",2.80,9.50
"24650624",4.80,4.70
"24650625",0.90,0.00
"24650626",4.10,4.50
"24650627",5.30,7.40
"24650628",5.00,3.10
"24650629",1.50,1.30
"24650630",2.30,2.10
"24650631",4.40,1.60
"24650632",9.80,7.00
"24650633",1.20,0.00
"24650634",3.10,3.60
"24650635",2.50,1.70
"24650636",2.20,3.70
"24650637",1.60,0.00
"24650638",0.60,0.00
"24650639",2.80,2.50
"24650640",6.00,6.30
"24650641",0.90,3.30
"24650642",2.90,12.50
"24650643",6.10,6.50
"24650644",2.40,2.40
"24650645",2.10,2.70
"24650646",27.10,36.70
"24650647",7.70,12.50
"24650649",13.50,13.30
"24650650",,
"24650651",14.70,18.80
"24650653",2.00,0.00
"24650654",2.30,3.80
"24650655",3.20,3.70
"24650657",4.00,4.10
"24650658",5.30,4.00
"24650663",11.10,7.70
"24650664",2.50,0.00
"24650665",5.80,9.10
"24650667",4.20,4.80
"24650668",6.00,6.60
"24650669",5.50,5.70
"24650670",4.50,3.90
"24650672",12.90,18.10
"24650673",0.90,0.00
"24650676",3.90,0.00
"24650677",4.00,4.90
"24650678",3.40,0.00
"24650679",4.90,8.20
"24650680",1.40,2.10
"24650681",2.00,0.00
"24650682",7.30,7.10
"24650683",4.50,4.60
"24650684",6.00,5.90
"24650685",4.10,4.50
"24650686",1.30,0.00
"24650687",1.00,3.40
"24650688",1.10,0.00
"24650689",1.90,0.00
"24650690",2.20,2.90
"24650691",0.00,0.00
"24650692",1.50,2.10
"24650693",2.40,0.00
"24650694",0.60,1.80
"24650697",2.90,2.40
"24650698",9.60,9.80
"24650699",2.10,2.10
"24650700",6.60,9.50
"24650701",10.00,10.40
"24650702",3.40,0.00
"24650703",2.70,4.00
"24650704",4.50,3.00
"24650705",9.80,8.70
"24650708",5.30,0.00
"24650710",6.80,7.70
"2466",17.90,17.10
"24660001",5.00,4.30
"24660002",4.80,10.00
"24660003",10.00,9.10
"24660004",1.80,0.00
"24660005",,
"24660006",9.80,13.30
"24660007",9.60,18.50
"24660008",4.80,5.90
"24660009",,
"24660010",5.80,6.70
"24660011",16.30,21.70
"24660012",13.40,20.00
"24660013",11.30,5.30
"24660014",5.70,4.00
"24660015",32.20,53.30
"24660016",1.40,0.00
"24660017",18.80,14.30
"24660020",3.50,0.00
"24660021",35.40,59.50
"24660022",3.00,0.00
"24660023",19.00,21.10
"24660024",6.00,9.50
"24660025",16.20,19.00
"24660026",,
"24660027",10.50,19.00
"24660028",7.40,7.10
"24660029",0.00,0.00
"24660030",11.60,20.40
"24660031",2.90,0.00
"24660032",4.30,5.30
"24660033",2.80,7.70
"24660034",1.40,0.00
"24660035",2.20,0.00
"24660036",14.00,7.70
"24660037",15.40,17.90
"24660038",14.90,10.30
"24660039",20.40,10.50
"24660040",8.70,6.70
"24660041",28.60,55.60
"24660042",25.60,26.10
"24660043",24.70,25.00
"24660044",,
