"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36","COL37"
"1102065",220.00,225.00,65.00,160.00,0.00,225.00,210.00,0.00,0.00,175.00,30.00,15.00,125.00,175.00,140.00,120.00,15.00,35.00,120.00,110.00,10.00,0.00,0.00,0.00,0.00,70.00,65.00,0.00,0.00,,,,,,,,
"1102075",33315.00,30925.00,5470.00,25455.00,2390.00,33315.00,29425.00,3435.00,455.00,28495.00,4575.00,7330.00,16590.00,28490.00,19430.00,17335.00,2090.00,9065.00,16655.00,12460.00,1660.00,395.00,1885.00,65.00,185.00,15000.00,7800.00,7200.00,0.00,33310.00,6065.00,21960.00,5285.00,6665.00,1350.00,4255.00,1060.00
"1102080",8495.00,8140.00,1855.00,6285.00,350.00,8495.00,7775.00,660.00,60.00,6890.00,940.00,1360.00,4595.00,6895.00,4945.00,4685.00,255.00,1950.00,4425.00,3835.00,430.00,80.00,55.00,0.00,20.00,3285.00,2480.00,805.00,0.00,8490.00,1900.00,5525.00,1070.00,860.00,255.00,510.00,95.00
"1102085",5135.00,4900.00,1250.00,3655.00,235.00,5140.00,4740.00,360.00,40.00,4015.00,500.00,1060.00,2455.00,4015.00,2775.00,2605.00,170.00,1240.00,2475.00,2205.00,175.00,50.00,20.00,0.00,25.00,1880.00,1515.00,365.00,0.00,5135.00,1325.00,3240.00,575.00,540.00,180.00,330.00,30.00
"1103001",925.00,915.00,255.00,660.00,0.00,920.00,895.00,25.00,0.00,695.00,175.00,180.00,345.00,695.00,405.00,360.00,50.00,290.00,295.00,270.00,0.00,0.00,0.00,0.00,0.00,340.00,295.00,45.00,0.00,920.00,250.00,535.00,130.00,180.00,60.00,85.00,35.00
"1103005",710.00,700.00,100.00,595.00,0.00,710.00,700.00,0.00,0.00,640.00,185.00,200.00,255.00,640.00,380.00,340.00,40.00,255.00,260.00,225.00,20.00,0.00,10.00,0.00,0.00,315.00,280.00,40.00,0.00,705.00,105.00,420.00,180.00,150.00,0.00,105.00,40.00
"1103006",805.00,795.00,165.00,635.00,0.00,805.00,770.00,35.00,0.00,695.00,220.00,150.00,325.00,695.00,515.00,460.00,50.00,180.00,435.00,385.00,35.00,0.00,0.00,0.00,0.00,315.00,285.00,25.00,0.00,805.00,165.00,535.00,105.00,30.00,0.00,15.00,15.00
"1103008",335.00,300.00,80.00,220.00,0.00,340.00,290.00,50.00,0.00,265.00,50.00,70.00,145.00,265.00,190.00,170.00,15.00,75.00,170.00,155.00,0.00,0.00,0.00,0.00,0.00,130.00,90.00,40.00,0.00,335.00,80.00,215.00,45.00,30.00,0.00,10.00,15.00
"1103009",1020.00,1010.00,205.00,805.00,0.00,1020.00,995.00,25.00,0.00,850.00,135.00,215.00,500.00,850.00,575.00,510.00,60.00,280.00,475.00,435.00,15.00,0.00,0.00,0.00,0.00,400.00,375.00,25.00,0.00,1020.00,205.00,670.00,150.00,65.00,0.00,45.00,20.00
"1103010",125.00,125.00,30.00,100.00,0.00,130.00,115.00,0.00,0.00,105.00,0.00,0.00,80.00,105.00,55.00,45.00,0.00,50.00,45.00,45.00,0.00,0.00,0.00,0.00,0.00,45.00,40.00,0.00,0.00,,,,,,,,
"1103011",1210.00,1170.00,225.00,945.00,35.00,1210.00,1145.00,45.00,20.00,1015.00,210.00,245.00,555.00,1015.00,680.00,615.00,70.00,335.00,565.00,535.00,15.00,0.00,0.00,0.00,0.00,460.00,435.00,25.00,0.00,1215.00,235.00,790.00,180.00,80.00,25.00,40.00,20.00
"1103013",140.00,135.00,45.00,85.00,0.00,140.00,135.00,0.00,0.00,100.00,25.00,25.00,50.00,95.00,85.00,75.00,0.00,15.00,65.00,60.00,0.00,0.00,0.00,0.00,0.00,50.00,35.00,10.00,0.00,,,,,,,,
"1103014",1425.00,1410.00,300.00,1105.00,0.00,1420.00,1395.00,15.00,0.00,1245.00,435.00,380.00,435.00,1245.00,710.00,660.00,45.00,535.00,615.00,480.00,0.00,0.00,125.00,0.00,0.00,660.00,375.00,285.00,0.00,1420.00,310.00,785.00,330.00,250.00,0.00,150.00,80.00
"1103016",1050.00,1035.00,175.00,860.00,0.00,1050.00,1025.00,25.00,0.00,910.00,185.00,215.00,505.00,905.00,600.00,495.00,100.00,310.00,480.00,440.00,35.00,0.00,0.00,0.00,0.00,420.00,405.00,20.00,0.00,1045.00,180.00,680.00,190.00,110.00,30.00,70.00,0.00
"1103018",65.00,65.00,10.00,60.00,0.00,65.00,65.00,0.00,0.00,60.00,0.00,15.00,45.00,60.00,45.00,45.00,0.00,15.00,40.00,40.00,0.00,0.00,0.00,0.00,0.00,30.00,25.00,0.00,0.00,,,,,,,,
"1103019",540.00,545.00,150.00,395.00,0.00,545.00,525.00,0.00,0.00,430.00,70.00,140.00,220.00,430.00,315.00,285.00,30.00,120.00,265.00,215.00,25.00,0.00,0.00,0.00,0.00,200.00,200.00,0.00,0.00,545.00,150.00,335.00,60.00,100.00,40.00,50.00,0.00
"1103023",315.00,310.00,0.00,285.00,0.00,315.00,310.00,0.00,0.00,290.00,115.00,50.00,130.00,295.00,120.00,110.00,0.00,170.00,105.00,105.00,0.00,0.00,0.00,0.00,0.00,150.00,145.00,0.00,0.00,315.00,0.00,145.00,140.00,120.00,0.00,0.00,95.00
"1103025",14400.00,14260.00,2980.00,11275.00,140.00,14395.00,13875.00,465.00,55.00,11935.00,3025.00,3555.00,5355.00,11935.00,7495.00,6495.00,1000.00,4445.00,6280.00,4870.00,685.00,55.00,525.00,50.00,90.00,6265.00,3605.00,2665.00,0.00,14395.00,2990.00,8910.00,2495.00,2675.00,685.00,1355.00,635.00
"1103026",1120.00,1120.00,165.00,955.00,0.00,1120.00,1100.00,20.00,0.00,975.00,280.00,225.00,470.00,975.00,745.00,655.00,90.00,225.00,590.00,545.00,45.00,0.00,0.00,0.00,0.00,460.00,390.00,65.00,0.00,1120.00,165.00,795.00,160.00,65.00,0.00,25.00,35.00
"1103028",730.00,720.00,130.00,585.00,0.00,730.00,715.00,0.00,0.00,625.00,125.00,190.00,310.00,620.00,460.00,405.00,60.00,160.00,315.00,265.00,0.00,0.00,35.00,0.00,0.00,270.00,270.00,0.00,0.00,730.00,135.00,520.00,80.00,120.00,0.00,75.00,30.00
"1103029",375.00,375.00,45.00,325.00,0.00,375.00,370.00,0.00,0.00,335.00,120.00,30.00,185.00,340.00,235.00,195.00,40.00,105.00,145.00,120.00,20.00,0.00,0.00,0.00,0.00,170.00,105.00,65.00,0.00,375.00,50.00,250.00,80.00,80.00,0.00,40.00,30.00
"1103031",690.00,690.00,215.00,480.00,0.00,695.00,685.00,0.00,0.00,515.00,110.00,120.00,285.00,510.00,345.00,320.00,25.00,170.00,255.00,240.00,15.00,0.00,0.00,0.00,0.00,235.00,235.00,0.00,0.00,695.00,210.00,430.00,45.00,70.00,15.00,25.00,0.00
"1103034",635.00,625.00,230.00,395.00,0.00,635.00,620.00,0.00,0.00,430.00,65.00,185.00,180.00,430.00,260.00,215.00,40.00,170.00,185.00,180.00,0.00,0.00,0.00,0.00,0.00,220.00,185.00,30.00,0.00,640.00,230.00,280.00,120.00,80.00,30.00,50.00,10.00
"1103035",,,,,,,,,,200.00,70.00,55.00,75.00,205.00,150.00,105.00,40.00,55.00,105.00,55.00,20.00,0.00,10.00,0.00,25.00,100.00,35.00,15.00,55.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"1103042",750.00,750.00,240.00,505.00,0.00,745.00,740.00,0.00,0.00,560.00,190.00,170.00,200.00,555.00,400.00,335.00,60.00,160.00,330.00,255.00,15.00,0.00,10.00,0.00,0.00,325.00,205.00,125.00,0.00,750.00,245.00,385.00,120.00,345.00,165.00,135.00,50.00
"1103048",470.00,470.00,85.00,390.00,0.00,475.00,465.00,0.00,0.00,405.00,95.00,120.00,195.00,400.00,275.00,205.00,75.00,125.00,185.00,185.00,0.00,0.00,0.00,0.00,0.00,190.00,180.00,0.00,0.00,470.00,80.00,310.00,80.00,60.00,0.00,30.00,30.00
"1103049",1300.00,1280.00,260.00,1020.00,0.00,1300.00,1280.00,0.00,0.00,1090.00,435.00,165.00,485.00,1085.00,735.00,565.00,170.00,350.00,475.00,465.00,0.00,0.00,0.00,0.00,0.00,515.00,485.00,25.00,0.00,1300.00,270.00,840.00,190.00,80.00,10.00,45.00,30.00
"1103051",1095.00,1100.00,215.00,880.00,0.00,1095.00,1065.00,30.00,0.00,915.00,290.00,255.00,375.00,915.00,715.00,615.00,95.00,200.00,590.00,515.00,40.00,0.00,0.00,0.00,0.00,420.00,390.00,30.00,0.00,1100.00,215.00,750.00,135.00,105.00,35.00,50.00,15.00
"1103054",860.00,860.00,200.00,660.00,0.00,860.00,840.00,0.00,0.00,720.00,310.00,160.00,250.00,715.00,495.00,405.00,90.00,225.00,365.00,315.00,25.00,0.00,0.00,0.00,0.00,315.00,295.00,20.00,0.00,860.00,200.00,515.00,140.00,115.00,35.00,55.00,25.00
"1103056",1515.00,1515.00,345.00,1175.00,0.00,1515.00,1515.00,0.00,0.00,1240.00,610.00,340.00,295.00,1245.00,885.00,735.00,150.00,360.00,675.00,570.00,80.00,0.00,0.00,0.00,0.00,545.00,500.00,40.00,0.00,1515.00,345.00,925.00,245.00,245.00,80.00,110.00,55.00
"1103059",655.00,655.00,70.00,585.00,0.00,660.00,650.00,0.00,0.00,600.00,320.00,155.00,120.00,600.00,420.00,355.00,70.00,180.00,285.00,255.00,20.00,0.00,15.00,0.00,0.00,360.00,265.00,100.00,0.00,655.00,65.00,340.00,250.00,135.00,45.00,35.00,55.00
"1103062",175.00,175.00,30.00,145.00,0.00,170.00,175.00,0.00,0.00,155.00,85.00,0.00,55.00,155.00,115.00,85.00,30.00,40.00,85.00,80.00,0.00,0.00,0.00,0.00,0.00,45.00,50.00,0.00,0.00,,,,,,,,
"1201001",6965.00,6905.00,1365.00,5535.00,65.00,6965.00,6800.00,160.00,0.00,5940.00,2405.00,1590.00,1945.00,5935.00,3755.00,3190.00,555.00,2185.00,2970.00,2650.00,185.00,0.00,30.00,0.00,95.00,3025.00,2660.00,370.00,0.00,6970.00,1380.00,4455.00,1130.00,1275.00,310.00,715.00,250.00
"1201004",820.00,820.00,105.00,715.00,0.00,820.00,820.00,0.00,0.00,725.00,375.00,195.00,160.00,730.00,350.00,250.00,95.00,380.00,245.00,210.00,15.00,0.00,0.00,0.00,0.00,365.00,320.00,50.00,0.00,820.00,105.00,520.00,195.00,175.00,45.00,80.00,55.00
"1201008",1665.00,1625.00,320.00,1310.00,35.00,1665.00,1540.00,130.00,0.00,1445.00,455.00,290.00,695.00,1440.00,705.00,605.00,100.00,735.00,560.00,360.00,30.00,0.00,150.00,0.00,0.00,795.00,545.00,255.00,0.00,1665.00,330.00,850.00,480.00,485.00,90.00,245.00,150.00
"1202001",8175.00,8140.00,1560.00,6580.00,35.00,8175.00,7970.00,195.00,0.00,6960.00,2505.00,1085.00,3370.00,6960.00,4385.00,3880.00,510.00,2575.00,3555.00,3200.00,285.00,0.00,25.00,0.00,35.00,3385.00,3100.00,280.00,0.00,8175.00,1560.00,5135.00,1480.00,1225.00,260.00,695.00,270.00
"1202004",10000.00,9895.00,1990.00,7910.00,105.00,9995.00,9570.00,380.00,45.00,8430.00,2320.00,1840.00,4270.00,8430.00,5065.00,4575.00,490.00,3370.00,4235.00,3800.00,220.00,0.00,150.00,0.00,45.00,4200.00,3625.00,580.00,0.00,10000.00,2005.00,6245.00,1750.00,1880.00,410.00,1185.00,290.00
"1202006",6465.00,6430.00,1270.00,5160.00,35.00,6465.00,6310.00,150.00,0.00,5500.00,1905.00,1095.00,2500.00,5500.00,3075.00,2730.00,345.00,2420.00,2620.00,2025.00,220.00,0.00,310.00,0.00,60.00,3145.00,1425.00,1715.00,0.00,6465.00,1270.00,3920.00,1280.00,2415.00,685.00,1325.00,415.00
"1202040",,,,,,,,,,115.00,60.00,15.00,35.00,115.00,60.00,55.00,0.00,50.00,50.00,35.00,0.00,0.00,10.00,0.00,0.00,60.00,0.00,0.00,60.00,,,,,,,,
"1203001",8130.00,8060.00,1315.00,6745.00,75.00,8130.00,7880.00,250.00,0.00,7080.00,2430.00,1175.00,3475.00,7080.00,4170.00,3665.00,505.00,2905.00,3450.00,3085.00,155.00,40.00,85.00,0.00,75.00,3640.00,3190.00,450.00,0.00,8130.00,1315.00,5060.00,1755.00,1375.00,245.00,645.00,485.00
"1203004",7445.00,7320.00,1210.00,6115.00,120.00,7445.00,7150.00,245.00,45.00,6475.00,2375.00,1535.00,2570.00,6480.00,3615.00,2990.00,625.00,2865.00,2755.00,2435.00,170.00,10.00,130.00,0.00,0.00,3280.00,2775.00,505.00,0.00,7445.00,1230.00,4710.00,1495.00,2080.00,460.00,1145.00,475.00
"1203006",2025.00,2005.00,440.00,1565.00,20.00,2025.00,1955.00,70.00,0.00,1655.00,605.00,325.00,720.00,1650.00,850.00,725.00,130.00,800.00,695.00,545.00,30.00,0.00,105.00,0.00,0.00,1025.00,545.00,475.00,0.00,2030.00,445.00,1150.00,435.00,735.00,205.00,395.00,130.00
"1203009",,,,,,,,,,75.00,30.00,10.00,35.00,80.00,50.00,40.00,10.00,30.00,35.00,40.00,0.00,0.00,0.00,0.00,0.00,40.00,10.00,10.00,35.00,,,,,,,,
"1204010",10745.00,10585.00,1800.00,8785.00,160.00,10740.00,10345.00,375.00,20.00,9350.00,2895.00,2315.00,4140.00,9350.00,4830.00,4295.00,535.00,4515.00,4085.00,3515.00,265.00,0.00,195.00,0.00,115.00,4795.00,3915.00,880.00,0.00,10745.00,1800.00,6625.00,2320.00,2540.00,475.00,1365.00,705.00
"1205001",2900.00,2840.00,510.00,2335.00,65.00,2905.00,2645.00,240.00,0.00,2450.00,720.00,570.00,1160.00,2450.00,1215.00,1055.00,160.00,1235.00,980.00,900.00,25.00,0.00,35.00,0.00,15.00,1235.00,1150.00,85.00,0.00,2900.00,515.00,1800.00,585.00,615.00,140.00,385.00,85.00
"1205004",5940.00,5840.00,1020.00,4820.00,100.00,5940.00,5530.00,400.00,0.00,5160.00,1610.00,1305.00,2240.00,5160.00,2605.00,2000.00,605.00,2555.00,1720.00,1485.00,135.00,0.00,70.00,0.00,30.00,2710.00,2375.00,340.00,0.00,5940.00,1020.00,3540.00,1385.00,2025.00,485.00,1210.00,325.00
"1205008",480.00,460.00,40.00,425.00,0.00,475.00,370.00,100.00,0.00,445.00,90.00,65.00,290.00,445.00,195.00,155.00,45.00,250.00,95.00,75.00,0.00,0.00,15.00,0.00,0.00,275.00,175.00,100.00,0.00,475.00,40.00,245.00,190.00,70.00,0.00,60.00,0.00
"1205009",3465.00,3405.00,635.00,2765.00,65.00,3470.00,3290.00,175.00,0.00,2955.00,730.00,815.00,1410.00,2950.00,1705.00,1525.00,185.00,1245.00,1295.00,1145.00,80.00,15.00,30.00,0.00,20.00,1510.00,1305.00,205.00,0.00,3465.00,640.00,2105.00,720.00,730.00,170.00,390.00,160.00
"1205014",4985.00,4930.00,890.00,4040.00,60.00,4985.00,4825.00,150.00,10.00,4270.00,1170.00,865.00,2235.00,4275.00,2545.00,2255.00,290.00,1730.00,2020.00,1780.00,125.00,0.00,85.00,0.00,20.00,2160.00,1845.00,320.00,0.00,4985.00,895.00,3170.00,930.00,1030.00,295.00,580.00,155.00
"1205016",1670.00,1625.00,290.00,1335.00,45.00,1670.00,1575.00,90.00,0.00,1440.00,270.00,385.00,790.00,1440.00,790.00,715.00,80.00,645.00,700.00,500.00,30.00,20.00,150.00,0.00,0.00,855.00,360.00,495.00,0.00,1670.00,290.00,965.00,420.00,450.00,85.00,310.00,60.00
"1206001",24965.00,24505.00,4185.00,20320.00,460.00,24960.00,23575.00,1340.00,50.00,21660.00,6375.00,4375.00,10910.00,21660.00,12725.00,11630.00,1095.00,8930.00,10580.00,9545.00,615.00,95.00,180.00,0.00,125.00,10725.00,9705.00,1020.00,0.00,24965.00,4215.00,15935.00,4805.00,4190.00,855.00,2360.00,970.00
"1206004",7940.00,7730.00,1330.00,6405.00,205.00,7935.00,7485.00,335.00,120.00,6845.00,1735.00,1735.00,3370.00,6840.00,3915.00,3400.00,515.00,2920.00,3230.00,2605.00,265.00,15.00,290.00,0.00,35.00,3795.00,2360.00,1430.00,0.00,7940.00,1370.00,4825.00,1745.00,1940.00,420.00,1065.00,455.00
"1206006",2125.00,2050.00,350.00,1710.00,70.00,2125.00,1930.00,190.00,0.00,1860.00,345.00,350.00,1165.00,1860.00,1055.00,945.00,110.00,805.00,800.00,545.00,60.00,0.00,170.00,0.00,0.00,1035.00,645.00,385.00,0.00,2125.00,345.00,1210.00,570.00,585.00,130.00,305.00,150.00
"1206008",885.00,835.00,85.00,755.00,45.00,885.00,725.00,120.00,35.00,820.00,160.00,180.00,480.00,820.00,425.00,375.00,50.00,395.00,325.00,235.00,0.00,0.00,70.00,0.00,0.00,450.00,325.00,125.00,0.00,880.00,80.00,555.00,240.00,120.00,20.00,65.00,35.00
"1206009",10465.00,10235.00,1610.00,8625.00,230.00,10465.00,9750.00,705.00,0.00,9160.00,2225.00,1920.00,5015.00,9155.00,5360.00,4930.00,430.00,3800.00,4480.00,3915.00,295.00,25.00,175.00,0.00,70.00,4760.00,4040.00,720.00,0.00,10465.00,1650.00,6575.00,2235.00,1915.00,460.00,1040.00,425.00
"1206011",,,,,,,,,,55.00,20.00,20.00,15.00,55.00,25.00,15.00,10.00,30.00,20.00,10.00,10.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,25.00,,,,,,,,
"1207001",21785.00,21645.00,4655.00,16990.00,140.00,21790.00,21135.00,640.00,0.00,17975.00,4560.00,4650.00,8765.00,17975.00,11260.00,10025.00,1230.00,6715.00,9345.00,8115.00,505.00,95.00,450.00,75.00,105.00,8995.00,7025.00,1970.00,0.00,21785.00,4660.00,13755.00,3375.00,3740.00,1015.00,2185.00,545.00
"1207002",,,,,,,,,,100.00,50.00,20.00,35.00,100.00,50.00,40.00,10.00,45.00,35.00,25.00,0.00,0.00,10.00,0.00,0.00,50.00,0.00,0.00,50.00,,,,,,,,
"1207004",2185.00,2160.00,365.00,1795.00,20.00,2185.00,2075.00,95.00,10.00,1900.00,450.00,400.00,1050.00,1900.00,1020.00,920.00,105.00,880.00,835.00,645.00,80.00,15.00,95.00,0.00,0.00,1000.00,550.00,450.00,0.00,2185.00,360.00,1320.00,500.00,475.00,50.00,320.00,105.00
"1207011",8255.00,8115.00,1580.00,6545.00,130.00,8255.00,7950.00,275.00,25.00,7020.00,1990.00,1560.00,3480.00,7025.00,4350.00,3845.00,505.00,2675.00,3575.00,2975.00,265.00,70.00,200.00,0.00,50.00,3585.00,2525.00,1055.00,0.00,8255.00,1595.00,5215.00,1445.00,1550.00,450.00,790.00,315.00
"1207012",5850.00,5700.00,1135.00,4565.00,145.00,5850.00,5460.00,370.00,15.00,4845.00,760.00,1375.00,2715.00,4845.00,2850.00,2570.00,280.00,1995.00,2495.00,1970.00,275.00,50.00,150.00,0.00,30.00,2660.00,1620.00,1040.00,0.00,5850.00,1185.00,3610.00,1050.00,1345.00,330.00,850.00,165.00
"1207016",11925.00,11815.00,2520.00,9295.00,110.00,11925.00,11420.00,500.00,0.00,9950.00,2660.00,2140.00,5150.00,9950.00,5940.00,5405.00,535.00,4015.00,4885.00,4275.00,375.00,55.00,140.00,15.00,30.00,4880.00,3660.00,1215.00,0.00,11925.00,2545.00,7510.00,1870.00,2100.00,560.00,1215.00,335.00
"1207021",5140.00,5050.00,910.00,4140.00,95.00,5140.00,4895.00,245.00,0.00,4465.00,1230.00,1085.00,2155.00,4460.00,2660.00,2445.00,220.00,1805.00,2205.00,1990.00,105.00,15.00,65.00,0.00,15.00,2150.00,1950.00,195.00,0.00,5145.00,945.00,3240.00,955.00,830.00,165.00,440.00,220.00
"1207024",4005.00,3665.00,570.00,3095.00,340.00,4010.00,3365.00,440.00,205.00,3590.00,535.00,820.00,2240.00,3585.00,1955.00,1690.00,265.00,1635.00,1585.00,960.00,110.00,25.00,380.00,70.00,45.00,1985.00,935.00,1050.00,0.00,4010.00,580.00,2625.00,800.00,1010.00,170.00,710.00,130.00
"1207027",,,,,,,,,,45.00,25.00,10.00,15.00,45.00,25.00,25.00,0.00,20.00,20.00,15.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,25.00,,,,,,,,
"1208001",14130.00,13980.00,2955.00,11025.00,150.00,14130.00,13720.00,395.00,20.00,11770.00,3085.00,2795.00,5890.00,11775.00,7365.00,6655.00,705.00,4410.00,6165.00,5470.00,415.00,55.00,150.00,0.00,65.00,5705.00,5125.00,580.00,0.00,14130.00,2970.00,8855.00,2310.00,2265.00,510.00,1235.00,520.00
"1208002",3375.00,3335.00,630.00,2700.00,45.00,3380.00,3200.00,155.00,0.00,2885.00,845.00,690.00,1350.00,2885.00,1595.00,1335.00,255.00,1290.00,1225.00,895.00,125.00,20.00,175.00,0.00,0.00,1600.00,740.00,855.00,0.00,3380.00,645.00,2010.00,725.00,925.00,280.00,495.00,150.00
"1208004",1150.00,1140.00,215.00,925.00,0.00,1150.00,1115.00,35.00,0.00,980.00,290.00,210.00,480.00,985.00,530.00,480.00,50.00,455.00,430.00,355.00,0.00,0.00,55.00,0.00,0.00,515.00,395.00,120.00,0.00,1150.00,215.00,625.00,310.00,130.00,25.00,65.00,40.00
"1208008",22070.00,21850.00,4870.00,16980.00,220.00,22075.00,21485.00,530.00,55.00,18100.00,4035.00,4735.00,9330.00,18100.00,12635.00,11405.00,1230.00,5465.00,10420.00,9080.00,860.00,165.00,230.00,0.00,75.00,8550.00,7380.00,1170.00,0.00,22075.00,4915.00,14520.00,2645.00,2610.00,580.00,1575.00,455.00
"1208014",,,,,,,,,,770.00,270.00,170.00,330.00,770.00,435.00,315.00,120.00,340.00,310.00,210.00,45.00,0.00,50.00,0.00,0.00,365.00,25.00,55.00,290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"1209019",170.00,170.00,0.00,165.00,0.00,165.00,155.00,15.00,0.00,165.00,50.00,25.00,90.00,165.00,70.00,60.00,10.00,95.00,60.00,55.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,80.00,15.00,,,,,,,,
"1209034",384335.00,369160.00,70565.00,298590.00,15170.00,384330.00,348350.00,31245.00,4735.00,324850.00,52050.00,78340.00,194460.00,324850.00,224510.00,208285.00,16230.00,100335.00,195885.00,134475.00,15490.00,24435.00,16705.00,2210.00,2575.00,165045.00,103665.00,61380.00,0.00,384335.00,73115.00,263720.00,47500.00,57980.00,12965.00,39090.00,5920.00
"1210001",13250.00,13175.00,2775.00,10395.00,80.00,13250.00,12930.00,315.00,0.00,10990.00,3175.00,2735.00,5085.00,10990.00,7360.00,6715.00,645.00,3630.00,6135.00,5465.00,485.00,20.00,105.00,0.00,55.00,5430.00,4540.00,885.00,0.00,13255.00,2775.00,8470.00,2005.00,1855.00,440.00,1100.00,315.00
"1210002",1440.00,1425.00,220.00,1205.00,15.00,1440.00,1415.00,30.00,0.00,1285.00,435.00,480.00,375.00,1280.00,845.00,805.00,40.00,435.00,790.00,615.00,60.00,0.00,105.00,0.00,0.00,615.00,460.00,155.00,0.00,1440.00,225.00,965.00,250.00,335.00,55.00,230.00,55.00
"1210003",,,,,,,,,,570.00,205.00,115.00,245.00,565.00,300.00,250.00,50.00,270.00,240.00,190.00,15.00,0.00,25.00,0.00,0.00,285.00,50.00,15.00,215.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"1210006",11580.00,11435.00,1985.00,9450.00,140.00,11580.00,11055.00,490.00,30.00,9995.00,2485.00,2625.00,4885.00,9995.00,5960.00,5195.00,765.00,4030.00,4795.00,3500.00,510.00,35.00,575.00,65.00,105.00,5760.00,2775.00,2985.00,0.00,11580.00,2010.00,7215.00,2360.00,2730.00,590.00,1745.00,395.00
"1210008",19425.00,19210.00,4100.00,15105.00,210.00,19420.00,18640.00,700.00,80.00,16110.00,4035.00,4100.00,7980.00,16110.00,10115.00,9115.00,995.00,6000.00,8620.00,7640.00,565.00,45.00,280.00,0.00,85.00,8040.00,6490.00,1550.00,0.00,19420.00,4130.00,12140.00,3155.00,3340.00,790.00,1955.00,595.00
"1211009",5260.00,5180.00,845.00,4335.00,80.00,5260.00,5065.00,175.00,20.00,4605.00,1025.00,1205.00,2380.00,4605.00,2810.00,2520.00,295.00,1795.00,2355.00,2095.00,180.00,0.00,70.00,0.00,0.00,2215.00,2130.00,90.00,0.00,5260.00,890.00,3345.00,1025.00,600.00,65.00,425.00,115.00
"1211011",9395.00,9335.00,1750.00,7580.00,65.00,9400.00,9210.00,170.00,20.00,7935.00,2245.00,1975.00,3715.00,7930.00,4560.00,4035.00,525.00,3370.00,3920.00,3015.00,425.00,0.00,335.00,15.00,80.00,4405.00,2650.00,1755.00,0.00,9395.00,1775.00,5695.00,1930.00,2365.00,505.00,1350.00,515.00
"1212001",6355.00,6285.00,1090.00,5195.00,70.00,6360.00,6125.00,230.00,0.00,5480.00,1460.00,1310.00,2715.00,5480.00,3370.00,3035.00,335.00,2110.00,2790.00,2640.00,110.00,0.00,25.00,0.00,15.00,2730.00,2460.00,265.00,0.00,6360.00,1105.00,4005.00,1245.00,840.00,65.00,425.00,350.00
"1212006",5785.00,5745.00,1060.00,4690.00,40.00,5785.00,5615.00,160.00,0.00,4970.00,1240.00,1395.00,2335.00,4975.00,3095.00,2910.00,185.00,1880.00,2795.00,2525.00,175.00,0.00,65.00,0.00,25.00,2375.00,2095.00,280.00,0.00,5785.00,1060.00,3730.00,995.00,565.00,160.00,295.00,115.00
"1212008",3835.00,3810.00,815.00,2995.00,30.00,3840.00,3790.00,30.00,0.00,3145.00,930.00,795.00,1420.00,3145.00,1820.00,1495.00,325.00,1325.00,1425.00,1210.00,170.00,0.00,10.00,0.00,30.00,1645.00,1205.00,430.00,0.00,3835.00,820.00,2340.00,680.00,670.00,190.00,370.00,110.00
"1212009",4410.00,4290.00,920.00,3370.00,115.00,4410.00,4230.00,105.00,70.00,3660.00,975.00,885.00,1795.00,3660.00,2115.00,1955.00,155.00,1545.00,1870.00,1490.00,230.00,0.00,110.00,0.00,40.00,1920.00,1230.00,690.00,0.00,4405.00,950.00,2815.00,640.00,890.00,220.00,535.00,130.00
"1212011",8850.00,8825.00,1560.00,7265.00,20.00,8850.00,8715.00,130.00,0.00,7580.00,1715.00,1810.00,4050.00,7580.00,4735.00,4090.00,640.00,2850.00,3920.00,3525.00,245.00,55.00,55.00,0.00,35.00,3710.00,3235.00,475.00,0.00,8850.00,1565.00,5740.00,1550.00,1325.00,355.00,765.00,200.00
"1212014",9230.00,9075.00,1820.00,7255.00,155.00,9230.00,8815.00,305.00,110.00,7755.00,1935.00,1830.00,3985.00,7755.00,4415.00,3890.00,525.00,3345.00,3705.00,2685.00,460.00,55.00,420.00,0.00,75.00,4270.00,2620.00,1655.00,0.00,9230.00,1845.00,5635.00,1755.00,1950.00,350.00,1125.00,470.00
"1212016",2655.00,2640.00,510.00,2130.00,15.00,2655.00,2625.00,30.00,0.00,2190.00,555.00,440.00,1200.00,2195.00,1325.00,1175.00,150.00,875.00,1160.00,865.00,210.00,0.00,40.00,0.00,40.00,1190.00,875.00,315.00,0.00,2655.00,515.00,1715.00,430.00,690.00,125.00,445.00,115.00
"1212019",,,,,,,,,,325.00,130.00,65.00,125.00,320.00,170.00,150.00,20.00,155.00,150.00,100.00,35.00,0.00,15.00,0.00,0.00,150.00,10.00,0.00,130.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
