"","hr.age.pry.HR_code","hr.age.pry.Age","hr.age.pry.Count","hr.age.pry.Sex","hr.age.pry.Year"
"2263","3526","Total","58975","Female",2011
"2264","3527","Total","66420","Female",2011
"2265","3530","Total","311820","Female",2011
"2266","3531","Total","44440","Female",2011
"2267","3533","Total","80155","Female",2011
"2268","3534","Total","54285","Female",2011
"2269","3535","Total","87595","Female",2011
"2270","3536","Total","257935","Female",2011
"2271","3537","Total","266175","Female",2011
"2272","3538","Total","80750","Female",2011
"2273","3539","Total","29975","Female",2011
"2274","3540","Total","53460","Female",2011
"2275","3541","Total","97525","Female",2011
"2276","3542","Total","64745","Female",2011
"2277","3543","Total","84525","Female",2011
"2278","3544","Total","225680","Female",2011
"2279","3546","Total","222615","Female",2011
"2280","3547","Total","63475","Female",2011
"2281","3549","Total","36210","Female",2011
"2282","3551","Total","454935","Female",2011
"2283","3552","Total","53655","Female",2011
"2284","3553","Total","659635","Female",2011
"2285","3554","Total","38310","Female",2011
"2286","3555","Total","69940","Female",2011
"2287","3556","Total","42740","Female",2011
"2288","3557","Total","51380","Female",2011
"2289","3558","Total","99910","Female",2011
"2290","3560","Total","255735","Female",2011
"2291","3561","Total","98950","Female",2011
"2292","3562","Total","78295","Female",2011
"2293","3563","Total","16910","Female",2011
"2294","3565","Total","257270","Female",2011
"2295","3566","Total","135025","Female",2011
"2296","3568","Total","197555","Female",2011
"2297","3570","Total","527825","Female",2011
"2298","3595","Total","1359475","Female",2011
"2299","4601","Total","348840","Female",2011
"2300","4602","Total","80435","Female",2011
"2301","4603","Total","61630","Female",2011
"2302","4604","Total","33265","Female",2011
"2303","4605","Total","86735","Female",2011
"2304","4701","Total","27515","Female",2011
"2305","4702","Total","27360","Female",2011
"2306","4703","Total","21060","Female",2011
"2307","4704","Total","128005","Female",2011
"2308","4705","Total","27910","Female",2011
"2309","4706","Total","159380","Female",2011
"2310","4707","Total","21095","Female",2011
"2311","4708","Total","20910","Female",2011
"2312","4709","Total","37260","Female",2011
"2313","4710","Total","33785","Female",2011
"2314","4711","Total","9125","Female",2011
"2315","4712","Total","5080","Female",2011
"2316","4713","Total","1860","Female",2011
"2317","4831","Total","138300","Female",2011
"2318","4832","Total","679020","Female",2011
"2319","4833","Total","217280","Female",2011
"2320","4834","Total","578680","Female",2011
"2321","4835","Total","200805","Female",2011
"2322","5911","Total","38290","Female",2011
"2323","5912","Total","40140","Female",2011
"2324","5913","Total","176990","Female",2011
"2325","5914","Total","108230","Female",2011
"2326","5921","Total","139900","Female",2011
"2327","5922","Total","306000","Female",2011
"2328","5923","Total","364290","Female",2011
"2329","5931","Total","99230","Female",2011
"2330","5932","Total","315975","Female",2011
"2331","5933","Total","139045","Female",2011
"2332","5941","Total","187100","Female",2011
"2333","5942","Total","132305","Female",2011
"2334","5943","Total","60010","Female",2011
"2335","5951","Total","36175","Female",2011
"2336","5952","Total","69650","Female",2011
"2337","5953","Total","31840","Female",2011
"2338","6001","Total","16605","Female",2011
"2339","6101","Total","20285","Female",2011
"2340","6201","Total","15305","Female",2011
"2341","1011","/0-4years;Females","7415","Female",2011
"2342","1012","/0-4years;Females","1875","Female",2011
"2343","1013","/0-4years;Females","1545","Female",2011
"2344","1014","/0-4years;Females","1005","Female",2011
"2345","1100","/0-4years;Females","3590","Female",2011
"2346","1211","/0-4years;Females","1070","Female",2011
"2347","1212","/0-4years;Females","1215","Female",2011
"2348","1223","/0-4years;Females","1840","Female",2011
"2349","1234","/0-4years;Females","1905","Female",2011
"2350","1235","/0-4years;Females","665","Female",2011
"2351","1246","/0-4years;Females","1065","Female",2011
"2352","1247","/0-4years;Females","920","Female",2011
"2353","1258","/0-4years;Females","2600","Female",2011
"2354","1269","/0-4years;Females","10145","Female",2011
"2355","1301","/0-4years;Females","5010","Female",2011
"2356","1302","/0-4years;Females","4395","Female",2011
"2357","1303","/0-4years;Females","4645","Female",2011
"2358","1304","/0-4years;Females","1075","Female",2011
"2359","1305","/0-4years;Females","465","Female",2011
"2360","1306","/0-4years;Females","1380","Female",2011
"2361","1307","/0-4years;Females","950","Female",2011
"2362","2401","/0-4years;Females","4610","Female",2011
"2363","2402","/0-4years;Females","6865","Female",2011
"2364","2403","/0-4years;Females","17590","Female",2011
"2365","2404","/0-4years;Females","12115","Female",2011
"2366","2405","/0-4years;Females","8135","Female",2011
"2367","2406","/0-4years;Females","52150","Female",2011
"2368","2407","/0-4years;Females","10760","Female",2011
"2369","2408","/0-4years;Females","4115","Female",2011
"2370","2409","/0-4years;Females","2635","Female",2011
"2371","2410","/0-4years;Females","395","Female",2011
"2372","2411","/0-4years;Females","1840","Female",2011
"2373","2412","/0-4years;Females","11440","Female",2011
"2374","2413","/0-4years;Females","11320","Female",2011
"2375","2414","/0-4years;Females","13735","Female",2011
"2376","2415","/0-4years;Females","15260","Female",2011
"2377","2416","/0-4years;Females","40350","Female",2011
"2378","2417","/0-4years;Females","755","Female",2011
"2379","2418","/0-4years;Females","935","Female",2011
"2380","3526","/0-4years;Females","2475","Female",2011
"2381","3527","/0-4years;Females","3665","Female",2011
"2382","3530","/0-4years;Females","17005","Female",2011
"2383","3531","/0-4years;Females","2675","Female",2011
"2384","3533","/0-4years;Females","3735","Female",2011
"2385","3534","/0-4years;Females","2530","Female",2011
"2386","3535","/0-4years;Females","3405","Female",2011
"2387","3536","/0-4years;Females","15425","Female",2011
"2388","3537","/0-4years;Females","13320","Female",2011
"2389","3538","/0-4years;Females","3740","Female",2011
"2390","3539","/0-4years;Females","1585","Female",2011
"2391","3540","/0-4years;Females","2760","Female",2011
"2392","3541","/0-4years;Females","4675","Female",2011
"2393","3542","/0-4years;Females","3160","Female",2011
"2394","3543","/0-4years;Females","3665","Female",2011
"2395","3544","/0-4years;Females","11630","Female",2011
"2396","3546","/0-4years;Females","10110","Female",2011
"2397","3547","/0-4years;Females","2815","Female",2011
"2398","3549","/0-4years;Females","2210","Female",2011
"2399","3551","/0-4years;Females","24215","Female",2011
"2400","3552","/0-4years;Females","2985","Female",2011
"2401","3553","/0-4years;Females","38620","Female",2011
"2402","3554","/0-4years;Females","2180","Female",2011
"2403","3555","/0-4years;Females","3180","Female",2011
"2404","3556","/0-4years;Females","2370","Female",2011
"2405","3557","/0-4years;Females","2530","Female",2011
"2406","3558","/0-4years;Females","4995","Female",2011
"2407","3560","/0-4years;Females","12440","Female",2011
"2408","3561","/0-4years;Females","4705","Female",2011
"2409","3562","/0-4years;Females","3680","Female",2011
"2410","3563","/0-4years;Females","800","Female",2011
"2411","3565","/0-4years;Females","15065","Female",2011
"2412","3566","/0-4years;Females","7605","Female",2011
"2413","3568","/0-4years;Females","10180","Female",2011
"2414","3570","/0-4years;Females","28670","Female",2011
"2415","3595","/0-4years;Females","68425","Female",2011
"2416","4601","/0-4years;Females","18535","Female",2011
"2417","4602","/0-4years;Females","4775","Female",2011
"2418","4603","/0-4years;Females","3510","Female",2011
"2419","4604","/0-4years;Females","3825","Female",2011
"2420","4605","/0-4years;Females","6825","Female",2011
"2421","4701","/0-4years;Females","1735","Female",2011
"2422","4702","/0-4years;Females","1545","Female",2011
"2423","4703","/0-4years;Females","1130","Female",2011
"2424","4704","/0-4years;Females","7860","Female",2011
"2425","4705","/0-4years;Females","1495","Female",2011
"2426","4706","/0-4years;Females","9710","Female",2011
"2427","4707","/0-4years;Females","1210","Female",2011
"2428","4708","/0-4years;Females","1225","Female",2011
"2429","4709","/0-4years;Females","2550","Female",2011
"2430","4710","/0-4years;Females","2660","Female",2011
"2431","4711","/0-4years;Females","1045","Female",2011
"2432","4712","/0-4years;Females","585","Female",2011
"2433","4713","/0-4years;Females","185","Female",2011
"2434","4831","/0-4years;Females","9305","Female",2011
"2435","4832","/0-4years;Females","43660","Female",2011
"2436","4833","/0-4years;Females","14300","Female",2011
"2437","4834","/0-4years;Females","36035","Female",2011
"2438","4835","/0-4years;Females","15925","Female",2011
"2439","5911","/0-4years;Females","1985","Female",2011
"2440","5912","/0-4years;Females","1710","Female",2011
"2441","5913","/0-4years;Females","7360","Female",2011
"2442","5914","/0-4years;Females","4870","Female",2011
"2443","5921","/0-4years;Females","8340","Female",2011
"2444","5922","/0-4years;Females","15175","Female",2011
"2445","5923","/0-4years;Females","20155","Female",2011
"2446","5931","/0-4years;Females","4125","Female",2011
"2447","5932","/0-4years;Females","12485","Female",2011
"2448","5933","/0-4years;Females","5960","Female",2011
"2449","5941","/0-4years;Females","7465","Female",2011
"2450","5942","/0-4years;Females","5630","Female",2011
"2451","5943","/0-4years;Females","2790","Female",2011
"2452","5951","/0-4years;Females","2220","Female",2011
"2453","5952","/0-4years;Females","4075","Female",2011
"2454","5953","/0-4years;Females","2450","Female",2011
"2455","6001","/0-4years;Females","965","Female",2011
"2456","6101","/0-4years;Females","1645","Female",2011
"2457","6201","/0-4years;Females","1935","Female",2011
"2458","1011","/10-14years;Females","7695","Female",2011
"2459","1012","/10-14years;Females","2410","Female",2011
"2460","1013","/10-14years;Females","1955","Female",2011
"2461","1014","/10-14years;Females","1155","Female",2011
"2462","1100","/10-14years;Females","4095","Female",2011
"2463","1211","/10-14years;Females","1400","Female",2011
"2464","1212","/10-14years;Females","1540","Female",2011
"2465","1223","/10-14years;Females","2255","Female",2011
"2466","1234","/10-14years;Females","2145","Female",2011
"2467","1235","/10-14years;Females","740","Female",2011
"2468","1246","/10-14years;Females","1250","Female",2011
"2469","1247","/10-14years;Females","1220","Female",2011
"2470","1258","/10-14years;Females","3210","Female",2011
"2471","1269","/10-14years;Females","10495","Female",2011
"2472","1301","/10-14years;Females","4955","Female",2011
"2473","1302","/10-14years;Females","5005","Female",2011
"2474","1303","/10-14years;Females","4805","Female",2011
"2475","1304","/10-14years;Females","1170","Female",2011
"2476","1305","/10-14years;Females","610","Female",2011
"2477","1306","/10-14years;Females","1810","Female",2011
"2478","1307","/10-14years;Females","1235","Female",2011
"2479","2401","/10-14years;Females","4580","Female",2011
"2480","2402","/10-14years;Females","6685","Female",2011
"2481","2403","/10-14years;Females","15515","Female",2011
"2482","2404","/10-14years;Females","12245","Female",2011
"2483","2405","/10-14years;Females","7990","Female",2011
"2484","2406","/10-14years;Females","44405","Female",2011
"2485","2407","/10-14years;Females","10275","Female",2011
"2486","2408","/10-14years;Females","4085","Female",2011
"2487","2409","/10-14years;Females","2645","Female",2011
"2488","2410","/10-14years;Females","440","Female",2011
"2489","2411","/10-14years;Females","2005","Female",2011
"2490","2412","/10-14years;Females","10655","Female",2011
"2491","2413","/10-14years;Females","11630","Female",2011
"2492","2414","/10-14years;Females","13435","Female",2011
"2493","2415","/10-14years;Females","16340","Female",2011
"2494","2416","/10-14years;Females","40125","Female",2011
"2495","2417","/10-14years;Females","615","Female",2011
"2496","2418","/10-14years;Females","735","Female",2011
"2497","3526","/10-14years;Females","2735","Female",2011
"2498","3527","/10-14years;Females","3895","Female",2011
"2499","3530","/10-14years;Females","20270","Female",2011
"2500","3531","/10-14years;Females","2770","Female",2011
"2501","3533","/10-14years;Females","4150","Female",2011
"2502","3534","/10-14years;Females","3245","Female",2011
"2503","3535","/10-14years;Females","4370","Female",2011
"2504","3536","/10-14years;Females","16220","Female",2011
"2505","3537","/10-14years;Females","14610","Female",2011
"2506","3538","/10-14years;Females","4155","Female",2011
"2507","3539","/10-14years;Females","1770","Female",2011
"2508","3540","/10-14years;Females","3160","Female",2011
"2509","3541","/10-14years;Females","4860","Female",2011
"2510","3542","/10-14years;Females","3405","Female",2011
"2511","3543","/10-14years;Females","4605","Female",2011
"2512","3544","/10-14years;Females","12310","Female",2011
"2513","3546","/10-14years;Females","12005","Female",2011
"2514","3547","/10-14years;Females","3210","Female",2011
"2515","3549","/10-14years;Females","2445","Female",2011
"2516","3551","/10-14years;Females","24975","Female",2011
"2517","3552","/10-14years;Females","3325","Female",2011
"2518","3553","/10-14years;Females","43750","Female",2011
"2519","3554","/10-14years;Females","2260","Female",2011
"2520","3555","/10-14years;Females","3390","Female",2011
"2521","3556","/10-14years;Females","2545","Female",2011
"2522","3557","/10-14years;Females","2715","Female",2011
"2523","3558","/10-14years;Females","5545","Female",2011
"2524","3560","/10-14years;Females","15065","Female",2011
"2525","3561","/10-14years;Females","5290","Female",2011
"2526","3562","/10-14years;Females","4115","Female",2011
"2527","3563","/10-14years;Females","940","Female",2011
"2528","3565","/10-14years;Females","15355","Female",2011
"2529","3566","/10-14years;Females","8505","Female",2011
"2530","3568","/10-14years;Females","11830","Female",2011
"2531","3570","/10-14years;Females","33415","Female",2011
"2532","3595","/10-14years;Females","64525","Female",2011
"2533","4601","/10-14years;Females","19320","Female",2011
"2534","4602","/10-14years;Females","4870","Female",2011
"2535","4603","/10-14years;Females","4235","Female",2011
"2536","4604","/10-14years;Females","3075","Female",2011
"2537","4605","/10-14years;Females","6760","Female",2011
"2538","4701","/10-14years;Females","1790","Female",2011
"2539","4702","/10-14years;Females","1500","Female",2011
"2540","4703","/10-14years;Females","1330","Female",2011
"2541","4704","/10-14years;Females","7385","Female",2011
"2542","4705","/10-14years;Females","1520","Female",2011
"2543","4706","/10-14years;Females","9130","Female",2011
"2544","4707","/10-14years;Females","1370","Female",2011
"2545","4708","/10-14years;Females","1360","Female",2011
"2546","4709","/10-14years;Females","2635","Female",2011
"2547","4710","/10-14years;Females","2380","Female",2011
"2548","4711","/10-14years;Females","915","Female",2011
"2549","4712","/10-14years;Females","465","Female",2011
"2550","4713","/10-14years;Females","170","Female",2011
"2551","4831","/10-14years;Females","8915","Female",2011
"2552","4832","/10-14years;Females","38965","Female",2011
"2553","4833","/10-14years;Females","13760","Female",2011
"2554","4834","/10-14years;Females","32155","Female",2011
"2555","4835","/10-14years;Females","13615","Female",2011
"2556","5911","/10-14years;Females","1950","Female",2011
"2557","5912","/10-14years;Females","2010","Female",2011
"2558","5913","/10-14years;Females","8735","Female",2011
"2559","5914","/10-14years;Females","5800","Female",2011
"2560","5921","/10-14years;Females","8595","Female",2011
"2561","5922","/10-14years;Females","15970","Female",2011
"2562","5923","/10-14years;Females","22350","Female",2011
"2563","5931","/10-14years;Females","4995","Female",2011
"2564","5932","/10-14years;Females","12155","Female",2011
"2565","5933","/10-14years;Females","7240","Female",2011
"2566","5941","/10-14years;Females","8135","Female",2011
"2567","5942","/10-14years;Females","6505","Female",2011
"2568","5943","/10-14years;Females","3195","Female",2011
"2569","5951","/10-14years;Females","2500","Female",2011
"2570","5952","/10-14years;Females","4385","Female",2011
"2571","5953","/10-14years;Females","2180","Female",2011
"2572","6001","/10-14years;Females","940","Female",2011
"2573","6101","/10-14years;Females","1395","Female",2011
"2574","6201","/10-14years;Females","1495","Female",2011
"2575","1011","/15-19years;Females","8555","Female",2011
"2576","1012","/15-19years;Females","2500","Female",2011
"2577","1013","/15-19years;Females","2200","Female",2011
"2578","1014","/15-19years;Females","1210","Female",2011
"2579","1100","/15-19years;Females","4730","Female",2011
"2580","1211","/15-19years;Females","1540","Female",2011
"2581","1212","/15-19years;Females","1755","Female",2011
"2582","1223","/15-19years;Females","2585","Female",2011
"2583","1234","/15-19years;Females","2370","Female",2011
"2584","1235","/15-19years;Females","885","Female",2011
"2585","1246","/15-19years;Females","1345","Female",2011
"2586","1247","/15-19years;Females","1405","Female",2011
"2587","1258","/15-19years;Females","3865","Female",2011
"2588","1269","/15-19years;Females","12445","Female",2011
"2589","1301","/15-19years;Females","5835","Female",2011
"2590","1302","/15-19years;Females","5580","Female",2011
"2591","1303","/15-19years;Females","5360","Female",2011
"2592","1304","/15-19years;Females","1360","Female",2011
"2593","1305","/15-19years;Females","750","Female",2011
"2594","1306","/15-19years;Females","2105","Female",2011
"2595","1307","/15-19years;Females","1285","Female",2011
"2596","2401","/15-19years;Females","5595","Female",2011
"2597","2402","/15-19years;Females","8345","Female",2011
"2598","2403","/15-19years;Females","19285","Female",2011
"2599","2404","/15-19years;Females","14625","Female",2011
"2600","2405","/15-19years;Females","9460","Female",2011
"2601","2406","/15-19years;Females","51990","Female",2011
"2602","2407","/15-19years;Females","11950","Female",2011
"2603","2408","/15-19years;Females","4770","Female",2011
"2604","2409","/15-19years;Females","2965","Female",2011
"2605","2410","/15-19years;Females","455","Female",2011
"2606","2411","/15-19years;Females","2580","Female",2011
"2607","2412","/15-19years;Females","12410","Female",2011
"2608","2413","/15-19years;Females","13615","Female",2011
"2609","2414","/15-19years;Females","16110","Female",2011
"2610","2415","/15-19years;Females","19020","Female",2011
"2611","2416","/15-19years;Females","47215","Female",2011
"2612","2417","/15-19years;Females","655","Female",2011
"2613","2418","/15-19years;Females","710","Female",2011
"2614","3526","/15-19years;Females","3440","Female",2011
"2615","3527","/15-19years;Females","4440","Female",2011
"2616","3530","/15-19years;Females","22910","Female",2011
"2617","3531","/15-19years;Females","3085","Female",2011
"2618","3533","/15-19years;Females","4905","Female",2011
"2619","3534","/15-19years;Females","3675","Female",2011
"2620","3535","/15-19years;Females","5245","Female",2011
"2621","3536","/15-19years;Females","16725","Female",2011
"2622","3537","/15-19years;Females","17515","Female",2011
"2623","3538","/15-19years;Females","5010","Female",2011
"2624","3539","/15-19years;Females","2065","Female",2011
"2625","3540","/15-19years;Females","3490","Female",2011
"2626","3541","/15-19years;Females","6155","Female",2011
"2627","3542","/15-19years;Females","4045","Female",2011
"2628","3543","/15-19years;Females","5110","Female",2011
"2629","3544","/15-19years;Females","14730","Female",2011
"2630","3546","/15-19years;Females","13940","Female",2011
"2631","3547","/15-19years;Females","3810","Female",2011
"2632","3549","/15-19years;Females","2535","Female",2011
"2633","3551","/15-19years;Females","28630","Female",2011
"2634","3552","/15-19years;Females","3535","Female",2011
"2635","3553","/15-19years;Females","47050","Female",2011
"2636","3554","/15-19years;Females","2570","Female",2011
"2637","3555","/15-19years;Females","4340","Female",2011
"2638","3556","/15-19years;Females","2870","Female",2011
"2639","3557","/15-19years;Females","3070","Female",2011
"2640","3558","/15-19years;Females","6740","Female",2011
"2641","3560","/15-19years;Females","17100","Female",2011
"2642","3561","/15-19years;Females","6150","Female",2011
"2643","3562","/15-19years;Females","4980","Female",2011
"2644","3563","/15-19years;Females","945","Female",2011
"2645","3565","/15-19years;Females","16875","Female",2011
"2646","3566","/15-19years;Females","9245","Female",2011
"2647","3568","/15-19years;Females","13090","Female",2011
"2648","3570","/15-19years;Females","36300","Female",2011
"2649","3595","/15-19years;Females","73195","Female",2011
"2650","4601","/15-19years;Females","22320","Female",2011
"2651","4602","/15-19years;Females","5045","Female",2011
"2652","4603","/15-19years;Females","4435","Female",2011
"2653","4604","/15-19years;Females","3030","Female",2011
"2654","4605","/15-19years;Females","6850","Female",2011
"2655","4701","/15-19years;Females","1790","Female",2011
"2656","4702","/15-19years;Females","1680","Female",2011
"2657","4703","/15-19years;Females","1330","Female",2011
"2658","4704","/15-19years;Females","8135","Female",2011
"2659","4705","/15-19years;Females","1605","Female",2011
"2660","4706","/15-19years;Females","10405","Female",2011
"2661","4707","/15-19years;Females","1315","Female",2011
"2662","4708","/15-19years;Females","1325","Female",2011
"2663","4709","/15-19years;Females","2670","Female",2011
"2664","4710","/15-19years;Females","2395","Female",2011
"2665","4711","/15-19years;Females","900","Female",2011
"2666","4712","/15-19years;Females","505","Female",2011
"2667","4713","/15-19years;Females","155","Female",2011
"2668","4831","/15-19years;Females","9025","Female",2011
"2669","4832","/15-19years;Females","41200","Female",2011
"2670","4833","/15-19years;Females","14855","Female",2011
"2671","4834","/15-19years;Females","36525","Female",2011
"2672","4835","/15-19years;Females","14460","Female",2011
"2673","5911","/15-19years;Females","2170","Female",2011
"2674","5912","/15-19years;Females","2270","Female",2011
"2675","5913","/15-19years;Females","10100","Female",2011
"2676","5914","/15-19years;Females","6620","Female",2011
"2677","5921","/15-19years;Females","9580","Female",2011
"2678","5922","/15-19years;Females","18885","Female",2011
"2679","5923","/15-19years;Females","24370","Female",2011
"2680","5931","/15-19years;Females","6015","Female",2011
"2681","5932","/15-19years;Females","14740","Female",2011
"2682","5933","/15-19years;Females","8270","Female",2011
"2683","5941","/15-19years;Females","9665","Female",2011
"2684","5942","/15-19years;Females","7425","Female",2011
"2685","5943","/15-19years;Females","3570","Female",2011
"2686","5951","/15-19years;Females","2605","Female",2011
"2687","5952","/15-19years;Females","4785","Female",2011
"2688","5953","/15-19years;Females","2340","Female",2011
"2689","6001","/15-19years;Females","1055","Female",2011
"2690","6101","/15-19years;Females","1620","Female",2011
"2691","6201","/15-19years;Females","1435","Female",2011
"2692","1011","/20-24years;Females","10040","Female",2011
"2693","1012","/20-24years;Females","1845","Female",2011
"2694","1013","/20-24years;Females","1950","Female",2011
"2695","1014","/20-24years;Females","1155","Female",2011
"2696","1100","/20-24years;Females","4480","Female",2011
"2697","1211","/20-24years;Females","1230","Female",2011
"2698","1212","/20-24years;Females","1325","Female",2011
"2699","1223","/20-24years;Females","2270","Female",2011
"2700","1234","/20-24years;Females","2000","Female",2011
"2701","1235","/20-24years;Females","695","Female",2011
"2702","1246","/20-24years;Females","1160","Female",2011
"2703","1247","/20-24years;Females","1320","Female",2011
"2704","1258","/20-24years;Females","3480","Female",2011
"2705","1269","/20-24years;Females","16050","Female",2011
"2706","1301","/20-24years;Females","6285","Female",2011
"2707","1302","/20-24years;Females","5090","Female",2011
"2708","1303","/20-24years;Females","5760","Female",2011
"2709","1304","/20-24years;Females","1240","Female",2011
"2710","1305","/20-24years;Females","640","Female",2011
"2711","1306","/20-24years;Females","1780","Female",2011
"2712","1307","/20-24years;Females","1070","Female",2011
"2713","2401","/20-24years;Females","5195","Female",2011
"2714","2402","/20-24years;Females","7560","Female",2011
"2715","2403","/20-24years;Females","23360","Female",2011
"2716","2404","/20-24years;Females","13300","Female",2011
"2717","2405","/20-24years;Females","9725","Female",2011
"2718","2406","/20-24years;Females","68960","Female",2011
"2719","2407","/20-24years;Females","11675","Female",2011
"2720","2408","/20-24years;Females","4160","Female",2011
"2721","2409","/20-24years;Females","2445","Female",2011
"2722","2410","/20-24years;Females","345","Female",2011
"2723","2411","/20-24years;Females","2045","Female",2011
"2724","2412","/20-24years;Females","11000","Female",2011
"2725","2413","/20-24years;Females","12415","Female",2011
"2726","2414","/20-24years;Females","13125","Female",2011
"2727","2415","/20-24years;Females","15080","Female",2011
"2728","2416","/20-24years;Females","40520","Female",2011
"2729","2417","/20-24years;Females","545","Female",2011
"2730","2418","/20-24years;Females","675","Female",2011
"2731","3526","/20-24years;Females","3260","Female",2011
"2732","3527","/20-24years;Females","4010","Female",2011
"2733","3530","/20-24years;Females","19430","Female",2011
"2734","3531","/20-24years;Females","2480","Female",2011
"2735","3533","/20-24years;Females","4370","Female",2011
"2736","3534","/20-24years;Females","3045","Female",2011
"2737","3535","/20-24years;Females","4140","Female",2011
"2738","3536","/20-24years;Females","13930","Female",2011
"2739","3537","/20-24years;Females","17855","Female",2011
"2740","3538","/20-24years;Females","4190","Female",2011
"2741","3539","/20-24years;Females","1630","Female",2011
"2742","3540","/20-24years;Females","2945","Female",2011
"2743","3541","/20-24years;Females","6775","Female",2011
"2744","3542","/20-24years;Females","3890","Female",2011
"2745","3543","/20-24years;Females","4045","Female",2011
"2746","3544","/20-24years;Females","16575","Female",2011
"2747","3546","/20-24years;Females","13285","Female",2011
"2748","3547","/20-24years;Females","3585","Female",2011
"2749","3549","/20-24years;Females","2055","Female",2011
"2750","3551","/20-24years;Females","32865","Female",2011
"2751","3552","/20-24years;Females","3075","Female",2011
"2752","3553","/20-24years;Females","43525","Female",2011
"2753","3554","/20-24years;Females","2295","Female",2011
"2754","3555","/20-24years;Females","4695","Female",2011
"2755","3556","/20-24years;Females","2460","Female",2011
"2756","3557","/20-24years;Females","2865","Female",2011
"2757","3558","/20-24years;Females","5380","Female",2011
"2758","3560","/20-24years;Females","14480","Female",2011
"2759","3561","/20-24years;Females","6045","Female",2011
"2760","3562","/20-24years;Females","4930","Female",2011
"2761","3563","/20-24years;Females","810","Female",2011
"2762","3565","/20-24years;Females","18135","Female",2011
"2763","3566","/20-24years;Females","8935","Female",2011
"2764","3568","/20-24years;Females","12290","Female",2011
"2765","3570","/20-24years;Females","32920","Female",2011
"2766","3595","/20-24years;Females","92735","Female",2011
"2767","4601","/20-24years;Females","24660","Female",2011
"2768","4602","/20-24years;Females","4970","Female",2011
"2769","4603","/20-24years;Females","3260","Female",2011
"2770","4604","/20-24years;Females","2600","Female",2011
"2771","4605","/20-24years;Females","5210","Female",2011
"2772","4701","/20-24years;Females","1585","Female",2011
"2773","4702","/20-24years;Females","1435","Female",2011
"2774","4703","/20-24years;Females","1085","Female",2011
"2775","4704","/20-24years;Females","8880","Female",2011
"2776","4705","/20-24years;Females","1285","Female",2011
"2777","4706","/20-24years;Females","12780","Female",2011
"2778","4707","/20-24years;Females","1025","Female",2011
"2779","4708","/20-24years;Females","920","Female",2011
"2780","4709","/20-24years;Females","2245","Female",2011
"2781","4710","/20-24years;Females","2265","Female",2011
"2782","4711","/20-24years;Females","790","Female",2011
"2783","4712","/20-24years;Females","520","Female",2011
"2784","4713","/20-24years;Females","145","Female",2011
"2785","4831","/20-24years;Females","9555","Female",2011
"2786","4832","/20-24years;Females","45875","Female",2011
"2787","4833","/20-24years;Females","13185","Female",2011
"2788","4834","/20-24years;Females","43935","Female",2011
"2789","4835","/20-24years;Females","14065","Female",2011
"2790","5911","/20-24years;Females","1790","Female",2011
"2791","5912","/20-24years;Females","1670","Female",2011
"2792","5913","/20-24years;Females","9405","Female",2011
"2793","5914","/20-24years;Females","5845","Female",2011
"2794","5921","/20-24years;Females","8440","Female",2011
"2795","5922","/20-24years;Females","20565","Female",2011
"2796","5923","/20-24years;Females","22305","Female",2011
"2797","5931","/20-24years;Females","6580","Female",2011
"2798","5932","/20-24years;Females","23470","Female",2011
"2799","5933","/20-24years;Females","7330","Female",2011
"2800","5941","/20-24years;Females","12195","Female",2011
"2801","5942","/20-24years;Females","6490","Female",2011
"2802","5943","/20-24years;Females","2585","Female",2011
"2803","5951","/20-24years;Females","2045","Female",2011
"2804","5952","/20-24years;Females","4295","Female",2011
"2805","5953","/20-24years;Females","2320","Female",2011
"2806","6001","/20-24years;Females","1065","Female",2011
"2807","6101","/20-24years;Females","1635","Female",2011
"2808","6201","/20-24years;Females","1395","Female",2011
"2809","1011","/25-29years;Females","9800","Female",2011
"2810","1012","/25-29years;Females","1980","Female",2011
"2811","1013","/25-29years;Females","1735","Female",2011
"2812","1014","/25-29years;Females","1230","Female",2011
"2813","1100","/25-29years;Females","3750","Female",2011
"2814","1211","/25-29years;Females","1130","Female",2011
"2815","1212","/25-29years;Females","1295","Female",2011
"2816","1223","/25-29years;Females","1920","Female",2011
"2817","1234","/25-29years;Females","1940","Female",2011
"2818","1235","/25-29years;Females","645","Female",2011
"2819","1246","/25-29years;Females","1030","Female",2011
"2820","1247","/25-29years;Females","910","Female",2011
"2821","1258","/25-29years;Females","2810","Female",2011
"2822","1269","/25-29years;Females","14845","Female",2011
"2823","1301","/25-29years;Females","6470","Female",2011
"2824","1302","/25-29years;Females","4860","Female",2011
"2825","1303","/25-29years;Females","5465","Female",2011
"2826","1304","/25-29years;Females","1225","Female",2011
"2827","1305","/25-29years;Females","540","Female",2011
"2828","1306","/25-29years;Females","1700","Female",2011
"2829","1307","/25-29years;Females","950","Female",2011
"2830","2401","/25-29years;Females","4835","Female",2011
"2831","2402","/25-29years;Females","7530","Female",2011
"2832","2403","/25-29years;Females","23165","Female",2011
"2833","2404","/25-29years;Females","13320","Female",2011
"2834","2405","/25-29years;Females","8940","Female",2011
"2835","2406","/25-29years;Females","76685","Female",2011
"2836","2407","/25-29years;Females","11715","Female",2011
"2837","2408","/25-29years;Females","4030","Female",2011
"2838","2409","/25-29years;Females","2535","Female",2011
"2839","2410","/25-29years;Females","400","Female",2011
"2840","2411","/25-29years;Females","1920","Female",2011
