"","hr.age.pry.HR_code","hr.age.pry.Age","hr.age.pry.Count","hr.age.pry.Sex","hr.age.pry.Year"
"3926","3557","50-54","4075","Female",2016
"3927","3558","50-54","8780","Female",2016
"3928","3560","50-54","23035","Female",2016
"3929","3561","50-54","8245","Female",2016
"3930","3562","50-54","6285","Female",2016
"3931","3563","50-54","1355","Female",2016
"3932","3565","50-54","20355","Female",2016
"3933","3566","50-54","11940","Female",2016
"3934","3568","50-54","15740","Female",2016
"3935","3570","50-54","47375","Female",2016
"3936","3595","50-54","103670","Female",2016
"3937","4601","50-54","26120","Female",2016
"3938","4602","50-54","5630","Female",2016
"3939","4603","50-54","5365","Female",2016
"3940","4604","50-54","2090","Female",2016
"3941","4605","50-54","6375","Female",2016
"3942","4701","50-54","1920","Female",2016
"3943","4702","50-54","1995","Female",2016
"3944","4703","50-54","1620","Female",2016
"3945","4704","50-54","9995","Female",2016
"3946","4705","50-54","2035","Female",2016
"3947","4706","50-54","11960","Female",2016
"3948","4707","50-54","1560","Female",2016
"3949","4708","50-54","1480","Female",2016
"3950","4709","50-54","2695","Female",2016
"3951","4710","50-54","2445","Female",2016
"3952","4711","50-54","620","Female",2016
"3953","4712","50-54","340","Female",2016
"3954","4713","50-54","135","Female",2016
"3955","4831","50-54","9725","Female",2016
"3956","4832","50-54","54925","Female",2016
"3957","4833","50-54","16825","Female",2016
"3958","4834","50-54","45415","Female",2016
"3959","4835","50-54","15320","Female",2016
"3960","5911","50-54","3060","Female",2016
"3961","5912","50-54","3220","Female",2016
"3962","5913","50-54","14700","Female",2016
"3963","5914","50-54","8780","Female",2016
"3964","5921","50-54","10640","Female",2016
"3965","5922","50-54","27040","Female",2016
"3966","5923","50-54","29805","Female",2016
"3967","5931","50-54","9015","Female",2016
"3968","5932","50-54","24110","Female",2016
"3969","5933","50-54","11855","Female",2016
"3970","5941","50-54","14310","Female",2016
"3971","5942","50-54","10450","Female",2016
"3972","5943","50-54","5045","Female",2016
"3973","5951","50-54","2805","Female",2016
"3974","5952","50-54","5505","Female",2016
"3975","5953","50-54","2290","Female",2016
"3976","6001","50-54","1485","Female",2016
"3977","6101","50-54","1580","Female",2016
"3978","6201","50-54","885","Female",2016
"3979","1011","55-59","12785","Female",2016
"3980","1012","55-59","4300","Female",2016
"3981","1013","55-59","3625","Female",2016
"3982","1014","55-59","1345","Female",2016
"3983","1100","55-59","5915","Female",2016
"3984","1211","55-59","2770","Female",2016
"3985","1212","55-59","2600","Female",2016
"3986","1223","55-59","3675","Female",2016
"3987","1234","55-59","3205","Female",2016
"3988","1235","55-59","1355","Female",2016
"3989","1246","55-59","1980","Female",2016
"3990","1247","55-59","1870","Female",2016
"3991","1258","55-59","5500","Female",2016
"3992","1269","55-59","16635","Female",2016
"3993","1301","55-59","8290","Female",2016
"3994","1302","55-59","7145","Female",2016
"3995","1303","55-59","6715","Female",2016
"3996","1304","55-59","2435","Female",2016
"3997","1305","55-59","1265","Female",2016
"3998","1306","55-59","3670","Female",2016
"3999","1307","55-59","2595","Female",2016
"4000","2401","55-59","9345","Female",2016
"4001","2402","55-59","12920","Female",2016
"4002","2403","55-59","29160","Female",2016
"4003","2404","55-59","22145","Female",2016
"4004","2405","55-59","12890","Female",2016
"4005","2406","55-59","64340","Female",2016
"4006","2407","55-59","15880","Female",2016
"4007","2408","55-59","6355","Female",2016
"4008","2409","55-59","3995","Female",2016
"4009","2410","55-59","610","Female",2016
"4010","2411","55-59","4610","Female",2016
"4011","2412","55-59","17240","Female",2016
"4012","2413","55-59","15835","Female",2016
"4013","2414","55-59","20710","Female",2016
"4014","2415","55-59","25160","Female",2016
"4015","2416","55-59","60535","Female",2016
"4016","2417","55-59","260","Female",2016
"4017","2418","55-59","330","Female",2016
"4018","3526","55-59","5335","Female",2016
"4019","3527","55-59","5155","Female",2016
"4020","3530","55-59","24660","Female",2016
"4021","3531","55-59","3460","Female",2016
"4022","3533","55-59","7200","Female",2016
"4023","3534","55-59","4730","Female",2016
"4024","3535","55-59","8325","Female",2016
"4025","3536","55-59","18790","Female",2016
"4026","3537","55-59","20350","Female",2016
"4027","3538","55-59","7155","Female",2016
"4028","3539","55-59","2410","Female",2016
"4029","3540","55-59","4420","Female",2016
"4030","3541","55-59","7925","Female",2016
"4031","3542","55-59","5480","Female",2016
"4032","3543","55-59","7640","Female",2016
"4033","3544","55-59","17150","Female",2016
"4034","3546","55-59","18175","Female",2016
"4035","3547","55-59","5480","Female",2016
"4036","3549","55-59","3050","Female",2016
"4037","3551","55-59","34395","Female",2016
"4038","3552","55-59","4230","Female",2016
"4039","3553","55-59","49825","Female",2016
"4040","3554","55-59","2990","Female",2016
"4041","3555","55-59","9435","Female",2016
"4042","3556","55-59","3530","Female",2016
"4043","3557","55-59","4265","Female",2016
"4044","3558","55-59","8745","Female",2016
"4045","3560","55-59","22110","Female",2016
"4046","3561","55-59","8310","Female",2016
"4047","3562","55-59","6805","Female",2016
"4048","3563","55-59","1470","Female",2016
"4049","3565","55-59","18440","Female",2016
"4050","3566","55-59","11065","Female",2016
"4051","3568","55-59","15080","Female",2016
"4052","3570","55-59","41800","Female",2016
"4053","3595","55-59","94660","Female",2016
"4054","4601","55-59","25070","Female",2016
"4055","4602","55-59","5915","Female",2016
"4056","4603","55-59","5325","Female",2016
"4057","4604","55-59","1870","Female",2016
"4058","4605","55-59","6110","Female",2016
"4059","4701","55-59","1940","Female",2016
"4060","4702","55-59","2265","Female",2016
"4061","4703","55-59","1780","Female",2016
"4062","4704","55-59","9755","Female",2016
"4063","4705","55-59","2025","Female",2016
"4064","4706","55-59","11910","Female",2016
"4065","4707","55-59","1620","Female",2016
"4066","4708","55-59","1585","Female",2016
"4067","4709","55-59","2830","Female",2016
"4068","4710","55-59","2475","Female",2016
"4069","4711","55-59","535","Female",2016
"4070","4712","55-59","270","Female",2016
"4071","4713","55-59","125","Female",2016
"4072","4831","55-59","10135","Female",2016
"4073","4832","55-59","52375","Female",2016
"4074","4833","55-59","17065","Female",2016
"4075","4834","55-59","43790","Female",2016
"4076","4835","55-59","13925","Female",2016
"4077","5911","55-59","3570","Female",2016
"4078","5912","55-59","3775","Female",2016
"4079","5913","55-59","16365","Female",2016
"4080","5914","55-59","10020","Female",2016
"4081","5921","55-59","10860","Female",2016
"4082","5922","55-59","24550","Female",2016
"4083","5923","55-59","28270","Female",2016
"4084","5931","55-59","8560","Female",2016
"4085","5932","55-59","22125","Female",2016
"4086","5933","55-59","11820","Female",2016
"4087","5941","55-59","15660","Female",2016
"4088","5942","55-59","12200","Female",2016
"4089","5943","55-59","5710","Female",2016
"4090","5951","55-59","2855","Female",2016
"4091","5952","55-59","5635","Female",2016
"4092","5953","55-59","2200","Female",2016
"4093","6001","55-59","1475","Female",2016
"4094","6101","55-59","1355","Female",2016
"4095","6201","55-59","660","Female",2016
"4096","1011","60-64","12155","Female",2016
"4097","1012","60-64","4400","Female",2016
"4098","1013","60-64","3680","Female",2016
"4099","1014","60-64","1185","Female",2016
"4100","1100","60-64","5480","Female",2016
"4101","1211","60-64","2690","Female",2016
"4102","1212","60-64","2405","Female",2016
"4103","1223","60-64","3310","Female",2016
"4104","1234","60-64","2880","Female",2016
"4105","1235","60-64","1350","Female",2016
"4106","1246","60-64","1935","Female",2016
"4107","1247","60-64","1870","Female",2016
"4108","1258","60-64","5275","Female",2016
"4109","1269","60-64","14510","Female",2016
"4110","1301","60-64","7955","Female",2016
"4111","1302","60-64","6625","Female",2016
"4112","1303","60-64","6340","Female",2016
"4113","1304","60-64","2140","Female",2016
"4114","1305","60-64","1185","Female",2016
"4115","1306","60-64","3575","Female",2016
"4116","1307","60-64","2670","Female",2016
"4117","2401","60-64","9020","Female",2016
"4118","2402","60-64","11300","Female",2016
"4119","2403","60-64","27450","Female",2016
"4120","2404","60-64","20825","Female",2016
"4121","2405","60-64","12365","Female",2016
"4122","2406","60-64","57285","Female",2016
"4123","2407","60-64","12985","Female",2016
"4124","2408","60-64","5430","Female",2016
"4125","2409","60-64","3295","Female",2016
"4126","2410","60-64","430","Female",2016
"4127","2411","60-64","4375","Female",2016
"4128","2412","60-64","16075","Female",2016
"4129","2413","60-64","12950","Female",2016
"4130","2414","60-64","17775","Female",2016
"4131","2415","60-64","21590","Female",2016
"4132","2416","60-64","52980","Female",2016
"4133","2417","60-64","165","Female",2016
"4134","2418","60-64","275","Female",2016
"4135","3526","60-64","4755","Female",2016
"4136","3527","60-64","4785","Female",2016
"4137","3530","60-64","19720","Female",2016
"4138","3531","60-64","3070","Female",2016
"4139","3533","60-64","7140","Female",2016
"4140","3534","60-64","4630","Female",2016
"4141","3535","60-64","8445","Female",2016
"4142","3536","60-64","15115","Female",2016
"4143","3537","60-64","17765","Female",2016
"4144","3538","60-64","6670","Female",2016
"4145","3539","60-64","2385","Female",2016
"4146","3540","60-64","3855","Female",2016
"4147","3541","60-64","7275","Female",2016
"4148","3542","60-64","5235","Female",2016
"4149","3543","60-64","7490","Female",2016
"4150","3544","60-64","14935","Female",2016
"4151","3546","60-64","17190","Female",2016
"4152","3547","60-64","5170","Female",2016
"4153","3549","60-64","2620","Female",2016
"4154","3551","60-64","28515","Female",2016
"4155","3552","60-64","3695","Female",2016
"4156","3553","60-64","40410","Female",2016
"4157","3554","60-64","2710","Female",2016
"4158","3555","60-64","9285","Female",2016
"4159","3556","60-64","2900","Female",2016
"4160","3557","60-64","3970","Female",2016
"4161","3558","60-64","7810","Female",2016
"4162","3560","60-64","19530","Female",2016
"4163","3561","60-64","7310","Female",2016
"4164","3562","60-64","5905","Female",2016
"4165","3563","60-64","1410","Female",2016
"4166","3565","60-64","15730","Female",2016
"4167","3566","60-64","9295","Female",2016
"4168","3568","60-64","13410","Female",2016
"4169","3570","60-64","34135","Female",2016
"4170","3595","60-64","81600","Female",2016
"4171","4601","60-64","22560","Female",2016
"4172","4602","60-64","5445","Female",2016
"4173","4603","60-64","4890","Female",2016
"4174","4604","60-64","1425","Female",2016
"4175","4605","60-64","5165","Female",2016
"4176","4701","60-64","1690","Female",2016
"4177","4702","60-64","2075","Female",2016
"4178","4703","60-64","1550","Female",2016
"4179","4704","60-64","8700","Female",2016
"4180","4705","60-64","1920","Female",2016
"4181","4706","60-64","10300","Female",2016
"4182","4707","60-64","1510","Female",2016
"4183","4708","60-64","1540","Female",2016
"4184","4709","60-64","2560","Female",2016
"4185","4710","60-64","2120","Female",2016
"4186","4711","60-64","440","Female",2016
"4187","4712","60-64","195","Female",2016
"4188","4713","60-64","125","Female",2016
"4189","4831","60-64","9210","Female",2016
"4190","4832","60-64","42095","Female",2016
"4191","4833","60-64","14625","Female",2016
"4192","4834","60-64","36540","Female",2016
"4193","4835","60-64","10745","Female",2016
"4194","5911","60-64","3455","Female",2016
"4195","5912","60-64","3695","Female",2016
"4196","5913","60-64","15485","Female",2016
"4197","5914","60-64","9340","Female",2016
"4198","5921","60-64","9900","Female",2016
"4199","5922","60-64","20335","Female",2016
"4200","5923","60-64","25035","Female",2016
"4201","5931","60-64","7465","Female",2016
"4202","5932","60-64","19410","Female",2016
"4203","5933","60-64","10370","Female",2016
"4204","5941","60-64","15745","Female",2016
"4205","5942","60-64","12805","Female",2016
"4206","5943","60-64","5775","Female",2016
"4207","5951","60-64","2515","Female",2016
"4208","5952","60-64","4910","Female",2016
"4209","5953","60-64","1680","Female",2016
"4210","6001","60-64","1220","Female",2016
"4211","6101","60-64","975","Female",2016
"4212","6201","60-64","430","Female",2016
"4213","1011","65-69","10960","Female",2016
"4214","1012","65-69","4085","Female",2016
"4215","1013","65-69","3170","Female",2016
"4216","1014","65-69","990","Female",2016
"4217","1100","65-69","5105","Female",2016
"4218","1211","65-69","2620","Female",2016
"4219","1212","65-69","2370","Female",2016
"4220","1223","65-69","3090","Female",2016
"4221","1234","65-69","2500","Female",2016
"4222","1235","65-69","1325","Female",2016
"4223","1246","65-69","1800","Female",2016
"4224","1247","65-69","1805","Female",2016
"4225","1258","65-69","4795","Female",2016
"4226","1269","65-69","12545","Female",2016
"4227","1301","65-69","7175","Female",2016
"4228","1302","65-69","5810","Female",2016
"4229","1303","65-69","5595","Female",2016
"4230","1304","65-69","1890","Female",2016
"4231","1305","65-69","1110","Female",2016
"4232","1306","65-69","3245","Female",2016
"4233","1307","65-69","2235","Female",2016
"4234","2401","65-69","7925","Female",2016
"4235","2402","65-69","9585","Female",2016
"4236","2403","65-69","24905","Female",2016
"4237","2404","65-69","18385","Female",2016
"4238","2405","65-69","11250","Female",2016
"4239","2406","65-69","50850","Female",2016
"4240","2407","65-69","10730","Female",2016
"4241","2408","65-69","4385","Female",2016
"4242","2409","65-69","2695","Female",2016
"4243","2410","65-69","355","Female",2016
"4244","2411","65-69","3865","Female",2016
"4245","2412","65-69","14440","Female",2016
"4246","2413","65-69","10815","Female",2016
"4247","2414","65-69","15250","Female",2016
"4248","2415","65-69","18665","Female",2016
"4249","2416","65-69","47525","Female",2016
"4250","2417","65-69","105","Female",2016
"4251","2418","65-69","180","Female",2016
"4252","3526","65-69","4295","Female",2016
"4253","3527","65-69","4060","Female",2016
"4254","3530","65-69","16780","Female",2016
"4255","3531","65-69","2905","Female",2016
"4256","3533","65-69","6565","Female",2016
"4257","3534","65-69","3830","Female",2016
"4258","3535","65-69","8180","Female",2016
"4259","3536","65-69","13785","Female",2016
"4260","3537","65-69","15480","Female",2016
"4261","3538","65-69","6180","Female",2016
"4262","3539","65-69","2235","Female",2016
"4263","3540","65-69","3575","Female",2016
"4264","3541","65-69","6685","Female",2016
"4265","3542","65-69","4570","Female",2016
"4266","3543","65-69","6815","Female",2016
"4267","3544","65-69","13215","Female",2016
"4268","3546","65-69","15695","Female",2016
"4269","3547","65-69","4655","Female",2016
"4270","3549","65-69","2210","Female",2016
"4271","3551","65-69","25265","Female",2016
"4272","3552","65-69","3400","Female",2016
"4273","3553","65-69","33980","Female",2016
"4274","3554","65-69","2300","Female",2016
"4275","3555","65-69","8450","Female",2016
"4276","3556","65-69","2440","Female",2016
"4277","3557","65-69","3550","Female",2016
"4278","3558","65-69","6860","Female",2016
"4279","3560","65-69","17500","Female",2016
"4280","3561","65-69","6190","Female",2016
"4281","3562","65-69","5115","Female",2016
"4282","3563","65-69","1200","Female",2016
"4283","3565","65-69","13250","Female",2016
"4284","3566","65-69","8300","Female",2016
"4285","3568","65-69","12100","Female",2016
"4286","3570","65-69","29265","Female",2016
"4287","3595","65-69","70185","Female",2016
"4288","4601","65-69","19445","Female",2016
"4289","4602","65-69","4900","Female",2016
"4290","4603","65-69","4170","Female",2016
"4291","4604","65-69","1050","Female",2016
"4292","4605","65-69","4140","Female",2016
"4293","4701","65-69","1330","Female",2016
"4294","4702","65-69","1665","Female",2016
"4295","4703","65-69","1220","Female",2016
"4296","4704","65-69","6740","Female",2016
"4297","4705","65-69","1820","Female",2016
"4298","4706","65-69","7875","Female",2016
"4299","4707","65-69","1240","Female",2016
"4300","4708","65-69","1325","Female",2016
"4301","4709","65-69","2165","Female",2016
"4302","4710","65-69","1590","Female",2016
"4303","4711","65-69","310","Female",2016
"4304","4712","65-69","140","Female",2016
"4305","4713","65-69","85","Female",2016
"4306","4831","65-69","7550","Female",2016
"4307","4832","65-69","32390","Female",2016
"4308","4833","65-69","11655","Female",2016
"4309","4834","65-69","28725","Female",2016
"4310","4835","65-69","7820","Female",2016
"4311","5911","65-69","3065","Female",2016
"4312","5912","65-69","3300","Female",2016
"4313","5913","65-69","14190","Female",2016
"4314","5914","65-69","8120","Female",2016
"4315","5921","65-69","8955","Female",2016
"4316","5922","65-69","16785","Female",2016
"4317","5923","65-69","22095","Female",2016
"4318","5931","65-69","6305","Female",2016
"4319","5932","65-69","17370","Female",2016
"4320","5933","65-69","9460","Female",2016
"4321","5941","65-69","14625","Female",2016
"4322","5942","65-69","11920","Female",2016
"4323","5943","65-69","5130","Female",2016
"4324","5951","65-69","1960","Female",2016
"4325","5952","65-69","4030","Female",2016
"4326","5953","65-69","1185","Female",2016
"4327","6001","65-69","860","Female",2016
"4328","6101","65-69","625","Female",2016
"4329","6201","65-69","325","Female",2016
"4330","1011","70-74","7535","Female",2016
"4331","1012","70-74","2910","Female",2016
"4332","1013","70-74","2360","Female",2016
"4333","1014","70-74","680","Female",2016
"4334","1100","70-74","3420","Female",2016
"4335","1211","70-74","1925","Female",2016
"4336","1212","70-74","1665","Female",2016
"4337","1223","70-74","2360","Female",2016
"4338","1234","70-74","1850","Female",2016
"4339","1235","70-74","910","Female",2016
"4340","1246","70-74","1210","Female",2016
"4341","1247","70-74","1300","Female",2016
"4342","1258","70-74","3470","Female",2016
"4343","1269","70-74","8790","Female",2016
"4344","1301","70-74","5000","Female",2016
"4345","1302","70-74","4070","Female",2016
"4346","1303","70-74","3865","Female",2016
"4347","1304","70-74","1270","Female",2016
"4348","1305","70-74","785","Female",2016
"4349","1306","70-74","2250","Female",2016
"4350","1307","70-74","1505","Female",2016
"4351","2401","70-74","5820","Female",2016
"4352","2402","70-74","7460","Female",2016
"4353","2403","70-74","19920","Female",2016
"4354","2404","70-74","14835","Female",2016
"4355","2405","70-74","8655","Female",2016
"4356","2406","70-74","40405","Female",2016
"4357","2407","70-74","7745","Female",2016
"4358","2408","70-74","3310","Female",2016
"4359","2409","70-74","2075","Female",2016
"4360","2410","70-74","260","Female",2016
"4361","2411","70-74","2820","Female",2016
"4362","2412","70-74","10935","Female",2016
"4363","2413","70-74","9295","Female",2016
"4364","2414","70-74","11615","Female",2016
"4365","2415","70-74","14280","Female",2016
"4366","2416","70-74","37155","Female",2016
"4367","2417","70-74","65","Female",2016
"4368","2418","70-74","140","Female",2016
"4369","3526","70-74","3295","Female",2016
"4370","3527","70-74","2900","Female",2016
"4371","3530","70-74","11475","Female",2016
"4372","3531","70-74","2070","Female",2016
"4373","3533","70-74","4735","Female",2016
"4374","3534","70-74","2915","Female",2016
"4375","3535","70-74","5835","Female",2016
"4376","3536","70-74","10595","Female",2016
"4377","3537","70-74","11130","Female",2016
"4378","3538","70-74","4540","Female",2016
"4379","3539","70-74","1620","Female",2016
"4380","3540","70-74","2595","Female",2016
"4381","3541","70-74","4845","Female",2016
"4382","3542","70-74","3375","Female",2016
"4383","3543","70-74","4750","Female",2016
"4384","3544","70-74","9690","Female",2016
"4385","3546","70-74","11785","Female",2016
"4386","3547","70-74","3495","Female",2016
"4387","3549","70-74","1420","Female",2016
"4388","3551","70-74","18085","Female",2016
"4389","3552","70-74","2555","Female",2016
"4390","3553","70-74","24100","Female",2016
"4391","3554","70-74","1705","Female",2016
"4392","3555","70-74","6250","Female",2016
"4393","3556","70-74","1785","Female",2016
"4394","3557","70-74","2585","Female",2016
"4395","3558","70-74","5110","Female",2016
"4396","3560","70-74","13195","Female",2016
"4397","3561","70-74","4695","Female",2016
"4398","3562","70-74","3545","Female",2016
"4399","3563","70-74","820","Female",2016
"4400","3565","70-74","9730","Female",2016
"4401","3566","70-74","5900","Female",2016
"4402","3568","70-74","8495","Female",2016
"4403","3570","70-74","19580","Female",2016
"4404","3595","70-74","51285","Female",2016
"4405","4601","70-74","13720","Female",2016
"4406","4602","70-74","3705","Female",2016
"4407","4603","70-74","2965","Female",2016
"4408","4604","70-74","650","Female",2016
"4409","4605","70-74","3135","Female",2016
"4410","4701","70-74","1100","Female",2016
"4411","4702","70-74","1150","Female",2016
"4412","4703","70-74","900","Female",2016
"4413","4704","70-74","4775","Female",2016
"4414","4705","70-74","1435","Female",2016
"4415","4706","70-74","5625","Female",2016
"4416","4707","70-74","910","Female",2016
"4417","4708","70-74","1070","Female",2016
"4418","4709","70-74","1450","Female",2016
"4419","4710","70-74","1150","Female",2016
"4420","4711","70-74","185","Female",2016
"4421","4712","70-74","105","Female",2016
"4422","4713","70-74","45","Female",2016
"4423","4831","70-74","5600","Female",2016
"4424","4832","70-74","21290","Female",2016
"4425","4833","70-74","8515","Female",2016
"4426","4834","70-74","19450","Female",2016
"4427","4835","70-74","5600","Female",2016
"4428","5911","70-74","2145","Female",2016
"4429","5912","70-74","2230","Female",2016
"4430","5913","70-74","10680","Female",2016
"4431","5914","70-74","5940","Female",2016
"4432","5921","70-74","6595","Female",2016
"4433","5922","70-74","11640","Female",2016
"4434","5923","70-74","15900","Female",2016
"4435","5931","70-74","3925","Female",2016
"4436","5932","70-74","11250","Female",2016
"4437","5933","70-74","7150","Female",2016
"4438","5941","70-74","10110","Female",2016
"4439","5942","70-74","8635","Female",2016
"4440","5943","70-74","3615","Female",2016
"4441","5951","70-74","1400","Female",2016
"4442","5952","70-74","2700","Female",2016
"4443","5953","70-74","800","Female",2016
"4444","6001","70-74","500","Female",2016
"4445","6101","70-74","390","Female",2016
"4446","6201","70-74","165","Female",2016
"4447","1011","75-79","4925","Female",2016
"4448","1012","75-79","1980","Female",2016
"4449","1013","75-79","1545","Female",2016
"4450","1014","75-79","430","Female",2016
"4451","1100","75-79","2530","Female",2016
"4452","1211","75-79","1375","Female",2016
"4453","1212","75-79","1225","Female",2016
"4454","1223","75-79","1755","Female",2016
"4455","1234","75-79","1330","Female",2016
"4456","1235","75-79","740","Female",2016
"4457","1246","75-79","890","Female",2016
"4458","1247","75-79","945","Female",2016
"4459","1258","75-79","2640","Female",2016
"4460","1269","75-79","6130","Female",2016
"4461","1301","75-79","3570","Female",2016
"4462","1302","75-79","2945","Female",2016
"4463","1303","75-79","2900","Female",2016
"4464","1304","75-79","905","Female",2016
"4465","1305","75-79","610","Female",2016
"4466","1306","75-79","1630","Female",2016
"4467","1307","75-79","1165","Female",2016
"4468","2401","75-79","4070","Female",2016
"4469","2402","75-79","5435","Female",2016
"4470","2403","75-79","13965","Female",2016
"4471","2404","75-79","10210","Female",2016
"4472","2405","75-79","5825","Female",2016
"4473","2406","75-79","33270","Female",2016
"4474","2407","75-79","5285","Female",2016
"4475","2408","75-79","2380","Female",2016
"4476","2409","75-79","1505","Female",2016
"4477","2410","75-79","175","Female",2016
"4478","2411","75-79","2135","Female",2016
"4479","2412","75-79","7280","Female",2016
"4480","2413","75-79","7565","Female",2016
"4481","2414","75-79","7490","Female",2016
"4482","2415","75-79","9025","Female",2016
"4483","2416","75-79","25105","Female",2016
"4484","2417","75-79","20","Female",2016
"4485","2418","75-79","70","Female",2016
"4486","3526","75-79","2570","Female",2016
"4487","3527","75-79","2130","Female",2016
"4488","3530","75-79","8745","Female",2016
"4489","3531","75-79","1485","Female",2016
"4490","3533","75-79","3420","Female",2016
"4491","3534","75-79","1905","Female",2016
"4492","3535","75-79","4230","Female",2016
"4493","3536","75-79","8000","Female",2016
"4494","3537","75-79","8810","Female",2016
"4495","3538","75-79","3310","Female",2016
"4496","3539","75-79","1205","Female",2016
"4497","3540","75-79","2015","Female",2016
"4498","3541","75-79","3605","Female",2016
"4499","3542","75-79","2515","Female",2016
"4500","3543","75-79","3440","Female",2016
"4501","3544","75-79","7215","Female",2016
"4502","3546","75-79","8815","Female",2016
"4503","3547","75-79","2660","Female",2016
"4504","3549","75-79","1140","Female",2016
"4505","3551","75-79","13465","Female",2016
"4506","3552","75-79","1985","Female",2016
"4507","3553","75-79","17435","Female",2016
"4508","3554","75-79","1365","Female",2016
"4509","3555","75-79","4460","Female",2016
"4510","3556","75-79","1395","Female",2016
"4511","3557","75-79","1985","Female",2016
"4512","3558","75-79","3605","Female",2016
"4513","3560","75-79","9415","Female",2016
"4514","3561","75-79","3600","Female",2016
"4515","3562","75-79","2730","Female",2016
"4516","3563","75-79","725","Female",2016
"4517","3565","75-79","7155","Female",2016
"4518","3566","75-79","4425","Female",2016
"4519","3568","75-79","6635","Female",2016
"4520","3570","75-79","15150","Female",2016
"4521","3595","75-79","43430","Female",2016
"4522","4601","75-79","10570","Female",2016
"4523","4602","75-79","2925","Female",2016
"4524","4603","75-79","2020","Female",2016
"4525","4604","75-79","430","Female",2016
"4526","4605","75-79","2450","Female",2016
"4527","4701","75-79","820","Female",2016
"4528","4702","75-79","1030","Female",2016
"4529","4703","75-79","780","Female",2016
"4530","4704","75-79","3865","Female",2016
"4531","4705","75-79","1235","Female",2016
"4532","4706","75-79","4705","Female",2016
"4533","4707","75-79","720","Female",2016
"4534","4708","75-79","820","Female",2016
"4535","4709","75-79","1170","Female",2016
"4536","4710","75-79","890","Female",2016
"4537","4711","75-79","130","Female",2016
"4538","4712","75-79","55","Female",2016
"4539","4713","75-79","25","Female",2016
"4540","4831","75-79","4125","Female",2016
"4541","4832","75-79","15545","Female",2016
"4542","4833","75-79","6415","Female",2016
"4543","4834","75-79","14780","Female",2016
"4544","4835","75-79","3865","Female",2016
"4545","5911","75-79","1410","Female",2016
"4546","5912","75-79","1575","Female",2016
"4547","5913","75-79","8475","Female",2016
"4548","5914","75-79","4220","Female",2016
"4549","5921","75-79","5050","Female",2016
"4550","5922","75-79","8885","Female",2016
"4551","5923","75-79","11215","Female",2016
"4552","5931","75-79","3085","Female",2016
"4553","5932","75-79","9235","Female",2016
"4554","5933","75-79","4995","Female",2016
"4555","5941","75-79","7060","Female",2016
"4556","5942","75-79","6005","Female",2016
"4557","5943","75-79","2320","Female",2016
"4558","5951","75-79","855","Female",2016
"4559","5952","75-79","1835","Female",2016
"4560","5953","75-79","575","Female",2016
"4561","6001","75-79","320","Female",2016
"4562","6101","75-79","220","Female",2016
"4563","6201","75-79","100","Female",2016
"4564","1011","80-84","3435","Female",2016
"4565","1012","80-84","1355","Female",2016
"4566","1013","80-84","1165","Female",2016
"4567","1014","80-84","265","Female",2016
"4568","1100","80-84","1925","Female",2016
"4569","1211","80-84","1015","Female",2016
"4570","1212","80-84","905","Female",2016
"4571","1223","80-84","1255","Female",2016
"4572","1234","80-84","940","Female",2016
"4573","1235","80-84","520","Female",2016
"4574","1246","80-84","660","Female",2016
"4575","1247","80-84","680","Female",2016
"4576","1258","80-84","1930","Female",2016
"4577","1269","80-84","4595","Female",2016
"4578","1301","80-84","2790","Female",2016
"4579","1302","80-84","2235","Female",2016
"4580","1303","80-84","2080","Female",2016
"4581","1304","80-84","745","Female",2016
"4582","1305","80-84","505","Female",2016
"4583","1306","80-84","1155","Female",2016
"4584","1307","80-84","825","Female",2016
"4585","2401","80-84","3235","Female",2016
"4586","2402","80-84","4205","Female",2016
"4587","2403","80-84","10895","Female",2016
"4588","2404","80-84","8220","Female",2016
"4589","2405","80-84","4460","Female",2016
"4590","2406","80-84","28030","Female",2016
"4591","2407","80-84","3720","Female",2016
"4592","2408","80-84","1775","Female",2016
"4593","2409","80-84","1175","Female",2016
"4594","2410","80-84","150","Female",2016
"4595","2411","80-84","1590","Female",2016
"4596","2412","80-84","5900","Female",2016
"4597","2413","80-84","6355","Female",2016
"4598","2414","80-84","5260","Female",2016
"4599","2415","80-84","6325","Female",2016
"4600","2416","80-84","18100","Female",2016
"4601","2417","80-84","15","Female",2016
"4602","2418","80-84","60","Female",2016
"4603","3526","80-84","2005","Female",2016
"4604","3527","80-84","1745","Female",2016
"4605","3530","80-84","6640","Female",2016
"4606","3531","80-84","1005","Female",2016
"4607","3533","80-84","2700","Female",2016
"4608","3534","80-84","1470","Female",2016
"4609","3535","80-84","3115","Female",2016
"4610","3536","80-84","6180","Female",2016
"4611","3537","80-84","7275","Female",2016
"4612","3538","80-84","2525","Female",2016
"4613","3539","80-84","870","Female",2016
"4614","3540","80-84","1530","Female",2016
"4615","3541","80-84","2780","Female",2016
"4616","3542","80-84","1995","Female",2016
"4617","3543","80-84","2535","Female",2016
"4618","3544","80-84","5730","Female",2016
"4619","3546","80-84","7220","Female",2016
"4620","3547","80-84","1885","Female",2016
"4621","3549","80-84","830","Female",2016
"4622","3551","80-84","10185","Female",2016
"4623","3552","80-84","1625","Female",2016
"4624","3553","80-84","12210","Female",2016
"4625","3554","80-84","1115","Female",2016
"4626","3555","80-84","3585","Female",2016
