"","clsc.age.pry.CLSC_code","clsc.age.pry.Age","clsc.age.pry.Count","clsc.age.pry.Sex","clsc.age.pry.Year"
"2906","14121","/80-84years;Males","595","Male",2011
"2907","14122","/80-84years;Males","920","Male",2011
"2908","15111","/80-84years;Males","340","Male",2011
"2909","15121","/80-84years;Males","440","Male",2011
"2910","15131","/80-84years;Males","490","Male",2011
"2911","15141","/80-84years;Males","315","Male",2011
"2912","15151","/80-84years;Males","610","Male",2011
"2913","15161","/80-84years;Males","980","Male",2011
"2914","15171","/80-84years;Males","865","Male",2011
"2915","16111","/80-84years;Males","1120","Male",2011
"2916","16112","/80-84years;Males","415","Male",2011
"2917","16121","/80-84years;Males","385","Male",2011
"2918","16122","/80-84years;Males","855","Male",2011
"2919","16211","/80-84years;Males","620","Male",2011
"2920","16212","/80-84years;Males","550","Male",2011
"2921","16213","/80-84years;Males","700","Male",2011
"2922","16221","/80-84years;Males","870","Male",2011
"2923","16222","/80-84years;Males","740","Male",2011
"2924","16223","/80-84years;Males","130","Male",2011
"2925","16231","/80-84years;Males","570","Male",2011
"2926","16311","/80-84years;Males","750","Male",2011
"2927","16321","/80-84years;Males","625","Male",2011
"2928","16331","/80-84years;Males","245","Male",2011
"2929","16341","/80-84years;Males","645","Male",2011
"2930","16342","/80-84years;Males","475","Male",2011
