"","clsc.age.pry.CLSC_code","clsc.age.pry.Age","clsc.age.pry.Count","clsc.age.pry.Sex","clsc.age.pry.Year"
"3213","6224","Total","27940","Female",2006
"3214","6225","Total","29540","Female",2006
"3215","6311","Total","14615","Female",2006
"3216","6312","Total","15925","Female",2006
"3217","6313","Total","34610","Female",2006
"3218","6314","Total","7000","Female",2006
"3219","6321","Total","19100","Female",2006
"3220","6322","Total","25270","Female",2006
"3221","6323","Total","15610","Female",2006
"3222","6324","Total","4860","Female",2006
"3223","6411","Total","27805","Female",2006
"3224","6412","Total","42345","Female",2006
"3225","6421","Total","40810","Female",2006
"3226","6422","Total","44950","Female",2006
"3227","6431","Total","30745","Female",2006
"3228","6432","Total","23800","Female",2006
"3229","6511","Total","28845","Female",2006
"3230","6512","Total","38010","Female",2006
"3231","6521","Total","28710","Female",2006
"3232","6522","Total","22045","Female",2006
"3233","6523","Total","27920","Female",2006
"3234","6524","Total","21980","Female",2006
"3235","6531","Total","44330","Female",2006
"3236","6532","Total","21705","Female",2006
"3237","6533","Total","23020","Female",2006
"3238","7111","Total","9885","Female",2006
"3239","7121","Total","10075","Female",2006
"3240","7131","Total","15240","Female",2006
"3241","7141","Total","21375","Female",2006
"3242","7142","Total","36070","Female",2006
"3243","7143","Total","56035","Female",2006
"3244","7151","Total","17165","Female",2006
"3245","7152","Total","7975","Female",2006
"3246","8111","Total","10295","Female",2006
"3247","8121","Total","12025","Female",2006
"3248","8131","Total","20225","Female",2006
"3249","8141","Total","20945","Female",2006
"3250","8151","Total","6605","Female",2006
"3251","8152","Total","1745","Female",2006
"3252","9111","Total","1555","Female",2006
"3253","9121","Total","2910","Female",2006
"3254","9122","Total","3180","Female",2006
"3255","9123","Total","16320","Female",2006
"3256","9131","Total","3595","Female",2006
"3257","9141","Total","13560","Female",2006
"3258","9151","Total","3215","Female",2006
"3259","9161","Total","2760","Female",2006
"3260","9171","Total","290","Female",2006
"3261","10011","Total","650","Female",2006
"3262","10012","Total","740","Female",2006
"3263","10013","Total","1310","Female",2006
"3264","10014","Total","4455","Female",2006
"3265","11111","Total","7495","Female",2006
"3266","11112","Total","9195","Female",2006
"3267","11121","Total","6115","Female",2006
"3268","11131","Total","1320","Female",2006
"3269","11132","Total","8080","Female",2006
"3270","11133","Total","400","Female",2006
"3271","11141","Total","8860","Female",2006
"3272","11211","Total","6700","Female",2006
"3273","12111","Total","13455","Female",2006
"3274","12112","Total","42740","Female",2006
"3275","12113","Total","26675","Female",2006
"3276","12114","Total","16410","Female",2006
"3277","12115","Total","12810","Female",2006
"3278","12121","Total","22060","Female",2006
"3279","12131","Total","9295","Female",2006
"3280","12132","Total","24800","Female",2006
"3281","12141","Total","8725","Female",2006
"3282","12151","Total","11660","Female",2006
"3283","12152","Total","9430","Female",2006
"3284","13111","Total","60935","Female",2006
"3285","13112","Total","27470","Female",2006
"3286","13113","Total","44420","Female",2006
"3287","13114","Total","56665","Female",2006
"3288","14111","Total","24350","Female",2006
"3289","14112","Total","20785","Female",2006
"3290","14113","Total","30535","Female",2006
"3291","14114","Total","20115","Female",2006
"3292","14121","Total","64720","Female",2006
"3293","14122","Total","55865","Female",2006
"3294","15111","Total","17410","Female",2006
"3295","15121","Total","21645","Female",2006
"3296","15131","Total","18550","Female",2006
"3297","15141","Total","15180","Female",2006
"3298","15151","Total","51300","Female",2006
"3299","15161","Total","62060","Female",2006
"3300","15171","Total","72665","Female",2006
"3301","16111","Total","60220","Female",2006
"3302","16112","Total","39340","Female",2006
"3303","16121","Total","28455","Female",2006
"3304","16122","Total","54530","Female",2006
"3305","16211","Total","33790","Female",2006
"3306","16212","Total","34045","Female",2006
"3307","16213","Total","55225","Female",2006
"3308","16221","Total","51400","Female",2006
"3309","16222","Total","41415","Female",2006
"3310","16223","Total","7515","Female",2006
"3311","16231","Total","25470","Female",2006
"3312","16311","Total","60760","Female",2006
"3313","16321","Total","28680","Female",2006
"3314","16331","Total","10845","Female",2006
"3315","16341","Total","32385","Female",2006
"3316","16342","Total","46540","Female",2006
"3317","16343","Total","11810","Female",2006
"3318","17011","Total","2990","Female",2006
"3319","17012","Total","2315","Female",2006
"3320","18011","Total","6955","Female",2006
"3321","1111","0 - 4","465","Female",2006
"3322","1121","0 - 4","755","Female",2006
"3323","1131","0 - 4","465","Female",2006
"3324","1141","0 - 4","190","Female",2006
"3325","1151","0 - 4","1050","Female",2006
"3326","1161","0 - 4","445","Female",2006
"3327","1171","0 - 4","385","Female",2006
"3328","1181","0 - 4","450","Female",2006
"3329","2111","0 - 4","730","Female",2006
"3330","2121","0 - 4","665","Female",2006
"3331","2131","0 - 4","1215","Female",2006
"3332","2141","0 - 4","1465","Female",2006
"3333","2151","0 - 4","1660","Female",2006
"3334","2161","0 - 4","500","Female",2006
"3335","3111","0 - 4","980","Female",2006
"3336","3121","0 - 4","1410","Female",2006
"3337","3122","0 - 4","860","Female",2006
"3338","3123","0 - 4","1090","Female",2006
"3339","3124","0 - 4","460","Female",2006
"3340","3125","0 - 4","410","Female",2006
"3341","3126","0 - 4","1050","Female",2006
"3342","3131","0 - 4","2435","Female",2006
"3343","3132","0 - 4","2250","Female",2006
"3344","3133","0 - 4","1665","Female",2006
"3345","3134","0 - 4","700","Female",2006
"3346","3141","0 - 4","255","Female",2006
"3347","3142","0 - 4","320","Female",2006
"3348","4111","0 - 4","410","Female",2006
"3349","4121","0 - 4","195","Female",2006
"3350","4122","0 - 4","250","Female",2006
"3351","4131","0 - 4","460","Female",2006
"3352","4141","0 - 4","1115","Female",2006
"3353","4151","0 - 4","1700","Female",2006
"3354","4152","0 - 4","870","Female",2006
"3355","4161","0 - 4","510","Female",2006
"3356","4162","0 - 4","405","Female",2006
"3357","4171","0 - 4","2340","Female",2006
"3358","4181","0 - 4","1690","Female",2006
"3359","4182","0 - 4","545","Female",2006
"3360","5111","0 - 4","1075","Female",2006
"3361","5121","0 - 4","2345","Female",2006
"3362","5131","0 - 4","985","Female",2006
"3363","5141","0 - 4","520","Female",2006
"3364","5151","0 - 4","3570","Female",2006
"3365","5161","0 - 4","670","Female",2006
"3366","5171","0 - 4","285","Female",2006
"3367","5181","0 - 4","520","Female",2006
"3368","5191","0 - 4","520","Female",2006
"3369","6111","0 - 4","1845","Female",2006
"3370","6112","0 - 4","2225","Female",2006
"3371","6113","0 - 4","1175","Female",2006
"3372","6121","0 - 4","1435","Female",2006
"3373","6122","0 - 4","1775","Female",2006
"3374","6211","0 - 4","1230","Female",2006
"3375","6212","0 - 4","1855","Female",2006
"3376","6221","0 - 4","1120","Female",2006
"3377","6222","0 - 4","1265","Female",2006
"3378","6223","0 - 4","1110","Female",2006
"3379","6224","0 - 4","1455","Female",2006
"3380","6225","0 - 4","935","Female",2006
"3381","6311","0 - 4","720","Female",2006
"3382","6312","0 - 4","670","Female",2006
"3383","6313","0 - 4","1560","Female",2006
"3384","6314","0 - 4","345","Female",2006
"3385","6321","0 - 4","865","Female",2006
"3386","6322","0 - 4","1015","Female",2006
"3387","6323","0 - 4","595","Female",2006
"3388","6324","0 - 4","155","Female",2006
"3389","6411","0 - 4","1560","Female",2006
"3390","6412","0 - 4","2595","Female",2006
"3391","6421","0 - 4","1855","Female",2006
"3392","6422","0 - 4","2490","Female",2006
"3393","6431","0 - 4","1540","Female",2006
"3394","6432","0 - 4","995","Female",2006
"3395","6511","0 - 4","1755","Female",2006
"3396","6512","0 - 4","2160","Female",2006
"3397","6521","0 - 4","1380","Female",2006
"3398","6522","0 - 4","970","Female",2006
"3399","6523","0 - 4","1020","Female",2006
"3400","6524","0 - 4","880","Female",2006
"3401","6531","0 - 4","1890","Female",2006
"3402","6532","0 - 4","790","Female",2006
"3403","6533","0 - 4","1140","Female",2006
"3404","7111","0 - 4","465","Female",2006
"3405","7121","0 - 4","405","Female",2006
"3406","7131","0 - 4","1015","Female",2006
"3407","7141","0 - 4","1265","Female",2006
"3408","7142","0 - 4","1660","Female",2006
"3409","7143","0 - 4","2745","Female",2006
"3410","7151","0 - 4","980","Female",2006
"3411","7152","0 - 4","270","Female",2006
"3412","8111","0 - 4","565","Female",2006
"3413","8121","0 - 4","625","Female",2006
"3414","8131","0 - 4","895","Female",2006
"3415","8141","0 - 4","1095","Female",2006
"3416","8151","0 - 4","365","Female",2006
"3417","8152","0 - 4","110","Female",2006
"3418","9111","0 - 4","105","Female",2006
"3419","9121","0 - 4","150","Female",2006
"3420","9122","0 - 4","145","Female",2006
"3421","9123","0 - 4","750","Female",2006
"3422","9131","0 - 4","185","Female",2006
"3423","9141","0 - 4","820","Female",2006
"3424","9151","0 - 4","180","Female",2006
"3425","9161","0 - 4","165","Female",2006
"3426","9171","0 - 4","30","Female",2006
"3427","10011","0 - 4","35","Female",2006
"3428","10012","0 - 4","65","Female",2006
"3429","10013","0 - 4","80","Female",2006
"3430","10014","0 - 4","275","Female",2006
"3431","11111","0 - 4","285","Female",2006
"3432","11112","0 - 4","305","Female",2006
"3433","11121","0 - 4","235","Female",2006
"3434","11131","0 - 4","40","Female",2006
"3435","11132","0 - 4","275","Female",2006
"3436","11133","0 - 4","10","Female",2006
"3437","11141","0 - 4","260","Female",2006
"3438","11211","0 - 4","255","Female",2006
"3439","12111","0 - 4","690","Female",2006
"3440","12112","0 - 4","2685","Female",2006
"3441","12113","0 - 4","1045","Female",2006
"3442","12114","0 - 4","770","Female",2006
"3443","12115","0 - 4","725","Female",2006
"3444","12121","0 - 4","840","Female",2006
"3445","12131","0 - 4","510","Female",2006
"3446","12132","0 - 4","1320","Female",2006
"3447","12141","0 - 4","355","Female",2006
"3448","12151","0 - 4","480","Female",2006
"3449","12152","0 - 4","365","Female",2006
"3450","13111","0 - 4","3320","Female",2006
"3451","13112","0 - 4","1290","Female",2006
"3452","13113","0 - 4","1750","Female",2006
"3453","13114","0 - 4","2980","Female",2006
"3454","14111","0 - 4","1000","Female",2006
"3455","14112","0 - 4","1075","Female",2006
"3456","14113","0 - 4","1230","Female",2006
"3457","14114","0 - 4","890","Female",2006
"3458","14121","0 - 4","3740","Female",2006
"3459","14122","0 - 4","2350","Female",2006
"3460","15111","0 - 4","675","Female",2006
"3461","15121","0 - 4","845","Female",2006
"3462","15131","0 - 4","635","Female",2006
"3463","15141","0 - 4","620","Female",2006
"3464","15151","0 - 4","2755","Female",2006
"3465","15161","0 - 4","3230","Female",2006
"3466","15171","0 - 4","4220","Female",2006
"3467","16111","0 - 4","2570","Female",2006
"3468","16112","0 - 4","1755","Female",2006
"3469","16121","0 - 4","1660","Female",2006
"3470","16122","0 - 4","2635","Female",2006
"3471","16211","0 - 4","1495","Female",2006
"3472","16212","0 - 4","1625","Female",2006
"3473","16213","0 - 4","3080","Female",2006
"3474","16221","0 - 4","2750","Female",2006
"3475","16222","0 - 4","1855","Female",2006
"3476","16223","0 - 4","380","Female",2006
"3477","16231","0 - 4","940","Female",2006
"3478","16311","0 - 4","3750","Female",2006
"3479","16321","0 - 4","1050","Female",2006
"3480","16331","0 - 4","425","Female",2006
"3481","16341","0 - 4","1485","Female",2006
"3482","16342","0 - 4","2885","Female",2006
"3483","16343","0 - 4","625","Female",2006
"3484","17011","0 - 4","405","Female",2006
"3485","17012","0 - 4","250","Female",2006
"3486","18011","0 - 4","795","Female",2006
"3487","1111","5 - 9","515","Female",2006
"3488","1121","5 - 9","765","Female",2006
"3489","1131","5 - 9","510","Female",2006
"3490","1141","5 - 9","200","Female",2006
"3491","1151","5 - 9","1150","Female",2006
"3492","1161","5 - 9","465","Female",2006
"3493","1171","5 - 9","450","Female",2006
"3494","1181","5 - 9","500","Female",2006
"3495","2111","5 - 9","805","Female",2006
"3496","2121","5 - 9","690","Female",2006
"3497","2131","5 - 9","1225","Female",2006
"3498","2141","5 - 9","1605","Female",2006
"3499","2151","5 - 9","1765","Female",2006
"3500","2161","5 - 9","515","Female",2006
"3501","3111","5 - 9","1075","Female",2006
"3502","3121","5 - 9","1700","Female",2006
"3503","3122","5 - 9","880","Female",2006
"3504","3123","5 - 9","1280","Female",2006
"3505","3124","5 - 9","415","Female",2006
"3506","3125","5 - 9","360","Female",2006
"3507","3126","5 - 9","945","Female",2006
"3508","3131","5 - 9","2460","Female",2006
"3509","3132","5 - 9","2175","Female",2006
"3510","3133","5 - 9","1965","Female",2006
"3511","3134","5 - 9","665","Female",2006
"3512","3141","5 - 9","255","Female",2006
"3513","3142","5 - 9","355","Female",2006
"3514","4111","5 - 9","435","Female",2006
"3515","4121","5 - 9","210","Female",2006
"3516","4122","5 - 9","240","Female",2006
"3517","4131","5 - 9","500","Female",2006
"3518","4141","5 - 9","1370","Female",2006
"3519","4151","5 - 9","1875","Female",2006
"3520","4152","5 - 9","1080","Female",2006
"3521","4161","5 - 9","575","Female",2006
"3522","4162","5 - 9","455","Female",2006
"3523","4171","5 - 9","2560","Female",2006
"3524","4181","5 - 9","1800","Female",2006
"3525","4182","5 - 9","635","Female",2006
"3526","5111","5 - 9","1235","Female",2006
"3527","5121","5 - 9","2290","Female",2006
"3528","5131","5 - 9","1120","Female",2006
"3529","5141","5 - 9","535","Female",2006
"3530","5151","5 - 9","3845","Female",2006
"3531","5161","5 - 9","820","Female",2006
"3532","5171","5 - 9","340","Female",2006
"3533","5181","5 - 9","615","Female",2006
"3534","5191","5 - 9","530","Female",2006
"3535","6111","5 - 9","2555","Female",2006
"3536","6112","5 - 9","2680","Female",2006
"3537","6113","5 - 9","1440","Female",2006
"3538","6121","5 - 9","1420","Female",2006
"3539","6122","5 - 9","1735","Female",2006
"3540","6211","5 - 9","1275","Female",2006
"3541","6212","5 - 9","1830","Female",2006
"3542","6221","5 - 9","980","Female",2006
"3543","6222","5 - 9","1355","Female",2006
"3544","6223","5 - 9","1060","Female",2006
"3545","6224","5 - 9","1270","Female",2006
"3546","6225","5 - 9","845","Female",2006
"3547","6311","5 - 9","660","Female",2006
"3548","6312","5 - 9","655","Female",2006
"3549","6313","5 - 9","1450","Female",2006
"3550","6314","5 - 9","415","Female",2006
"3551","6321","5 - 9","715","Female",2006
"3552","6322","5 - 9","715","Female",2006
"3553","6323","5 - 9","455","Female",2006
"3554","6324","5 - 9","180","Female",2006
"3555","6411","5 - 9","1370","Female",2006
"3556","6412","5 - 9","2305","Female",2006
"3557","6421","5 - 9","1705","Female",2006
"3558","6422","5 - 9","2365","Female",2006
"3559","6431","5 - 9","1185","Female",2006
"3560","6432","5 - 9","880","Female",2006
"3561","6511","5 - 9","1730","Female",2006
"3562","6512","5 - 9","1830","Female",2006
"3563","6521","5 - 9","1650","Female",2006
"3564","6522","5 - 9","960","Female",2006
"3565","6523","5 - 9","1255","Female",2006
"3566","6524","5 - 9","925","Female",2006
"3567","6531","5 - 9","1580","Female",2006
"3568","6532","5 - 9","740","Female",2006
"3569","6533","5 - 9","885","Female",2006
"3570","7111","5 - 9","530","Female",2006
"3571","7121","5 - 9","480","Female",2006
"3572","7131","5 - 9","880","Female",2006
"3573","7141","5 - 9","1415","Female",2006
"3574","7142","5 - 9","1730","Female",2006
"3575","7143","5 - 9","3055","Female",2006
"3576","7151","5 - 9","1060","Female",2006
"3577","7152","5 - 9","365","Female",2006
"3578","8111","5 - 9","550","Female",2006
"3579","8121","5 - 9","665","Female",2006
"3580","8131","5 - 9","1130","Female",2006
"3581","8141","5 - 9","1210","Female",2006
"3582","8151","5 - 9","385","Female",2006
"3583","8152","5 - 9","100","Female",2006
"3584","9111","5 - 9","100","Female",2006
"3585","9121","5 - 9","135","Female",2006
"3586","9122","5 - 9","140","Female",2006
"3587","9123","5 - 9","945","Female",2006
"3588","9131","5 - 9","195","Female",2006
"3589","9141","5 - 9","790","Female",2006
"3590","9151","5 - 9","185","Female",2006
"3591","9161","5 - 9","190","Female",2006
"3592","9171","5 - 9","35","Female",2006
"3593","10011","5 - 9","30","Female",2006
"3594","10012","5 - 9","50","Female",2006
"3595","10013","5 - 9","105","Female",2006
"3596","10014","5 - 9","295","Female",2006
"3597","11111","5 - 9","350","Female",2006
"3598","11112","5 - 9","400","Female",2006
"3599","11121","5 - 9","255","Female",2006
"3600","11131","5 - 9","40","Female",2006
"3601","11132","5 - 9","320","Female",2006
"3602","11133","5 - 9","25","Female",2006
"3603","11141","5 - 9","395","Female",2006
"3604","11211","5 - 9","260","Female",2006
"3605","12111","5 - 9","760","Female",2006
"3606","12112","5 - 9","2700","Female",2006
"3607","12113","5 - 9","1095","Female",2006
"3608","12114","5 - 9","890","Female",2006
"3609","12115","5 - 9","705","Female",2006
"3610","12121","5 - 9","855","Female",2006
"3611","12131","5 - 9","470","Female",2006
"3612","12132","5 - 9","1385","Female",2006
"3613","12141","5 - 9","430","Female",2006
"3614","12151","5 - 9","545","Female",2006
"3615","12152","5 - 9","425","Female",2006
"3616","13111","5 - 9","3825","Female",2006
"3617","13112","5 - 9","1545","Female",2006
"3618","13113","5 - 9","1870","Female",2006
"3619","13114","5 - 9","3095","Female",2006
"3620","14111","5 - 9","1130","Female",2006
"3621","14112","5 - 9","1270","Female",2006
"3622","14113","5 - 9","1365","Female",2006
"3623","14114","5 - 9","1075","Female",2006
"3624","14121","5 - 9","4100","Female",2006
"3625","14122","5 - 9","2980","Female",2006
"3626","15111","5 - 9","815","Female",2006
"3627","15121","5 - 9","935","Female",2006
"3628","15131","5 - 9","735","Female",2006
"3629","15141","5 - 9","760","Female",2006
"3630","15151","5 - 9","3115","Female",2006
"3631","15161","5 - 9","3460","Female",2006
"3632","15171","5 - 9","4980","Female",2006
"3633","16111","5 - 9","2735","Female",2006
"3634","16112","5 - 9","2045","Female",2006
"3635","16121","5 - 9","1795","Female",2006
"3636","16122","5 - 9","2930","Female",2006
"3637","16211","5 - 9","1355","Female",2006
"3638","16212","5 - 9","1780","Female",2006
"3639","16213","5 - 9","3420","Female",2006
"3640","16221","5 - 9","2890","Female",2006
"3641","16222","5 - 9","2065","Female",2006
"3642","16223","5 - 9","435","Female",2006
"3643","16231","5 - 9","1015","Female",2006
"3644","16311","5 - 9","4045","Female",2006
"3645","16321","5 - 9","1290","Female",2006
"3646","16331","5 - 9","530","Female",2006
"3647","16341","5 - 9","1735","Female",2006
"3648","16342","5 - 9","2940","Female",2006
"3649","16343","5 - 9","715","Female",2006
"3650","17011","5 - 9","330","Female",2006
"3651","17012","5 - 9","290","Female",2006
"3652","18011","5 - 9","755","Female",2006
"3653","1111","10 - 14","620","Female",2006
"3654","1121","10 - 14","905","Female",2006
"3655","1131","10 - 14","610","Female",2006
"3656","1141","10 - 14","235","Female",2006
"3657","1151","10 - 14","1545","Female",2006
"3658","1161","10 - 14","585","Female",2006
"3659","1171","10 - 14","565","Female",2006
"3660","1181","10 - 14","615","Female",2006
"3661","2111","10 - 14","1000","Female",2006
"3662","2121","10 - 14","735","Female",2006
"3663","2131","10 - 14","1610","Female",2006
"3664","2141","10 - 14","1860","Female",2006
"3665","2151","10 - 14","2310","Female",2006
"3666","2161","10 - 14","750","Female",2006
"3667","3111","10 - 14","1360","Female",2006
"3668","3121","10 - 14","2380","Female",2006
"3669","3122","10 - 14","1070","Female",2006
"3670","3123","10 - 14","1630","Female",2006
"3671","3124","10 - 14","455","Female",2006
"3672","3125","10 - 14","350","Female",2006
"3673","3126","10 - 14","1085","Female",2006
"3674","3131","10 - 14","2995","Female",2006
"3675","3132","10 - 14","2655","Female",2006
"3676","3133","10 - 14","2555","Female",2006
"3677","3134","10 - 14","860","Female",2006
"3678","3141","10 - 14","310","Female",2006
"3679","3142","10 - 14","375","Female",2006
"3680","4111","10 - 14","465","Female",2006
"3681","4121","10 - 14","305","Female",2006
"3682","4122","10 - 14","330","Female",2006
"3683","4131","10 - 14","635","Female",2006
"3684","4141","10 - 14","1730","Female",2006
"3685","4151","10 - 14","2325","Female",2006
"3686","4152","10 - 14","1510","Female",2006
"3687","4161","10 - 14","755","Female",2006
"3688","4162","10 - 14","615","Female",2006
"3689","4171","10 - 14","2880","Female",2006
"3690","4181","10 - 14","2150","Female",2006
"3691","4182","10 - 14","725","Female",2006
"3692","5111","10 - 14","1560","Female",2006
"3693","5121","10 - 14","2850","Female",2006
"3694","5131","10 - 14","1385","Female",2006
"3695","5141","10 - 14","695","Female",2006
"3696","5151","10 - 14","4470","Female",2006
"3697","5161","10 - 14","960","Female",2006
"3698","5171","10 - 14","435","Female",2006
"3699","5181","10 - 14","780","Female",2006
"3700","5191","10 - 14","640","Female",2006
"3701","6111","10 - 14","3055","Female",2006
"3702","6112","10 - 14","3240","Female",2006
"3703","6113","10 - 14","1770","Female",2006
"3704","6121","10 - 14","1735","Female",2006
"3705","6122","10 - 14","1990","Female",2006
"3706","6211","10 - 14","1270","Female",2006
"3707","6212","10 - 14","1920","Female",2006
"3708","6221","10 - 14","765","Female",2006
"3709","6222","10 - 14","1530","Female",2006
"3710","6223","10 - 14","990","Female",2006
"3711","6224","10 - 14","1255","Female",2006
"3712","6225","10 - 14","920","Female",2006
"3713","6311","10 - 14","725","Female",2006
"3714","6312","10 - 14","755","Female",2006
"3715","6313","10 - 14","1495","Female",2006
"3716","6314","10 - 14","395","Female",2006
"3717","6321","10 - 14","690","Female",2006
"3718","6322","10 - 14","745","Female",2006
"3719","6323","10 - 14","490","Female",2006
"3720","6324","10 - 14","170","Female",2006
"3721","6411","10 - 14","1275","Female",2006
"3722","6412","10 - 14","2285","Female",2006
"3723","6421","10 - 14","1875","Female",2006
"3724","6422","10 - 14","2470","Female",2006
"3725","6431","10 - 14","1205","Female",2006
"3726","6432","10 - 14","865","Female",2006
"3727","6511","10 - 14","1680","Female",2006
"3728","6512","10 - 14","1900","Female",2006
"3729","6521","10 - 14","1885","Female",2006
"3730","6522","10 - 14","1020","Female",2006
"3731","6523","10 - 14","1675","Female",2006
"3732","6524","10 - 14","1155","Female",2006
"3733","6531","10 - 14","1785","Female",2006
"3734","6532","10 - 14","870","Female",2006
"3735","6533","10 - 14","875","Female",2006
"3736","7111","10 - 14","675","Female",2006
"3737","7121","10 - 14","600","Female",2006
"3738","7131","10 - 14","1165","Female",2006
"3739","7141","10 - 14","1545","Female",2006
"3740","7142","10 - 14","1875","Female",2006
"3741","7143","10 - 14","4175","Female",2006
"3742","7151","10 - 14","1275","Female",2006
"3743","7152","10 - 14","455","Female",2006
"3744","8111","10 - 14","655","Female",2006
"3745","8121","10 - 14","865","Female",2006
"3746","8131","10 - 14","1400","Female",2006
"3747","8141","10 - 14","1475","Female",2006
"3748","8151","10 - 14","430","Female",2006
"3749","8152","10 - 14","130","Female",2006
"3750","9111","10 - 14","130","Female",2006
"3751","9121","10 - 14","190","Female",2006
"3752","9122","10 - 14","205","Female",2006
"3753","9123","10 - 14","1115","Female",2006
"3754","9131","10 - 14","205","Female",2006
"3755","9141","10 - 14","920","Female",2006
"3756","9151","10 - 14","245","Female",2006
"3757","9161","10 - 14","170","Female",2006
"3758","9171","10 - 14","45","Female",2006
"3759","10011","10 - 14","45","Female",2006
"3760","10012","10 - 14","40","Female",2006
"3761","10013","10 - 14","90","Female",2006
"3762","10014","10 - 14","340","Female",2006
"3763","11111","10 - 14","500","Female",2006
"3764","11112","10 - 14","565","Female",2006
"3765","11121","10 - 14","310","Female",2006
"3766","11131","10 - 14","85","Female",2006
"3767","11132","10 - 14","430","Female",2006
"3768","11133","10 - 14","25","Female",2006
"3769","11141","10 - 14","480","Female",2006
"3770","11211","10 - 14","390","Female",2006
"3771","12111","10 - 14","885","Female",2006
"3772","12112","10 - 14","3035","Female",2006
"3773","12113","10 - 14","1425","Female",2006
"3774","12114","10 - 14","1070","Female",2006
"3775","12115","10 - 14","845","Female",2006
"3776","12121","10 - 14","1100","Female",2006
"3777","12131","10 - 14","565","Female",2006
"3778","12132","10 - 14","1630","Female",2006
"3779","12141","10 - 14","510","Female",2006
"3780","12151","10 - 14","620","Female",2006
"3781","12152","10 - 14","550","Female",2006
"3782","13111","10 - 14","4795","Female",2006
"3783","13112","10 - 14","1930","Female",2006
"3784","13113","10 - 14","2415","Female",2006
"3785","13114","10 - 14","3355","Female",2006
"3786","14111","10 - 14","1520","Female",2006
"3787","14112","10 - 14","1565","Female",2006
"3788","14113","10 - 14","1765","Female",2006
"3789","14114","10 - 14","1410","Female",2006
"3790","14121","10 - 14","5340","Female",2006
"3791","14122","10 - 14","4330","Female",2006
"3792","15111","10 - 14","995","Female",2006
"3793","15121","10 - 14","1325","Female",2006
"3794","15131","10 - 14","955","Female",2006
"3795","15141","10 - 14","950","Female",2006
"3796","15151","10 - 14","3825","Female",2006
"3797","15161","10 - 14","4330","Female",2006
"3798","15171","10 - 14","6100","Female",2006
"3799","16111","10 - 14","3450","Female",2006
"3800","16112","10 - 14","2755","Female",2006
"3801","16121","10 - 14","2140","Female",2006
"3802","16122","10 - 14","3625","Female",2006
"3803","16211","10 - 14","1585","Female",2006
"3804","16212","10 - 14","2075","Female",2006
"3805","16213","10 - 14","4200","Female",2006
"3806","16221","10 - 14","3830","Female",2006
"3807","16222","10 - 14","2505","Female",2006
"3808","16223","10 - 14","500","Female",2006
"3809","16231","10 - 14","1315","Female",2006
"3810","16311","10 - 14","4485","Female",2006
"3811","16321","10 - 14","1705","Female",2006
"3812","16331","10 - 14","720","Female",2006
"3813","16341","10 - 14","2410","Female",2006
"3814","16342","10 - 14","3660","Female",2006
"3815","16343","10 - 14","855","Female",2006
"3816","17011","10 - 14","365","Female",2006
"3817","17012","10 - 14","290","Female",2006
"3818","18011","10 - 14","740","Female",2006
"3819","1111","15 - 19","715","Female",2006
"3820","1121","15 - 19","1050","Female",2006
"3821","1131","15 - 19","695","Female",2006
"3822","1141","15 - 19","265","Female",2006
"3823","1151","15 - 19","1680","Female",2006
"3824","1161","15 - 19","630","Female",2006
"3825","1171","15 - 19","665","Female",2006
"3826","1181","15 - 19","670","Female",2006
"3827","2111","15 - 19","1045","Female",2006
"3828","2121","15 - 19","950","Female",2006
"3829","2131","15 - 19","1735","Female",2006
"3830","2141","15 - 19","2110","Female",2006
"3831","2151","15 - 19","2400","Female",2006
"3832","2161","15 - 19","745","Female",2006
"3833","3111","15 - 19","1400","Female",2006
"3834","3121","15 - 19","2205","Female",2006
"3835","3122","15 - 19","1220","Female",2006
"3836","3123","15 - 19","2225","Female",2006
"3837","3124","15 - 19","600","Female",2006
"3838","3125","15 - 19","460","Female",2006
"3839","3126","15 - 19","1260","Female",2006
"3840","3131","15 - 19","2495","Female",2006
"3841","3132","15 - 19","2635","Female",2006
"3842","3133","15 - 19","2495","Female",2006
"3843","3134","15 - 19","845","Female",2006
"3844","3141","15 - 19","380","Female",2006
"3845","3142","15 - 19","460","Female",2006
"3846","4111","15 - 19","480","Female",2006
"3847","4121","15 - 19","315","Female",2006
"3848","4122","15 - 19","355","Female",2006
"3849","4131","15 - 19","645","Female",2006
"3850","4141","15 - 19","1795","Female",2006
"3851","4151","15 - 19","2500","Female",2006
"3852","4152","15 - 19","1465","Female",2006
"3853","4161","15 - 19","720","Female",2006
"3854","4162","15 - 19","615","Female",2006
"3855","4171","15 - 19","2920","Female",2006
"3856","4181","15 - 19","2070","Female",2006
"3857","4182","15 - 19","705","Female",2006
"3858","5111","15 - 19","1615","Female",2006
"3859","5121","15 - 19","2860","Female",2006
"3860","5131","15 - 19","1325","Female",2006
"3861","5141","15 - 19","705","Female",2006
"3862","5151","15 - 19","4880","Female",2006
"3863","5161","15 - 19","920","Female",2006
"3864","5171","15 - 19","375","Female",2006
"3865","5181","15 - 19","720","Female",2006
"3866","5191","15 - 19","700","Female",2006
"3867","6111","15 - 19","3130","Female",2006
"3868","6112","15 - 19","2945","Female",2006
"3869","6113","15 - 19","1845","Female",2006
"3870","6121","15 - 19","1755","Female",2006
"3871","6122","15 - 19","1970","Female",2006
"3872","6211","15 - 19","1310","Female",2006
"3873","6212","15 - 19","2010","Female",2006
