"","hr.age.pry.HR_code","hr.age.pry.Age","hr.age.pry.Count","hr.age.pry.Sex","hr.age.pry.Year"
"3394","1011","45 - 49","12640","Female",2006
"3395","1012","45 - 49","4115","Female",2006
"3396","1013","45 - 49","3500","Female",2006
"3397","1014","45 - 49","1595","Female",2006
"3398","1100","45 - 49","5680","Female",2006
"3399","1211","45 - 49","2620","Female",2006
"3400","1212","45 - 49","2565","Female",2006
"3401","1223","45 - 49","3500","Female",2006
"3402","1234","45 - 49","3170","Female",2006
"3403","1235","45 - 49","1270","Female",2006
"3404","1246","45 - 49","2000","Female",2006
"3405","1247","45 - 49","1915","Female",2006
"3406","1258","45 - 49","5600","Female",2006
"3407","1269","45 - 49","17200","Female",2006
"3408","1301","45 - 49","7915","Female",2006
"3409","1302","45 - 49","7275","Female",2006
"3410","1303","45 - 49","6700","Female",2006
"3411","1304","45 - 49","2495","Female",2006
"3412","1305","45 - 49","1285","Female",2006
"3413","1306","45 - 49","3740","Female",2006
"3414","1307","45 - 49","1930","Female",2006
"3415","2401","45 - 49","9320","Female",2006
"3416","2402","45 - 49","13060","Female",2006
"3417","2403","45 - 49","28710","Female",2006
"3418","2404","45 - 49","21365","Female",2006
"3419","2405","45 - 49","12320","Female",2006
"3420","2406","45 - 49","71165","Female",2006
"3421","2407","45 - 49","15915","Female",2006
"3422","2408","45 - 49","6530","Female",2006
"3423","2409","45 - 49","4330","Female",2006
"3424","2410","45 - 49","725","Female",2006
"3425","2411","45 - 49","4510","Female",2006
"3426","2412","45 - 49","16825","Female",2006
"3427","2413","45 - 49","16260","Female",2006
"3428","2414","45 - 49","19960","Female",2006
"3429","2415","45 - 49","23470","Female",2006
"3430","2416","45 - 49","60825","Female",2006
"3431","2417","45 - 49","220","Female",2006
"3432","2418","45 - 49","340","Female",2006
"3433","3526","45 - 49","5275","Female",2006
"3434","3527","45 - 49","5040","Female",2006
"3435","3530","45 - 49","25060","Female",2006
"3436","3531","45 - 49","3295","Female",2006
"3437","3533","45 - 49","6585","Female",2006
"3438","3534","45 - 49","4550","Female",2006
"3439","3535","45 - 49","7290","Female",2006
"3440","3536","45 - 49","18760","Female",2006
"3441","3537","45 - 49","20530","Female",2006
"3442","3538","45 - 49","6480","Female",2006
"3443","3539","45 - 49","2250","Female",2006
"3444","3540","45 - 49","4590","Female",2006
"3445","3541","45 - 49","7620","Female",2006
"3446","3542","45 - 49","5360","Female",2006
"3447","3543","45 - 49","7025","Female",2006
"3448","3544","45 - 49","17635","Female",2006
"3449","3546","45 - 49","17335","Female",2006
"3450","3547","45 - 49","5190","Female",2006
"3451","3549","45 - 49","3155","Female",2006
"3452","3551","45 - 49","34885","Female",2006
"3453","3552","45 - 49","4140","Female",2006
"3454","3553","45 - 49","47285","Female",2006
"3455","3554","45 - 49","2965","Female",2006
"3456","3555","45 - 49","5545","Female",2006
"3457","3556","45 - 49","3630","Female",2006
"3458","3557","45 - 49","4090","Female",2006
"3459","3558","45 - 49","8290","Female",2006
"3460","3560","45 - 49","20215","Female",2006
"3461","3561","45 - 49","8430","Female",2006
"3462","3562","45 - 49","7190","Female",2006
"3463","3563","45 - 49","1470","Female",2006
"3464","3565","45 - 49","18940","Female",2006
"3465","3566","45 - 49","10555","Female",2006
"3466","3568","45 - 49","15095","Female",2006
"3467","3570","45 - 49","40395","Female",2006
"3468","3595","45 - 49","99455","Female",2006
"3469","4601","45 - 49","26230","Female",2006
"3470","4602","45 - 49","6040","Female",2006
"3471","4603","45 - 49","4880","Female",2006
"3472","4604","45 - 49","2185","Female",2006
"3473","4605","45 - 49","5845","Female",2006
"3474","4701","45 - 49","1965","Female",2006
"3475","4702","45 - 49","2240","Female",2006
"3476","4703","45 - 49","1780","Female",2006
"3477","4704","45 - 49","9590","Female",2006
"3478","4705","45 - 49","2045","Female",2006
"3479","4706","45 - 49","11530","Female",2006
"3480","4707","45 - 49","1685","Female",2006
"3481","4708","45 - 49","1510","Female",2006
"3482","4709","45 - 49","2855","Female",2006
"3483","4710","45 - 49","2420","Female",2006
"3484","4711","45 - 49","570","Female",2006
"3485","4712","45 - 49","310","Female",2006
"3486","4713","45 - 49","85","Female",2006
"3487","4831","45 - 49","10105","Female",2006
"3488","4832","45 - 49","52275","Female",2006
"3489","4833","45 - 49","16585","Female",2006
"3490","4834","45 - 49","43260","Female",2006
"3491","4835","45 - 49","14665","Female",2006
"3492","5911","45 - 49","3295","Female",2006
"3493","5912","45 - 49","3565","Female",2006
"3494","5913","45 - 49","13455","Female",2006
"3495","5914","45 - 49","9220","Female",2006
"3496","5921","45 - 49","9805","Female",2006
"3497","5922","45 - 49","24665","Female",2006
"3498","5923","45 - 49","26220","Female",2006
"3499","5931","45 - 49","8410","Female",2006
"3500","5932","45 - 49","23660","Female",2006
"3501","5933","45 - 49","12255","Female",2006
"3502","5941","45 - 49","14780","Female",2006
"3503","5942","45 - 49","10410","Female",2006
"3504","5943","45 - 49","5275","Female",2006
"3505","5951","45 - 49","3190","Female",2006
"3506","5952","45 - 49","6075","Female",2006
"3507","5953","45 - 49","2510","Female",2006
"3508","6001","45 - 49","1530","Female",2006
"3509","6101","45 - 49","1600","Female",2006
"3510","6201","45 - 49","745","Female",2006
"3511","1011","50 - 54","12285","Female",2006
"3512","1012","50 - 54","4175","Female",2006
"3513","1013","50 - 54","3615","Female",2006
"3514","1014","50 - 54","1530","Female",2006
"3515","1100","50 - 54","5210","Female",2006
"3516","1211","50 - 54","2495","Female",2006
"3517","1212","50 - 54","2320","Female",2006
"3518","1223","50 - 54","3145","Female",2006
"3519","1234","50 - 54","2905","Female",2006
"3520","1235","50 - 54","1335","Female",2006
"3521","1246","50 - 54","1990","Female",2006
"3522","1247","50 - 54","1845","Female",2006
"3523","1258","50 - 54","5375","Female",2006
"3524","1269","50 - 54","15430","Female",2006
"3525","1301","50 - 54","7740","Female",2006
"3526","1302","50 - 54","6845","Female",2006
"3527","1303","50 - 54","6360","Female",2006
"3528","1304","50 - 54","2230","Female",2006
"3529","1305","50 - 54","1220","Female",2006
"3530","1306","50 - 54","3700","Female",2006
"3531","1307","50 - 54","1925","Female",2006
"3532","2401","50 - 54","8985","Female",2006
"3533","2402","50 - 54","11705","Female",2006
"3534","2403","50 - 54","28165","Female",2006
"3535","2404","50 - 54","20215","Female",2006
"3536","2405","50 - 54","11830","Female",2006
"3537","2406","50 - 54","66865","Female",2006
"3538","2407","50 - 54","13770","Female",2006
"3539","2408","50 - 54","5825","Female",2006
"3540","2409","50 - 54","3935","Female",2006
"3541","2410","50 - 54","575","Female",2006
"3542","2411","50 - 54","4350","Female",2006
"3543","2412","50 - 54","15890","Female",2006
"3544","2413","50 - 54","13945","Female",2006
"3545","2414","50 - 54","17060","Female",2006
"3546","2415","50 - 54","20080","Female",2006
"3547","2416","50 - 54","54550","Female",2006
"3548","2417","50 - 54","205","Female",2006
"3549","2418","50 - 54","275","Female",2006
"3550","3526","50 - 54","4825","Female",2006
"3551","3527","50 - 54","4835","Female",2006
"3552","3530","50 - 54","20460","Female",2006
"3553","3531","50 - 54","3055","Female",2006
"3554","3533","50 - 54","6570","Female",2006
"3555","3534","50 - 54","4360","Female",2006
"3556","3535","50 - 54","6870","Female",2006
"3557","3536","50 - 54","15455","Female",2006
"3558","3537","50 - 54","18550","Female",2006
"3559","3538","50 - 54","6070","Female",2006
"3560","3539","50 - 54","2230","Female",2006
"3561","3540","50 - 54","3960","Female",2006
"3562","3541","50 - 54","7075","Female",2006
"3563","3542","50 - 54","5225","Female",2006
"3564","3543","50 - 54","6660","Female",2006
"3565","3544","50 - 54","15655","Female",2006
"3566","3546","50 - 54","16190","Female",2006
"3567","3547","50 - 54","5020","Female",2006
"3568","3549","50 - 54","2725","Female",2006
"3569","3551","50 - 54","30600","Female",2006
"3570","3552","50 - 54","3590","Female",2006
"3571","3553","50 - 54","39825","Female",2006
"3572","3554","50 - 54","2725","Female",2006
"3573","3555","50 - 54","5335","Female",2006
"3574","3556","50 - 54","3125","Female",2006
"3575","3557","50 - 54","3685","Female",2006
"3576","3558","50 - 54","7420","Female",2006
"3577","3560","50 - 54","17175","Female",2006
"3578","3561","50 - 54","7745","Female",2006
"3579","3562","50 - 54","6420","Female",2006
"3580","3563","50 - 54","1385","Female",2006
"3581","3565","50 - 54","16450","Female",2006
"3582","3566","50 - 54","8875","Female",2006
"3583","3568","50 - 54","13640","Female",2006
"3584","3570","50 - 54","33915","Female",2006
"3585","3595","50 - 54","88270","Female",2006
"3586","4601","50 - 54","24415","Female",2006
"3587","4602","50 - 54","5585","Female",2006
"3588","4603","50 - 54","4590","Female",2006
"3589","4604","50 - 54","1920","Female",2006
"3590","4605","50 - 54","5120","Female",2006
"3591","4701","50 - 54","1810","Female",2006
"3592","4702","50 - 54","2105","Female",2006
"3593","4703","50 - 54","1545","Female",2006
"3594","4704","50 - 54","9085","Female",2006
"3595","4705","50 - 54","2005","Female",2006
"3596","4706","50 - 54","10560","Female",2006
"3597","4707","50 - 54","1580","Female",2006
"3598","4708","50 - 54","1535","Female",2006
"3599","4709","50 - 54","2600","Female",2006
"3600","4710","50 - 54","2180","Female",2006
"3601","4711","50 - 54","480","Female",2006
"3602","4712","50 - 54","240","Female",2006
"3603","4713","50 - 54","80","Female",2006
"3604","4831","50 - 54","9175","Female",2006
"3605","4832","50 - 54","43845","Female",2006
"3606","4833","50 - 54","14380","Female",2006
"3607","4834","50 - 54","38135","Female",2006
"3608","4835","50 - 54","11920","Female",2006
"3609","5911","50 - 54","3145","Female",2006
"3610","5912","50 - 54","3595","Female",2006
"3611","5913","50 - 54","12835","Female",2006
"3612","5914","50 - 54","8640","Female",2006
"3613","5921","50 - 54","8775","Female",2006
"3614","5922","50 - 54","21140","Female",2006
"3615","5923","50 - 54","23685","Female",2006
"3616","5931","50 - 54","7835","Female",2006
"3617","5932","50 - 54","21590","Female",2006
"3618","5933","50 - 54","10980","Female",2006
"3619","5941","50 - 54","14865","Female",2006
"3620","5942","50 - 54","10710","Female",2006
"3621","5943","50 - 54","5065","Female",2006
"3622","5951","50 - 54","2860","Female",2006
"3623","5952","50 - 54","5680","Female",2006
"3624","5953","50 - 54","2075","Female",2006
"3625","6001","50 - 54","1360","Female",2006
"3626","6101","50 - 54","1320","Female",2006
"3627","6201","50 - 54","590","Female",2006
"3628","1011","55 - 59","11240","Female",2006
"3629","1012","55 - 59","4005","Female",2006
"3630","1013","55 - 59","3210","Female",2006
"3631","1014","55 - 59","1310","Female",2006
"3632","1100","55 - 59","5140","Female",2006
"3633","1211","55 - 59","2520","Female",2006
"3634","1212","55 - 59","2450","Female",2006
"3635","1223","55 - 59","3090","Female",2006
"3636","1234","55 - 59","2570","Female",2006
"3637","1235","55 - 59","1355","Female",2006
"3638","1246","55 - 59","1900","Female",2006
"3639","1247","55 - 59","1865","Female",2006
"3640","1258","55 - 59","5150","Female",2006
"3641","1269","55 - 59","13660","Female",2006
"3642","1301","55 - 59","7175","Female",2006
"3643","1302","55 - 59","6100","Female",2006
"3644","1303","55 - 59","5905","Female",2006
"3645","1304","55 - 59","1965","Female",2006
"3646","1305","55 - 59","1150","Female",2006
"3647","1306","55 - 59","3355","Female",2006
"3648","1307","55 - 59","1755","Female",2006
"3649","2401","55 - 59","8120","Female",2006
"3650","2402","55 - 59","10050","Female",2006
"3651","2403","55 - 59","25675","Female",2006
"3652","2404","55 - 59","18130","Female",2006
"3653","2405","55 - 59","11220","Female",2006
"3654","2406","55 - 59","60075","Female",2006
"3655","2407","55 - 59","11575","Female",2006
"3656","2408","55 - 59","4755","Female",2006
"3657","2409","55 - 59","3175","Female",2006
"3658","2410","55 - 59","455","Female",2006
"3659","2411","55 - 59","4015","Female",2006
"3660","2412","55 - 59","14760","Female",2006
"3661","2413","55 - 59","11775","Female",2006
"3662","2414","55 - 59","15080","Female",2006
"3663","2415","55 - 59","17845","Female",2006
"3664","2416","55 - 59","49335","Female",2006
"3665","2417","55 - 59","170","Female",2006
"3666","2418","55 - 59","205","Female",2006
"3667","3526","55 - 59","4500","Female",2006
"3668","3527","55 - 59","4155","Female",2006
"3669","3530","55 - 59","17145","Female",2006
"3670","3531","55 - 59","2900","Female",2006
"3671","3533","55 - 59","6345","Female",2006
"3672","3534","55 - 59","3770","Female",2006
"3673","3535","55 - 59","6930","Female",2006
"3674","3536","55 - 59","13880","Female",2006
"3675","3537","55 - 59","16390","Female",2006
"3676","3538","55 - 59","5925","Female",2006
"3677","3539","55 - 59","2115","Female",2006
"3678","3540","55 - 59","3665","Female",2006
"3679","3541","55 - 59","6755","Female",2006
"3680","3542","55 - 59","4705","Female",2006
"3681","3543","55 - 59","6440","Female",2006
"3682","3544","55 - 59","13805","Female",2006
"3683","3546","55 - 59","15040","Female",2006
"3684","3547","55 - 59","4775","Female",2006
"3685","3549","55 - 59","2435","Female",2006
"3686","3551","55 - 59","26925","Female",2006
"3687","3552","55 - 59","3225","Female",2006
"3688","3553","55 - 59","34050","Female",2006
"3689","3554","55 - 59","2355","Female",2006
"3690","3555","55 - 59","5060","Female",2006
"3691","3556","55 - 59","2750","Female",2006
"3692","3557","55 - 59","3480","Female",2006
"3693","3558","55 - 59","6770","Female",2006
"3694","3560","55 - 59","15670","Female",2006
"3695","3561","55 - 59","6895","Female",2006
"3696","3562","55 - 59","5635","Female",2006
"3697","3563","55 - 59","1350","Female",2006
"3698","3565","55 - 59","14070","Female",2006
"3699","3566","55 - 59","7885","Female",2006
"3700","3568","55 - 59","12315","Female",2006
"3701","3570","55 - 59","28240","Female",2006
"3702","3595","55 - 59","77905","Female",2006
"3703","4601","55 - 59","21540","Female",2006
"3704","4602","55 - 59","5180","Female",2006
"3705","4603","55 - 59","4350","Female",2006
"3706","4604","55 - 59","1450","Female",2006
"3707","4605","55 - 59","4190","Female",2006
"3708","4701","55 - 59","1495","Female",2006
"3709","4702","55 - 59","1760","Female",2006
"3710","4703","55 - 59","1345","Female",2006
"3711","4704","55 - 59","7445","Female",2006
"3712","4705","55 - 59","1940","Female",2006
"3713","4706","55 - 59","8380","Female",2006
"3714","4707","55 - 59","1290","Female",2006
"3715","4708","55 - 59","1460","Female",2006
"3716","4709","55 - 59","2375","Female",2006
"3717","4710","55 - 59","1740","Female",2006
"3718","4711","55 - 59","370","Female",2006
"3719","4712","55 - 59","185","Female",2006
"3720","4713","55 - 59","70","Female",2006
"3721","4831","55 - 59","7565","Female",2006
"3722","4832","55 - 59","34085","Female",2006
"3723","4833","55 - 59","11970","Female",2006
"3724","4834","55 - 59","30890","Female",2006
"3725","4835","55 - 59","9425","Female",2006
"3726","5911","55 - 59","3100","Female",2006
"3727","5912","55 - 59","3300","Female",2006
"3728","5913","55 - 59","12185","Female",2006
"3729","5914","55 - 59","8160","Female",2006
"3730","5921","55 - 59","8055","Female",2006
"3731","5922","55 - 59","17635","Female",2006
"3732","5923","55 - 59","21065","Female",2006
"3733","5931","55 - 59","6695","Female",2006
"3734","5932","55 - 59","19005","Female",2006
"3735","5933","55 - 59","9880","Female",2006
"3736","5941","55 - 59","14055","Female",2006
"3737","5942","55 - 59","10295","Female",2006
"3738","5943","55 - 59","4750","Female",2006
"3739","5951","55 - 59","2420","Female",2006
"3740","5952","55 - 59","4665","Female",2006
"3741","5953","55 - 59","1680","Female",2006
"3742","6001","55 - 59","1070","Female",2006
"3743","6101","55 - 59","940","Female",2006
"3744","6201","55 - 59","445","Female",2006
"3745","1011","60 - 64","8510","Female",2006
"3746","1012","60 - 64","3150","Female",2006
"3747","1013","60 - 64","2655","Female",2006
"3748","1014","60 - 64","870","Female",2006
"3749","1100","60 - 64","3750","Female",2006
"3750","1211","60 - 64","2065","Female",2006
"3751","1212","60 - 64","1900","Female",2006
"3752","1223","60 - 64","2570","Female",2006
"3753","1234","60 - 64","2040","Female",2006
"3754","1235","60 - 64","1040","Female",2006
"3755","1246","60 - 64","1375","Female",2006
"3756","1247","60 - 64","1445","Female",2006
"3757","1258","60 - 64","4045","Female",2006
"3758","1269","60 - 64","9945","Female",2006
"3759","1301","60 - 64","5310","Female",2006
"3760","1302","60 - 64","4625","Female",2006
"3761","1303","60 - 64","4280","Female",2006
"3762","1304","60 - 64","1405","Female",2006
"3763","1305","60 - 64","915","Female",2006
"3764","1306","60 - 64","2505","Female",2006
"3765","1307","60 - 64","1180","Female",2006
"3766","2401","60 - 64","6415","Female",2006
"3767","2402","60 - 64","8465","Female",2006
"3768","2403","60 - 64","21435","Female",2006
"3769","2404","60 - 64","15880","Female",2006
"3770","2405","60 - 64","9225","Female",2006
"3771","2406","60 - 64","48530","Female",2006
"3772","2407","60 - 64","8880","Female",2006
"3773","2408","60 - 64","3885","Female",2006
"3774","2409","60 - 64","2585","Female",2006
"3775","2410","60 - 64","330","Female",2006
"3776","2411","60 - 64","3205","Female",2006
"3777","2412","60 - 64","11780","Female",2006
"3778","2413","60 - 64","10230","Female",2006
"3779","2414","60 - 64","12460","Female",2006
"3780","2415","60 - 64","15200","Female",2006
"3781","2416","60 - 64","40460","Female",2006
"3782","2417","60 - 64","75","Female",2006
"3783","2418","60 - 64","190","Female",2006
"3784","3526","60 - 64","3890","Female",2006
"3785","3527","60 - 64","3115","Female",2006
"3786","3530","60 - 64","11840","Female",2006
"3787","3531","60 - 64","2250","Female",2006
"3788","3533","60 - 64","5295","Female",2006
"3789","3534","60 - 64","3110","Female",2006
"3790","3535","60 - 64","5755","Female",2006
"3791","3536","60 - 64","10510","Female",2006
"3792","3537","60 - 64","12490","Female",2006
"3793","3538","60 - 64","4840","Female",2006
"3794","3539","60 - 64","1745","Female",2006
"3795","3540","60 - 64","3045","Female",2006
"3796","3541","60 - 64","5325","Female",2006
"3797","3542","60 - 64","3785","Female",2006
"3798","3543","60 - 64","5020","Female",2006
"3799","3544","60 - 64","10315","Female",2006
"3800","3546","60 - 64","12110","Female",2006
"3801","3547","60 - 64","4015","Female",2006
"3802","3549","60 - 64","1755","Female",2006
"3803","3551","60 - 64","19460","Female",2006
"3804","3552","60 - 64","2555","Female",2006
"3805","3553","60 - 64","24135","Female",2006
"3806","3554","60 - 64","1810","Female",2006
"3807","3555","60 - 64","4170","Female",2006
"3808","3556","60 - 64","2025","Female",2006
"3809","3557","60 - 64","2795","Female",2006
"3810","3558","60 - 64","5300","Female",2006
"3811","3560","60 - 64","12970","Female",2006
"3812","3561","60 - 64","5475","Female",2006
"3813","3562","60 - 64","4085","Female",2006
"3814","3563","60 - 64","1055","Female",2006
"3815","3565","60 - 64","10470","Female",2006
"3816","3566","60 - 64","5825","Female",2006
"3817","3568","60 - 64","9300","Female",2006
"3818","3570","60 - 64","18795","Female",2006
"3819","3595","60 - 64","58080","Female",2006
"3820","4601","60 - 64","15445","Female",2006
"3821","4602","60 - 64","4155","Female",2006
"3822","4603","60 - 64","3410","Female",2006
"3823","4604","60 - 64","1000","Female",2006
"3824","4605","60 - 64","3425","Female",2006
"3825","4701","60 - 64","1225","Female",2006
"3826","4702","60 - 64","1290","Female",2006
"3827","4703","60 - 64","1085","Female",2006
"3828","4704","60 - 64","5500","Female",2006
"3829","4705","60 - 64","1630","Female",2006
"3830","4706","60 - 64","6110","Female",2006
"3831","4707","60 - 64","1035","Female",2006
"3832","4708","60 - 64","1210","Female",2006
"3833","4709","60 - 64","1815","Female",2006
"3834","4710","60 - 64","1365","Female",2006
"3835","4711","60 - 64","200","Female",2006
"3836","4712","60 - 64","175","Female",2006
"3837","4713","60 - 64","65","Female",2006
"3838","4831","60 - 64","5900","Female",2006
"3839","4832","60 - 64","23205","Female",2006
"3840","4833","60 - 64","9325","Female",2006
"3841","4834","60 - 64","21865","Female",2006
"3842","4835","60 - 64","6785","Female",2006
"3843","5911","60 - 64","2380","Female",2006
"3844","5912","60 - 64","2480","Female",2006
"3845","5913","60 - 64","10330","Female",2006
"3846","5914","60 - 64","6470","Female",2006
"3847","5921","60 - 64","6335","Female",2006
"3848","5922","60 - 64","11965","Female",2006
"3849","5923","60 - 64","15535","Female",2006
"3850","5931","60 - 64","4320","Female",2006
"3851","5932","60 - 64","12750","Female",2006
"3852","5933","60 - 64","7555","Female",2006
"3853","5941","60 - 64","10140","Female",2006
"3854","5942","60 - 64","8515","Female",2006
"3855","5943","60 - 64","3590","Female",2006
"3856","5951","60 - 64","1780","Female",2006
"3857","5952","60 - 64","3335","Female",2006
"3858","5953","60 - 64","1180","Female",2006
"3859","6001","60 - 64","605","Female",2006
"3860","6101","60 - 64","525","Female",2006
"3861","6201","60 - 64","275","Female",2006
"3862","1011","65 - 69","6135","Female",2006
"3863","1012","65 - 69","2475","Female",2006
"3864","1013","65 - 69","1935","Female",2006
"3865","1014","65 - 69","545","Female",2006
"3866","1100","65 - 69","2965","Female",2006
"3867","1211","65 - 69","1640","Female",2006
"3868","1212","65 - 69","1450","Female",2006
"3869","1223","65 - 69","2045","Female",2006
"3870","1234","65 - 69","1620","Female",2006
"3871","1235","65 - 69","910","Female",2006
"3872","1246","65 - 69","1095","Female",2006
"3873","1247","65 - 69","1130","Female",2006
"3874","1258","65 - 69","3430","Female",2006
"3875","1269","65 - 69","7425","Female",2006
"3876","1301","65 - 69","4080","Female",2006
"3877","1302","65 - 69","3590","Female",2006
"3878","1303","65 - 69","3550","Female",2006
"3879","1304","65 - 69","1120","Female",2006
"3880","1305","65 - 69","730","Female",2006
"3881","1306","65 - 69","1835","Female",2006
"3882","1307","65 - 69","1090","Female",2006
"3883","2401","65 - 69","4835","Female",2006
"3884","2402","65 - 69","6440","Female",2006
"3885","2403","65 - 69","15875","Female",2006
"3886","2404","65 - 69","11865","Female",2006
"3887","2405","65 - 69","6725","Female",2006
"3888","2406","65 - 69","40775","Female",2006
"3889","2407","65 - 69","6430","Female",2006
"3890","2408","65 - 69","2830","Female",2006
"3891","2409","65 - 69","1845","Female",2006
"3892","2410","65 - 69","240","Female",2006
"3893","2411","65 - 69","2535","Female",2006
"3894","2412","65 - 69","8350","Female",2006
"3895","2413","65 - 69","8235","Female",2006
"3896","2414","65 - 69","8790","Female",2006
"3897","2415","65 - 69","10595","Female",2006
"3898","2416","65 - 69","28775","Female",2006
"3899","2417","65 - 69","60","Female",2006
"3900","2418","65 - 69","135","Female",2006
"3901","3526","65 - 69","3320","Female",2006
"3902","3527","65 - 69","2500","Female",2006
"3903","3530","65 - 69","9160","Female",2006
"3904","3531","65 - 69","1775","Female",2006
"3905","3533","65 - 69","4270","Female",2006
"3906","3534","65 - 69","2410","Female",2006
"3907","3535","65 - 69","4900","Female",2006
"3908","3536","65 - 69","8170","Female",2006
"3909","3537","65 - 69","10350","Female",2006
"3910","3538","65 - 69","4065","Female",2006
"3911","3539","65 - 69","1490","Female",2006
"3912","3540","65 - 69","2480","Female",2006
"3913","3541","65 - 69","4145","Female",2006
"3914","3542","65 - 69","3040","Female",2006
"3915","3543","65 - 69","3940","Female",2006
"3916","3544","65 - 69","8265","Female",2006
"3917","3546","65 - 69","10210","Female",2006
"3918","3547","65 - 69","3455","Female",2006
"3919","3549","65 - 69","1525","Female",2006
"3920","3551","65 - 69","14910","Female",2006
"3921","3552","65 - 69","2205","Female",2006
"3922","3553","65 - 69","17940","Female",2006
"3923","3554","65 - 69","1530","Female",2006
"3924","3555","65 - 69","3345","Female",2006
"3925","3556","65 - 69","1750","Female",2006
"3926","3557","65 - 69","2365","Female",2006
"3927","3558","65 - 69","4235","Female",2006
"3928","3560","65 - 69","10635","Female",2006
"3929","3561","65 - 69","4530","Female",2006
"3930","3562","65 - 69","3295","Female",2006
"3931","3563","65 - 69","955","Female",2006
"3932","3565","65 - 69","7855","Female",2006
"3933","3566","65 - 69","4600","Female",2006
"3934","3568","65 - 69","7710","Female",2006
"3935","3570","65 - 69","15015","Female",2006
"3936","3595","65 - 69","51315","Female",2006
"3937","4601","65 - 69","12185","Female",2006
"3938","4602","65 - 69","3475","Female",2006
"3939","4603","65 - 69","2735","Female",2006
"3940","4604","65 - 69","760","Female",2006
"3941","4605","65 - 69","2810","Female",2006
"3942","4701","65 - 69","1105","Female",2006
"3943","4702","65 - 69","1155","Female",2006
"3944","4703","65 - 69","945","Female",2006
"3945","4704","65 - 69","4515","Female",2006
"3946","4705","65 - 69","1500","Female",2006
"3947","4706","65 - 69","5295","Female",2006
"3948","4707","65 - 69","925","Female",2006
"3949","4708","65 - 69","1060","Female",2006
"3950","4709","65 - 69","1575","Female",2006
"3951","4710","65 - 69","1175","Female",2006
"3952","4711","65 - 69","200","Female",2006
"3953","4712","65 - 69","120","Female",2006
"3954","4713","65 - 69","55","Female",2006
"3955","4831","65 - 69","4860","Female",2006
"3956","4832","65 - 69","17660","Female",2006
"3957","4833","65 - 69","7520","Female",2006
"3958","4834","65 - 69","17350","Female",2006
"3959","4835","65 - 69","5000","Female",2006
"3960","5911","65 - 69","1800","Female",2006
"3961","5912","65 - 69","1935","Female",2006
"3962","5913","65 - 69","9310","Female",2006
"3963","5914","65 - 69","4985","Female",2006
"3964","5921","65 - 69","5390","Female",2006
"3965","5922","65 - 69","9970","Female",2006
"3966","5923","65 - 69","11665","Female",2006
"3967","5931","65 - 69","3360","Female",2006
"3968","5932","65 - 69","10900","Female",2006
"3969","5933","65 - 69","5695","Female",2006
"3970","5941","65 - 69","7655","Female",2006
"3971","5942","65 - 69","6765","Female",2006
"3972","5943","65 - 69","2720","Female",2006
"3973","5951","65 - 69","1175","Female",2006
"3974","5952","65 - 69","2395","Female",2006
"3975","5953","65 - 69","850","Female",2006
"3976","6001","65 - 69","365","Female",2006
"3977","6101","65 - 69","330","Female",2006
"3978","6201","65 - 69","155","Female",2006
"3979","1011","70 - 74","4950","Female",2006
"3980","1012","70 - 74","1955","Female",2006
"3981","1013","70 - 74","1710","Female",2006
"3982","1014","70 - 74","400","Female",2006
"3983","1100","70 - 74","2650","Female",2006
"3984","1211","70 - 74","1385","Female",2006
"3985","1212","70 - 74","1285","Female",2006
"3986","1223","70 - 74","1725","Female",2006
"3987","1234","70 - 74","1315","Female",2006
"3988","1235","70 - 74","800","Female",2006
"3989","1246","70 - 74","920","Female",2006
"3990","1247","70 - 74","935","Female",2006
"3991","1258","70 - 74","2950","Female",2006
"3992","1269","70 - 74","6285","Female",2006
"3993","1301","70 - 74","3595","Female",2006
"3994","1302","70 - 74","3125","Female",2006
"3995","1303","70 - 74","2905","Female",2006
"3996","1304","70 - 74","975","Female",2006
"3997","1305","70 - 74","690","Female",2006
"3998","1306","70 - 74","1475","Female",2006
"3999","1307","70 - 74","910","Female",2006
"4000","2401","70 - 74","4240","Female",2006
"4001","2402","70 - 74","5865","Female",2006
"4002","2403","70 - 74","14130","Female",2006
"4003","2404","70 - 74","10740","Female",2006
"4004","2405","70 - 74","5895","Female",2006
"4005","2406","70 - 74","38945","Female",2006
"4006","2407","70 - 74","5250","Female",2006
"4007","2408","70 - 74","2525","Female",2006
"4008","2409","70 - 74","1600","Female",2006
"4009","2410","70 - 74","180","Female",2006
"4010","2411","70 - 74","2205","Female",2006
"4011","2412","70 - 74","7555","Female",2006
"4012","2413","70 - 74","7740","Female",2006
"4013","2414","70 - 74","7045","Female",2006
"4014","2415","70 - 74","8515","Female",2006
"4015","2416","70 - 74","23675","Female",2006
"4016","2417","70 - 74","30","Female",2006
"4017","2418","70 - 74","85","Female",2006
"4018","3526","70 - 74","2950","Female",2006
"4019","3527","70 - 74","2320","Female",2006
"4020","3530","70 - 74","8165","Female",2006
"4021","3531","70 - 74","1455","Female",2006
"4022","3533","70 - 74","3735","Female",2006
"4023","3534","70 - 74","2150","Female",2006
"4024","3535","70 - 74","4320","Female",2006
"4025","3536","70 - 74","7135","Female",2006
"4026","3537","70 - 74","9655","Female",2006
"4027","3538","70 - 74","3550","Female",2006
"4028","3539","70 - 74","1205","Female",2006
"4029","3540","70 - 74","2180","Female",2006
