"","clsc.age.pry.CLSC_code","clsc.age.pry.Age","clsc.age.pry.Count","clsc.age.pry.Sex","clsc.age.pry.Year"
"3632","15171","100-","0","Male",2016
"3633","16111","100-","0","Male",2016
"3634","16112","100-","0","Male",2016
"3635","16121","100-","5","Male",2016
"3636","16122","100-","5","Male",2016
"3637","16211","100-","0","Male",2016
"3638","16212","100-","5","Male",2016
"3639","16213","100-","0","Male",2016
"3640","16221","100-","0","Male",2016
"3641","16222","100-","5","Male",2016
"3642","16223","100-","0","Male",2016
"3643","16231","100-","0","Male",2016
"3644","16311","100-","0","Male",2016
"3645","16321","100-","0","Male",2016
"3646","16331","100-","0","Male",2016
"3647","16341","100-","0","Male",2016
"3648","16342","100-","0","Male",2016
"3649","16343","100-","0","Male",2016
"3650","17011","100-","0","Male",2016
"3651","17012","100-","0","Male",2016
"3652","18011","100-","0","Male",2016
"3653","1111","Total","10540","Female",2016
"3654","1121","Total","17295","Female",2016
"3655","1131","Total","9730","Female",2016
"3656","1141","Total","4385","Female",2016
"3657","1151","Total","29205","Female",2016
"3658","1161","Total","9090","Female",2016
"3659","1171","Total","10670","Female",2016
"3660","1181","Total","8965","Female",2016
"3661","2111","Total","15690","Female",2016
"3662","2121","Total","12560","Female",2016
"3663","2131","Total","26000","Female",2016
"3664","2141","Total","33480","Female",2016
"3665","2151","Total","39540","Female",2016
"3666","2161","Total","11120","Female",2016
"3667","3111","Total","26285","Female",2016
"3668","3121","Total","31295","Female",2016
"3669","3122","Total","25910","Female",2016
"3670","3123","Total","40735","Female",2016
"3671","3124","Total","19855","Female",2016
"3672","3125","Total","12575","Female",2016
"3673","3126","Total","30095","Female",2016
"3674","3131","Total","53305","Female",2016
"3675","3132","Total","55175","Female",2016
"3676","3133","Total","45660","Female",2016
"3677","3134","Total","17460","Female",2016
"3678","3141","Total","6555","Female",2016
"3679","3142","Total","7865","Female",2016
"3680","4111","Total","7305","Female",2016
"3681","4121","Total","6180","Female",2016
"3682","4122","Total","6305","Female",2016
"3683","4131","Total","11340","Female",2016
"3684","4141","Total","32595","Female",2016
"3685","4151","Total","47150","Female",2016
"3686","4152","Total","24670","Female",2016
"3687","4161","Total","11625","Female",2016
"3688","4162","Total","10045","Female",2016
"3689","4171","Total","51835","Female",2016
"3690","4181","Total","36335","Female",2016
"3691","4182","Total","11580","Female",2016
"3692","5111","Total","26540","Female",2016
"3693","5121","Total","50655","Female",2016
"3694","5131","Total","25540","Female",2016
"3695","5141","Total","9120","Female",2016
"3696","5151","Total","82755","Female",2016
"3697","5161","Total","15045","Female",2016
"3698","5171","Total","7130","Female",2016
"3699","5181","Total","10850","Female",2016
"3700","5191","Total","10510","Female",2016
"3701","6111","Total","41850","Female",2016
"3702","6112","Total","45125","Female",2016
"3703","6113","Total","25120","Female",2016
"3704","6121","Total","32855","Female",2016
"3705","6122","Total","40430","Female",2016
"3706","6211","Total","26625","Female",2016
"3707","6212","Total","38165","Female",2016
"3708","6221","Total","13585","Female",2016
"3709","6222","Total","24155","Female",2016
"3710","6223","Total","18265","Female",2016
"3711","6224","Total","26645","Female",2016
"3712","6225","Total","30355","Female",2016
"3713","6311","Total","19355","Female",2016
"3714","6312","Total","15700","Female",2016
"3715","6313","Total","35845","Female",2016
"3716","6314","Total","7495","Female",2016
"3717","6321","Total","19800","Female",2016
"3718","6322","Total","26405","Female",2016
"3719","6323","Total","16170","Female",2016
"3720","6324","Total","6875","Female",2016
"3721","6411","Total","29405","Female",2016
"3722","6412","Total","48950","Female",2016
"3723","6421","Total","42480","Female",2016
"3724","6422","Total","44345","Female",2016
"3725","6431","Total","30925","Female",2016
"3726","6432","Total","24800","Female",2016
"3727","6511","Total","28815","Female",2016
"3728","6512","Total","41280","Female",2016
"3729","6521","Total","29925","Female",2016
"3730","6522","Total","22950","Female",2016
"3731","6523","Total","27615","Female",2016
"3732","6524","Total","23090","Female",2016
"3733","6531","Total","45440","Female",2016
"3734","6532","Total","22620","Female",2016
"3735","6533","Total","24005","Female",2016
"3736","7111","Total","9975","Female",2016
"3737","7121","Total","9960","Female",2016
"3738","7131","Total","17825","Female",2016
"3739","7141","Total","33230","Female",2016
"3740","7142","Total","35145","Female",2016
"3741","7143","Total","60885","Female",2016
"3742","7151","Total","19360","Female",2016
"3743","7152","Total","8030","Female",2016
"3744","8111","Total","10080","Female",2016
"3745","8121","Total","12260","Female",2016
"3746","8131","Total","21170","Female",2016
"3747","8141","Total","21365","Female",2016
"3748","8151","Total","6375","Female",2016
"3749","8152","Total","1565","Female",2016
"3750","9111","Total","1510","Female",2016
"3751","9121","Total","2725","Female",2016
"3752","9122","Total","2710","Female",2016
"3753","9123","Total","15550","Female",2016
"3754","9131","Total","3560","Female",2016
"3755","9141","Total","13875","Female",2016
"3756","9151","Total","3280","Female",2016
"3757","9161","Total","2350","Female",2016
"3758","9171","Total","290","Female",2016
"3759","10011","Total","655","Female",2016
"3760","10012","Total","690","Female",2016
"3761","10013","Total","1050","Female",2016
"3762","10014","Total","4360","Female",2016
"3763","11111","Total","7450","Female",2016
"3764","11112","Total","9010","Female",2016
"3765","11121","Total","5645","Female",2016
"3766","11131","Total","1085","Female",2016
"3767","11132","Total","7910","Female",2016
"3768","11133","Total","315","Female",2016
"3769","11141","Total","8300","Female",2016
"3770","11211","Total","6415","Female",2016
"3771","12111","Total","15440","Female",2016
"3772","12112","Total","47865","Female",2016
"3773","12113","Total","28655","Female",2016
"3774","12114","Total","18305","Female",2016
"3775","12115","Total","14930","Female",2016
"3776","12121","Total","21295","Female",2016
"3777","12131","Total","9360","Female",2016
"3778","12132","Total","26025","Female",2016
"3779","12141","Total","8060","Female",2016
"3780","12151","Total","11325","Female",2016
"3781","12152","Total","8855","Female",2016
"3782","13111","Total","71695","Female",2016
"3783","13112","Total","31300","Female",2016
"3784","13113","Total","47475","Female",2016
"3785","13114","Total","67000","Female",2016
"3786","14111","Total","24685","Female",2016
"3787","14112","Total","25455","Female",2016
"3788","14113","Total","34570","Female",2016
"3789","14114","Total","21060","Female",2016
"3790","14121","Total","79875","Female",2016
"3791","14122","Total","63840","Female",2016
"3792","15111","Total","17355","Female",2016
"3793","15121","Total","23265","Female",2016
"3794","15131","Total","21235","Female",2016
"3795","15141","Total","16230","Female",2016
"3796","15151","Total","59350","Female",2016
"3797","15161","Total","80400","Female",2016
"3798","15171","Total","79515","Female",2016
"3799","16111","Total","67290","Female",2016
"3800","16112","Total","42570","Female",2016
"3801","16121","Total","35045","Female",2016
"3802","16122","Total","58590","Female",2016
"3803","16211","Total","32615","Female",2016
"3804","16212","Total","37040","Female",2016
"3805","16213","Total","60615","Female",2016
"3806","16221","Total","57245","Female",2016
"3807","16222","Total","44450","Female",2016
"3808","16223","Total","7610","Female",2016
"3809","16231","Total","25795","Female",2016
"3810","16311","Total","75250","Female",2016
"3811","16321","Total","29445","Female",2016
"3812","16331","Total","11100","Female",2016
"3813","16341","Total","37010","Female",2016
"3814","16342","Total","53175","Female",2016
"3815","16343","Total","13605","Female",2016
"3816","17011","Total","3535","Female",2016
"3817","17012","Total","2965","Female",2016
"3818","18011","Total","8540","Female",2016
"3819","1111","0-4","440","Female",2016
"3820","1121","0-4","845","Female",2016
"3821","1131","0-4","360","Female",2016
"3822","1141","0-4","170","Female",2016
"3823","1151","0-4","1320","Female",2016
"3824","1161","0-4","510","Female",2016
"3825","1171","0-4","415","Female",2016
"3826","1181","0-4","385","Female",2016
"3827","2111","0-4","750","Female",2016
"3828","2121","0-4","565","Female",2016
"3829","2131","0-4","1300","Female",2016
"3830","2141","0-4","1650","Female",2016
"3831","2151","0-4","1935","Female",2016
"3832","2161","0-4","585","Female",2016
"3833","3111","0-4","1540","Female",2016
"3834","3121","0-4","1280","Female",2016
"3835","3122","0-4","1255","Female",2016
"3836","3123","0-4","1455","Female",2016
"3837","3124","0-4","515","Female",2016
"3838","3125","0-4","500","Female",2016
"3839","3126","0-4","1390","Female",2016
"3840","3131","0-4","3810","Female",2016
"3841","3132","0-4","2985","Female",2016
"3842","3133","0-4","2320","Female",2016
"3843","3134","0-4","940","Female",2016
"3844","3141","0-4","285","Female",2016
"3845","3142","0-4","365","Female",2016
"3846","4111","0-4","380","Female",2016
"3847","4121","0-4","210","Female",2016
"3848","4122","0-4","370","Female",2016
"3849","4131","0-4","485","Female",2016
"3850","4141","0-4","1440","Female",2016
"3851","4151","0-4","2055","Female",2016
"3852","4152","0-4","1020","Female",2016
"3853","4161","0-4","615","Female",2016
"3854","4162","0-4","540","Female",2016
"3855","4171","0-4","2805","Female",2016
"3856","4181","0-4","1890","Female",2016
"3857","4182","0-4","595","Female",2016
"3858","5111","0-4","1305","Female",2016
"3859","5121","0-4","2645","Female",2016
"3860","5131","0-4","1000","Female",2016
"3861","5141","0-4","480","Female",2016
"3862","5151","0-4","4165","Female",2016
"3863","5161","0-4","860","Female",2016
"3864","5171","0-4","330","Female",2016
"3865","5181","0-4","595","Female",2016
"3866","5191","0-4","510","Female",2016
"3867","6111","0-4","1620","Female",2016
"3868","6112","0-4","2230","Female",2016
"3869","6113","0-4","1120","Female",2016
"3870","6121","0-4","1565","Female",2016
"3871","6122","0-4","2205","Female",2016
"3872","6211","0-4","1365","Female",2016
"3873","6212","0-4","1935","Female",2016
"3874","6221","0-4","930","Female",2016
"3875","6222","0-4","1405","Female",2016
"3876","6223","0-4","1055","Female",2016
"3877","6224","0-4","1470","Female",2016
"3878","6225","0-4","930","Female",2016
"3879","6311","0-4","955","Female",2016
"3880","6312","0-4","845","Female",2016
"3881","6313","0-4","1950","Female",2016
"3882","6314","0-4","425","Female",2016
"3883","6321","0-4","995","Female",2016
"3884","6322","0-4","1320","Female",2016
"3885","6323","0-4","650","Female",2016
"3886","6324","0-4","205","Female",2016
"3887","6411","0-4","1915","Female",2016
"3888","6412","0-4","3270","Female",2016
"3889","6421","0-4","2340","Female",2016
"3890","6422","0-4","2770","Female",2016
"3891","6431","0-4","1675","Female",2016
"3892","6432","0-4","1265","Female",2016
"3893","6511","0-4","2045","Female",2016
"3894","6512","0-4","2935","Female",2016
"3895","6521","0-4","1515","Female",2016
"3896","6522","0-4","1195","Female",2016
"3897","6523","0-4","1355","Female",2016
"3898","6524","0-4","1340","Female",2016
"3899","6531","0-4","2475","Female",2016
"3900","6532","0-4","1145","Female",2016
"3901","6533","0-4","1245","Female",2016
"3902","7111","0-4","515","Female",2016
"3903","7121","0-4","420","Female",2016
"3904","7131","0-4","1060","Female",2016
"3905","7141","0-4","2550","Female",2016
"3906","7142","0-4","1800","Female",2016
"3907","7143","0-4","3245","Female",2016
"3908","7151","0-4","1150","Female",2016
"3909","7152","0-4","330","Female",2016
"3910","8111","0-4","525","Female",2016
"3911","8121","0-4","700","Female",2016
"3912","8131","0-4","1200","Female",2016
"3913","8141","0-4","1260","Female",2016
"3914","8151","0-4","335","Female",2016
"3915","8152","0-4","75","Female",2016
"3916","9111","0-4","125","Female",2016
"3917","9121","0-4","125","Female",2016
"3918","9122","0-4","100","Female",2016
"3919","9123","0-4","760","Female",2016
"3920","9131","0-4","170","Female",2016
"3921","9141","0-4","795","Female",2016
"3922","9151","0-4","175","Female",2016
"3923","9161","0-4","125","Female",2016
"3924","9171","0-4","25","Female",2016
"3925","10011","0-4","30","Female",2016
"3926","10012","0-4","40","Female",2016
"3927","10013","0-4","60","Female",2016
"3928","10014","0-4","265","Female",2016
"3929","11111","0-4","350","Female",2016
"3930","11112","0-4","345","Female",2016
"3931","11121","0-4","195","Female",2016
"3932","11131","0-4","20","Female",2016
"3933","11132","0-4","330","Female",2016
"3934","11133","0-4","10","Female",2016
"3935","11141","0-4","290","Female",2016
"3936","11211","0-4","210","Female",2016
"3937","12111","0-4","1005","Female",2016
"3938","12112","0-4","2815","Female",2016
"3939","12113","0-4","1295","Female",2016
"3940","12114","0-4","1115","Female",2016
"3941","12115","0-4","1010","Female",2016
"3942","12121","0-4","900","Female",2016
"3943","12131","0-4","550","Female",2016
"3944","12132","0-4","1465","Female",2016
"3945","12141","0-4","345","Female",2016
"3946","12151","0-4","430","Female",2016
"3947","12152","0-4","375","Female",2016
"3948","13111","0-4","3775","Female",2016
"3949","13112","0-4","1555","Female",2016
"3950","13113","0-4","2260","Female",2016
"3951","13114","0-4","3355","Female",2016
"3952","14111","0-4","1010","Female",2016
"3953","14112","0-4","1685","Female",2016
"3954","14113","0-4","1645","Female",2016
"3955","14114","0-4","1080","Female",2016
"3956","14121","0-4","4785","Female",2016
"3957","14122","0-4","3325","Female",2016
"3958","15111","0-4","615","Female",2016
"3959","15121","0-4","975","Female",2016
"3960","15131","0-4","745","Female",2016
"3961","15141","0-4","680","Female",2016
"3962","15151","0-4","3435","Female",2016
"3963","15161","0-4","4765","Female",2016
"3964","15171","0-4","3945","Female",2016
"3965","16111","0-4","3345","Female",2016
"3966","16112","0-4","2290","Female",2016
"3967","16121","0-4","2320","Female",2016
"3968","16122","0-4","3115","Female",2016
"3969","16211","0-4","1810","Female",2016
"3970","16212","0-4","1890","Female",2016
"3971","16213","0-4","3010","Female",2016
"3972","16221","0-4","2980","Female",2016
"3973","16222","0-4","2330","Female",2016
"3974","16223","0-4","440","Female",2016
"3975","16231","0-4","985","Female",2016
"3976","16311","0-4","4350","Female",2016
"3977","16321","0-4","1385","Female",2016
"3978","16331","0-4","605","Female",2016
"3979","16341","0-4","2120","Female",2016
"3980","16342","0-4","2925","Female",2016
"3981","16343","0-4","810","Female",2016
"3982","17011","0-4","465","Female",2016
"3983","17012","0-4","340","Female",2016
"3984","18011","0-4","850","Female",2016
"3985","1111","5-9","485","Female",2016
"3986","1121","5-9","945","Female",2016
"3987","1131","5-9","435","Female",2016
"3988","1141","5-9","180","Female",2016
"3989","1151","5-9","1380","Female",2016
"3990","1161","5-9","475","Female",2016
"3991","1171","5-9","460","Female",2016
"3992","1181","5-9","415","Female",2016
"3993","2111","5-9","865","Female",2016
"3994","2121","5-9","720","Female",2016
"3995","2131","5-9","1480","Female",2016
"3996","2141","5-9","1765","Female",2016
"3997","2151","5-9","2020","Female",2016
"3998","2161","5-9","545","Female",2016
"3999","3111","5-9","1510","Female",2016
"4000","3121","5-9","1605","Female",2016
"4001","3122","5-9","1145","Female",2016
"4002","3123","5-9","1550","Female",2016
"4003","3124","5-9","485","Female",2016
"4004","3125","5-9","390","Female",2016
"4005","3126","5-9","1080","Female",2016
"4006","3131","5-9","3765","Female",2016
"4007","3132","5-9","3305","Female",2016
"4008","3133","5-9","2385","Female",2016
"4009","3134","5-9","1015","Female",2016
"4010","3141","5-9","300","Female",2016
"4011","3142","5-9","380","Female",2016
"4012","4111","5-9","475","Female",2016
"4013","4121","5-9","245","Female",2016
"4014","4122","5-9","320","Female",2016
"4015","4131","5-9","470","Female",2016
"4016","4141","5-9","1390","Female",2016
"4017","4151","5-9","2130","Female",2016
"4018","4152","5-9","1145","Female",2016
"4019","4161","5-9","615","Female",2016
"4020","4162","5-9","535","Female",2016
"4021","4171","5-9","3000","Female",2016
"4022","4181","5-9","2060","Female",2016
"4023","4182","5-9","680","Female",2016
"4024","5111","5-9","1455","Female",2016
"4025","5121","5-9","2820","Female",2016
"4026","5131","5-9","1205","Female",2016
"4027","5141","5-9","560","Female",2016
"4028","5151","5-9","4395","Female",2016
"4029","5161","5-9","915","Female",2016
"4030","5171","5-9","390","Female",2016
"4031","5181","5-9","660","Female",2016
"4032","5191","5-9","625","Female",2016
"4033","6111","5-9","2080","Female",2016
"4034","6112","5-9","2595","Female",2016
"4035","6113","5-9","1320","Female",2016
"4036","6121","5-9","1670","Female",2016
"4037","6122","5-9","2145","Female",2016
"4038","6211","5-9","1460","Female",2016
"4039","6212","5-9","2130","Female",2016
"4040","6221","5-9","830","Female",2016
"4041","6222","5-9","1645","Female",2016
"4042","6223","5-9","975","Female",2016
"4043","6224","5-9","1245","Female",2016
"4044","6225","5-9","870","Female",2016
"4045","6311","5-9","685","Female",2016
"4046","6312","5-9","695","Female",2016
"4047","6313","5-9","1595","Female",2016
"4048","6314","5-9","310","Female",2016
"4049","6321","5-9","810","Female",2016
"4050","6322","5-9","1065","Female",2016
"4051","6323","5-9","465","Female",2016
"4052","6324","5-9","125","Female",2016
"4053","6411","5-9","1750","Female",2016
"4054","6412","5-9","3275","Female",2016
"4055","6421","5-9","2130","Female",2016
"4056","6422","5-9","2665","Female",2016
"4057","6431","5-9","1335","Female",2016
"4058","6432","5-9","930","Female",2016
"4059","6511","5-9","2000","Female",2016
"4060","6512","5-9","2735","Female",2016
"4061","6521","5-9","1655","Female",2016
"4062","6522","5-9","1300","Female",2016
"4063","6523","5-9","1345","Female",2016
"4064","6524","5-9","1175","Female",2016
"4065","6531","5-9","2230","Female",2016
"4066","6532","5-9","1025","Female",2016
"4067","6533","5-9","855","Female",2016
"4068","7111","5-9","570","Female",2016
"4069","7121","5-9","420","Female",2016
"4070","7131","5-9","1345","Female",2016
"4071","7141","5-9","2660","Female",2016
"4072","7142","5-9","1710","Female",2016
"4073","7143","5-9","3420","Female",2016
"4074","7151","5-9","1240","Female",2016
"4075","7152","5-9","340","Female",2016
"4076","8111","5-9","580","Female",2016
"4077","8121","5-9","770","Female",2016
"4078","8131","5-9","1230","Female",2016
"4079","8141","5-9","1250","Female",2016
"4080","8151","5-9","405","Female",2016
"4081","8152","5-9","90","Female",2016
"4082","9111","5-9","115","Female",2016
"4083","9121","5-9","125","Female",2016
"4084","9122","5-9","115","Female",2016
"4085","9123","5-9","875","Female",2016
"4086","9131","5-9","200","Female",2016
"4087","9141","5-9","925","Female",2016
"4088","9151","5-9","230","Female",2016
"4089","9161","5-9","125","Female",2016
"4090","9171","5-9","25","Female",2016
"4091","10011","5-9","35","Female",2016
"4092","10012","5-9","55","Female",2016
"4093","10013","5-9","45","Female",2016
"4094","10014","5-9","280","Female",2016
"4095","11111","5-9","400","Female",2016
"4096","11112","5-9","390","Female",2016
"4097","11121","5-9","235","Female",2016
"4098","11131","5-9","30","Female",2016
"4099","11132","5-9","370","Female",2016
"4100","11133","5-9","20","Female",2016
"4101","11141","5-9","305","Female",2016
"4102","11211","5-9","240","Female",2016
"4103","12111","5-9","945","Female",2016
"4104","12112","5-9","3225","Female",2016
"4105","12113","5-9","1370","Female",2016
"4106","12114","5-9","1095","Female",2016
"4107","12115","5-9","955","Female",2016
"4108","12121","5-9","1000","Female",2016
"4109","12131","5-9","600","Female",2016
"4110","12132","5-9","1525","Female",2016
"4111","12141","5-9","410","Female",2016
"4112","12151","5-9","495","Female",2016
"4113","12152","5-9","440","Female",2016
"4114","13111","5-9","4730","Female",2016
"4115","13112","5-9","1925","Female",2016
"4116","13113","5-9","2385","Female",2016
"4117","13114","5-9","3915","Female",2016
"4118","14111","5-9","1115","Female",2016
"4119","14112","5-9","1645","Female",2016
"4120","14113","5-9","1795","Female",2016
"4121","14114","5-9","1170","Female",2016
"4122","14121","5-9","5705","Female",2016
"4123","14122","5-9","3830","Female",2016
"4124","15111","5-9","775","Female",2016
"4125","15121","5-9","1040","Female",2016
"4126","15131","5-9","850","Female",2016
"4127","15141","5-9","800","Female",2016
"4128","15151","5-9","3955","Female",2016
"4129","15161","5-9","4885","Female",2016
"4130","15171","5-9","4805","Female",2016
"4131","16111","5-9","3465","Female",2016
"4132","16112","5-9","2350","Female",2016
"4133","16121","5-9","2490","Female",2016
"4134","16122","5-9","3415","Female",2016
"4135","16211","5-9","1565","Female",2016
"4136","16212","5-9","1860","Female",2016
"4137","16213","5-9","3780","Female",2016
"4138","16221","5-9","3640","Female",2016
"4139","16222","5-9","2505","Female",2016
"4140","16223","5-9","450","Female",2016
"4141","16231","5-9","1125","Female",2016
"4142","16311","5-9","5060","Female",2016
"4143","16321","5-9","1345","Female",2016
"4144","16331","5-9","550","Female",2016
"4145","16341","5-9","2220","Female",2016
"4146","16342","5-9","3635","Female",2016
"4147","16343","5-9","845","Female",2016
"4148","17011","5-9","440","Female",2016
"4149","17012","5-9","285","Female",2016
"4150","18011","5-9","965","Female",2016
"4151","1111","10-14","500","Female",2016
"4152","1121","10-14","805","Female",2016
"4153","1131","10-14","445","Female",2016
"4154","1141","10-14","180","Female",2016
"4155","1151","10-14","1220","Female",2016
"4156","1161","10-14","445","Female",2016
"4157","1171","10-14","430","Female",2016
"4158","1181","10-14","470","Female",2016
"4159","2111","10-14","790","Female",2016
"4160","2121","10-14","645","Female",2016
"4161","2131","10-14","1365","Female",2016
"4162","2141","10-14","1550","Female",2016
"4163","2151","10-14","1805","Female",2016
"4164","2161","10-14","505","Female",2016
"4165","3111","10-14","1190","Female",2016
"4166","3121","10-14","1700","Female",2016
"4167","3122","10-14","1000","Female",2016
"4168","3123","10-14","1465","Female",2016
"4169","3124","10-14","445","Female",2016
"4170","3125","10-14","265","Female",2016
"4171","3126","10-14","900","Female",2016
"4172","3131","10-14","2995","Female",2016
"4173","3132","10-14","2700","Female",2016
"4174","3133","10-14","2045","Female",2016
"4175","3134","10-14","855","Female",2016
"4176","3141","10-14","265","Female",2016
"4177","3142","10-14","310","Female",2016
"4178","4111","10-14","405","Female",2016
"4179","4121","10-14","255","Female",2016
"4180","4122","10-14","275","Female",2016
"4181","4131","10-14","440","Female",2016
"4182","4141","10-14","1240","Female",2016
"4183","4151","10-14","1940","Female",2016
"4184","4152","10-14","1085","Female",2016
"4185","4161","10-14","585","Female",2016
"4186","4162","10-14","485","Female",2016
"4187","4171","10-14","2725","Female",2016
"4188","4181","10-14","1880","Female",2016
"4189","4182","10-14","595","Female",2016
"4190","5111","10-14","1300","Female",2016
"4191","5121","10-14","2715","Female",2016
"4192","5131","10-14","1150","Female",2016
"4193","5141","10-14","545","Female",2016
"4194","5151","10-14","4000","Female",2016
"4195","5161","10-14","735","Female",2016
"4196","5171","10-14","345","Female",2016
"4197","5181","10-14","570","Female",2016
"4198","5191","10-14","515","Female",2016
"4199","6111","10-14","2470","Female",2016
"4200","6112","10-14","2735","Female",2016
"4201","6113","10-14","1450","Female",2016
"4202","6121","10-14","1505","Female",2016
"4203","6122","10-14","1790","Female",2016
"4204","6211","10-14","1395","Female",2016
"4205","6212","10-14","1850","Female",2016
"4206","6221","10-14","675","Female",2016
"4207","6222","10-14","1675","Female",2016
"4208","6223","10-14","860","Female",2016
"4209","6224","10-14","1090","Female",2016
"4210","6225","10-14","795","Female",2016
"4211","6311","10-14","630","Female",2016
"4212","6312","10-14","595","Female",2016
"4213","6313","10-14","1220","Female",2016
"4214","6314","10-14","275","Female",2016
"4215","6321","10-14","655","Female",2016
"4216","6322","10-14","700","Female",2016
"4217","6323","10-14","400","Female",2016
"4218","6324","10-14","110","Female",2016
"4219","6411","10-14","1465","Female",2016
"4220","6412","10-14","2755","Female",2016
"4221","6421","10-14","1800","Female",2016
"4222","6422","10-14","2260","Female",2016
"4223","6431","10-14","1000","Female",2016
"4224","6432","10-14","660","Female",2016
"4225","6511","10-14","1525","Female",2016
"4226","6512","10-14","1980","Female",2016
"4227","6521","10-14","1635","Female",2016
"4228","6522","10-14","1070","Female",2016
"4229","6523","10-14","1170","Female",2016
"4230","6524","10-14","950","Female",2016
"4231","6531","10-14","1750","Female",2016
"4232","6532","10-14","745","Female",2016
"4233","6533","10-14","700","Female",2016
"4234","7111","10-14","515","Female",2016
"4235","7121","10-14","430","Female",2016
"4236","7131","10-14","1170","Female",2016
"4237","7141","10-14","2095","Female",2016
"4238","7142","10-14","1470","Female",2016
"4239","7143","10-14","3250","Female",2016
"4240","7151","10-14","1105","Female",2016
"4241","7152","10-14","305","Female",2016
"4242","8111","10-14","590","Female",2016
"4243","8121","10-14","645","Female",2016
"4244","8131","10-14","1010","Female",2016
"4245","8141","10-14","1155","Female",2016
"4246","8151","10-14","355","Female",2016
"4247","8152","10-14","85","Female",2016
"4248","9111","10-14","110","Female",2016
"4249","9121","10-14","135","Female",2016
"4250","9122","10-14","95","Female",2016
"4251","9123","10-14","765","Female",2016
"4252","9131","10-14","195","Female",2016
"4253","9141","10-14","815","Female",2016
"4254","9151","10-14","180","Female",2016
"4255","9161","10-14","150","Female",2016
"4256","9171","10-14","35","Female",2016
"4257","10011","10-14","35","Female",2016
"4258","10012","10-14","50","Female",2016
"4259","10013","10-14","65","Female",2016
"4260","10014","10-14","255","Female",2016
"4261","11111","10-14","320","Female",2016
"4262","11112","10-14","335","Female",2016
"4263","11121","10-14","215","Female",2016
"4264","11131","10-14","20","Female",2016
"4265","11132","10-14","325","Female",2016
"4266","11133","10-14","5","Female",2016
"4267","11141","10-14","275","Female",2016
"4268","11211","10-14","260","Female",2016
"4269","12111","10-14","800","Female",2016
"4270","12112","10-14","2965","Female",2016
"4271","12113","10-14","1210","Female",2016
"4272","12114","10-14","950","Female",2016
"4273","12115","10-14","845","Female",2016
"4274","12121","10-14","905","Female",2016
"4275","12131","10-14","525","Female",2016
"4276","12132","10-14","1340","Female",2016
"4277","12141","10-14","370","Female",2016
"4278","12151","10-14","515","Female",2016
"4279","12152","10-14","380","Female",2016
"4280","13111","10-14","4570","Female",2016
"4281","13112","10-14","1890","Female",2016
"4282","13113","10-14","2020","Female",2016
"4283","13114","10-14","3655","Female",2016
"4284","14111","10-14","1050","Female",2016
"4285","14112","10-14","1330","Female",2016
"4286","14113","10-14","1540","Female",2016
"4287","14114","10-14","945","Female",2016
"4288","14121","10-14","5025","Female",2016
"4289","14122","10-14","3380","Female",2016
"4290","15111","10-14","695","Female",2016
"4291","15121","10-14","935","Female",2016
"4292","15131","10-14","820","Female",2016
"4293","15141","10-14","740","Female",2016
"4294","15151","10-14","3340","Female",2016
"4295","15161","10-14","4310","Female",2016
"4296","15171","10-14","5090","Female",2016
"4297","16111","10-14","3325","Female",2016
"4298","16112","10-14","2125","Female",2016
"4299","16121","10-14","2105","Female",2016
"4300","16122","10-14","2865","Female",2016
"4301","16211","10-14","1270","Female",2016
"4302","16212","10-14","1655","Female",2016
"4303","16213","10-14","3715","Female",2016
"4304","16221","10-14","3465","Female",2016
"4305","16222","10-14","2185","Female",2016
"4306","16223","10-14","415","Female",2016
"4307","16231","10-14","1075","Female",2016
"4308","16311","10-14","4820","Female",2016
"4309","16321","10-14","1175","Female",2016
"4310","16331","10-14","545","Female",2016
"4311","16341","10-14","2055","Female",2016
"4312","16342","10-14","3440","Female",2016
"4313","16343","10-14","755","Female",2016
"4314","17011","10-14","365","Female",2016
"4315","17012","10-14","230","Female",2016
"4316","18011","10-14","790","Female",2016
"4317","1111","15-19","490","Female",2016
"4318","1121","15-19","795","Female",2016
"4319","1131","15-19","450","Female",2016
"4320","1141","15-19","175","Female",2016
"4321","1151","15-19","1360","Female",2016
"4322","1161","15-19","425","Female",2016
"4323","1171","15-19","410","Female",2016
"4324","1181","15-19","455","Female",2016
"4325","2111","15-19","810","Female",2016
"4326","2121","15-19","620","Female",2016
"4327","2131","15-19","1275","Female",2016
"4328","2141","15-19","1610","Female",2016
"4329","2151","15-19","1850","Female",2016
"4330","2161","15-19","480","Female",2016
"4331","3111","15-19","1120","Female",2016
"4332","3121","15-19","1815","Female",2016
"4333","3122","15-19","1000","Female",2016
"4334","3123","15-19","1915","Female",2016
"4335","3124","15-19","530","Female",2016
"4336","3125","15-19","325","Female",2016
"4337","3126","15-19","1010","Female",2016
"4338","3131","15-19","2780","Female",2016
"4339","3132","15-19","2465","Female",2016
"4340","3133","15-19","2160","Female",2016
"4341","3134","15-19","760","Female",2016
"4342","3141","15-19","255","Female",2016
"4343","3142","15-19","340","Female",2016
"4344","4111","15-19","400","Female",2016
"4345","4121","15-19","220","Female",2016
"4346","4122","15-19","245","Female",2016
"4347","4131","15-19","445","Female",2016
"4348","4141","15-19","1415","Female",2016
"4349","4151","15-19","2290","Female",2016
"4350","4152","15-19","1150","Female",2016
"4351","4161","15-19","545","Female",2016
